fold,dataset,model,strategy,pre_corr,corr_th,measure,n_features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility
1,diabetic_retinopathy_NoPreFilter,KNN,NONE,False,,NONE,19,0.7510869565217392,0.7508796566701985,0.645021645021645,0.6449287997675095,0.4130434782608696,0.40158126293995855,0.35543478260869565,,,
1,diabetic_retinopathy_NoPreFilter,SVM,NONE,False,,NONE,19,0.7293478260869565,0.7278129933093204,0.7142857142857143,0.714218233349079,0.4130434782608696,0.40158126293995855,0.35543478260869565,,,
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,kDN,19,0.7510869565217392,0.7508796566701985,0.645021645021645,0.6449287997675095,,,,0.4130434782608696,0.40158126293995855,0.35543478260869565
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,kDN,19,0.7293478260869565,0.7278129933093204,0.7142857142857143,0.714218233349079,,,,0.4130434782608696,0.40158126293995855,0.35543478260869565
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,kDN,19,0.7510869565217392,0.7508796566701985,0.645021645021645,0.6449287997675095,,,,0.4130434782608696,0.40158126293995855,0.30543478260869567
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,kDN,19,0.7293478260869565,0.7278129933093204,0.7142857142857143,0.714218233349079,,,,0.4130434782608696,0.40158126293995855,0.30543478260869567
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.65,kDN,19,0.7510869565217392,0.7508796566701985,0.645021645021645,0.6449287997675095,,,,0.4130434782608696,0.40158126293995855,0.30543478260869567
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.65,kDN,19,0.7293478260869565,0.7278129933093204,0.7142857142857143,0.714218233349079,,,,0.4130434782608696,0.40158126293995855,0.30543478260869567
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.7,kDN,19,0.7510869565217392,0.7508796566701985,0.645021645021645,0.6449287997675095,,,,0.4130434782608696,0.40158126293995855,0.35543478260869565
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.7,kDN,19,0.7293478260869565,0.7278129933093204,0.7142857142857143,0.714218233349079,,,,0.4130434782608696,0.40158126293995855,0.35543478260869565
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.75,kDN,19,0.7510869565217392,0.7508796566701985,0.645021645021645,0.6449287997675095,,,,0.4130434782608696,0.40158126293995855,0.35543478260869565
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.75,kDN,19,0.7293478260869565,0.7278129933093204,0.7142857142857143,0.714218233349079,,,,0.4130434782608696,0.40158126293995855,0.35543478260869565
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.8,kDN,19,0.7510869565217392,0.7508796566701985,0.645021645021645,0.6449287997675095,,,,0.4130434782608696,0.40158126293995855,0.35543478260869565
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.8,kDN,19,0.7293478260869565,0.7278129933093204,0.7142857142857143,0.714218233349079,,,,0.4130434782608696,0.40158126293995855,0.35543478260869565
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,N1,15,0.7804347826086957,0.7801352211745445,0.6623376623376623,0.661868872896243,,,,0.4154347826086957,0.39012422360248444,0.30869565217391304
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,N1,15,0.7326086956521739,0.7309407434813934,0.7445887445887446,0.7433225414811818,,,,0.4154347826086957,0.39012422360248444,0.30869565217391304
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,N1,15,0.7804347826086957,0.7801352211745445,0.6623376623376623,0.661868872896243,,,,0.4154347826086957,0.39012422360248444,0.30869565217391304
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,N1,15,0.7326086956521739,0.7309407434813934,0.7445887445887446,0.7433225414811818,,,,0.4154347826086957,0.39012422360248444,0.30869565217391304
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.65,N1,16,0.782608695652174,0.7823866143588567,0.670995670995671,0.6707657909446619,,,,0.4160869565217392,0.38920031055900617,0.3032608695652174
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.65,N1,16,0.7282608695652174,0.7263268653887629,0.7445887445887446,0.7439442874444891,,,,0.4160869565217392,0.38920031055900617,0.3032608695652174
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.7,N1,16,0.782608695652174,0.7823866143588567,0.670995670995671,0.6707657909446619,,,,0.4160869565217392,0.38920031055900617,0.3032608695652174
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.7,N1,16,0.7282608695652174,0.7263268653887629,0.7445887445887446,0.7439442874444891,,,,0.4160869565217392,0.38920031055900617,0.3032608695652174
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.75,N1,16,0.782608695652174,0.7823866143588567,0.670995670995671,0.6707657909446619,,,,0.4160869565217392,0.38920031055900617,0.3032608695652174
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.75,N1,16,0.7282608695652174,0.7263268653887629,0.7445887445887446,0.7439442874444891,,,,0.4160869565217392,0.38920031055900617,0.3032608695652174
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.8,N1,16,0.782608695652174,0.7823866143588567,0.670995670995671,0.6707657909446619,,,,0.4160869565217392,0.38920031055900617,0.3032608695652174
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.8,N1,16,0.7282608695652174,0.7263268653887629,0.7445887445887446,0.7439442874444891,,,,0.4160869565217392,0.38920031055900617,0.3032608695652174
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,Hostility,13,0.7521739130434782,0.7514853294186581,0.6493506493506493,0.6493101656756913,,,,0.4154347826086957,0.40740942028985505,0.28369565217391307
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,Hostility,13,0.7402173913043478,0.7396485009221772,0.7272727272727273,0.727244613957324,,,,0.4154347826086957,0.40740942028985505,0.28369565217391307
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,Hostility,14,0.7445652173913043,0.7441751067559385,0.6277056277056277,0.627694512449991,,,,0.41717391304347834,0.4007065217391304,0.3032608695652174
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,Hostility,14,0.7347826086956522,0.733712182364147,0.7272727272727273,0.7272727272727273,,,,0.41717391304347834,0.4007065217391304,0.3032608695652174
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.65,Hostility,15,0.7543478260869565,0.7538481820008035,0.6277056277056277,0.627694512449991,,,,0.4186956521739131,0.3904891304347826,0.29347826086956524
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.65,Hostility,15,0.7336956521739131,0.7324855910228392,0.7229437229437229,0.7229365408544173,,,,0.4186956521739131,0.3904891304347826,0.29347826086956524
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.7,Hostility,17,0.7543478260869565,0.7540010665328273,0.645021645021645,0.6450113312801441,,,,0.4143478260869566,0.401074016563147,0.3293478260869565
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.7,Hostility,17,0.7228260869565217,0.7213462799338098,0.7229437229437229,0.7229365408544173,,,,0.4143478260869566,0.401074016563147,0.3293478260869565
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.75,Hostility,18,0.7510869565217392,0.7508420000157457,0.6493506493506493,0.6493101656756913,,,,0.4152173913043478,0.3988095238095238,0.3184782608695652
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.75,Hostility,18,0.725,0.7233222772204178,0.7229437229437229,0.7229365408544173,,,,0.4152173913043478,0.3988095238095238,0.3184782608695652
1,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.8,Hostility,18,0.7532608695652174,0.7530187538759842,0.645021645021645,0.6449287997675095,,,,0.4132608695652174,0.3992805383022774,0.3173913043478261
1,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.8,Hostility,18,0.7239130434782609,0.7223888826892656,0.7186147186147186,0.7185853633091649,,,,0.4132608695652174,0.3992805383022774,0.3173913043478261
2,diabetic_retinopathy_NoPreFilter,KNN,NONE,False,,NONE,19,0.752442996742671,0.7524115755627009,0.6173913043478261,0.6172037740472982,0.40868621064060806,0.37921643141512845,0.28664495114006516,,,
2,diabetic_retinopathy_NoPreFilter,SVM,NONE,False,,NONE,19,0.7339847991313789,0.7336956521739131,0.7086956521739131,0.7083144146790952,0.40868621064060806,0.37921643141512845,0.28664495114006516,,,
2,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,kDN,17,0.754614549402823,0.7544760791203844,0.5869565217391305,0.5869432187832136,,,,0.40499457111834963,0.37804146631508195,0.3127035830618892
2,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,kDN,17,0.740499457111835,0.7394624869330042,0.691304347826087,0.6906190906848638,,,,0.40499457111834963,0.37804146631508195,0.3127035830618892
2,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,kDN,17,0.754614549402823,0.7544760791203844,0.5869565217391305,0.5869432187832136,,,,0.40499457111834963,0.37804146631508195,0.3127035830618892
2,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,kDN,17,0.740499457111835,0.7394624869330042,0.691304347826087,0.6906190906848638,,,,0.40499457111834963,0.37804146631508195,0.3127035830618892
2,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.65,kDN,18,0.754614549402823,0.7544760791203844,0.5869565217391305,0.5869432187832136,,,,0.40412595005428886,0.3776614445995553,0.2779587404994571
2,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.65,kDN,18,0.742671009771987,0.7417264123888729,0.6956521739130435,0.6948228882833788,,,,0.40412595005428886,0.3776614445995553,0.2779587404994571
2,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.7,kDN,18,0.754614549402823,0.7544760791203844,0.5869565217391305,0.5869432187832136,,,,0.40412595005428886,0.3776614445995553,0.2779587404994571
2,diabetic_retinopathy_NoPreFilter,SVM,COMPLEXITY_corr,False,0.7,kDN,18,0.742671009771987,0.7417264123888729,0.6956521739130435,0.6948228882833788,,,,0.40412595005428886,0.3776614445995553,0.2779587404994571
2,diabetic_retinopathy_NoPreFilter,KNN,COMPLEXITY_corr,False,0.75,kDN,18,0.754614549402823,0.7544760791203844,0.5869565217391305,0.5869432187832136,,,,0.40412595005428886,0.3776614445995553,0.2779587404994571
