dataset,subset,model,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,std_acc_class_0,mean_acc_class_1,std_acc_class_1
ArtificialDataset10,all,LogReg,0.875,0.02073644135332774,0.834867960024362,0.028947088347894563,0.6933333333333335,0.05011098792790971,0.9528571428571428,0.023079277744862164
ArtificialDataset10,all,SVM-linear,0.877,0.019773719933285208,0.8328136060372697,0.031320874640485254,0.6666666666666667,0.061010017392410416,0.9671428571428571,0.01755457961063502
ArtificialDataset10,all,SVM-rbf,0.9020000000000001,0.02123676058159532,0.8661948839307241,0.03319169363647034,0.6950000000000001,0.06370504951205463,0.9907142857142857,0.01061862053379894
ArtificialDataset10,all,RandomForest,0.9075,0.016007810593582136,0.8782536533063692,0.02685615550143016,0.7466666666666667,0.06904105059069328,0.9764285714285714,0.01808426985881738
ArtificialDataset10,all,KNN,0.8675,0.016317168872080737,0.8196997867436764,0.027663721007702896,0.6533333333333333,0.05811865258054231,0.9592857142857142,0.01751092953161608
ArtificialDataset10,all,NaiveBayes,0.7899999999999999,0.023021728866442655,0.7481679961848362,0.02914545197934291,0.72,0.07371114795831994,0.82,0.03554244372749923
ArtificialDataset10,all,DecisionTree,0.8360000000000001,0.024474476501040832,0.7913402760320293,0.03327797185930334,0.6916666666666667,0.05013869652163773,0.8978571428571428,0.021201174399508322
ArtificialDataset10,all,XGBoost,0.9119999999999999,0.022045407685048604,0.8869612336121071,0.029934148348731072,0.7783333333333333,0.061032778078668526,0.9692857142857143,0.0223720853762369
ArtificialDataset10,informative,LogReg,0.883,0.02531797780234435,0.8392136830717677,0.04167129022119088,0.6683333333333332,0.07690181330039551,0.975,0.010714285714285716
ArtificialDataset10,informative,SVM-linear,0.8765000000000001,0.023457408211479822,0.8237703571902812,0.041707035397271525,0.62,0.07371114795831991,0.9864285714285715,0.008718968296952654
ArtificialDataset10,informative,SVM-rbf,0.9265000000000001,0.013238202294873696,0.9036752523488649,0.019484547297088338,0.7699999999999999,0.04760952285695234,0.9935714285714285,0.00745736179207896
ArtificialDataset10,informative,RandomForest,0.9129999999999999,0.018193405398660253,0.8871271718985099,0.028543557338470273,0.7716666666666666,0.06584915421712804,0.9735714285714285,0.013190132366156716
ArtificialDataset10,informative,KNN,0.9100000000000001,0.013784048752090234,0.8841837915209194,0.02058893889290992,0.7733333333333333,0.055876848714134036,0.9685714285714285,0.016035674514745475
ArtificialDataset10,informative,NaiveBayes,0.8095000000000001,0.02079062288629176,0.729903528257853,0.03814010417042377,0.5433333333333333,0.07118052168020873,0.9235714285714286,0.025961116921980346
ArtificialDataset10,informative,DecisionTree,0.8520000000000001,0.01951922129594315,0.8173079793224591,0.027179013425155607,0.755,0.059184269681882375,0.8935714285714287,0.022912878474779182
ArtificialDataset10,informative,XGBoost,0.9125,0.019906029237394398,0.8889169527757703,0.029062872469198028,0.7999999999999999,0.07031674369909663,0.9607142857142856,0.015067873649806435
ArtificialDataset10,informative+redundant,LogReg,0.8845000000000001,0.0244386988196999,0.8398260760664084,0.040461540983038335,0.66,0.07608474807008883,0.9807142857142856,0.009063269671749674
ArtificialDataset10,informative+redundant,SVM-linear,0.8825,0.026196373794859496,0.8326533358123689,0.0450779142788391,0.6316666666666667,0.08008675851155973,0.99,0.007284313590846845
ArtificialDataset10,informative+redundant,SVM-rbf,0.9195,0.019293781381574716,0.8936026255383418,0.0285576115736241,0.7549999999999999,0.06238322424070968,0.99,0.012453996981544778
ArtificialDataset10,informative+redundant,RandomForest,0.9125,0.018200274723201293,0.8861981802434128,0.028805239288656595,0.77,0.07557189365836421,0.9735714285714285,0.020959143930173178
ArtificialDataset10,informative+redundant,KNN,0.8969999999999999,0.008124038404635967,0.8664123249800632,0.012991987835047064,0.7433333333333333,0.04358898943540676,0.9628571428571429,0.015583874449479595
ArtificialDataset10,informative+redundant,NaiveBayes,0.7745000000000001,0.021383404780343115,0.7346204826735115,0.024958944856117108,0.7266666666666666,0.06110100926607788,0.795,0.03514547028612155
ArtificialDataset10,informative+redundant,DecisionTree,0.8434999999999999,0.021569654610123012,0.8052763956772914,0.025789268394971303,0.7283333333333333,0.0408588355737709,0.8928571428571429,0.028749445424997303
ArtificialDataset10,informative+redundant,XGBoost,0.9195,0.014739402972983666,0.8987954878794907,0.018867851176261163,0.8133333333333335,0.04876246279442596,0.9650000000000001,0.02081257469190495
ArtificialDataset10,informative+redundant_nonLinear,LogReg,0.8829999999999998,0.021000000000000015,0.843840743721174,0.03239595204021375,0.6950000000000001,0.06011562932290479,0.9635714285714284,0.016736249305514265
ArtificialDataset10,informative+redundant_nonLinear,SVM-linear,0.881,0.0200997512422418,0.8370849674507366,0.034013587401420034,0.6666666666666667,0.0683130051063973,0.9728571428571428,0.01309307341415954
ArtificialDataset10,informative+redundant_nonLinear,SVM-rbf,0.9124999999999999,0.022610838109190016,0.8816993905934375,0.03461595075445904,0.7233333333333334,0.07348469228349534,0.9935714285714285,0.00745736179207896
ArtificialDataset10,informative+redundant_nonLinear,RandomForest,0.9004999999999999,0.024438698819699893,0.8700250513302509,0.03603369320380568,0.7466666666666667,0.07102425250887506,0.9664285714285713,0.020714285714285723
ArtificialDataset10,informative+redundant_nonLinear,KNN,0.8955000000000002,0.019293781381574757,0.8634241643860422,0.032077788559349646,0.7433333333333334,0.0768114574786861,0.9607142857142856,0.018694646183289143
ArtificialDataset10,informative+redundant_nonLinear,NaiveBayes,0.7975,0.028570089254323288,0.727524239669241,0.04913703121510591,0.585,0.07762087348130012,0.8885714285714286,0.01895214165917373
ArtificialDataset10,informative+redundant_nonLinear,DecisionTree,0.8435,0.028987066081271492,0.806439922265253,0.03631882780595121,0.74,0.062003584125794264,0.8878571428571428,0.03320468371191274
