Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,n_features,mean_acc_mean,mean_acc_max,mean_acc_std,mean_gps_mean,mean_gps_max,mean_gps_std,mean_acc_class_0_mean,mean_acc_class_0_max,mean_acc_class_0_std,mean_acc_class_1_mean,mean_acc_class_1_max,mean_acc_class_1_std
ArtificialDataset8,xgb_top40,0.119,0.2074,0.14458741284385904,0.6646666666666667,0.2724230287731104,0.14955352980352982,0.4702451889555706,0.9865831663326653,0.991075,1.000177858250046,40.0,0.857375,0.9339999999999999,0.059789959740029,0.8568744595084247,0.9338082222231712,0.06003320430398245,0.8295,0.9020000000000001,0.0661319028263105,0.88525,0.9659999999999999,0.06408866625899727
ArtificialDataset8,mutual_info_corr_top40,0.128,0.21,0.08925030188133906,0.6958333333333334,0.2917099785782399,0.1618009018759019,0.4747261216064126,0.9874529058116231,0.990625,0.9305164412174868,40.0,0.85675,0.9279999999999999,0.05645415333322629,0.8564048927031076,0.9279007352077301,0.056589109591604236,0.83275,0.9019999999999999,0.05425798163799103,0.88075,0.954,0.06583908956148858
ArtificialDataset8,f_classif_corr_top40,0.153,0.20800000000000002,0.19326972178824692,0.6173333333333334,0.3212493222468813,0.1869562853812854,0.47390219204796064,0.988310621242485,0.9907999999999999,0.946335443352232,40.0,0.8458749999999999,0.9280000000000002,0.06718723837158368,0.8449590939549162,0.9279219895408193,0.06840849527896566,0.84425,0.9039999999999999,0.0470918555287733,0.8475,0.952,0.1084264069048021
ArtificialDataset8,rf_corr_top40,0.096,0.168,0.21766316030665636,0.6818181818181818,0.2904386684996631,0.12731540404040403,0.4674085356879839,0.9848476953907817,0.990075,0.8575784153732269,40.0,0.87,0.959,0.0681846233189189,0.8696948399602856,0.9589528671110351,0.06838307578434577,0.8505,0.944,0.0641404708432983,0.8895,0.976,0.07640306650539994
ArtificialDataset8,relief_corr_top40,0.089,0.1428,0.08164340582753352,0.6054615384615386,0.27894622456428664,0.09924061494061495,0.46743273715567524,0.983,0.9909999999999999,0.33355034614278833,40.0,0.878,0.9800000000000001,0.08050022182755597,0.877755475671761,0.9799857063730336,0.08068678484897979,0.85875,0.966,0.0841694719004462,0.89725,0.994,0.07902937970870617
ArtificialDataset8,xgb_corr_top40,0.118,0.208,0.1472914876315595,0.67775,0.29047513965200084,0.17660445526695528,0.4738023620151247,0.9874008016032064,0.9905249999999999,0.7686081592171099,40.0,0.86675,0.952,0.06690665138833363,0.8664093097237573,0.9519494940786439,0.06713449815583092,0.8442500000000001,0.938,0.072462305471781,0.88925,0.966,0.0665641473639204
ArtificialDataset8,guided_Hostility_top40,0.134,0.18680000000000002,0.2740734907347805,0.525157894736842,0.2781053957915325,0.13070842490842488,0.4740792222007127,0.9883947895791583,0.9913749999999999,0.6469813331290802,40.0,0.86475,0.9649999999999999,0.08144893229151977,0.8643977090884214,0.9649656821213093,0.08172992224828744,0.83725,0.942,0.08322731351116477,0.89225,0.9880000000000001,0.08316206209220989
ArtificialDataset8,guided_N1_top40,0.111,0.19319999999999998,0.10181640669507566,0.47472222222222227,0.2977099035710909,0.13787685925185925,0.4724761401752005,0.9875130260521042,0.9912749999999999,0.6149536821509403,40.0,0.8531249999999999,0.968,0.08250616860055288,0.8527160353455031,0.9679830995409551,0.0829772358758838,0.8345,0.9519999999999997,0.08099206310320958,0.87175,0.984,0.08677351472161797
ArtificialDataset8,guided_kDN_top40,0.092,0.16660000000000003,0.2259691232617182,0.6758461538461538,0.2920467287503615,0.10157934842934843,0.4690755488835146,0.9861683366733466,0.9907249999999999,0.6548690732611147,40.0,0.873125,0.9730000000000001,0.07500369038539756,0.8727978239186005,0.972991936439966,0.07519303588532775,0.851,0.9640000000000001,0.07928970388932689,0.89525,0.982,0.07735585673643965
ArtificialDataset8,random_Hostility_top40,0.152,0.19560000000000002,0.08406506991977253,0.6549999999999999,0.28949824246698186,0.1507817821067821,0.47028602011335024,0.9864789579158316,0.9903999999999998,0.8665318732450666,40.0,0.871625,0.96,0.06746202635557283,0.8713938636729112,0.9599488154613154,0.06764514223288948,0.8592500000000001,0.938,0.055569133261448043,0.884,0.982,0.08225396212775576
ArtificialDataset8,random_N1_top40,0.107,0.1708,0.15364283170684553,0.7122727272727273,0.28362714931612265,0.11544140247007896,0.46959430999418095,0.9854228456913828,0.9906499999999998,0.9137466420886465,40.0,0.87225,0.9640000000000001,0.07299070390907912,0.8719493376055465,0.9639445816061885,0.07326721128624923,0.84625,0.938,0.07089176861344947,0.89825,0.99,0.0779409116849791
ArtificialDataset8,random_kDN_top40,0.109,0.168,0.25154286485427335,0.708090909090909,0.28274402890121303,0.13971922660672662,0.46864033041999353,0.9852785571142285,0.9904,0.8882181499079463,40.0,0.8672500000000001,0.96,0.07274760673530287,0.866960113212974,0.9599531000101521,0.07292116773846598,0.84375,0.9359999999999999,0.07111710664209317,0.8907499999999999,0.984,0.07813495650841194
