Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,n_features,mean_acc_mean,mean_acc_max,mean_acc_std,mean_gps_mean,mean_gps_max,mean_gps_std,mean_acc_class_0_mean,mean_acc_class_0_max,mean_acc_class_0_std,mean_acc_class_1_mean,mean_acc_class_1_max,mean_acc_class_1_std
ArtificialDataset11,all,0.105,0.13920000000000002,0.06144357510882901,0.625549019607843,0.3361513444338176,0.10673314694564694,0.4690813547209177,0.992561458555961,0.9946977777777778,0.5040395471230078,75.0,0.8644583333333333,0.9663333333333333,0.09041876780529898,0.8576460799304387,0.9646808165123467,0.09313709681544022,0.8390625,0.9458333333333332,0.10229939477159634,0.8813888888888889,0.9799999999999999,0.1268784778760691
ArtificialDataset11,informative,0.057666666666666665,0.0966,0.17436367808178677,0.5498333333333333,0.2743230688948773,0.06193340455840455,0.4426673856701899,0.9890202937628063,0.9943500000000001,0.5715141361933633,20.0,0.8850416666666666,0.9856666666666666,0.08288497240630323,0.8776965409344217,0.9850458618084093,0.08880729571969288,0.8386458333333333,0.9799999999999999,0.11733392307414023,0.9159722222222222,0.9894444444444446,0.06372252321374783
ArtificialDataset11,informative+redundant,0.06666666666666667,0.09806666666666666,0.0808641718404721,0.655375,0.2924169988543397,0.06116296296296296,0.43978770456819755,0.9880409744826267,0.9933166666666666,0.5401620564677869,40.0,0.8854166666666666,0.984,0.08441690758203763,0.8782909567419084,0.9833093460864987,0.09008388288891922,0.8407291666666667,0.9783333333333335,0.11638182702938812,0.9152083333333333,0.9877777777777776,0.06914566679360004
ArtificialDataset11,informative+redundant_nonLinear,0.092,0.1302,0.0827560254029676,0.556537037037037,0.3673716166781798,0.09340833333333334,0.4494290906503181,0.9918633372600818,0.9943619047619047,0.5056337950231469,35.0,0.8617083333333333,0.9806666666666665,0.1102983598001492,0.8546284551710237,0.9798138013753377,0.11385032753134705,0.854375,0.9724999999999999,0.11612181446072391,0.8665972222222222,0.9861111111111113,0.16637843794191887
ArtificialDataset11,informative+noise,0.15233333333333332,0.2168,0.17436367808178677,0.5839814814814814,0.274573460078523,0.18182133435144943,0.48177441759850215,0.9965064684717346,0.9960249999999999,0.5741452598602602,40.0,0.8592083333333334,0.9506666666666668,0.0679827096365231,0.8502658220857969,0.9480965343849677,0.07264618196998082,0.8002083333333333,0.9191666666666667,0.0895078585713665,0.8985416666666666,0.9716666666666665,0.058450703916717556
ArtificialDataset11,informative+rand_extra,0.08266666666666667,0.09453333333333334,0.17631685125444171,0.5238771929824562,0.3093359994633423,0.06602501942501943,0.44193499534325176,0.9883370445045383,0.9940434782608697,0.5653751301842667,23.0,0.87925,0.984,0.08803980881685246,0.872433485333379,0.983305938008075,0.09289881083244562,0.8451041666666667,0.9775,0.11388733424219591,0.9020138888888889,0.9883333333333333,0.08895530133117772
ArtificialDataset11,mutual_info_top20,0.13933333333333334,0.1945333333333333,0.11037517728425136,0.5298771929824561,0.3297537801614191,0.1697644660894661,0.4508093374219822,0.9938058593080547,0.9906666666666667,0.3423751273777792,20.0,0.828375,0.9223333333333334,0.0733790847542069,0.8194498336815685,0.9180677730957564,0.07493161257031193,0.8008333333333334,0.925,0.09143694158114804,0.8467361111111111,0.946111111111111,0.12093639556596178
ArtificialDataset11,f_classif_top20,0.10333333333333333,0.17813333333333334,0.09655295791002726,0.6355833333333333,0.3337452411700134,0.15450674603174602,0.44985729589910217,0.9929405045863834,0.9915499999999999,0.6286682649968559,20.0,0.8444583333333333,0.9503333333333334,0.07642881063602973,0.8350039510120121,0.9476997900275943,0.08117750816167037,0.7880208333333333,0.9166666666666667,0.09391288759456397,0.8820833333333333,0.9727777777777776,0.07275247954828261
ArtificialDataset11,rf_top20,0.10966666666666666,0.14253333333333335,0.18780288519207106,0.5645098039215686,0.2763866605046713,0.1178063492063492,0.44080363975955517,0.989751938300755,0.9909333333333334,0.34970637157977436,20.0,0.8637083333333333,0.9526666666666668,0.06925302984604452,0.8537748913858991,0.9500499054120531,0.07543319879910981,0.7928125,0.9158333333333333,0.09849153688161022,0.9109722222222222,0.9772222222222222,0.051284858236163085
ArtificialDataset11,relief_top20,0.109,0.16093333333333334,0.10630119836983283,0.5548947368421053,0.3264343753984712,0.12867658730158732,0.44222251221444125,0.9917944190413758,0.99175,0.5154160035274933,20.0,0.8529583333333333,0.9483333333333333,0.07540881963911827,0.8433428830022609,0.9453771212637168,0.08068894925431118,0.7898958333333334,0.9075000000000001,0.09554297368947949,0.8949999999999999,0.9755555555555556,0.0667974906856894
ArtificialDataset11,xgb_top20,0.09266666666666666,0.1393333333333333,0.09471524368710292,0.5808245614035088,0.2962780778365398,0.1085318783068783,0.44492330047713563,0.9909950695433151,0.9920666666666667,0.8341758449785769,20.0,0.8614166666666667,0.9620000000000001,0.07741616048837542,0.8541967869146992,0.9602137638576776,0.08088764402869379,0.8272916666666666,0.9433333333333334,0.09419221103173885,0.8841666666666667,0.9744444444444443,0.09366673256884457
ArtificialDataset11,mutual_info_corr_top20,0.10066666666666667,0.1386,0.10230094077356224,0.590843137254902,0.30661989396616807,0.10879936267436267,0.4422244831214151,0.9899988510281946,0.99125,0.4204329290346549,20.0,0.8662083333333334,0.9623333333333333,0.07413307157798944,0.8587506539569246,0.9603713356354376,0.07772219872321019,0.824375,0.9324999999999999,0.09161335029558162,0.8940972222222222,0.9822222222222223,0.08659385295949341
ArtificialDataset11,f_classif_corr_top20,0.09066666666666667,0.13866666666666666,0.09779310358156738,0.5927037037037037,0.2967256114164293,0.11155462962962963,0.44528457587834464,0.9915393306107259,0.9918666666666667,0.5735757353900615,20.0,0.8630833333333333,0.97,0.08005350393370353,0.8549779133937132,0.9685943321311106,0.08507206157304119,0.8135416666666666,0.9541666666666666,0.10088866053921432,0.8961111111111111,0.9805555555555557,0.0713617853558267
ArtificialDataset11,rf_corr_top20,0.095,0.12773333333333334,0.09047055516983413,0.5742777777777778,0.27683347390858465,0.105255291005291,0.43989107001851246,0.9884609566708592,0.991,0.3641077528844806,20.0,0.8674999999999999,0.958,0.07361439645259185,0.8583751080706713,0.955839975351048,0.07981717630660416,0.8064583333333334,0.93,0.10571257640188235,0.9081944444444444,0.9766666666666666,0.05575658074430582
ArtificialDataset11,relief_corr_top20,0.10033333333333333,0.1282,0.17353464273899974,0.6216666666666667,0.29692957119778235,0.09842662337662338,0.43996138354838626,0.9878676647190553,0.9920666666666667,0.46928606784693633,20.0,0.8679166666666667,0.9640000000000001,0.07714277630801174,0.8588636889318356,0.9621277394810985,0.08327831673897067,0.8061458333333333,0.9349999999999999,0.10608559876756608,0.9090972222222222,0.9833333333333334,0.06435676677968753
ArtificialDataset11,xgb_corr_top20,0.07666666666666666,0.11306666666666666,0.0812433932351492,0.580529411764706,0.28810195453057214,0.08684036796536797,0.4410382201621031,0.9894984774385054,0.9928166666666666,0.4129957567830981,20.0,0.8743333333333333,0.9686666666666666,0.08068437428627832,0.867468868351463,0.9671721987210431,0.0847008165980884,0.8390625,0.9508333333333333,0.10149227578318853,0.8978472222222222,0.9805555555555557,0.09367305778531032
ArtificialDataset11,guided_Hostility_top20,0.09633333333333334,0.1426,0.09679830022218276,0.54165,0.2861964083208103,0.10830291005291005,0.4438766203947033,0.9916499830088165,0.9943166666666666,0.44704228704811383,20.0,0.8682083333333332,0.9673333333333332,0.07750001280081814,0.8597788300961897,0.9658375739200624,0.08341426815274386,0.8182291666666667,0.9533333333333334,0.1120820609770232,0.9015277777777777,0.9766666666666666,0.06349655242067999
ArtificialDataset11,guided_N1_top20,0.093,0.13846666666666668,0.09484350719147888,0.6117254901960784,0.3573166597746073,0.10541150793650794,0.44405067492855127,0.9915938864500604,0.9945333333333333,0.33678541573198284,20.0,0.8591666666666666,0.9726666666666667,0.09408658626119722,0.8506215750971572,0.971398490218176,0.09882744896734037,0.80625,0.9566666666666664,0.11405495055468541,0.8944444444444444,0.9833333333333332,0.09441362709164197
ArtificialDataset11,guided_kDN_top20,0.11066666666666666,0.15666666666666668,0.11143476644384219,0.6592745098039214,0.3231692943631133,0.13321126743626743,0.4499794104593531,0.9933361327448003,0.9945666666666666,0.29891783532295146,20.0,0.855375,0.9583333333333333,0.0807407053965749,0.8435650712930736,0.9561531733819525,0.0885940455342751,0.7745833333333334,0.9266666666666667,0.12179950347854072,0.9092361111111111,0.9794444444444445,0.06652361470886096
ArtificialDataset11,random_Hostility_top20,0.09033333333333333,0.1259333333333333,0.08350628146225805,0.4560555555555555,0.2745957134538164,0.09976150793650793,0.44064358480580434,0.9890054731855326,0.9916333333333334,0.5651004186171381,20.0,0.8750416666666667,0.9719999999999999,0.07471117667815781,0.8670623316751078,0.9706901920721093,0.08014231283857495,0.8221875000000001,0.9566666666666667,0.10245782862634456,0.9102777777777777,0.9822222222222223,0.06139256973810118
ArtificialDataset11,random_N1_top20,0.08566666666666667,0.12,0.08765556753462445,0.508015873015873,0.2748918081242564,0.09789484126984127,0.4398426113972091,0.9879103778811416,0.9916833333333334,0.5700925082383733,20.0,0.8764166666666666,0.9703333333333332,0.074269725080224,0.8685571320349635,0.9688997161649251,0.07974397186426085,0.8254166666666667,0.9516666666666668,0.10359318326534632,0.9104166666666667,0.9827777777777778,0.05961054527165282
ArtificialDataset11,random_kDN_top20,0.08633333333333333,0.12893333333333334,0.0885400856166238,0.5216999999999999,0.2736370022004572,0.10032288359788359,0.4413588558177273,0.9892700105377791,0.9914,0.5656315262833096,20.0,0.8733333333333334,0.9693333333333334,0.07319467410584131,0.865116823156093,0.9678790293237463,0.0785638087511893,0.818125,0.9525,0.1006514002142015,0.9101388888888888,0.9805555555555555,0.05979001320465098
