dataset,method,model,acc_train_mean,acc_train_std,acc_test_mean,acc_test_std,gps_train_mean,gps_train_std,gps_test_mean,gps_test_std,Hostility_mean,Hostility_std,N1_mean,N1_std,kDN_mean,kDN_std,n_features,type,filter_corr
ArtificialDataset20,N1_importances_norm,SVM-rbf,0.975,0.0104582503316759,0.702,0.0130384048104053,0.970269107582992,0.0129161254087444,0.2003352148115751,0.1536023777351338,0.222,0.0206458228220625,0.2463286417905709,0.0178400398917236,0.3004,0.0226423276188646,,Distributed,True
ArtificialDataset20,kDN_importances_norm,KNN,0.883,0.0126737918556365,0.818,0.0294957624075051,0.8475644214657381,0.0233368355217995,0.7322277032215088,0.0747127882888064,0.225,0.0114564392373895,0.2582124506738322,0.0196251438959564,0.2963,0.0127700822236976,,Distributed,True
ArtificialDataset20,xgb,SVM-rbf,0.9845,0.004808846015417821,0.702,0.008366600265340763,0.9818157192008016,0.005754314224806941,0.20754128860537513,0.12950035578643793,0.2265,0.030852471537949764,0.2531873553944218,0.019444515267371565,0.3021,0.013979449202311228,300.0,SOTA,True
ArtificialDataset20,N1_importances_norm,KNN,0.8905,0.0102164083708513,0.804,0.0397492138287035,0.8614177883012356,0.0130299104969308,0.7267177406925741,0.0668694358404853,0.222,0.0206458228220625,0.2463286417905709,0.0178400398917236,0.3004,0.0226423276188646,,Distributed,True
ArtificialDataset20,rf,SVM-rbf,0.986,0.005755432216610689,0.7,0.012247448713915901,0.983590747365658,0.00684837904752099,0.19712320720482696,0.09653573655557345,0.2045,0.023545169355942197,0.2413452526802447,0.017769996916827683,0.2845,0.010325938214031681,300.0,SOTA,True
ArtificialDataset21,Hostility_importances_norm,SVM-rbf,0.976,0.0018540496217739,0.652,0.0284165444767656,0.9747933992324184,0.0019721520228638,0.5201956388279637,0.061963515320183,0.31275,0.0203177877732788,0.3398899744072561,0.017446231879451,0.37995,0.0075444516036621,,Distributed,True
ArtificialDataset21,relief,KNN,0.7470000000000001,0.01496349725164537,0.655,0.028062430400804538,0.6572191591101894,0.02996274916287842,0.38984072112914603,0.1215803915485674,0.2925,0.019405218370325033,0.32684034476176915,0.009522046792804361,0.33865,0.0019573579131063334,300.0,SOTA,True
ArtificialDataset21,kDN_importances_norm,KNN,0.8244999999999999,0.0102164083708512,0.711,0.0119373363863133,0.8027930026771516,0.0163962154303317,0.6546321942078055,0.0115039382983836,0.28725,0.0049529031890397,0.3531177528665089,0.010122739845293,0.38285,0.0046522843851166,,Distributed,True
ArtificialDataset21,informative+redundant,mean_model,,,0.66175,0.0,,,0.598043469551023,0.0,0.22,,0.255396825074567,,0.318,,400.0,Custom,True
ArtificialDataset21,N1_importances_norm,KNN,0.80725,0.0239530791340069,0.6980000000000001,0.0351069793630839,0.7775088328330555,0.0344316596015309,0.6207906860998912,0.0641711586989661,0.28525,0.0276049135119094,0.3486957086390326,0.0189115500018974,0.38685,0.009040879382007,,Distributed,True
ArtificialDataset21,mutual_info,KNN,0.8077500000000001,0.02459674775249768,0.675,0.04138236339311709,0.7812486078982254,0.037193766270147734,0.6159194364063924,0.043069366503191084,0.30575,0.023092883102808968,0.37828029231407223,0.013874826032454924,0.40195,0.011312879827877605,300.0,SOTA,True
ArtificialDataset21,Hostility_importances_norm,KNN,0.813,0.0154262357689748,0.709,0.0163554272337961,0.7855866299251286,0.0224550205974574,0.6400989118777625,0.0238723355506815,0.3065,0.0207928773862589,0.3360455783352846,0.0178970779875426,0.37955,0.0072336021455427,,Distributed,True
ArtificialDataset21,informative,mean_model,,,0.66425,0.0,,,0.5990941281934927,0.0,0.204,,0.2400198262113703,,0.3006,,300.0,Custom,True
ArtificialDataset21,all,mean_model,,,0.6111249999999999,0.0,,,0.5165988207057485,0.0,0.253,,0.2664391996986224,,0.347,,600.0,Custom,True
ArtificialDataset21,f_classif,KNN,0.8442500000000001,0.01127081407884982,0.71,0.016201851746019645,0.8288650588901509,0.013321812509973384,0.6580644719294486,0.029637929786716945,0.27475,0.012911961508616733,0.322114917184958,0.013765660122250289,0.37160000000000004,0.012833793281801027,300.0,SOTA,True
ArtificialDataset21,informative+redundant_nonLinear,mean_model,,,0.63025,0.0,,,0.541274361279676,0.0,0.239,,0.2638154352553519,,0.3222,,400.0,Custom,True
ArtificialDataset21,N1_importances_norm,SVM-rbf,0.97425,0.0050466573095465,0.653,0.0083666002653407,0.9729216505627551,0.0053688432581296,0.5112024338237026,0.0134400912334189,0.28525,0.0276049135119094,0.3486957086390326,0.0189115500018974,0.38685,0.009040879382007,,Distributed,True
ArtificialDataset21,kDN_importances_norm,SVM-rbf,0.97725,0.0053326822519253,0.656,0.0245967477524977,0.9761148203291988,0.0056551363353191,0.5330667331110472,0.0449024524700917,0.28725,0.0049529031890397,0.3531177528665089,0.010122739845293,0.38285,0.0046522843851166,,Distributed,True
ArtificialDataset21,informative+noise,mean_model,,,0.636875,0.0,,,0.5634220904054156,0.0,0.232,,0.2816234583568179,,0.3364,,400.0,Custom,True
ArtificialDataset21,xgb,KNN,0.849,0.013151758437562656,0.713,0.022527760652137605,0.8330234596902002,0.0159066318512424,0.6554228307697069,0.03197878629350867,0.2895,0.01855313315857999,0.3285298369237316,0.013097527276155398,0.3693,0.00994579056686796,300.0,SOTA,True
ArtificialDataset21,informative+rand_extra,mean_model,,,0.6645,0.0,,,0.6001445254007509,0.0,0.21,,0.2365681213207351,,0.3082,,303.0,Custom,True
ArtificialDataset21,f_classif,SVM-rbf,0.9862500000000001,0.003952847075210546,0.678,0.013964240043768932,0.9856257142808722,0.004167183655005285,0.6094870421378099,0.03245145234460371,0.27475,0.012911961508616733,0.322114917184958,0.013765660122250289,0.37160000000000004,0.012833793281801027,300.0,SOTA,True
ArtificialDataset21,xgb,SVM-rbf,0.9842500000000001,0.002592055169165946,0.693,0.04251470333896259,0.9835236621575337,0.002733769233228515,0.6086423449236238,0.07122633958673545,0.2895,0.01855313315857999,0.3285298369237316,0.013097527276155398,0.3693,0.00994579056686796,300.0,SOTA,True
ArtificialDataset21,mutual_info,SVM-rbf,0.97575,0.0020916500663351978,0.648,0.02280350850198277,0.974527753798436,0.002216607773028242,0.502511009688102,0.05839875563670078,0.30575,0.023092883102808968,0.37828029231407223,0.013874826032454924,0.40195,0.011312879827877605,300.0,SOTA,True
ArtificialDataset21,relief,SVM-rbf,0.9887499999999999,0.0030618621784789754,0.696,0.026315394733881486,0.988254714654186,0.0032151830963032192,0.6241657770035203,0.039485326580649294,0.2925,0.019405218370325033,0.32684034476176915,0.009522046792804361,0.33865,0.0019573579131063334,300.0,SOTA,True
ArtificialDataset21,rf,SVM-rbf,0.98675,0.0036012150727220004,0.692,0.03751666296460814,0.9861537638616452,0.003782152042849113,0.6160936058905904,0.0560305104261763,0.27825,0.013480309714542909,0.328590147687755,0.020673494004838613,0.36535,0.010905273953459403,300.0,SOTA,True
ArtificialDataset21,rf,KNN,0.8379999999999999,0.02423195204683272,0.7150000000000001,0.03905124837953327,0.8174298388099004,0.03476008960115178,0.6446252470002595,0.07339663422443836,0.27825,0.013480309714542909,0.328590147687755,0.020673494004838613,0.36535,0.010905273953459403,300.0,SOTA,True
ArtificialDataset7,Hostility_importances_norm,KNN,0.991,0.0059555646247858,0.98,0.0154110350074224,0.9909994313575334,0.0059562620035747,0.979997575897634,0.0154130781944948,0.032,0.0100234100983647,0.0402462391774891,0.0114344892610539,0.0578,0.0139187373708968,,Distributed,True
ArtificialDataset7,all,mean_model,,,0.9655,0.0,,,0.9654809967131054,0.0,0.027,,0.037634632034632,,0.0543999999999999,,50.0,Custom,True
ArtificialDataset7,informative,mean_model,,,0.973875,0.0,,,0.97386254494102,0.0,0.008,,0.0182785714285714,,0.0272,,20.0,Custom,True
ArtificialDataset7,informative+redundant,mean_model,,,0.970375,0.0,,,0.9703572090148224,0.0,0.014,,0.0209690476190476,,0.033,,30.0,Custom,True
ArtificialDataset7,informative+redundant_nonLinear,mean_model,,,0.9695,0.0,,,0.9694776326858132,0.0,0.015,,0.0187,,0.032,,30.0,Custom,True
ArtificialDataset7,N1_importances_norm,KNN,0.995,0.0015309310892394,0.99,0.0061237243569579,0.9949999191281296,0.001530928761094,0.989998427087871,0.0061251235848205,0.0207499999999999,0.0089092648406027,0.029412996031746,0.0077191547074328,0.043,0.0140055792454293,,Distributed,True
ArtificialDataset7,rf,SVM-rbf,0.99925,0.0011180339887498817,0.9949999999999999,0.0035355339059327407,0.9992499964760337,0.001118040337003202,0.9949999246212217,0.0035355339066023665,0.0195,0.005046657309546587,0.02232380952380948,0.0026789297967205208,0.03565,0.002043281674170253,20.0,SOTA,True
ArtificialDataset7,Hostility_importances_norm,SVM-rbf,0.998,0.0016770509831248,0.994,0.0065192024052026,0.9979999733092824,0.0016771062925904,0.993999898729676,0.0065193289879533,0.032,0.0100234100983647,0.0402462391774891,0.0114344892610539,0.0578,0.0139187373708968,,Distributed,True
ArtificialDataset7,f_classif,KNN,0.9925,0.0024999999999999654,0.984,0.008215838362577497,0.992499792715255,0.0025001241704485496,0.9839965771960018,0.008218434939227186,0.027749999999999997,0.013416407864998736,0.031693452380952336,0.008318438005780244,0.04684999999999998,0.00885578906704532,20.0,SOTA,True
ArtificialDataset7,N1_importances_norm,SVM-rbf,0.9995,0.0006846531968814,0.995,0.0061237243569579,0.9994999992177712,0.0006846542679925,0.9949992643117216,0.0061251235221601,0.0207499999999999,0.0089092648406027,0.029412996031746,0.0077191547074328,0.043,0.0140055792454293,,Distributed,True
ArtificialDataset7,kDN_importances_norm,SVM-rbf,0.99925,0.0011180339887498,0.997,0.0027386127875258,0.9992499964760336,0.0011180403370031,0.9969999246212216,0.0027386815986212,0.02425,0.0051234753829798,0.0243655753968253,0.0027747975083818,0.03965,0.0055890517979349,,Distributed,True
ArtificialDataset7,mutual_info,KNN,0.99025,0.003579455265819072,0.977,0.013509256086106307,0.9902495110052121,0.0035795280472566337,0.9769921593221742,0.013521158218021143,0.03375,0.00918558653543692,0.04388760822510816,0.007359810772768386,0.05745,0.0034523542691908106,20.0,SOTA,True
ArtificialDataset7,relief,KNN,0.9962500000000001,0.0015309310892395102,0.992,0.002738612787525807,0.9962499894163088,0.0015309287062189674,0.9919993436256507,0.002739097287429011,0.013750000000000002,0.004759858191164943,0.02067023809523804,0.004074721146495517,0.0301,0.0032910864467528057,20.0,SOTA,True
ArtificialDataset7,rf,KNN,0.994,0.002236067977499714,0.9890000000000001,0.004183300132670354,0.9939998323499921,0.002236197753386401,0.9889990112533062,0.004184105138795788,0.0195,0.005046657309546587,0.02232380952380948,0.0026789297967205208,0.03565,0.002043281674170253,20.0,SOTA,True
ArtificialDataset7,xgb,KNN,0.99175,0.0014252192813739688,0.9890000000000001,0.006519202405202665,0.9917496898773723,0.0014253304544054103,0.9889991622761114,0.0065198450419103075,0.024,0.006336895927818288,0.029596230158730103,0.005845848295246528,0.0433,0.0035637059362410898,20.0,SOTA,True
ArtificialDataset7,informative+noise,mean_model,,,0.9715,0.0,,,0.9714813009365708,0.0,0.049,,0.0485194444444444,,0.0622,,30.0,Custom,True
ArtificialDataset7,f_classif,SVM-rbf,0.999,0.0005590169943749335,0.991,0.00821583836257748,0.9989999984355421,0.0005590178689335456,0.9909994653984977,0.008216560472568487,0.027749999999999997,0.013416407864998736,0.031693452380952336,0.008318438005780244,0.04684999999999998,0.00885578906704532,20.0,SOTA,True
ArtificialDataset7,mutual_info,SVM-rbf,0.998,0.0006846531968814477,0.994,0.004183300132670398,0.9979999929520676,0.0006846578455786961,0.9939997477068709,0.004183526617371825,0.03375,0.00918558653543692,0.04388760822510816,0.007359810772768386,0.05745,0.0034523542691908106,20.0,SOTA,True
ArtificialDataset7,relief,SVM-rbf,1.0,0.0,0.9970000000000001,0.004472135954999584,1.0,0.0,0.9969997728331303,0.004472545308495159,0.013750000000000002,0.004759858191164943,0.02067023809523804,0.004074721146495517,0.0301,0.0032910864467528057,20.0,SOTA,True
ArtificialDataset7,xgb,SVM-rbf,0.99925,0.0006846531968814506,0.9949999999999999,0.003535533905932783,0.9992499988266565,0.0006846542679925678,0.9949999246212217,0.003535533906602394,0.024,0.006336895927818288,0.029596230158730103,0.005845848295246528,0.0433,0.0035637059362410898,20.0,SOTA,True
ArtificialDataset7,kDN_importances_norm,KNN,0.9945,0.0020916500663351,0.988,0.0027386127875258,0.994499939439652,0.0020916920358854,0.9879980230066506,0.002739936619663,0.02425,0.0051234753829798,0.0243655753968253,0.0027747975083818,0.03965,0.0055890517979349,,Distributed,True
ArtificialDataset7,informative+rand_extra,mean_model,,,0.9735,0.0,,,0.9734848925691352,0.0,0.008,,0.0207023809523809,,0.0312,,23.0,Custom,True
