fold,dataset,model,strategy,pre_corr,corr_th,measure,n_features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility
1,musk2_NoPreFilter,KNN,NONE,False,,NONE,166,0.9799166350890489,0.9593575878705568,0.9666666666666667,0.9332886563149063,0.07745358090185676,0.07266280517512044,0.04092459264873058,,,
1,musk2_NoPreFilter,SVM,NONE,False,,NONE,166,0.9748010610079576,0.9478849849793816,0.9704545454545455,0.9391063965159775,0.07745358090185676,0.07266280517512044,0.04092459264873058,,,
1,musk2_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,kDN,116,0.9789693065555134,0.9573747576890866,0.9704545454545455,0.9404534732792127,,,,0.07946191739295187,0.07910561660561659,0.04187192118226601
1,musk2_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,kDN,116,0.9732853353543008,0.9440157070786276,0.9712121212121212,0.9405818384064087,,,,0.07946191739295187,0.07910561660561659,0.04187192118226601
1,musk2_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,kDN,101,0.9797271693823418,0.9593018444757122,0.9643939393939394,0.9274542731907826,,,,0.07044334975369458,0.07299196424812188,0.0365668813944676
1,musk2_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,kDN,101,0.9689276241000379,0.9338204357661416,0.9666666666666667,0.9305341093558221,,,,0.07044334975369458,0.07299196424812188,0.0365668813944676
1,musk2_NoPreFilter,KNN,COMPLEXITY_corr,False,0.65,kDN,131,0.9825691549829481,0.9650141171929401,0.9719696969696969,0.9435964217097516,,,,0.07139067828723002,0.06985800187770631,0.037893141341417205
1,musk2_NoPreFilter,SVM,COMPLEXITY_corr,False,0.65,kDN,131,0.9732853353543008,0.9442748932011811,0.968939393939394,0.9361682444350039,,,,0.07139067828723002,0.06985800187770631,0.037893141341417205
1,musk2_NoPreFilter,KNN,COMPLEXITY_corr,False,0.7,kDN,154,0.9808639636225843,0.9612061997133925,0.9712121212121212,0.9424051830133359,,,,0.07631678666161425,0.07659125220701575,0.04092459264873058
1,musk2_NoPreFilter,SVM,COMPLEXITY_corr,False,0.7,kDN,154,0.9753694581280788,0.9489466645062602,0.9719696969696969,0.9423245382233123,,,,0.07631678666161425,0.07659125220701575,0.04092459264873058
1,musk2_NoPreFilter,KNN,COMPLEXITY_corr,False,0.75,kDN,162,0.9802955665024631,0.9601401985049167,0.968939393939394,0.9378477905558603,,,,0.07927245168624479,0.07323187895847995,0.03997726411519515
1,musk2_NoPreFilter,SVM,COMPLEXITY_corr,False,0.75,kDN,162,0.975748389541493,0.9499815465900042,0.9719696969696969,0.9425845943209897,,,,0.07927245168624479,0.07323187895847995,0.03997726411519515
1,musk2_NoPreFilter,KNN,COMPLEXITY_corr,False,0.8,kDN,163,0.9804850322091702,0.9605095320554579,0.968939393939394,0.9378477905558603,,,,0.07927245168624479,0.07329458308522346,0.04016672982190224
