dataset,subset,model,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,std_acc_class_0,mean_acc_class_1,std_acc_class_1
ArtificialDataset7,all,LogReg,0.982,0.007483314773547889,0.9819940505387713,0.007488503710944973,0.986,0.012806248474865708,0.9780000000000001,0.020880613017821122
ArtificialDataset7,all,SVM-linear,0.9800000000000001,0.007745966692414842,0.9799946589086993,0.007749974041825129,0.986,0.012806248474865708,0.9740000000000002,0.018000000000000016
ArtificialDataset7,all,SVM-rbf,0.994,0.006633249580710805,0.9939995959187797,0.006633493264840553,0.9960000000000001,0.008000000000000007,0.992,0.009797958971132722
ArtificialDataset7,all,RandomForest,0.985,0.008062257748298557,0.9849943598490093,0.008068711664021785,0.9960000000000001,0.008000000000000007,0.974,0.018000000000000016
ArtificialDataset7,all,KNN,0.984,0.01200000000000001,0.9839977543091244,0.012000754145964552,0.9879999999999999,0.016000000000000014,0.9800000000000001,0.015491933384829683
ArtificialDataset7,all,NaiveBayes,0.917,0.020999999999999994,0.916969922635061,0.021021954530101913,0.9239999999999998,0.02799999999999998,0.9099999999999999,0.024083189157584582
ArtificialDataset7,all,DecisionTree,0.906,0.01907878402833893,0.9059017528876071,0.01910245616498892,0.8959999999999999,0.036660605559646724,0.916,0.03199999999999998
ArtificialDataset7,all,XGBoost,0.9760000000000002,0.01019803902718558,0.9759958786577906,0.010200102038086505,0.9860000000000001,0.012806248474865707,0.966,0.012806248474865708
ArtificialDataset7,informative,LogReg,0.9880000000000001,0.007483314773547889,0.9879971459391962,0.007485826315043339,0.992,0.013266499161421611,0.984,0.014966629547095779
ArtificialDataset7,informative,SVM-linear,0.9870000000000001,0.006403124237432854,0.9869970449188912,0.006405566398903927,0.992,0.01326649916142161,0.982,0.014000000000000012
ArtificialDataset7,informative,SVM-rbf,0.999,0.0030000000000000027,0.9989998989796949,0.0030003030609152327,1.0,0.0,0.998,0.006000000000000005
ArtificialDataset7,informative,RandomForest,0.984,0.012806248474865708,0.9839965005183547,0.012809445303322125,0.9879999999999999,0.013266499161421611,0.9800000000000001,0.020000000000000018
