dataset,method,model,acc_train_mean,acc_train_std,acc_test_mean,acc_test_std,gps_train_mean,gps_train_std,gps_test_mean,gps_test_std,Hostility_mean,Hostility_std,N1_mean,N1_std,kDN_mean,kDN_std,n_features,type,filter_corr
ArtificialDataset18a,relief,SVM-rbf,0.8734999999999999,0.014534441853748643,0.688,0.014832396974191328,0.8258149634701042,0.024727351911474682,0.21040693681611505,0.06706140868276028,0.2955,0.009585144756340425,0.3828013185752156,0.02251603011512308,0.377,0.012762249018100243,50.0,SOTA,1.0
ArtificialDataset18a,rf,SVM-rbf,0.8564999999999999,0.013986600730699348,0.678,0.034205262752974135,0.7953547955461306,0.02719690983071296,0.17811657093896746,0.15580088303954193,0.29450000000000004,0.03611613212956226,0.37583285267364214,0.03943393708031073,0.37739999999999996,0.013001922934704719,50.0,SOTA,1.0
ArtificialDataset18a,xgb,SVM-rbf,0.819,0.021109831832584556,0.6859999999999999,0.01140175425099136,0.7153028668435423,0.05250174698181762,0.12571905141813117,0.08397601032716412,0.3115,0.028206825415136652,0.3759357859611149,0.020568681021952126,0.40069999999999995,0.02380546155822231,50.0,SOTA,1.0
ArtificialDataset18a,kDN_importances_norm,SVM-rbf,0.828,0.0145129252736999,0.6839999999999999,0.0089442719099991,0.737473287169322,0.0324525587465082,0.1246440447021669,0.0827204148866207,,,,,0.393,0.0098170769580359,,Distributed,1.0
ArtificialDataset18b,all,KNN,0.7625,0.0164886324478411,0.636,0.0415932686861708,0.6821884001957075,0.0283830875495189,0.4810509821397318,0.0525420530342967,0.317,0.0253352521203164,0.3773407384282384,0.0071504112562934,0.408,0.0130384048104052,100.0,Subsets,
ArtificialDataset18b,informative,KNN,0.7595000000000001,0.013851895177195,0.646,0.0618869937870631,0.6894744370196872,0.0176291190549467,0.5116812516558795,0.152865537491021,0.294,0.0270185121722125,0.3783216255966256,0.0148858418225071,0.3998,0.0098780058716322,40.0,Subsets,
ArtificialDataset18b,informative+redundant,KNN,0.7655000000000001,0.0112361025271221,0.662,0.0521536192416211,0.6907176482077307,0.0177514081755025,0.5387515968629416,0.0779990531852663,0.296,0.0179060045794699,0.3797828268953268,0.0130704375632109,0.4091,0.0092019019773088,60.0,Subsets,
ArtificialDataset18b,informative+redundant_nonLinear,KNN,0.779,0.0114017542509913,0.6559999999999999,0.0415932686861708,0.7132111263639791,0.0173683203298204,0.5244018676981417,0.0863208963511846,0.2995,0.0224582946814757,0.3771977813852813,0.0157719266919069,0.4035,0.0082537870096096,60.0,Subsets,
ArtificialDataset18b,informative+rand_extra,KNN,0.7609999999999999,0.0172843860174435,0.646,0.066558245169175,0.6949029098437892,0.0214191797103216,0.5149748649092292,0.1178744125586177,0.2865,0.0291868977453925,0.3880309523809523,0.0260070098793033,0.3999,0.0119341945685496,43.0,Subsets,
ArtificialDataset18b,informative+noise,KNN,0.754,0.0230894997780376,0.6140000000000001,0.0403732584763726,0.6737142840154375,0.0318265806691444,0.4491365912005,0.0847149945468994,0.2875,0.0223606797749979,0.3988787733100233,0.0222953114096626,0.4291,0.01130486620885,60.0,Subsets,
ArtificialDataset18b,f_classif,KNN,0.7665,0.02382225849914319,0.634,0.04929503017546495,0.7014633694868347,0.03219365069929626,0.4469947274505862,0.13001446912720002,0.302,0.0159491379077366,0.4198768251356487,0.01620177017923186,0.42300000000000004,0.015913830462839552,40.0,SOTA,1.0
ArtificialDataset18b,mutual_info,KNN,0.7665,0.014426538046253462,0.616,0.043358966777357615,0.690067778891277,0.030771616651038038,0.42730147692756343,0.10725866838955653,0.309,0.019088609168821068,0.4034415216727717,0.029553060600732393,0.42469999999999997,0.009291124797353651,40.0,SOTA,1.0
ArtificialDataset18b,relief,KNN,0.756,0.016259612541509125,0.662,0.029495762407505215,0.6310398182918417,0.03641856524591257,0.44576562673266923,0.06485675037432723,0.29050000000000004,0.023412069536886317,0.37289800893550884,0.02031030141401258,0.39239999999999997,0.016775726511838465,40.0,SOTA,1.0
ArtificialDataset18b,rf,KNN,0.762,0.017535677916750175,0.634,0.005477225575051663,0.6667552710407747,0.024591558496890584,0.4478196980180088,0.09229065845257178,0.314,0.010839741694339428,0.39996095709845714,0.020201780868669455,0.40590000000000004,0.010731961610069219,40.0,SOTA,1.0
ArtificialDataset18b,xgb,KNN,0.7625,0.02236067977499788,0.6,0.06745368781616028,0.7006695672466915,0.032463665419152604,0.46932012638923837,0.08289003821039978,0.28250000000000003,0.020386883037875107,0.4155764866712235,0.03297236994869175,0.42590000000000006,0.013329478609458071,40.0,SOTA,1.0
ArtificialDataset18b,kDN_importances_norm,KNN,0.765,0.0091855865354369,0.6140000000000001,0.0461519230368573,0.6901237923488461,0.0229850809166069,0.3915394781978754,0.2325008439912397,,,,,0.4157,0.0177609121387387,,Distributed,1.0
ArtificialDataset18b,all,SVM-rbf,0.866,0.0084038681569858,0.6859999999999999,0.0114017542509913,0.8209116199922686,0.0141112775937079,0.3017946854718575,0.032723312584155,0.317,0.0253352521203164,0.3773407384282384,0.0071504112562934,0.408,0.0130384048104052,100.0,Subsets,
ArtificialDataset18b,informative,SVM-rbf,0.8525,0.0121191996435408,0.716,0.0114017542509913,0.7982844994168743,0.0220549591795232,0.4704836712533392,0.0620478334590034,0.294,0.0270185121722125,0.3783216255966256,0.0148858418225071,0.3998,0.0098780058716322,40.0,Subsets,
ArtificialDataset18b,informative+redundant,SVM-rbf,0.865,0.0095197163823299,0.712,0.0342052627529741,0.8193686789933526,0.0166054449411577,0.4287650852689768,0.1589715359866211,0.296,0.0179060045794699,0.3797828268953268,0.0130704375632109,0.4091,0.0092019019773088,60.0,Subsets,
ArtificialDataset18b,informative+redundant_nonLinear,SVM-rbf,0.833,0.0156524758424985,0.7,0.0187082869338697,0.7618366453733983,0.0319154017602658,0.3815307264764009,0.0889390315966286,0.2995,0.0224582946814757,0.3771977813852813,0.0157719266919069,0.4035,0.0082537870096096,60.0,Subsets,
ArtificialDataset18b,informative+rand_extra,SVM-rbf,0.8605,0.0095851447563404,0.714,0.0167332005306815,0.8117687438181749,0.017347544002744,0.4672028796734196,0.0725207418238574,0.2865,0.0291868977453925,0.3880309523809523,0.0260070098793033,0.3999,0.0119341945685496,43.0,Subsets,
ArtificialDataset18b,informative+noise,SVM-rbf,0.876,0.0171026313764871,0.686,0.0134164078649986,0.8366175722732164,0.0266379598289408,0.2828497387581406,0.0953659107535984,0.2875,0.0223606797749979,0.3988787733100233,0.0222953114096626,0.4291,0.01130486620885,60.0,Subsets,
ArtificialDataset18b,f_classif,SVM-rbf,0.8595,0.019477551180782423,0.698,0.014832396974191314,0.8108901309226291,0.0332328976790681,0.4119479501002222,0.03980680322089421,0.302,0.0159491379077366,0.4198768251356487,0.01620177017923186,0.42300000000000004,0.015913830462839552,40.0,SOTA,1.0
ArtificialDataset18b,mutual_info,SVM-rbf,0.8370000000000001,0.021095023109728956,0.6759999999999999,0.01816590212458492,0.7673507734489956,0.04361675364759557,0.2522681605239937,0.13671264981439268,0.309,0.019088609168821068,0.4034415216727717,0.029553060600732393,0.42469999999999997,0.009291124797353651,40.0,SOTA,1.0
ArtificialDataset18b,relief,SVM-rbf,0.858,0.014937369246289701,0.6719999999999999,0.02049390153191917,0.8068039252458489,0.026200227948017327,0.29357980470764,0.10135289261486301,0.29050000000000004,0.023412069536886317,0.37289800893550884,0.02031030141401258,0.39239999999999997,0.016775726511838465,40.0,SOTA,1.0
ArtificialDataset18b,rf,SVM-rbf,0.8640000000000001,0.014534441853748659,0.688,0.021679483388678762,0.8170929003537835,0.025565982761393304,0.3263142963894639,0.14599377632629554,0.314,0.010839741694339428,0.39996095709845714,0.020201780868669455,0.40590000000000004,0.010731961610069219,40.0,SOTA,1.0
ArtificialDataset18b,xgb,SVM-rbf,0.8554999999999999,0.008366600265340772,0.656,0.015165750888103114,0.8033555905740887,0.014660993244463712,0.22738293886343,0.09365080096955208,0.28250000000000003,0.020386883037875107,0.4155764866712235,0.03297236994869175,0.42590000000000006,0.013329478609458071,40.0,SOTA,1.0
ArtificialDataset18b,kDN_importances_norm,SVM-rbf,0.8400000000000001,0.0136930639376291,0.67,0.0367423461417476,0.7743536905070418,0.0269785753265393,0.2534340214289959,0.1685240204250878,,,,,0.4157,0.0177609121387387,,Distributed,1.0
ArtificialDataset18c,all,KNN,0.7615000000000001,0.0080234032679406,0.664,0.0167332005306815,0.6772216728383318,0.0067944053290203,0.5100081401180935,0.0401106458925369,0.2975,0.0301039864469807,0.3875940476190476,0.0254333376875006,0.4182,0.0117770964163497,50.0,Subsets,
ArtificialDataset18c,informative,KNN,0.7845,0.0124247736397891,0.688,0.0501996015920444,0.7070293111953113,0.0210289247961455,0.5390091766396743,0.1253292357512072,0.2885,0.0230217288664426,0.368237787539258,0.0133093968981841,0.3922,0.0100846417883829,20.0,Subsets,
ArtificialDataset18c,informative+redundant,KNN,0.7625,0.0155120920574885,0.658,0.0396232255123178,0.6788166644206994,0.0202512587633839,0.4979049829543905,0.0575393902829635,0.272,0.0378070760572673,0.38074613997114,0.0200264018809321,0.4046,0.0055834577100574,30.0,Subsets,
ArtificialDataset18c,informative+redundant_nonLinear,KNN,0.7745,0.0097467943448089,0.67,0.0387298334620741,0.6930367085211351,0.0164364088013891,0.5054380657211337,0.1180285387086314,0.281,0.0279843706379114,0.3749623015873015,0.008560596638031,0.3995,0.0107238052947636,30.0,Subsets,
ArtificialDataset18c,informative+rand_extra,KNN,0.7725,0.0072886898685566,0.65,0.0447213595499957,0.6841528970075622,0.0190793395481656,0.4743624297975124,0.1212841766842414,0.274,0.0236907154809642,0.3716863455988456,0.0161906688441546,0.4024,0.0147368585526224,23.0,Subsets,
ArtificialDataset18c,informative+noise,KNN,0.756,0.0200468201967294,0.62,0.0412310562561765,0.659244995751597,0.0269370128105119,0.4318195744828008,0.050681474032909,0.3025,0.0123743686707645,0.3904035103785103,0.0213783595042249,0.4171,0.013653754062528,30.0,Subsets,
ArtificialDataset18c,f_classif,KNN,0.7595000000000001,0.017800983118917875,0.6519999999999999,0.03962322551231789,0.6710946003977292,0.028037623563700126,0.447121373472459,0.09386818635056456,0.2975,0.027782638463616078,0.3872041666666666,0.013065830571539915,0.40790000000000004,0.011188163388152643,20.0,SOTA,1.0
ArtificialDataset18c,mutual_info,KNN,0.753,0.020946360065653376,0.64,0.020000000000000018,0.6510065017954989,0.043963877057428,0.40590650172345316,0.11273084282519352,0.3015,0.023887758371182496,0.4043312382062382,0.023538651719442995,0.4215,0.01061838029079761,20.0,SOTA,1.0
ArtificialDataset18c,relief,KNN,0.7635,0.019251623308178416,0.63,0.02915475947422652,0.6622757099068102,0.03138192914953943,0.4000221029296216,0.08717340586867912,0.2975,0.0203868830378751,0.3931934523809524,0.018046008685820042,0.4061,0.009256079083499664,20.0,SOTA,1.0
ArtificialDataset18c,rf,KNN,0.7545,0.021823152842795204,0.648,0.017888543819998326,0.6432773296749362,0.04223611599958945,0.45035733989025123,0.09803416256352827,0.28700000000000003,0.02996873370698201,0.3858343795093795,0.026379952639869843,0.4,0.021374634499799084,20.0,SOTA,1.0
ArtificialDataset18c,xgb,KNN,0.7689999999999999,0.011124297730643495,0.63,0.03741657386773945,0.6829506004985191,0.028342828815218154,0.4185623629130279,0.04652010881702437,0.292,0.01890767040118902,0.41120016233766227,0.030895470829907814,0.4082,0.009833615815151592,20.0,SOTA,1.0
ArtificialDataset18c,kDN_importances_norm,KNN,0.758,0.0064710895527723,0.6,0.0316227766016837,0.6593248793968225,0.0306427906501662,0.3975700841306925,0.0893995268543818,,,,,0.424,0.0160818220360753,,Distributed,1.0
ArtificialDataset18c,all,SVM-rbf,0.821,0.0051841103383319,0.688,0.0389871773792358,0.7277952849561009,0.0105510873112431,0.2401277923665068,0.1598710322965535,0.2975,0.0301039864469807,0.3875940476190476,0.0254333376875006,0.4182,0.0117770964163497,50.0,Subsets,
ArtificialDataset18c,informative,SVM-rbf,0.808,0.0089092648406026,0.71,0.0273861278752582,0.704139061456033,0.0191558482537835,0.4280527233825927,0.0566321040477127,0.2885,0.0230217288664426,0.368237787539258,0.0133093968981841,0.3922,0.0100846417883829,20.0,Subsets,
ArtificialDataset18c,informative+redundant,SVM-rbf,0.8065,0.0108397416943393,0.714,0.0054772255750516,0.7016540081408236,0.0236775513944989,0.4476183078135662,0.0637221281049266,0.272,0.0378070760572673,0.38074613997114,0.0200264018809321,0.4046,0.0055834577100574,30.0,Subsets,
ArtificialDataset18c,informative+redundant_nonLinear,SVM-rbf,0.8125,0.0146841751555883,0.696,0.0296647939483826,0.710421025591219,0.0317832838125627,0.3351208841307875,0.0937858864036278,0.281,0.0279843706379114,0.3749623015873015,0.008560596638031,0.3995,0.0107238052947636,30.0,Subsets,
ArtificialDataset18c,informative+rand_extra,SVM-rbf,0.805,0.0084779124789065,0.704,0.0364691650576209,0.6965738562694442,0.016918400077353,0.417783203135973,0.0710051422478954,0.274,0.0236907154809642,0.3716863455988456,0.0161906688441546,0.4024,0.0147368585526224,23.0,Subsets,
ArtificialDataset18c,informative+noise,SVM-rbf,0.812,0.0037080992435478,0.696,0.0328633534503099,0.7066071494772144,0.007631177933481,0.3016015893744357,0.1087581643017269,0.3025,0.0123743686707645,0.3904035103785103,0.0213783595042249,0.4171,0.013653754062528,30.0,Subsets,
ArtificialDataset18c,f_classif,SVM-rbf,0.7895,0.026481125353730723,0.682,0.010954451150103302,0.6492841823494045,0.07411866227551717,0.27675122905609245,0.12713483106736626,0.2975,0.027782638463616078,0.3872041666666666,0.013065830571539915,0.40790000000000004,0.011188163388152643,20.0,SOTA,1.0
ArtificialDataset18c,mutual_info,SVM-rbf,0.771,0.02212182180562895,0.678,0.013038404810405252,0.5864088239181611,0.08378878525788946,0.12112664898388355,0.07970184500557435,0.3015,0.023887758371182496,0.4043312382062382,0.023538651719442995,0.4215,0.01061838029079761,20.0,SOTA,1.0
ArtificialDataset18c,relief,SVM-rbf,0.7905,0.016807736313971675,0.696,0.02966479394838266,0.6553763284095263,0.04217373598140886,0.3785106328448746,0.08949747020672269,0.2975,0.0203868830378751,0.3931934523809524,0.018046008685820042,0.4061,0.009256079083499664,20.0,SOTA,1.0
ArtificialDataset18c,rf,SVM-rbf,0.7935,0.026374703789805866,0.682,0.025884358211089562,0.6587680658814461,0.06831165607997036,0.3138397938929645,0.0808468440180082,0.28700000000000003,0.02996873370698201,0.3858343795093795,0.026379952639869843,0.4,0.021374634499799084,20.0,SOTA,1.0
ArtificialDataset18c,xgb,SVM-rbf,0.792,0.009585144756340416,0.6940000000000001,0.02509980079602224,0.6588672971579965,0.02535952578228078,0.31668972584078453,0.12366004530692083,0.292,0.01890767040118902,0.41120016233766227,0.030895470829907814,0.4082,0.009833615815151592,20.0,SOTA,1.0
ArtificialDataset18c,kDN_importances_norm,SVM-rbf,0.7795,0.0095851447563403,0.672,0.0216794833886787,0.6193970741589113,0.0304824961417517,0.1593359596066254,0.0521403347185984,,,,,0.424,0.0160818220360753,,Distributed,1.0
ArtificialDataset2,all,KNN,0.968,0.0042019340784929,0.935,0.0187082869338696,0.96799884844609,0.0042025752656326,0.934974834205914,0.0187043757031344,0.104,0.0107310880156673,0.105563492063492,0.0099392766816597,0.1377,0.0060244294335646,18.0,Subsets,
ArtificialDataset2,informative,KNN,0.97175,0.0022707377655731,0.953,0.0156524758424985,0.9717492107926424,0.002270781586516,0.9529731691174324,0.0156738132180425,0.0824999999999999,0.0115244305716161,0.0771428571428571,0.0040444484912477,0.11645,0.0060036447263308,10.0,Subsets,
ArtificialDataset2,informative+redundant,KNN,0.968,0.0018957188610128,0.949,0.0159687194226712,0.9679994052864648,0.0018956434854215,0.948961105554278,0.0160077310659378,0.087,0.0111313184304465,0.0953422619047619,0.0041362827127392,0.12325,0.0067569408758697,14.0,Subsets,
ArtificialDataset2,informative+redundant_nonLinear,KNN,0.96775,0.0036869703009381,0.949,0.0096176920308356,0.9677490481518586,0.0036871119408412,0.9489866366190192,0.0096243330487186,0.0875,0.0088388347648318,0.0891363095238095,0.0057681429299192,0.1199,0.0035381845627383,12.0,Subsets,
ArtificialDataset2,informative+rand_extra,KNN,0.966,0.0028504385627478,0.935,0.0141421356237309,0.965999371877776,0.0028506586955427,0.9349638270496508,0.014139142629099,0.0935,0.0050311529493745,0.1035175595238095,0.0072354366152319,0.13435,0.0035907868218539,13.0,Subsets,
ArtificialDataset2,informative+noise,KNN,0.96425,0.006410440702479,0.928,0.0241350367722943,0.9642492151535944,0.0064112211244457,0.9279256621149844,0.0242073106642752,0.10475,0.005822907349426,0.101091369047619,0.0070332490859339,0.14975,0.0081374903993798,12.0,Subsets,
ArtificialDataset2,f_classif,KNN,0.931,0.013445491809524838,0.876,0.024341322889276196,0.9309835228693075,0.013453126915328609,0.8756288786953776,0.0246190556869335,0.13725,0.02269705377356277,0.15649999999999994,0.019452158169405317,0.1965,0.022862359895688807,10.0,SOTA,1.0
ArtificialDataset2,mutual_info,KNN,0.9400000000000001,0.019665165903190295,0.9030000000000001,0.029916550603303216,0.9399905475857426,0.019660594852905444,0.9029017121064152,0.03001644910939921,0.1145,0.03224176251385771,0.12950833333333328,0.030159065162678335,0.1659,0.036263187256500226,10.0,SOTA,1.0
ArtificialDataset2,relief,KNN,0.96175,0.005562148865321784,0.9390000000000001,0.025836021365527605,0.9617483908684769,0.005563575982673118,0.9389570853683251,0.025875695639801286,0.086,0.019593525716419695,0.09196666666666661,0.008303514464730346,0.1236,0.004346694146129912,10.0,SOTA,1.0
ArtificialDataset2,rf,KNN,0.9570000000000001,0.005631940163034429,0.933,0.01303840481040526,0.956995621452229,0.005633917714459461,0.9329377722815091,0.0130664645340483,0.09225,0.019190655278025298,0.09917023809523803,0.00575637494140075,0.1268,0.006372303351222386,10.0,SOTA,1.0
ArtificialDataset2,xgb,KNN,0.9570000000000001,0.005631940163034429,0.933,0.01303840481040526,0.956995621452229,0.005633917714459461,0.9329377722815091,0.0130664645340483,0.09225,0.019190655278025298,0.09917023809523803,0.00575637494140075,0.1268,0.006372303351222386,10.0,SOTA,1.0
ArtificialDataset2,kDN_importances_norm,KNN,0.95975,0.005822907349426,0.939,0.0341686991265397,0.9597489942013092,0.0058235833526056,0.9389211932745208,0.0342650443137203,,,,,0.1276499999999999,0.0046455623986768,,Distributed,1.0
ArtificialDataset2,all,SVM-rbf,0.97975,0.0033541019662496,0.964,0.0041833001326703,0.9797495362537582,0.0033541197294937,0.9639926139627896,0.0041727719060706,0.104,0.0107310880156673,0.105563492063492,0.0099392766816597,0.1377,0.0060244294335646,18.0,Subsets,
ArtificialDataset2,informative,SVM-rbf,0.983,0.0028777161083053,0.971,0.015165750888103,0.9829996386215069,0.0028779493044328,0.970998589782146,0.0151652723911347,0.0824999999999999,0.0115244305716161,0.0771428571428571,0.0040444484912477,0.11645,0.0060036447263308,10.0,Subsets,
ArtificialDataset2,informative+redundant,SVM-rbf,0.97925,0.0042938910093293,0.967,0.0125499003980111,0.9792496632046118,0.0042940374534668,0.9669956160247616,0.0125511778723657,0.087,0.0111313184304465,0.0953422619047619,0.0041362827127392,0.12325,0.0067569408758697,14.0,Subsets,
ArtificialDataset2,informative+redundant_nonLinear,SVM-rbf,0.97875,0.0027950849718747,0.969,0.0129421791055448,0.9787493442610554,0.0027954267151304,0.9689973604794282,0.0129404614677907,0.0875,0.0088388347648318,0.0891363095238095,0.0057681429299192,0.1199,0.0035381845627383,12.0,Subsets,
ArtificialDataset2,informative+rand_extra,SVM-rbf,0.97675,0.0025920551691659,0.964,0.0089442719099991,0.9767488719339588,0.0025919694406587,0.9639919525721016,0.0089375298589952,0.0935,0.0050311529493745,0.1035175595238095,0.0072354366152319,0.13435,0.0035907868218539,13.0,Subsets,
ArtificialDataset2,informative+noise,SVM-rbf,0.9835,0.0029843340965783,0.962,0.0130384048104052,0.9834995588239842,0.0029847800206465,0.9619894903956036,0.0130437110827646,0.10475,0.005822907349426,0.101091369047619,0.0070332490859339,0.14975,0.0081374903993798,12.0,Subsets,
ArtificialDataset2,f_classif,SVM-rbf,0.94575,0.01059186008215741,0.9109999999999999,0.019493588689617952,0.9457311507445786,0.010603064921637036,0.9108797993033395,0.01961548641279831,0.13725,0.02269705377356277,0.15649999999999994,0.019452158169405317,0.1965,0.022862359895688807,10.0,SOTA,1.0
ArtificialDataset2,mutual_info,SVM-rbf,0.9555,0.008776744840770985,0.9349999999999999,0.009999999999999952,0.9554967750130607,0.008776038651769192,0.934946349676982,0.010010802574548913,0.1145,0.03224176251385771,0.12950833333333328,0.030159065162678335,0.1659,0.036263187256500226,10.0,SOTA,1.0
ArtificialDataset2,relief,SVM-rbf,0.9727500000000001,0.006149186938124427,0.96,0.018371173070873853,0.9727477909052084,0.0061504305104434975,0.9599993267428658,0.018370920977000948,0.086,0.019593525716419695,0.09196666666666661,0.008303514464730346,0.1236,0.004346694146129912,10.0,SOTA,1.0
ArtificialDataset2,rf,SVM-rbf,0.9717500000000001,0.004293891009329427,0.9559999999999998,0.009617692030835704,0.9717480588486647,0.004294751190714408,0.9559775114942146,0.009600407361263268,0.09225,0.019190655278025298,0.09917023809523803,0.00575637494140075,0.1268,0.006372303351222386,10.0,SOTA,1.0
ArtificialDataset2,xgb,SVM-rbf,0.9717500000000001,0.004293891009329427,0.9559999999999998,0.009617692030835704,0.9717480588486647,0.004294751190714408,0.9559775114942146,0.009600407361263268,0.09225,0.019190655278025298,0.09917023809523803,0.00575637494140075,0.1268,0.006372303351222386,10.0,SOTA,1.0
ArtificialDataset2,kDN_importances_norm,SVM-rbf,0.97375,0.0062499999999999,0.958,0.0201866292381863,0.973748306305528,0.0062509911959462,0.957995380513497,0.0201912511669423,,,,,0.1276499999999999,0.0046455623986768,,Distributed,1.0
ArtificialDataset20,all,KNN,0.906,0.0080234032679406,0.828,0.0370135110466434,0.8818744834280761,0.0116950792307927,0.7526509158287732,0.070124350802169,0.221,0.0184221334269405,0.2341501687957725,0.0189385715492594,0.2912,0.0121891345057801,480.0,Subsets,
ArtificialDataset20,informative,KNN,0.935,0.0061237243569578,0.884,0.0167332005306815,0.9215441873677632,0.0077444837739323,0.853148396485577,0.0253552228936028,0.1725,0.0146841751555884,0.2069003814052838,0.0243555205130164,0.2568,0.0096540147089177,300.0,Subsets,
ArtificialDataset20,informative+redundant,KNN,0.9265,0.0166395612922937,0.8779999999999999,0.0192353840616713,0.909066876236061,0.0220438867846391,0.8382781145148082,0.0360783884439399,0.176,0.0119373363863133,0.2145728021389959,0.0175727243073962,0.267,0.0109144399764715,360.0,Subsets,
ArtificialDataset20,informative+redundant_nonLinear,KNN,0.925,0.0084779124789065,0.8620000000000001,0.0356370593624109,0.908134830328608,0.0112528580984185,0.8121721057419192,0.0613416399081224,0.2145,0.0353730123116479,0.225415915991109,0.0261445578837544,0.2833,0.0095302151077507,360.0,Subsets,
ArtificialDataset20,informative+rand_extra,KNN,0.9315,0.0065192024052026,0.8880000000000001,0.016431676725155,0.9169410558838804,0.0084041390089346,0.856867694869778,0.0293312422365033,0.1655,0.0178009831189178,0.1973851019026117,0.0221482074224957,0.2599,0.0125219806739988,303.0,Subsets,
ArtificialDataset20,informative+noise,KNN,0.912,0.0092533777616608,0.858,0.0319374388453426,0.8923742803969101,0.0131364212158083,0.8097214981380872,0.0609262559301481,0.1925,0.0160078105935821,0.229696371412404,0.0283517080929911,0.2871,0.0065897647909466,360.0,Subsets,
ArtificialDataset20,f_classif,KNN,0.89,0.00918558653543691,0.806,0.023021728866442655,0.85737161232781,0.01402601055992701,0.70345505664817,0.05165737527579357,0.21749999999999997,0.013693063937629158,0.2508036092522361,0.02149946770654742,0.3028,0.01147061463043722,300.0,SOTA,1.0
ArtificialDataset20,mutual_info,KNN,0.8905000000000001,0.014832396974191297,0.8019999999999999,0.051672042731055245,0.8626896112165641,0.023451385418344097,0.703643666718699,0.15322851355260217,0.22949999999999998,0.03271085446759226,0.2551219368198947,0.025485414193430794,0.3088,0.018133532474396752,300.0,SOTA,1.0
ArtificialDataset20,relief,KNN,0.8215,0.009617692030835654,0.754,0.02701851217221261,0.7235541371092025,0.02201321924285541,0.5210993035536824,0.1093174432524335,0.21400000000000002,0.030238634228417122,0.2734948991251336,0.024438086314884675,0.2798,0.006833739825307924,300.0,SOTA,1.0
ArtificialDataset20,rf,KNN,0.883,0.013038404810405309,0.772,0.03271085446759224,0.8461545643931668,0.022157811225334802,0.6323476924054126,0.10902359590567066,0.2045,0.023545169355942197,0.2413452526802447,0.017769996916827683,0.2845,0.010325938214031681,300.0,SOTA,1.0
ArtificialDataset20,xgb,KNN,0.9045,0.01385189517719513,0.782,0.024899799195977478,0.8813876318055496,0.020528591153468886,0.6898960551021849,0.0672641014321686,0.2265,0.030852471537949764,0.2531873553944218,0.019444515267371565,0.3021,0.013979449202311228,300.0,SOTA,1.0
ArtificialDataset20,kDN_importances_norm,KNN,0.8879999999999999,0.0119111292495716,0.786,0.0250998007960222,0.8558302721641097,0.0198355635431323,0.6818340094769212,0.0386361486803356,,,,,0.2927,0.0183698121928342,,Distributed,1.0
ArtificialDataset20,all,SVM-rbf,0.9845,0.0071589105316381,0.692,0.0044721359549995,0.9817889305423952,0.0085251426980582,0.1263510429517526,0.083836677960864,0.221,0.0184221334269405,0.2341501687957725,0.0189385715492594,0.2912,0.0121891345057801,480.0,Subsets,
ArtificialDataset20,informative,SVM-rbf,0.983,0.0041079191812887,0.712,0.0130384048104053,0.9800370835509457,0.0048878008791404,0.276828375544727,0.1601078408141689,0.1725,0.0146841751555884,0.2069003814052838,0.0243555205130164,0.2568,0.0096540147089177,300.0,Subsets,
ArtificialDataset20,informative+redundant,SVM-rbf,0.9855,0.0054198708471696,0.7,0.01,0.9830065663615156,0.0063881128485725,0.1947549742088532,0.1161349037049243,0.176,0.0119373363863133,0.2145728021389959,0.0175727243073962,0.267,0.0109144399764715,360.0,Subsets,
ArtificialDataset20,informative+redundant_nonLinear,SVM-rbf,0.982,0.0094207218407083,0.702,0.0083666002653407,0.9787631251969968,0.0112027590738506,0.2100521086801593,0.121951664700225,0.2145,0.0353730123116479,0.225415915991109,0.0261445578837544,0.2833,0.0095302151077507,360.0,Subsets,
ArtificialDataset20,informative+rand_extra,SVM-rbf,0.9855,0.0054198708471696,0.712,0.0083666002653407,0.9830065663615156,0.0063881128485725,0.2867228233848494,0.1070602882801048,0.1655,0.0178009831189178,0.1973851019026117,0.0221482074224957,0.2599,0.0125219806739988,303.0,Subsets,
ArtificialDataset20,informative+noise,SVM-rbf,0.986,0.0045414755311462,0.69,0.0070710678118654,0.9836068014938608,0.0053880342588145,0.1037877911889986,0.1016738023151014,0.1925,0.0160078105935821,0.229696371412404,0.0283517080929911,0.2871,0.0065897647909466,360.0,Subsets,
ArtificialDataset20,f_classif,SVM-rbf,0.9845,0.009420721840708406,0.708,0.013038404810405304,0.981741227112441,0.011324663232464694,0.24787505583232622,0.1565000949877788,0.21749999999999997,0.013693063937629158,0.2508036092522361,0.02149946770654742,0.3028,0.01147061463043722,300.0,SOTA,1.0
ArtificialDataset20,mutual_info,SVM-rbf,0.9775,0.006123724356957922,0.696,0.008944271909999173,0.9733916631830816,0.0074826076632221105,0.15475280166847447,0.12774126792786908,0.22949999999999998,0.03271085446759226,0.2551219368198947,0.025485414193430794,0.3088,0.018133532474396752,300.0,SOTA,1.0
ArtificialDataset20,relief,SVM-rbf,0.986,0.00802340326794064,0.7,0.007071067811865481,0.9835558812587731,0.009511548205289952,0.27199311741580756,0.06785223747583875,0.21400000000000002,0.030238634228417122,0.2734948991251336,0.024438086314884675,0.2798,0.006833739825307924,300.0,SOTA,1.0
