y,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,level,subset
0,0.40869565217391307,0.4931400966183575,0.48949391416490945,0.47665056360708535,0.6346486457576788,0.4462694578636608,0.4958809131260734,0.9985049383754285,0.9961030595813205,-0.5860924763721757,class,rf_top30
1,0.13384223918575064,0.24407124681933842,0.2578250387586164,0.5533987640857869,0.3312482112580186,0.22968359601947388,0.4758620863047481,0.9981172556396822,0.9974724342663274,1.551228283667935,class,rf_top30
dataset,0.22866666666666666,0.33,0.3377508007737875,0.5269206349206349,0.43592136116040137,0.3044057183557184,0.4827685815581054,0.9982510061835148,0.997,0.8138526214540968,class,rf_top30
0,0.7692307692307692,0.8,0.7431693989071038,0.7619047619047619,0.6729785341323274,0.6666666666666666,0.5241060663148938,1.0,1.0,-1.9789894928467149,instance,rf_top30
0,0.33333333333333337,0.6,0.24102564102564106,0.5714285714285714,0.6079957758248894,0.0,0.45245258532565824,0.9990328820116054,1.0,0.6776596937668455,instance,rf_top30
0,0.33333333333333337,0.2,0.09259259259259256,0.42857142857142855,0.6080185695382482,0.0,0.4589574543921744,0.9970986460348162,1.0,-0.11995656300927199,instance,rf_top30
1,0.2222222222222222,0.2,0.2962962962962963,0.3333333333333333,0.3914524326796629,0.0,0.49781817973170306,0.9994908350305499,1.0,0.520673348373892,instance,rf_top30
0,0.0,0.0,0.24102564102564106,0.5238095238095238,0.6077989816039177,0.0,0.4300227669714217,0.9912959381044487,1.0,1.2154439520922602,instance,rf_top30
0,0.0,0.4,0.34285714285714286,0.38095238095238093,0.6129594663759156,0.0,0.48919283026895255,0.9990328820116054,1.0,-0.8548173225339729,instance,rf_top30
1,0.5555555555555556,0.4,0.6309523809523809,0.5238095238095238,0.3922043142204442,0.5,0.5288256894577057,1.0,1.0,-0.8084884250407511,instance,rf_top30
0,0.4444444444444444,0.6,0.36904761904761907,0.6666666666666666,0.6077896377741847,0.5,0.4839648886118525,0.9990328820116054,1.0,1.154215653258646,instance,rf_top30
