dataset,subset,model,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,std_acc_class_0,mean_acc_class_1,std_acc_class_1
ArtificialDataset3,random_Hostility_top25,SVM-linear,0.95,0.02190890230020661,0.9499646343358936,0.02196046966720636,0.9559999999999998,0.01200000000000001,0.944,0.039799497484264784
ArtificialDataset3,random_Hostility_top25,SVM-rbf,0.9790000000000001,0.01757839583124696,0.978981968302643,0.017608319140012013,0.9879999999999999,0.013266499161421611,0.9700000000000001,0.0325576411921994
ArtificialDataset3,random_Hostility_top25,RandomForest,0.959,0.01044030650891056,0.9589868666220515,0.010448697381410282,0.968,0.01326649916142161,0.95,0.020493901531919184
ArtificialDataset3,random_Hostility_top25,KNN,0.962,0.02227105745132009,0.9619623516840743,0.022303503542019147,0.9620000000000001,0.03399999999999998,0.962,0.034
ArtificialDataset3,random_Hostility_top25,NaiveBayes,0.901,0.033,0.9008579582626999,0.033028932434766116,0.9119999999999999,0.041182520563948,0.89,0.05310367218940701
ArtificialDataset3,random_Hostility_top25,DecisionTree,0.836,0.026907248094147407,0.8354188632328052,0.02700055482766631,0.852,0.04995998398718719,0.82,0.06572670690061992
ArtificialDataset3,random_Hostility_top25,XGBoost,0.958,0.011661903789690611,0.9579699661573018,0.011673543286947802,0.962,0.02441311123146741,0.954,0.031048349392520044
ArtificialDataset3,random_N1_top25,LogReg,0.9469999999999998,0.025709920264364867,0.946916899381024,0.025845321060435904,0.958,0.02599999999999999,0.9359999999999999,0.047159304490206375
ArtificialDataset3,random_N1_top25,SVM-linear,0.95,0.02569046515733024,0.949910878153665,0.025830052111619848,0.968,0.025612496949731396,0.9319999999999998,0.04489988864128729
ArtificialDataset3,random_N1_top25,SVM-rbf,0.9830000000000002,0.012688577540449532,0.9829978275370742,0.01269132186947729,0.9879999999999999,0.013266499161421611,0.9780000000000001,0.016613247725836163
ArtificialDataset3,random_N1_top25,RandomForest,0.9559999999999998,0.012806248474865708,0.9559829915739944,0.012810163807567283,0.9640000000000001,0.021540659228538036,0.9479999999999998,0.022271057451320065
ArtificialDataset3,random_N1_top25,KNN,0.97,0.011832159566199242,0.9699895921704327,0.011839255080290193,0.968,0.022271057451320082,0.9719999999999999,0.018330302779823376
ArtificialDataset3,random_N1_top25,NaiveBayes,0.841,0.029478805945967353,0.8370155088920115,0.03119813762640692,0.974,0.02200000000000002,0.708,0.06273754856543248
ArtificialDataset3,random_N1_top25,DecisionTree,0.8539999999999999,0.026153393661244043,0.8537179764588828,0.026187107223832478,0.868,0.045782092569038375,0.8400000000000001,0.046475800154489
ArtificialDataset3,random_N1_top25,XGBoost,0.9490000000000001,0.01577973383805948,0.9489686259485716,0.015794392916601833,0.954,0.021999999999999995,0.9439999999999997,0.03199999999999998
ArtificialDataset3,random_kDN_top25,LogReg,0.9440000000000002,0.027276363393971697,0.9439342736911641,0.027388591181710192,0.952,0.02399999999999999,0.9359999999999999,0.0463033476111609
ArtificialDataset3,random_kDN_top25,SVM-linear,0.9509999999999998,0.023853720883753107,0.9509336631281851,0.023943132165210566,0.966,0.022,0.9359999999999999,0.04270831300812523
ArtificialDataset3,random_kDN_top25,SVM-rbf,0.984,0.019595917942265444,0.9839951659890296,0.01960382372760719,0.9879999999999999,0.016000000000000014,0.9800000000000001,0.026832815729997475
ArtificialDataset3,random_kDN_top25,RandomForest,0.954,0.015620499351813305,0.9539749778913909,0.015636579503123825,0.9620000000000001,0.01661324772583614,0.9460000000000001,0.03104834939252003
ArtificialDataset3,random_kDN_top25,KNN,0.966,0.011135528725660053,0.9659893659327101,0.01114138962139254,0.9640000000000001,0.014966629547095779,0.968,0.023999999999999997
ArtificialDataset3,random_kDN_top25,NaiveBayes,0.8380000000000001,0.03026549190084311,0.8338124092311583,0.032059361630144965,0.974,0.02200000000000002,0.702,0.06029925372672533
ArtificialDataset3,random_kDN_top25,DecisionTree,0.845,0.026551836094703497,0.8447539097162883,0.02661252943276995,0.8460000000000001,0.04294182110716778,0.844,0.04715930449020636
ArtificialDataset3,random_kDN_top25,XGBoost,0.951,0.015132745950421538,0.9509801558493537,0.015129654170475555,0.952,0.018330302779823355,0.95,0.031304951684997036
