fold,dataset,model,strategy,pre_corr,corr_th,measure,n_features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility
1,plasma_retinol_NoPreFilter,KNN,NONE,False,,NONE,13,0.7182539682539683,0.7039144759578831,0.5079365079365079,0.4918032786885245,0.4880952380952381,0.523611111111111,0.38095238095238093,,,
1,plasma_retinol_NoPreFilter,SVM,NONE,False,,NONE,13,0.7103174603174603,0.6378627054291495,0.5555555555555556,0.3360433604336043,0.4880952380952381,0.523611111111111,0.38095238095238093,,,
1,plasma_retinol_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,kDN,11,0.6547619047619048,0.6317247748787809,0.5555555555555556,0.5297504798464491,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,kDN,11,0.7103174603174603,0.6378627054291495,0.6031746031746031,0.4470314318975553,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,kDN,11,0.6547619047619048,0.6317247748787809,0.5555555555555556,0.5297504798464491,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,kDN,11,0.7103174603174603,0.6378627054291495,0.6031746031746031,0.4470314318975553,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,KNN,COMPLEXITY_corr,False,0.65,kDN,11,0.6547619047619048,0.6317247748787809,0.5555555555555556,0.5297504798464491,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,SVM,COMPLEXITY_corr,False,0.65,kDN,11,0.7103174603174603,0.6378627054291495,0.6031746031746031,0.4470314318975553,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,KNN,COMPLEXITY_corr,False,0.7,kDN,11,0.6547619047619048,0.6317247748787809,0.5555555555555556,0.5297504798464491,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,SVM,COMPLEXITY_corr,False,0.7,kDN,11,0.7103174603174603,0.6378627054291495,0.6031746031746031,0.4470314318975553,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,KNN,COMPLEXITY_corr,False,0.75,kDN,12,0.6984126984126984,0.6788321167883212,0.5079365079365079,0.4918032786885245,,,,0.49603174603174605,0.49203042328042323,0.38095238095238093
1,plasma_retinol_NoPreFilter,SVM,COMPLEXITY_corr,False,0.75,kDN,12,0.7142857142857143,0.6414342629482073,0.5396825396825397,0.3274215552523875,,,,0.49603174603174605,0.49203042328042323,0.38095238095238093
1,plasma_retinol_NoPreFilter,KNN,COMPLEXITY_corr,False,0.8,kDN,12,0.6984126984126984,0.6788321167883212,0.5079365079365079,0.4918032786885245,,,,0.49603174603174605,0.49203042328042323,0.38095238095238093
1,plasma_retinol_NoPreFilter,SVM,COMPLEXITY_corr,False,0.8,kDN,12,0.7142857142857143,0.6414342629482073,0.5396825396825397,0.3274215552523875,,,,0.49603174603174605,0.49203042328042323,0.38095238095238093
1,plasma_retinol_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,N1,11,0.6547619047619048,0.6317247748787809,0.5555555555555556,0.5297504798464491,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,N1,11,0.7103174603174603,0.6378627054291495,0.6031746031746031,0.4470314318975553,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,N1,11,0.6547619047619048,0.6317247748787809,0.5555555555555556,0.5297504798464491,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,N1,11,0.7103174603174603,0.6378627054291495,0.6031746031746031,0.4470314318975553,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,KNN,COMPLEXITY_corr,False,0.65,N1,11,0.6547619047619048,0.6317247748787809,0.5555555555555556,0.5297504798464491,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,SVM,COMPLEXITY_corr,False,0.65,N1,11,0.7103174603174603,0.6378627054291495,0.6031746031746031,0.4470314318975553,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,KNN,COMPLEXITY_corr,False,0.7,N1,11,0.6547619047619048,0.6317247748787809,0.5555555555555556,0.5297504798464491,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,SVM,COMPLEXITY_corr,False,0.7,N1,11,0.7103174603174603,0.6378627054291495,0.6031746031746031,0.4470314318975553,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
1,plasma_retinol_NoPreFilter,KNN,COMPLEXITY_corr,False,0.75,N1,11,0.6547619047619048,0.6317247748787809,0.5555555555555556,0.5297504798464491,,,,0.5134920634920636,0.48611111111111105,0.34523809523809523
