fold,dataset,model,strategy,pre_corr,corr_th,measure,n_features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility
1,Australian_NoPreFilter,KNN,NONE,False,,NONE,14,0.8967391304347826,0.8953135029441338,0.8188405797101449,0.8124792565549286,0.1818840579710145,0.18956823671497586,0.13405797101449277,,,
1,Australian_NoPreFilter,SVM,NONE,False,,NONE,14,0.9148550724637681,0.9142320270294686,0.8478260869565217,0.8456755228942907,0.1818840579710145,0.18956823671497586,0.13405797101449277,,,
1,Australian_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,kDN,13,0.9021739130434783,0.9008757961783439,0.8188405797101449,0.8124792565549286,,,,0.18369565217391307,0.18066123188405797,0.13949275362318841
1,Australian_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,kDN,13,0.9184782608695652,0.9178840983447248,0.8478260869565217,0.8456755228942907,,,,0.18369565217391307,0.18066123188405797,0.13949275362318841
1,Australian_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,kDN,13,0.9021739130434783,0.9008757961783439,0.8188405797101449,0.8124792565549286,,,,0.18369565217391307,0.18066123188405797,0.13949275362318841
1,Australian_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,kDN,13,0.9184782608695652,0.9178840983447248,0.8478260869565217,0.8456755228942907,,,,0.18369565217391307,0.18066123188405797,0.13949275362318841
1,Australian_NoPreFilter,KNN,COMPLEXITY_corr,False,0.65,kDN,13,0.9021739130434783,0.9008757961783439,0.8188405797101449,0.8124792565549286,,,,0.18369565217391307,0.18066123188405797,0.13949275362318841
1,Australian_NoPreFilter,SVM,COMPLEXITY_corr,False,0.65,kDN,13,0.9184782608695652,0.9178840983447248,0.8478260869565217,0.8456755228942907,,,,0.18369565217391307,0.18066123188405797,0.13949275362318841
1,Australian_NoPreFilter,KNN,COMPLEXITY_corr,False,0.7,kDN,14,0.8967391304347826,0.8953135029441338,0.8188405797101449,0.8124792565549286,,,,0.1818840579710145,0.18956823671497586,0.13405797101449277
1,Australian_NoPreFilter,SVM,COMPLEXITY_corr,False,0.7,kDN,14,0.9148550724637681,0.9142320270294686,0.8478260869565217,0.8456755228942907,,,,0.1818840579710145,0.18956823671497586,0.13405797101449277
1,Australian_NoPreFilter,KNN,COMPLEXITY_corr,False,0.75,kDN,14,0.8967391304347826,0.8953135029441338,0.8188405797101449,0.8124792565549286,,,,0.1818840579710145,0.18956823671497586,0.13405797101449277
1,Australian_NoPreFilter,SVM,COMPLEXITY_corr,False,0.75,kDN,14,0.9148550724637681,0.9142320270294686,0.8478260869565217,0.8456755228942907,,,,0.1818840579710145,0.18956823671497586,0.13405797101449277
1,Australian_NoPreFilter,KNN,COMPLEXITY_corr,False,0.8,kDN,14,0.8967391304347826,0.8953135029441338,0.8188405797101449,0.8124792565549286,,,,0.1818840579710145,0.18956823671497586,0.13405797101449277
1,Australian_NoPreFilter,SVM,COMPLEXITY_corr,False,0.8,kDN,14,0.9148550724637681,0.9142320270294686,0.8478260869565217,0.8456755228942907,,,,0.1818840579710145,0.18956823671497586,0.13405797101449277
1,Australian_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,N1,9,0.8840579710144928,0.8823795248783574,0.855072463768116,0.8506329113924052,,,,0.1956521739130435,0.18658126293995858,0.13043478260869565
1,Australian_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,N1,9,0.894927536231884,0.8935218218575335,0.8623188405797102,0.8592242077081127,,,,0.1956521739130435,0.18658126293995858,0.13043478260869565
