y,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,L1,level,subset
0,0.5366666666666666,0.558,0.2666347811565956,0.41875,0.4635842698936105,0.5133089826839827,0.5008819342687191,0.9981469115191988,0.9942307692307693,0.3770732474268246,class,informative+noise
1,0.09714285714285714,0.16942857142857143,0.11427204906711243,0.7100892857142858,0.20135381878357514,0.1584902121687836,0.47542608597656744,0.9956627182681507,0.9947252747252746,0.796738558582357,class,informative+noise
dataset,0.229,0.286,0.15998086869395742,0.6226875,0.28002295411658573,0.2649358433233433,0.48306284046421283,0.9964079762434651,0.9945769230769231,0.6708389652356973,class,informative+noise
0,0.8571428571428572,0.8,0.031746031746031744,0.4375,0.6379871610362841,1.0,0.5191334915622988,1.0,1.0,0.014074108800791104,instance,informative+noise
0,0.5,1.0,0.007692307692307665,0.25,0.4362497377684181,1.0,0.5328451953987646,1.0,1.0,0.4145729398763418,instance,informative+noise
0,0.0,0.6,0.031746031746031744,0.4375,0.4616755211862611,0.0,0.4984301761678003,0.998330550918197,1.0,0.406012640663739,instance,informative+noise
0,0.0,0.4,0.007692307692307665,0.25,0.2552780283888706,0.0,0.46941707394564747,0.994991652754591,1.0,1.1372742820437225,instance,informative+noise
0,0.16666666666666663,0.6,0.031746031746031744,0.4375,0.3849353966668699,1.0,0.5071924018494522,1.0,1.0,0.7650677213360839,instance,informative+noise
0,0.7777777777777778,0.8,0.007692307692307665,0.25,0.5508120032298996,1.0,0.5068917204774819,1.0,1.0,0.4774462240391134,instance,informative+noise
0,0.7142857142857143,0.8,0.9529411764705882,0.375,0.273354425042385,1.0,0.5120123460040114,1.0,1.0,-0.11949960089578561,instance,informative+noise
0,0.5555555555555556,0.4,0.17391304347826086,0.5,0.7364648813717696,1.0,0.5325257866712287,1.0,1.0,-0.16318456846871499,instance,informative+noise
0,0.5833333333333333,0.6,0.007692307692307665,0.25,0.5491902420724646,0.3333333333333333,0.4759799617336533,0.996661101836394,1.0,0.07852669416713798,instance,informative+noise
