fold,dataset,model,strategy,pre_corr,corr_th,measure,n_features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility
1,Colon_NoPreFilter,KNN,NONE,False,,NONE,2000,0.8571428571428571,0.8132147395171537,0.6153846153846154,0.0,0.32653061224489804,0.23265306122448975,0.2653061224489796,,,
1,Colon_NoPreFilter,SVM,NONE,False,,NONE,2000,0.8979591836734694,0.8747152619589977,0.6153846153846154,0.411764705882353,0.32653061224489804,0.23265306122448975,0.2653061224489796,,,
1,Colon_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,kDN,361,0.8979591836734694,0.8747152619589977,0.7692307692307693,0.6808510638297873,,,,0.2979591836734694,0.19285714285714284,0.16326530612244897
1,Colon_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,kDN,361,0.9591836734693877,0.9533267130089375,0.6153846153846154,0.411764705882353,,,,0.2979591836734694,0.19285714285714284,0.16326530612244897
1,Colon_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,kDN,627,0.8979591836734694,0.8747152619589977,0.7692307692307693,0.6808510638297873,,,,0.2979591836734694,0.1989795918367347,0.1836734693877551
1,Colon_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,kDN,627,0.9183673469387755,0.9023861171366594,0.6153846153846154,0.411764705882353,,,,0.2979591836734694,0.1989795918367347,0.1836734693877551
1,Colon_NoPreFilter,KNN,COMPLEXITY_corr,False,0.65,kDN,1001,0.9183673469387755,0.9023861171366594,0.8461538461538461,0.8135593220338982,,,,0.33061224489795915,0.22448979591836735,0.16326530612244897
1,Colon_NoPreFilter,SVM,COMPLEXITY_corr,False,0.65,kDN,1001,0.8979591836734694,0.8747152619589977,0.6153846153846154,0.411764705882353,,,,0.33061224489795915,0.22448979591836735,0.16326530612244897
1,Colon_NoPreFilter,KNN,COMPLEXITY_corr,False,0.7,kDN,1448,0.8571428571428571,0.8132147395171537,0.7692307692307693,0.6808510638297873,,,,0.32653061224489793,0.20408163265306123,0.16326530612244897
1,Colon_NoPreFilter,SVM,COMPLEXITY_corr,False,0.7,kDN,1448,0.8979591836734694,0.8747152619589977,0.6153846153846154,0.411764705882353,,,,0.32653061224489793,0.20408163265306123,0.16326530612244897
1,Colon_NoPreFilter,KNN,COMPLEXITY_corr,False,0.75,kDN,1805,0.8571428571428571,0.8132147395171537,0.6923076923076923,0.47058823529411775,,,,0.32653061224489793,0.23843537414965987,0.1836734693877551
1,Colon_NoPreFilter,SVM,COMPLEXITY_corr,False,0.75,kDN,1805,0.8979591836734694,0.8747152619589977,0.6153846153846154,0.411764705882353,,,,0.32653061224489793,0.23843537414965987,0.1836734693877551
1,Colon_NoPreFilter,KNN,COMPLEXITY_corr,False,0.8,kDN,1953,0.8571428571428571,0.8132147395171537,0.7692307692307693,0.6808510638297873,,,,0.3346938775510204,0.22993197278911562,0.1836734693877551
1,Colon_NoPreFilter,SVM,COMPLEXITY_corr,False,0.8,kDN,1953,0.8979591836734694,0.8747152619589977,0.6153846153846154,0.411764705882353,,,,0.3346938775510204,0.22993197278911562,0.1836734693877551
1,Colon_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,N1,1160,0.8775510204081632,0.8451380552220888,0.7692307692307693,0.6808510638297873,,,,0.3224489795918367,0.18095238095238098,0.1836734693877551
1,Colon_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,N1,1160,0.8979591836734694,0.8747152619589977,0.6153846153846154,0.411764705882353,,,,0.3224489795918367,0.18095238095238098,0.1836734693877551
