y,Hostility,N1,kDN,subset_k,variables_incluidas,measure,level
dataset,0.1086,0.14632238095238095,0.15588000000000002,10,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41",Hostility,dataset
0,0.0976,0.12226190476190477,0.1308,11,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54",Hostility,0
1,0.0812,0.10877333333333333,0.1124,11,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54",Hostility,1
dataset,0.0894,0.11551761904761904,0.1216,11,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54",Hostility,dataset
0,0.0884,0.12804761904761905,0.13512000000000002,12,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52",Hostility,0
1,0.0848,0.11008285714285715,0.11344000000000001,12,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52",Hostility,1
dataset,0.0866,0.1190652380952381,0.12428000000000002,12,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52",Hostility,dataset
0,0.0836,0.10828,0.11944,13,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9",Hostility,0
1,0.0944,0.09806380952380953,0.10336000000000001,13,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9",Hostility,1
dataset,0.089,0.10317190476190476,0.1114,13,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9",Hostility,dataset
0,0.068,0.10890523809523808,0.13008,14,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38",Hostility,0
1,0.0796,0.10324666666666667,0.11024,14,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38",Hostility,1
dataset,0.0738,0.10607595238095237,0.12015999999999999,14,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38",Hostility,dataset
0,0.0604,0.11473,0.13336,15,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53",Hostility,0
1,0.0996,0.10370333333333333,0.1084,15,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53",Hostility,1
dataset,0.08,0.10921666666666666,0.12088,15,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53",Hostility,dataset
0,0.0844,0.11472206349206349,0.12968,16,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7",Hostility,0
1,0.0924,0.10378444444444444,0.10392,16,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7",Hostility,1
dataset,0.0884,0.10925325396825397,0.1168,16,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7",Hostility,dataset
0,0.0688,0.11413731601731601,0.12704000000000001,17,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20",Hostility,0
1,0.0976,0.10045904761904763,0.09912,17,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20",Hostility,1
dataset,0.0832,0.10729818181818182,0.11308,17,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20",Hostility,dataset
0,0.0688,0.09250857142857143,0.11576000000000002,18,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19",Hostility,0
1,0.0724,0.08362968253968255,0.09352,18,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19",Hostility,1
dataset,0.0706,0.08806912698412697,0.10464000000000001,18,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19",Hostility,dataset
0,0.0544,0.08539650793650794,0.098,19,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1",Hostility,0
1,0.0624,0.07933920634920635,0.08703999999999999,19,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1",Hostility,1
dataset,0.0584,0.08236785714285713,0.09252,19,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1",Hostility,dataset
0,0.0636,0.09239047619047619,0.10384000000000002,20,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26",Hostility,0
1,0.0708,0.08584492063492064,0.09248,20,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26",Hostility,1
dataset,0.0672,0.0891176984126984,0.09816,20,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26",Hostility,dataset
0,0.0572,0.08817685425685426,0.10384000000000002,21,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3",Hostility,0
1,0.0616,0.08505126984126984,0.08528000000000001,21,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3",Hostility,1
dataset,0.0594,0.08661406204906205,0.09456,21,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3",Hostility,dataset
0,0.0596,0.0950015873015873,0.11176000000000001,22,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33",Hostility,0
1,0.0816,0.08499574314574314,0.08832000000000001,22,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33",Hostility,1
dataset,0.0706,0.08999866522366522,0.10004,22,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33",Hostility,dataset
0,0.0516,0.07406380952380953,0.09168000000000001,23,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49",Hostility,0
1,0.0548,0.0678808658008658,0.07992,23,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49",Hostility,1
dataset,0.0532,0.07097233766233765,0.0858,23,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49",Hostility,dataset
0,0.0348,0.0672392673992674,0.07888,24,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23",Hostility,0
1,0.0616,0.060069422799422796,0.0768,24,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23",Hostility,1
dataset,0.0482,0.0636543450993451,0.07783999999999999,24,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23",Hostility,dataset
0,0.068,0.06381428571428571,0.08488000000000001,25,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32",Hostility,0
1,0.0576,0.06328225885225885,0.0824,25,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32",Hostility,1
dataset,0.0628,0.06354827228327227,0.08364,25,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32",Hostility,dataset
0,0.0516,0.05989420634920636,0.08624,26,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21",Hostility,0
1,0.0552,0.06260652236652237,0.07752,26,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21",Hostility,1
dataset,0.0534,0.06125036435786435,0.08188,26,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21",Hostility,dataset
0,0.0592,0.07019238317238317,0.09216,27,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39",Hostility,0
1,0.0708,0.06883777777777778,0.08216,27,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39",Hostility,1
dataset,0.065,0.06951508047508047,0.08716000000000002,27,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39",Hostility,dataset
0,0.0584,0.07508737595737595,0.09168000000000001,28,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30",Hostility,0
1,0.0544,0.0705991575091575,0.08344,28,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30",Hostility,1
dataset,0.0564,0.07284326673326673,0.08755999999999999,28,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30",Hostility,dataset
0,0.0516,0.07294149406149407,0.08952,29,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47",Hostility,0
1,0.0708,0.0728861821219716,0.08552,29,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47",Hostility,1
dataset,0.0612,0.07291383809173282,0.08752,29,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47",Hostility,dataset
0,0.0528,0.07014519480519481,0.08616,30,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17",Hostility,0
1,0.0508,0.06988052631578948,0.08272,30,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17",Hostility,1
dataset,0.0518,0.07001286056049214,0.08444,30,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17",Hostility,dataset
0,0.0492,0.06276732045732046,0.07656,31,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43",Hostility,0
1,0.0532,0.06145489750016066,0.07472000000000001,31,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43",Hostility,1
dataset,0.0512,0.06211110897874056,0.07564000000000001,31,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43",Hostility,dataset
0,0.0348,0.05691714285714286,0.07736,32,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2",Hostility,0
1,0.06,0.05665619047619048,0.0708,32,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2",Hostility,1
dataset,0.0474,0.056786666666666666,0.07408000000000001,32,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2",Hostility,dataset
0,0.0568,0.059088968253968255,0.08288000000000001,33,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31",Hostility,0
1,0.054,0.06145581862581862,0.07504,33,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31",Hostility,1
dataset,0.0554,0.060272393439893435,0.07896,33,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31",Hostility,dataset
0,0.0408,0.05675148139442257,0.076,34,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24",Hostility,0
1,0.0572,0.05850480741480742,0.0768,34,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24",Hostility,1
dataset,0.049,0.057628144404615,0.0764,34,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24",Hostility,dataset
0,0.0436,0.057282077922077915,0.07464,35,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25",Hostility,0
1,0.0632,0.0626608547008547,0.0784,35,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25",Hostility,1
dataset,0.0534,0.05997146631146631,0.07652,35,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25",Hostility,dataset
0,0.0512,0.05898084203378321,0.07768000000000001,36,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45",Hostility,0
1,0.0568,0.061915525585525585,0.08008000000000001,36,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45",Hostility,1
dataset,0.054,0.060448183809654395,0.07887999999999999,36,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45",Hostility,dataset
0,0.0584,0.055814489896068846,0.06944,37,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46",Hostility,0
1,0.0636,0.06079009189640768,0.0744,37,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46",Hostility,1
dataset,0.061,0.058302290896238264,0.07192,37,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46",Hostility,dataset
0,0.0436,0.056806610587480155,0.07343999999999999,38,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28",Hostility,0
1,0.0536,0.0591721470342523,0.07872,38,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28",Hostility,1
dataset,0.0486,0.05798937881086622,0.07608000000000001,38,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28",Hostility,dataset
0,0.046,0.05920928865252394,0.07552,39,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27",Hostility,0
1,0.0624,0.06685366522366522,0.08023999999999999,39,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27",Hostility,1
dataset,0.0542,0.06303147693809458,0.07787999999999999,39,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27",Hostility,dataset
0,0.054,0.055154665334665336,0.076,40,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4",Hostility,0
1,0.0516,0.06345272172272172,0.07184,40,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4",Hostility,1
dataset,0.0528,0.05930369352869353,0.07392,40,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4",Hostility,dataset
0,0.04,0.05316323147440794,0.07168000000000001,41,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14",Hostility,0
1,0.0636,0.061285091285526075,0.07384,41,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14",Hostility,1
dataset,0.0518,0.057224161379967,0.07276,41,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14",Hostility,dataset
0,0.0416,0.052558686868686866,0.072,42,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14,f15",Hostility,0
1,0.0528,0.05996045695045696,0.07343999999999999,42,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14,f15",Hostility,1
dataset,0.0472,0.05625957190957191,0.07272,42,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14,f15",Hostility,dataset
0,0.0436,0.050896338106338104,0.07128000000000001,43,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14,f15,f34",Hostility,0
1,0.0476,0.06112926027189185,0.08016000000000001,43,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14,f15,f34",Hostility,1
dataset,0.0456,0.05601279918911498,0.07572000000000001,43,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14,f15,f34",Hostility,dataset
0,0.0416,0.056247461982461985,0.07312,44,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14,f15,f34,f48",Hostility,0
1,0.06,0.06421747474747475,0.08176,44,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14,f15,f34,f48",Hostility,1
dataset,0.0508,0.06023246836496836,0.07744,44,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14,f15,f34,f48",Hostility,dataset
0,0.0624,0.06041070306198788,0.07856,45,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14,f15,f34,f48,f29",Hostility,0
1,0.0656,0.061889148629148634,0.0836,45,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14,f15,f34,f48,f29",Hostility,1
dataset,0.064,0.06114992584556826,0.08108,45,"f10,f51,f0,f5,f22,f13,f12,f16,f18,f41,f54,f52,f9,f38,f53,f7,f20,f19,f1,f26,f3,f33,f49,f23,f32,f21,f39,f30,f47,f17,f43,f2,f31,f24,f25,f45,f46,f28,f27,f4,f14,f15,f34,f48,f29",Hostility,dataset
