y,Hostility,N1,kDN,subset_k,variables_incluidas,measure,level
0,0.106,0.11506666666666666,0.1428,9,"f12,f9,f8,f2,f14,f7,f17,f4,f13",Hostility,0
1,0.1,0.11684444444444445,0.15680000000000002,9,"f12,f9,f8,f2,f14,f7,f17,f4,f13",Hostility,1
dataset,0.103,0.11595555555555555,0.14980000000000002,9,"f12,f9,f8,f2,f14,f7,f17,f4,f13",Hostility,dataset
0,0.104,0.14646666666666666,0.1592,10,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10",Hostility,0
1,0.102,0.15066666666666667,0.1736,10,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10",Hostility,1
dataset,0.103,0.14856666666666665,0.16640000000000005,10,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10",Hostility,dataset
0,0.112,0.11946666666666667,0.1332,11,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6",Hostility,0
1,0.112,0.1393285714285714,0.1668,11,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6",Hostility,1
dataset,0.112,0.12939761904761904,0.15,11,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6",Hostility,dataset
0,0.088,0.11103333333333333,0.132,12,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3",Hostility,0
1,0.104,0.11006666666666666,0.15320000000000003,12,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3",Hostility,1
dataset,0.096,0.11055,0.1426,12,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3",Hostility,dataset
0,0.09,0.12947142857142857,0.14880000000000002,13,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11",Hostility,0
1,0.12,0.11663333333333332,0.1616,13,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11",Hostility,1
dataset,0.105,0.12305238095238095,0.15519999999999998,13,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11",Hostility,dataset
0,0.056,0.12122380952380953,0.14880000000000002,14,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1",Hostility,0
1,0.13,0.12233809523809523,0.1612,14,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1",Hostility,1
dataset,0.093,0.12178095238095236,0.155,14,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1",Hostility,dataset
0,0.116,0.10843809523809525,0.1348,15,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1,f15",Hostility,0
1,0.108,0.10483809523809523,0.14880000000000002,15,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1,f15",Hostility,1
dataset,0.112,0.10663809523809523,0.1418,15,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1,f15",Hostility,dataset
0,0.09,0.11178095238095238,0.13240000000000002,16,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1,f15,f16",Hostility,0
1,0.102,0.11293333333333334,0.15680000000000002,16,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1,f15,f16",Hostility,1
dataset,0.096,0.11235714285714286,0.14460000000000003,16,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1,f15,f16",Hostility,dataset
0,0.118,0.09787142857142857,0.13240000000000002,17,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1,f15,f16,f5",Hostility,0
1,0.072,0.09486666666666665,0.13720000000000002,17,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1,f15,f16,f5",Hostility,1
dataset,0.095,0.09636904761904762,0.1348,17,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1,f15,f16,f5",Hostility,dataset
0,0.084,0.10159285714285714,0.1264,18,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1,f15,f16,f5,f0",Hostility,0
1,0.108,0.10057142857142858,0.1352,18,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1,f15,f16,f5,f0",Hostility,1
dataset,0.096,0.10108214285714286,0.1308,18,"f12,f9,f8,f2,f14,f7,f17,f4,f13,f10,f6,f3,f11,f1,f15,f16,f5,f0",Hostility,dataset
0,0.292,0.409,0.422,1,f12,N1,0
1,0.3,0.409,0.4176,1,f12,N1,1
dataset,0.296,0.409,0.41980000000000006,1,f12,N1,dataset
0,0.234,0.3646666666666667,0.36119999999999997,2,"f12,f8",N1,0
1,0.296,0.3733333333333333,0.3912,2,"f12,f8",N1,1
dataset,0.265,0.369,0.37620000000000003,2,"f12,f8",N1,dataset
0,0.186,0.3166666666666667,0.316,3,"f12,f8,f9",N1,0
1,0.26,0.30889999999999995,0.3352,3,"f12,f8,f9",N1,1
dataset,0.223,0.3127833333333333,0.3256,3,"f12,f8,f9",N1,dataset
0,0.17,0.2758333333333333,0.248,4,"f12,f8,f9,f7",N1,0
1,0.218,0.2918,0.3192,4,"f12,f8,f9,f7",N1,1
dataset,0.194,0.2838166666666666,0.2836,4,"f12,f8,f9,f7",N1,dataset
0,0.17,0.24236666666666667,0.2288,5,"f12,f8,f9,f7,f2",N1,0
1,0.19,0.2768,0.31560000000000005,5,"f12,f8,f9,f7,f2",N1,1
dataset,0.18,0.2595833333333334,0.27220000000000005,5,"f12,f8,f9,f7,f2",N1,dataset
0,0.174,0.23056666666666667,0.2272,6,"f12,f8,f9,f7,f2,f14",N1,0
1,0.16,0.26203333333333334,0.3192,6,"f12,f8,f9,f7,f2,f14",N1,1
dataset,0.167,0.24630000000000002,0.27320000000000005,6,"f12,f8,f9,f7,f2,f14",N1,dataset
0,0.146,0.2154,0.2068,7,"f12,f8,f9,f7,f2,f14,f13",N1,0
1,0.19,0.237,0.282,7,"f12,f8,f9,f7,f2,f14,f13",N1,1
dataset,0.168,0.22619999999999998,0.24440000000000003,7,"f12,f8,f9,f7,f2,f14,f13",N1,dataset
0,0.148,0.20593333333333333,0.2004,8,"f12,f8,f9,f7,f2,f14,f13,f15",N1,0
1,0.174,0.24536666666666668,0.2712,8,"f12,f8,f9,f7,f2,f14,f13,f15",N1,1
dataset,0.161,0.22565000000000002,0.2358,8,"f12,f8,f9,f7,f2,f14,f13,f15",N1,dataset
0,0.126,0.21123333333333333,0.204,9,"f12,f8,f9,f7,f2,f14,f13,f15,f1",N1,0
1,0.192,0.2534,0.2692,9,"f12,f8,f9,f7,f2,f14,f13,f15,f1",N1,1
dataset,0.159,0.23231666666666667,0.23660000000000003,9,"f12,f8,f9,f7,f2,f14,f13,f15,f1",N1,dataset
0,0.154,0.20053333333333334,0.188,10,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0",N1,0
1,0.17,0.23523333333333332,0.2604,10,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0",N1,1
dataset,0.162,0.21788333333333332,0.2242,10,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0",N1,dataset
0,0.098,0.12623333333333334,0.1272,11,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17",N1,0
1,0.12,0.15666666666666665,0.2024,11,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17",N1,1
dataset,0.109,0.14145,0.1648,11,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17",N1,dataset
0,0.076,0.11593333333333333,0.1312,12,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4",N1,0
1,0.096,0.12351904761904761,0.1556,12,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4",N1,1
dataset,0.086,0.11972619047619049,0.1434,12,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4",N1,dataset
0,0.1,0.11183333333333333,0.1468,13,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10",N1,0
1,0.128,0.1277,0.1636,13,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10",N1,1
dataset,0.114,0.11976666666666665,0.15519999999999998,13,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10",N1,dataset
0,0.112,0.12266666666666667,0.1536,14,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11",N1,0
1,0.144,0.13042380952380953,0.1748,14,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11",N1,1
dataset,0.128,0.1265452380952381,0.16419999999999998,14,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11",N1,dataset
0,0.096,0.11265714285714286,0.12840000000000001,15,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11,f6",N1,0
1,0.128,0.1259761904761905,0.15680000000000002,15,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11,f6",N1,1
dataset,0.112,0.11931666666666667,0.14260000000000003,15,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11,f6",N1,dataset
0,0.102,0.09238333333333333,0.12560000000000002,16,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11,f6,f3",N1,0
1,0.116,0.11433333333333333,0.1436,16,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11,f6,f3",N1,1
dataset,0.109,0.10335833333333333,0.13460000000000003,16,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11,f6,f3",N1,dataset
0,0.092,0.092,0.1232,17,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11,f6,f3,f5",N1,0
1,0.074,0.09188571428571429,0.128,17,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11,f6,f3,f5",N1,1
dataset,0.083,0.09194285714285715,0.12560000000000002,17,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11,f6,f3,f5",N1,dataset
0,0.084,0.10159285714285714,0.1264,18,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11,f6,f3,f5,f16",N1,0
1,0.108,0.10057142857142858,0.1352,18,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11,f6,f3,f5,f16",N1,1
dataset,0.096,0.10108214285714286,0.1308,18,"f12,f8,f9,f7,f2,f14,f13,f15,f1,f0,f17,f4,f10,f11,f6,f3,f5,f16",N1,dataset
0,0.292,0.409,0.422,1,f12,kDN,0
1,0.3,0.409,0.4176,1,f12,kDN,1
dataset,0.296,0.409,0.41980000000000006,1,f12,kDN,dataset
0,0.234,0.3646666666666667,0.36119999999999997,2,"f12,f8",kDN,0
1,0.296,0.3733333333333333,0.3912,2,"f12,f8",kDN,1
dataset,0.265,0.369,0.37620000000000003,2,"f12,f8",kDN,dataset
0,0.186,0.3166666666666667,0.316,3,"f12,f8,f9",kDN,0
1,0.26,0.30889999999999995,0.3352,3,"f12,f8,f9",kDN,1
dataset,0.223,0.3127833333333333,0.3256,3,"f12,f8,f9",kDN,dataset
0,0.262,0.3168333333333333,0.2988,4,"f12,f8,f9,f2",kDN,0
1,0.172,0.28763333333333335,0.32480000000000003,4,"f12,f8,f9,f2",kDN,1
dataset,0.217,0.30223333333333335,0.3118000000000001,4,"f12,f8,f9,f2",kDN,dataset
0,0.184,0.24503333333333333,0.22560000000000002,5,"f12,f8,f9,f2,f15",kDN,0
1,0.184,0.27526666666666666,0.3132,5,"f12,f8,f9,f2,f15",kDN,1
dataset,0.184,0.26015,0.2694,5,"f12,f8,f9,f2,f15",kDN,dataset
0,0.166,0.24016666666666667,0.23,6,"f12,f8,f9,f2,f15,f14",kDN,0
1,0.19,0.27836666666666665,0.31880000000000003,6,"f12,f8,f9,f2,f15,f14",kDN,1
dataset,0.178,0.25926666666666665,0.2744,6,"f12,f8,f9,f2,f15,f14",kDN,dataset
0,0.17,0.24683333333333335,0.2296,7,"f12,f8,f9,f2,f15,f14,f7",kDN,0
1,0.208,0.281,0.3212,7,"f12,f8,f9,f2,f15,f14,f7",kDN,1
dataset,0.189,0.2639166666666667,0.2754,7,"f12,f8,f9,f2,f15,f14,f7",kDN,dataset
0,0.148,0.20593333333333333,0.2004,8,"f12,f8,f9,f2,f15,f14,f7,f13",kDN,0
1,0.174,0.24536666666666668,0.2712,8,"f12,f8,f9,f2,f15,f14,f7,f13",kDN,1
dataset,0.161,0.22565000000000002,0.2358,8,"f12,f8,f9,f2,f15,f14,f7,f13",kDN,dataset
0,0.096,0.1462,0.1448,9,"f12,f8,f9,f2,f15,f14,f7,f13,f17",kDN,0
1,0.134,0.15803333333333333,0.20120000000000002,9,"f12,f8,f9,f2,f15,f14,f7,f13,f17",kDN,1
dataset,0.115,0.15211666666666668,0.173,9,"f12,f8,f9,f2,f15,f14,f7,f13,f17",kDN,dataset
0,0.112,0.15756666666666666,0.14880000000000002,10,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1",kDN,0
1,0.116,0.17063333333333333,0.20959999999999998,10,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1",kDN,1
dataset,0.114,0.1641,0.1792,10,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1",kDN,dataset
0,0.082,0.12245238095238095,0.1428,11,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4",kDN,0
1,0.142,0.1313666666666667,0.1524,11,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4",kDN,1
dataset,0.112,0.1269095238095238,0.14759999999999998,11,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4",kDN,dataset
0,0.096,0.1254,0.1544,12,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10",kDN,0
1,0.122,0.1341,0.1576,12,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10",kDN,1
dataset,0.109,0.12975,0.156,12,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10",kDN,dataset
0,0.092,0.1256,0.1564,13,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16",kDN,0
1,0.126,0.12956666666666666,0.1652,13,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16",kDN,1
dataset,0.109,0.12758333333333333,0.1608,13,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16",kDN,dataset
0,0.124,0.11846666666666666,0.1264,14,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6",kDN,0
1,0.122,0.12116666666666667,0.1556,14,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6",kDN,1
dataset,0.123,0.11981666666666667,0.141,14,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6",kDN,dataset
0,0.1,0.0993,0.12760000000000002,15,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6,f5",kDN,0
1,0.098,0.09726666666666667,0.1384,15,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6,f5",kDN,1
dataset,0.099,0.09828333333333333,0.133,15,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6,f5",kDN,dataset
0,0.084,0.09381904761904762,0.12,16,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6,f5,f0",kDN,0
1,0.112,0.09428571428571428,0.14,16,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6,f5,f0",kDN,1
dataset,0.098,0.09405238095238096,0.13,16,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6,f5,f0",kDN,dataset
0,0.07,0.09601904761904761,0.1128,17,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6,f5,f0,f3",kDN,0
1,0.106,0.09177142857142857,0.12279999999999999,17,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6,f5,f0,f3",kDN,1
dataset,0.088,0.09389523809523809,0.1178,17,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6,f5,f0,f3",kDN,dataset
0,0.084,0.10159285714285714,0.1264,18,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6,f5,f0,f3,f11",kDN,0
1,0.108,0.10057142857142858,0.1352,18,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6,f5,f0,f3,f11",kDN,1
dataset,0.096,0.10108214285714286,0.1308,18,"f12,f8,f9,f2,f15,f14,f7,f13,f17,f1,f4,f10,f16,f6,f5,f0,f3,f11",kDN,dataset
