y,Hostility,N1,kDN,subset_k,variables_incluidas,measure,level
1,0.08222222222222222,0.10351719576719576,0.11733333333333335,21,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7",Hostility,1
dataset,0.108,0.12893809523809524,0.15653333333333333,21,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7",Hostility,dataset
0,0.16333333333333333,0.1745869708994709,0.22566666666666668,22,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40",Hostility,0
1,0.07833333333333334,0.1007691798941799,0.11800000000000001,22,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40",Hostility,1
dataset,0.11233333333333333,0.1302962962962963,0.1610666666666667,22,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40",Hostility,dataset
0,0.1725,0.18468055555555557,0.23,23,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47",Hostility,0
1,0.07444444444444444,0.10968187830687831,0.11888888888888889,23,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47",Hostility,1
dataset,0.11366666666666667,0.1396813492063492,0.16333333333333333,23,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47",Hostility,dataset
0,0.15083333333333335,0.19134623015873015,0.2385,24,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74",Hostility,0
1,0.07444444444444444,0.1163560405643739,0.12088888888888888,24,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74",Hostility,1
dataset,0.105,0.1463521164021164,0.16793333333333335,24,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74",Hostility,dataset
0,0.14833333333333334,0.19650727513227514,0.249,25,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23",Hostility,0
1,0.07777777777777778,0.113255291005291,0.12100000000000001,25,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23",Hostility,1
dataset,0.106,0.14655608465608463,0.17220000000000002,25,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23",Hostility,dataset
0,0.16583333333333333,0.20561011904761906,0.24983333333333335,26,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64",Hostility,0
1,0.09166666666666666,0.11167835097001765,0.12466666666666668,26,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64",Hostility,1
dataset,0.12133333333333333,0.14925105820105822,0.17473333333333335,26,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64",Hostility,dataset
0,0.195,0.20561011904761906,0.25033333333333335,27,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73",Hostility,0
1,0.09222222222222222,0.11174316578483244,0.125,27,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73",Hostility,1
dataset,0.13333333333333333,0.14928994708994708,0.17513333333333336,27,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73",Hostility,dataset
0,0.175,0.21815873015873014,0.25283333333333335,28,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3",Hostility,0
1,0.06777777777777778,0.12320127865961199,0.12511111111111112,28,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3",Hostility,1
dataset,0.11066666666666666,0.16118425925925925,0.1762,28,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3",Hostility,dataset
0,0.1925,0.19436474867724868,0.24433333333333332,29,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45",Hostility,0
1,0.07666666666666666,0.10546737213403881,0.11055555555555556,29,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45",Hostility,1
dataset,0.123,0.14102632275132274,0.16406666666666667,29,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45",Hostility,dataset
0,0.19333333333333333,0.19436838624338623,0.24066666666666667,30,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54",Hostility,0
1,0.058888888888888886,0.10639574314574315,0.11433333333333334,30,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54",Hostility,1
dataset,0.11266666666666666,0.1415848003848004,0.16486666666666666,30,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54",Hostility,dataset
0,0.21916666666666668,0.20043055555555556,0.253,31,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28",Hostility,0
1,0.07444444444444444,0.10368005451338784,0.11377777777777778,31,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28",Hostility,1
dataset,0.13233333333333333,0.14238025493025494,0.16946666666666665,31,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28",Hostility,dataset
0,0.22916666666666666,0.1928878968253968,0.2608333333333333,32,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36",Hostility,0
1,0.08166666666666667,0.11268803110469777,0.12344444444444445,32,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36",Hostility,1
dataset,0.14066666666666666,0.1447679773929774,0.17839999999999998,32,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36",Hostility,dataset
0,0.21583333333333332,0.2169649470899471,0.2695,33,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39",Hostility,0
1,0.08333333333333333,0.11577892015392015,0.12422222222222222,33,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39",Hostility,1
dataset,0.13633333333333333,0.1562533309283309,0.18233333333333332,33,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39",Hostility,dataset
0,0.19666666666666666,0.19399371693121695,0.2593333333333333,34,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63",Hostility,0
1,0.07277777777777777,0.10382543690877023,0.12044444444444445,34,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63",Hostility,1
dataset,0.12233333333333334,0.13989274891774892,0.176,34,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63",Hostility,dataset
0,0.17666666666666667,0.18492890211640212,0.2536666666666667,35,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0",Hostility,0
1,0.06111111111111111,0.10211840936840937,0.12044444444444445,35,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0",Hostility,1
dataset,0.10733333333333334,0.13524260646760644,0.17373333333333335,35,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0",Hostility,dataset
0,0.17916666666666667,0.18191269841269841,0.24,36,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71",Hostility,0
1,0.06222222222222222,0.10209527817861151,0.11755555555555555,36,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71",Hostility,1
dataset,0.109,0.1340222462722463,0.16653333333333334,36,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71",Hostility,dataset
0,0.17083333333333334,0.18973996836496834,0.2446666666666667,37,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29",Hostility,0
1,0.08,0.11338301359134692,0.11966666666666667,37,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29",Hostility,1
dataset,0.11633333333333333,0.1439257955007955,0.16966666666666666,37,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29",Hostility,dataset
0,0.19166666666666668,0.1960783128908129,0.25666666666666665,38,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30",Hostility,0
1,0.07055555555555555,0.11488227513227513,0.12411111111111112,38,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30",Hostility,1
dataset,0.119,0.14736069023569023,0.17713333333333334,38,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30",Hostility,dataset
0,0.18666666666666668,0.18900066137566138,0.24166666666666667,39,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19",Hostility,0
1,0.08611111111111111,0.11240193911027245,0.12088888888888888,39,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19",Hostility,1
dataset,0.12633333333333333,0.143041428016428,0.1692,39,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19",Hostility,dataset
0,0.19083333333333333,0.19670334295334294,0.23900000000000002,40,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5",Hostility,0
1,0.06888888888888889,0.11637122753789421,0.12011111111111113,40,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5",Hostility,1
dataset,0.11766666666666667,0.14850407370407367,0.16766666666666666,40,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5",Hostility,dataset
0,0.2,0.18334893578643577,0.245,41,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5,f20",Hostility,0
1,0.07833333333333334,0.11353940195606863,0.12766666666666668,41,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5,f20",Hostility,1
dataset,0.127,0.1414632154882155,0.17459999999999998,41,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5,f20",Hostility,dataset
0,0.18333333333333332,0.18045391414141412,0.2461666666666667,42,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5,f20,f24",Hostility,0
1,0.08777777777777777,0.11013279467446134,0.13133333333333333,42,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5,f20,f24",Hostility,1
dataset,0.126,0.13826124246124244,0.17726666666666668,42,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5,f20,f24",Hostility,dataset
0,0.1825,0.1959619708994709,0.25766666666666665,43,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5,f20,f24,f22",Hostility,0
1,0.07833333333333334,0.11713549567716235,0.13211111111111112,43,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5,f20,f24,f22",Hostility,1
dataset,0.12,0.14866608576608578,0.18233333333333332,43,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5,f20,f24,f22",Hostility,dataset
0,0.20583333333333334,0.20656183862433863,0.25566666666666665,44,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5,f20,f24,f22,f31",Hostility,0
1,0.08666666666666667,0.11915684210201755,0.13577777777777778,44,"f46,f59,f4,f62,f70,f2,f16,f6,f55,f65,f14,f42,f18,f10,f48,f58,f51,f8,f60,f9,f7,f40,f47,f74,f23,f64,f73,f3,f45,f54,f28,f36,f39,f63,f0,f71,f29,f30,f19,f5,f20,f24,f22,f31",Hostility,1
