y,Hostility,N1,kDN,subset_k,variables_incluidas,measure,level
1,0.1430025445292621,0.3331212892281595,0.3357760814249364,9,"f119,f115,f137,f135,f114,f104,f113,f0,f131",Hostility,1
dataset,0.32466666666666666,0.4373222222222222,0.43673333333333336,9,"f119,f115,f137,f135,f114,f104,f113,f0,f131",Hostility,dataset
0,0.6492753623188405,0.6425281803542673,0.633623188405797,10,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106",Hostility,0
1,0.1297709923664122,0.33028837998303645,0.33201017811704836,10,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106",Hostility,1
dataset,0.309,0.4380111111111111,0.43606666666666666,10,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106",Hostility,dataset
0,0.6328502415458938,0.6210789049919484,0.6144927536231884,11,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98",Hostility,0
1,0.13791348600508907,0.3288210347752332,0.3272264631043257,11,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98",Hostility,1
dataset,0.30866666666666664,0.42965000000000003,0.42633333333333334,11,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98",Hostility,dataset
0,0.6202898550724638,0.6275684380032206,0.6233816425120774,12,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3",Hostility,0
1,0.12875318066157762,0.32330425299890947,0.32081424936386765,12,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3",Hostility,1
dataset,0.29833333333333334,0.42827539682539684,0.4252,12,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3",Hostility,dataset
0,0.6570048309178744,0.6178697952610995,0.6162318840579711,13,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109",Hostility,0
1,0.11450381679389313,0.3124754634678299,0.3244783715012723,13,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109",Hostility,1
dataset,0.3016666666666667,0.4178365079365079,0.42513333333333336,13,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109",Hostility,dataset
0,0.6048309178743961,0.5986795491143317,0.606183574879227,14,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127",Hostility,0
1,0.15216284987277354,0.3240712468193384,0.3151145038167939,14,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127",Hostility,1
dataset,0.30833333333333335,0.41881111111111113,0.4155333333333333,14,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127",Hostility,dataset
0,0.5719806763285025,0.5894202898550724,0.6088888888888889,15,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91",Hostility,0
1,0.14452926208651398,0.2970113897976493,0.29740458015267174,15,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91",Hostility,1
dataset,0.292,0.39789246031746034,0.40486666666666665,15,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91",Hostility,dataset
0,0.5748792270531401,0.5966919714745802,0.5940096618357489,16,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60",Hostility,0
1,0.15267175572519084,0.30140070277474856,0.30208651399491093,16,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60",Hostility,1
dataset,0.29833333333333334,0.40327619047619045,0.40280000000000005,16,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60",Hostility,dataset
0,0.5478260869565217,0.5753462157809984,0.6009661835748792,17,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71",Hostility,0
1,0.14045801526717558,0.29036289833999757,0.2915012722646311,17,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71",Hostility,1
dataset,0.281,0.3886821428571428,0.3982666666666667,17,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71",Hostility,dataset
0,0.561352657004831,0.5823452956061652,0.6098550724637681,18,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31",Hostility,0
1,0.15063613231552161,0.30504543802253725,0.29770992366412213,18,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31",Hostility,1
dataset,0.29233333333333333,0.40071388888888887,0.40540000000000004,18,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31",Hostility,dataset
0,0.5951690821256038,0.5645755693581781,0.6137198067632851,19,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126",Hostility,0
1,0.1409669211195929,0.29513611212084495,0.29486005089058526,19,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126",Hostility,1
dataset,0.2976666666666667,0.3880927248677249,0.40486666666666665,19,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126",Hostility,dataset
0,0.5971014492753624,0.5813434552564987,0.6063768115942029,20,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103",Hostility,0
1,0.1455470737913486,0.28663799022577646,0.2976081424936387,20,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103",Hostility,1
dataset,0.30133333333333334,0.3883113756613757,0.40413333333333334,20,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103",Hostility,dataset
0,0.5835748792270531,0.570024921401733,0.6121739130434782,21,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118",Hostility,0
1,0.14147582697201017,0.2830298073427845,0.2886513994910942,21,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118",Hostility,1
dataset,0.294,0.38204312169312166,0.40026666666666666,21,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118",Hostility,dataset
0,0.5690821256038647,0.5587615980369603,0.6077294685990338,22,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12",Hostility,0
1,0.15063613231552161,0.28583181873258207,0.28956743002544527,22,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12",Hostility,1
dataset,0.295,0.37999259259259255,0.3993333333333333,22,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12",Hostility,dataset
0,0.5603864734299517,0.5732723717506326,0.6073429951690822,23,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33",Hostility,0
1,0.1440203562340967,0.28460267750344087,0.28223918575063617,23,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33",Hostility,1
dataset,0.2876666666666667,0.384193722018722,0.39440000000000003,23,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33",Hostility,dataset
0,0.5961352657004831,0.5730414915197524,0.6090821256038648,24,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36",Hostility,0
1,0.13994910941475827,0.28581990387333894,0.28447837150127225,24,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36",Hostility,1
dataset,0.29733333333333334,0.3849113516113516,0.3964666666666667,24,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36",Hostility,dataset
0,0.5893719806763285,0.5714472886212016,0.6110144927536232,25,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8",Hostility,0
1,0.13027989821882952,0.29439289294251125,0.28315521628498724,25,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8",Hostility,1
dataset,0.2886666666666667,0.3899766594516595,0.39626666666666666,25,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8",Hostility,dataset
0,0.5903381642512078,0.546913196840733,0.5976811594202899,26,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82",Hostility,0
1,0.13689567430025446,0.2841647171036484,0.2778625954198473,26,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82",Hostility,1
dataset,0.29333333333333333,0.3748129426129426,0.3882,26,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82",Hostility,dataset
0,0.5497584541062802,0.5730480791350356,0.5947826086956522,27,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55",Hostility,0
1,0.13078880407124682,0.2900491281407312,0.28692111959287536,27,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55",Hostility,1
dataset,0.2753333333333333,0.3876837662337662,0.3931333333333334,27,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55",Hostility,dataset
0,0.578743961352657,0.5656215014186029,0.5994202898550725,28,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101",Hostility,0
1,0.1475826972010178,0.2821062864192635,0.28020356234096694,28,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101",Hostility,1
dataset,0.29633333333333334,0.3799190355940356,0.3903333333333333,28,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101",Hostility,dataset
0,0.5555555555555556,0.5573084886128364,0.5936231884057971,29,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138",Hostility,0
1,0.13944020356234096,0.2795212025746377,0.2867175572519084,29,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138",Hostility,1
dataset,0.283,0.37535781625781633,0.3926,29,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138",Hostility,dataset
0,0.557487922705314,0.5352674083833504,0.5853140096618357,30,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25",Hostility,0
1,0.1409669211195929,0.2676670106822779,0.27959287531806615,30,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25",Hostility,1
dataset,0.2846666666666667,0.3599891478891479,0.38506666666666667,30,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25",Hostility,dataset
0,0.5507246376811594,0.537405281245861,0.5717874396135265,31,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125",Hostility,0
1,0.12468193384223919,0.25695640520068,0.26575063613231553,31,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125",Hostility,1
dataset,0.27166666666666667,0.35371126743626746,0.37133333333333335,31,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125",Hostility,dataset
0,0.5342995169082125,0.5421183888575193,0.5677294685990338,32,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133",Hostility,0
1,0.1272264631043257,0.26096712306635966,0.2608651399491094,32,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133",Hostility,1
dataset,0.26766666666666666,0.35796430976430976,0.36673333333333336,32,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133",Hostility,dataset
0,0.4676328502415459,0.5599933426745022,0.5661835748792271,33,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99",Hostility,0
1,0.11653944020356234,0.2624485127538563,0.2597455470737914,33,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99",Hostility,1
dataset,0.23766666666666666,0.3651014790764791,0.3654666666666667,33,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99",Hostility,dataset
0,0.5159420289855072,0.5440118577075098,0.565024154589372,34,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85",Hostility,0
1,0.11704834605597965,0.2557202156057118,0.2614758269720102,34,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85",Hostility,1
dataset,0.25466666666666665,0.3551808321308322,0.3662,34,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85",Hostility,dataset
0,0.5314009661835749,0.5436711195406848,0.5588405797101449,35,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4",Hostility,0
1,0.13180661577608144,0.2584112664265336,0.2602544529262087,35,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4",Hostility,1
dataset,0.26966666666666667,0.3568259157509157,0.36326666666666674,35,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4",Hostility,dataset
0,0.5681159420289855,0.5419837435779464,0.5627053140096618,36,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47",Hostility,0
1,0.12213740458015267,0.25675801862824765,0.25282442748091605,36,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47",Hostility,1
dataset,0.276,0.35516089373589377,0.35973333333333335,36,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47",Hostility,dataset
0,0.5420289855072464,0.537340930674264,0.5648309178743962,37,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90",Hostility,0
1,0.12417302798982188,0.25211148619545565,0.2508905852417303,37,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90",Hostility,1
dataset,0.2683333333333333,0.35051564454064454,0.3592,37,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90",Hostility,dataset
0,0.523671497584541,0.5346043596768234,0.5632850241545894,38,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84",Hostility,0
1,0.11043256997455471,0.24286612948826689,0.2507888040712468,38,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84",Hostility,1
dataset,0.253,0.34351581890331895,0.3586000000000001,38,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84",Hostility,dataset
0,0.5458937198067633,0.5362052373284257,0.561352657004831,39,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105",Hostility,0
1,0.12010178117048347,0.24160930460548782,0.24681933842239187,39,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105",Hostility,1
dataset,0.267,0.34324490139490144,0.35533333333333333,39,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105",Hostility,dataset
0,0.5507246376811594,0.5349540363649485,0.561159420289855,40,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130",Hostility,0
1,0.11552162849872774,0.24030406757505995,0.2474300254452926,40,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130",Hostility,1
dataset,0.26566666666666666,0.34195830680757155,0.3556666666666667,40,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130",Hostility,dataset
0,0.4966183574879227,0.5353935543790616,0.5607729468599033,41,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130,f17",Hostility,0
1,0.12213740458015267,0.2460527809764451,0.2459033078880407,41,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130,f17",Hostility,1
dataset,0.25133333333333335,0.34587534780034773,0.3545333333333333,41,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130,f17",Hostility,dataset
0,0.5043478260869565,0.5450439522903291,0.5598067632850241,42,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130,f17,f102",Hostility,0
1,0.10127226463104326,0.23727793764053304,0.24844783715012722,42,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130,f17,f102",Hostility,1
dataset,0.24033333333333334,0.34345721269471263,0.3558666666666666,42,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130,f17,f102",Hostility,dataset
0,0.5391304347826087,0.5451770624297404,0.5696618357487923,43,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130,f17,f102,f62",Hostility,0
1,0.12366412213740458,0.24614184232504843,0.2505852417302799,43,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130,f17,f102,f62",Hostility,1
dataset,0.267,0.3493089932611671,0.3606666666666667,43,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130,f17,f102,f62",Hostility,dataset
0,0.561352657004831,0.5689883230310385,0.5845410628019324,44,"f119,f115,f137,f135,f114,f104,f113,f0,f131,f106,f98,f3,f109,f127,f91,f60,f71,f31,f126,f103,f118,f12,f33,f36,f8,f82,f55,f101,f138,f25,f125,f133,f99,f85,f4,f47,f90,f84,f105,f130,f17,f102,f62,f49",Hostility,0
