y,Hostility,N1,kDN,subset_k,variables_incluidas,measure,level
dataset,0.1125,0.14326726190476188,0.1565,33,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33",Hostility,dataset
0,0.31166666666666665,0.26335714285714285,0.303,34,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7",Hostility,0
1,0.03857142857142857,0.09819727891156463,0.10085714285714287,34,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7",Hostility,1
dataset,0.1205,0.1477452380952381,0.1615,34,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7",Hostility,dataset
0,0.26166666666666666,0.2601111111111111,0.308,35,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49",Hostility,0
1,0.062142857142857146,0.09298979591836734,0.10142857142857142,35,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49",Hostility,1
dataset,0.122,0.14312619047619046,0.16340000000000005,35,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49",Hostility,dataset
0,0.26666666666666666,0.25218650793650793,0.308,36,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22",Hostility,0
1,0.056428571428571425,0.10111904761904762,0.10085714285714287,36,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22",Hostility,1
dataset,0.1195,0.1464392857142857,0.163,36,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22",Hostility,dataset
0,0.30833333333333335,0.2546150793650794,0.31133333333333335,37,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23",Hostility,0
1,0.05,0.10077551020408164,0.10328571428571429,37,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23",Hostility,1
dataset,0.1275,0.14692738095238095,0.16570000000000001,37,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23",Hostility,dataset
0,0.28,0.2554365079365079,0.31166666666666665,38,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44",Hostility,0
1,0.06785714285714285,0.09996598639455784,0.10328571428571429,38,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44",Hostility,1
dataset,0.1315,0.14660714285714285,0.1658,38,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44",Hostility,dataset
0,0.31333333333333335,0.27471031746031743,0.3146666666666667,39,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15",Hostility,0
1,0.05,0.10817120181405895,0.10514285714285715,39,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15",Hostility,1
dataset,0.129,0.1581329365079365,0.168,39,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15",Hostility,dataset
0,0.25,0.2798677248677249,0.31333333333333335,40,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28",Hostility,0
1,0.07571428571428572,0.11037755102040817,0.10528571428571429,40,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28",Hostility,1
dataset,0.128,0.1612246031746032,0.1677,40,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28",Hostility,dataset
0,0.2833333333333333,0.2705793650793651,0.3146666666666667,41,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12",Hostility,0
1,0.07071428571428572,0.10268707482993197,0.10871428571428572,41,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12",Hostility,1
dataset,0.1345,0.15305476190476192,0.1705,41,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12",Hostility,dataset
0,0.2966666666666667,0.2673531746031746,0.317,42,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12,f50",Hostility,0
1,0.06428571428571428,0.09978486394557824,0.10914285714285715,42,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12,f50",Hostility,1
dataset,0.134,0.15005535714285714,0.1715,42,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12,f50",Hostility,dataset
0,0.25333333333333335,0.2672142857142857,0.31766666666666665,43,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12,f50,f46",Hostility,0
1,0.075,0.10044727891156463,0.10957142857142857,43,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12,f50,f46",Hostility,1
dataset,0.1285,0.15047738095238095,0.172,43,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12,f50,f46",Hostility,dataset
0,0.31333333333333335,0.28491666666666665,0.32166666666666666,44,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12,f50,f46,f18",Hostility,0
1,0.06285714285714286,0.1053673469387755,0.10885714285714286,44,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12,f50,f46,f18",Hostility,1
dataset,0.138,0.15923214285714282,0.1727,44,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12,f50,f46,f18",Hostility,dataset
0,0.24166666666666667,0.28886904761904764,0.327,45,"f53,f37,f2,f36,f39,f58,f41,f54,f42,f26,f43,f60,f32,f51,f31,f57,f40,f48,f56,f52,f29,f5,f3,f4,f59,f34,f21,f1,f35,f14,f6,f0,f33,f7,f49,f22,f23,f44,f15,f28,f12,f50,f46,f18,f25",Hostility,0
