y,Hostility,N1,kDN,subset_k,variables_incluidas,measure,level
dataset,0.278,0.3910185203685203,0.39356,23,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135",Hostility,dataset
0,0.7404891304347826,0.6864083380387729,0.7120923913043479,24,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0",Hostility,0
1,0.09580498866213152,0.2527607152769718,0.2545351473922903,24,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0",Hostility,1
dataset,0.2856,0.38042657541804603,0.38924000000000003,24,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0",Hostility,dataset
0,0.7724184782608695,0.6858819415035448,0.7062499999999999,25,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48",Hostility,0
1,0.08191609977324263,0.25692559692962486,0.2549319727891156,25,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48",Hostility,1
dataset,0.2852,0.3832103447721869,0.3878,25,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48",Hostility,dataset
0,0.7119565217391305,0.686092749340032,0.7129076086956523,26,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73",Hostility,0
1,0.08701814058956917,0.256567282396364,0.2566893424036281,26,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73",Hostility,1
dataset,0.271,0.38301957986457985,0.391,26,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73",Hostility,dataset
0,0.765625,0.6949107976112052,0.7096467391304347,27,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90",Hostility,0
1,0.08956916099773243,0.2592937391406779,0.25804988662131517,27,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90",Hostility,1
dataset,0.2886,0.3875394011544011,0.391,27,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90",Hostility,dataset
0,0.7676630434782609,0.687760936979687,0.7089673913043477,28,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171",Hostility,0
1,0.08928571428571429,0.26075705835484747,0.2571428571428572,28,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171",Hostility,1
dataset,0.289,0.3864670002220002,0.39016,28,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171",Hostility,dataset
0,0.733016304347826,0.6774473676987264,0.7152173913043478,29,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1",Hostility,0
1,0.0977891156462585,0.2636811133090895,0.2556122448979592,29,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1",Hostility,1
dataset,0.2848,0.38549389860139865,0.39092,29,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1",Hostility,dataset
0,0.7370923913043478,0.6781435521754815,0.7047554347826087,30,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67",Hostility,0
1,0.09750566893424037,0.2508365162026627,0.2537414965986395,30,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67",Hostility,1
dataset,0.2858,0.37663570759306053,0.38652,30,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67",Hostility,dataset
0,0.7452445652173914,0.6682301413109837,0.7004076086956522,31,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149",Hostility,0
1,0.08531746031746032,0.25810827179874796,0.2552721088435374,31,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149",Hostility,1
dataset,0.2796,0.37884815018315016,0.38632000000000005,31,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149",Hostility,dataset
0,0.7316576086956522,0.679947279471736,0.7004076086956522,32,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158",Hostility,0
1,0.0977891156462585,0.24869938383093645,0.2558956916099773,32,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158",Hostility,1
dataset,0.2844,0.3756587643075878,0.38676000000000005,32,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158",Hostility,dataset
0,0.7384510869565217,0.681850409953431,0.7073369565217391,33,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46",Hostility,0
1,0.09098639455782313,0.25627114133315954,0.2503401360544218,33,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46",Hostility,1
dataset,0.2816,0.3815616780149675,0.38488,33,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46",Hostility,dataset
0,0.7214673913043478,0.6781934887430979,0.7066576086956522,34,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85",Hostility,0
1,0.07993197278911565,0.25644134193073503,0.2534013605442177,34,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85",Hostility,1
dataset,0.2688,0.38060517395229465,0.3868400000000001,34,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85",Hostility,dataset
0,0.7608695652173914,0.6823238172405602,0.7069293478260869,35,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164",Hostility,0
1,0.0873015873015873,0.2624413698305755,0.2526643990929705,35,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164",Hostility,1
dataset,0.2856,0.386054762348075,0.3864,35,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164",Hostility,dataset
0,0.7235054347826086,0.6843050065876153,0.711820652173913,36,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13",Hostility,0
1,0.08560090702947845,0.25515385027271303,0.24801587301587302,36,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13",Hostility,1
dataset,0.2734,0.38149595069182024,0.38456,36,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13",Hostility,dataset
0,0.7432065217391305,0.6816921953725622,0.7040760869565218,37,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120",Hostility,0
1,0.08786848072562359,0.2513529551969985,0.2511337868480726,37,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120",Hostility,1
dataset,0.2808,0.3780448275046845,0.38448000000000004,37,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120",Hostility,dataset
0,0.7418478260869565,0.6886832556070613,0.7085597826086957,38,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112",Hostility,0
1,0.08219954648526077,0.2550429671323753,0.25232426303854877,38,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112",Hostility,1
dataset,0.2764,0.38270666805932285,0.38664000000000004,38,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112",Hostility,dataset
0,0.7228260869565217,0.6967276401889173,0.7103260869565217,39,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86",Hostility,0
1,0.10459183673469388,0.2571354140076595,0.2552721088435374,39,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86",Hostility,1
dataset,0.2866,0.38655136539542184,0.38924,39,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86",Hostility,dataset
0,0.7139945652173914,0.6952303772616272,0.7089673913043477,40,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94",Hostility,0
1,0.09212018140589569,0.2595782440153232,0.2571995464852608,40,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94",Hostility,1
dataset,0.2752,0.38783423204303513,0.3902,40,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94",Hostility,dataset
0,0.7703804347826086,0.6825958588830442,0.695788043478261,41,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94,f6",Hostility,0
1,0.07936507936507936,0.2599000384159294,0.25130385487528345,41,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94,f6",Hostility,1
dataset,0.2828,0.384341687961448,0.38216,41,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94,f6",Hostility,dataset
0,0.7493206521739131,0.6965008598960006,0.6982336956521739,42,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94,f6,f104",Hostility,0
1,0.07766439909297052,0.2614192532922854,0.2542517006802721,42,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94,f6,f104",Hostility,1
dataset,0.2754,0.3895072782764191,0.38496,42,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94,f6,f104",Hostility,dataset
0,0.7438858695652174,0.6883371784260089,0.7010869565217391,43,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94,f6,f104,f51",Hostility,0
1,0.08078231292517007,0.25522598993322093,0.2511337868480726,43,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94,f6,f104,f51",Hostility,1
dataset,0.276,0.38273392382549776,0.3836,43,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94,f6,f104,f51",Hostility,dataset
0,0.7255434782608695,0.6874413788601431,0.6983695652173914,44,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94,f6,f104,f51,f19",Hostility,0
1,0.08985260770975056,0.2594188213952567,0.2522675736961451,44,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94,f6,f104,f51,f19",Hostility,1
dataset,0.277,0.3854286623129193,0.3836,44,"f157,f159,f179,f175,f153,f99,f185,f188,f138,f167,f52,f146,f166,f49,f121,f162,f22,f183,f168,f170,f184,f114,f135,f0,f48,f73,f90,f171,f1,f67,f149,f158,f46,f85,f164,f13,f120,f112,f86,f94,f6,f104,f51,f19",Hostility,dataset
