y,Hostility,N1,kDN,subset_k,variables_incluidas,measure,level
0,0.5597189695550351,0.5655626184900189,0.5807962529274004,13,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126",Hostility,0
1,0.2617801047120419,0.4301407241197817,0.4076788830715532,13,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126",Hostility,1
dataset,0.389,0.48796587301587296,0.48160000000000003,13,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126",Hostility,dataset
0,0.48711943793911006,0.5832496933199509,0.5718969555035129,14,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243",Hostility,0
1,0.25654450261780104,0.40865051663480984,0.4048865619546248,14,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243",Hostility,1
dataset,0.355,0.48320436507936504,0.47620000000000007,14,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243",Hostility,dataset
0,0.5339578454332553,0.5857291550499981,0.5606557377049181,15,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843",Hostility,0
1,0.28097731239092494,0.42935815396548377,0.41535776614310643,15,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843",Hostility,1
dataset,0.389,0.49612857142857136,0.4774,15,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843",Hostility,dataset
0,0.4519906323185012,0.585059963455748,0.5611241217798595,16,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528",Hostility,0
1,0.3036649214659686,0.41602429468921615,0.42478184991274,16,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528",Hostility,1
dataset,0.367,0.4882025252525252,0.483,16,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528",Hostility,dataset
0,0.5035128805620609,0.5626568786404852,0.5620608899297423,17,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913",Hostility,0
1,0.2774869109947644,0.42669603036095183,0.4279232111692845,17,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913",Hostility,1
dataset,0.374,0.4847513125763126,0.48519999999999996,17,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913",Hostility,dataset
0,0.5245901639344263,0.5682723859538847,0.5770491803278689,18,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933",Hostility,0
1,0.2513089005235602,0.45435632817831767,0.4212914485165794,18,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933",Hostility,1
dataset,0.368,0.5029984848484849,0.4878,18,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933",Hostility,dataset
0,0.5105386416861827,0.5593035574885692,0.5648711943793912,19,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389",Hostility,0
1,0.22164048865619546,0.4294976692882452,0.4317626527050611,19,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389",Hostility,1
dataset,0.345,0.4849247835497836,0.48860000000000003,19,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389",Hostility,dataset
0,0.550351288056206,0.574757274991467,0.565807962529274,20,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43",Hostility,0
1,0.2670157068062827,0.442162074884588,0.41361256544502617,20,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43",Hostility,1
dataset,0.388,0.4987802253302253,0.4786,20,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43",Hostility,dataset
0,0.5081967213114754,0.5766848816029144,0.5747072599531616,21,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27",Hostility,0
1,0.31762652705061084,0.42795289837174655,0.4108202443280977,21,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27",Hostility,1
dataset,0.399,0.49146145521145523,0.48080000000000006,21,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27",Hostility,dataset
0,0.5597189695550351,0.5632625181220029,0.5779859484777518,22,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288",Hostility,0
1,0.28097731239092494,0.4126742997161845,0.40558464223385693,22,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288",Hostility,1
dataset,0.4,0.476975468975469,0.47920000000000007,22,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288",Hostility,dataset
0,0.5362997658079626,0.5669872867179658,0.5836065573770493,23,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248",Hostility,0
1,0.2949389179755672,0.4317958316649416,0.4181500872600349,23,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248",Hostility,1
dataset,0.398,0.489522582972583,0.4888,23,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248",Hostility,dataset
0,0.5480093676814989,0.5682477909196465,0.5817330210772834,24,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47",Hostility,0
1,0.3036649214659686,0.42579564693824007,0.425130890052356,24,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47",Hostility,1
dataset,0.408,0.48662271241830063,0.492,24,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47",Hostility,dataset
0,0.5362997658079626,0.569116389725289,0.594847775175644,25,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80",Hostility,0
1,0.26527050610820246,0.4409094686581598,0.43455497382198954,25,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80",Hostility,1
dataset,0.381,0.4956538239538239,0.503,25,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80",Hostility,dataset
0,0.5081967213114754,0.5917651760157615,0.5971896955503513,26,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128",Hostility,0
1,0.3019197207678883,0.4287663426691426,0.41291448516579404,26,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128",Hostility,1
dataset,0.39,0.49836684450814894,0.49160000000000004,26,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128",Hostility,dataset
0,0.5175644028103045,0.6054199995944727,0.5990632318501171,27,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947",Hostility,0
1,0.29668411867364747,0.41302595427698763,0.40872600349040145,27,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947",Hostility,1
dataset,0.391,0.4951782116275537,0.49,27,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947",Hostility,dataset
0,0.5269320843091335,0.598924338736985,0.5967213114754099,28,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576",Hostility,0
1,0.2914485165794066,0.4315961912820551,0.40593368237347294,28,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576",Hostility,1
dataset,0.392,0.5030453102453103,0.48740000000000006,28,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576",Hostility,dataset
0,0.5409836065573771,0.610479164343333,0.5836065573770493,29,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554",Hostility,0
1,0.2670157068062827,0.43948667679034176,0.4076788830715532,29,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554",Hostility,1
dataset,0.384,0.512500468975469,0.4828,29,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554",Hostility,dataset
0,0.5245901639344263,0.5935733080346663,0.5901639344262295,30,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941",Hostility,0
1,0.25654450261780104,0.42088704236145547,0.4097731239092496,30,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941",Hostility,1
dataset,0.371,0.49462407780391654,0.4868,30,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941",Hostility,dataset
0,0.5995316159250585,0.5936938939280859,0.6032786885245902,31,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890",Hostility,0
1,0.2670157068062827,0.41704657084238234,0.39895287958115183,31,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890",Hostility,1
dataset,0.409,0.4924749777999778,0.4862,31,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890",Hostility,dataset
0,0.4964871194379391,0.586037693766031,0.600936768149883,32,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657",Hostility,0
1,0.23909249563699825,0.3913890114151894,0.3961605584642234,32,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657",Hostility,1
dataset,0.349,0.4745039987789988,0.48360000000000003,32,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657",Hostility,dataset
0,0.5526932084309133,0.5978055997514601,0.6088992974238876,33,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372",Hostility,0
1,0.3054101221640489,0.4098052631735898,0.38080279232111697,33,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372",Hostility,1
dataset,0.411,0.4900814068923404,0.47820000000000007,33,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372",Hostility,dataset
0,0.5199063231850117,0.5939985010397602,0.5990632318501171,34,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384",Hostility,0
1,0.2582897033158813,0.4206877086458238,0.38813263525305414,34,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384",Hostility,1
dataset,0.37,0.49469141699803465,0.4782,34,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384",Hostility,dataset
0,0.5901639344262295,0.5921146054050035,0.5939110070257612,35,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322",Hostility,0
1,0.28970331588132636,0.40736805854606906,0.38394415357766143,35,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322",Hostility,1
dataset,0.418,0.486254834054834,0.4736000000000001,35,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322",Hostility,dataset
0,0.46604215456674475,0.6068724210995873,0.5985948477751756,36,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702",Hostility,0
1,0.2949389179755672,0.39933077450786103,0.3794066317626527,36,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702",Hostility,1
dataset,0.368,0.48795105760252816,0.473,36,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702",Hostility,dataset
0,0.4707259953161593,0.5919240920411881,0.6070257611241218,37,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438",Hostility,0
1,0.2774869109947644,0.3931378733734755,0.3888307155322862,37,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438",Hostility,1
dataset,0.36,0.4780195887445888,0.482,37,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438",Hostility,dataset
0,0.5433255269320844,0.5841688041336753,0.609367681498829,38,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344",Hostility,0
1,0.24781849912739964,0.38084114838041544,0.3717277486910995,38,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344",Hostility,1
dataset,0.374,0.4676620573870574,0.4732,38,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344",Hostility,dataset
0,0.4964871194379391,0.5813389121937131,0.6051522248243559,39,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729",Hostility,0
1,0.2705061082024433,0.39210136382911254,0.3692844677137871,39,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729",Hostility,1
dataset,0.367,0.472905796980797,0.47,39,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729",Hostility,dataset
0,0.5456674473067916,0.5996744851786869,0.5976580796252928,40,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693",Hostility,0
1,0.24956369982547993,0.39791362893457133,0.36614310645724263,40,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693",Hostility,1
dataset,0.376,0.48406551455080865,0.465,40,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693",Hostility,dataset
0,0.5433255269320844,0.6014190922270547,0.6140515222482436,41,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693,f549",Hostility,0
1,0.22164048865619546,0.38054856719778185,0.3588132635253054,41,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693,f549",Hostility,1
dataset,0.359,0.4748602813852813,0.4678,41,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693,f549",Hostility,dataset
0,0.5245901639344263,0.5801811576401741,0.6177985948477752,42,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693,f549,f242",Hostility,0
1,0.2757417102966841,0.3920350979251503,0.3643979057591623,42,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693,f549,f242",Hostility,1
dataset,0.382,0.4723734654234654,0.47259999999999996,42,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693,f549,f242",Hostility,dataset
0,0.477751756440281,0.5780472844875655,0.6159250585480094,43,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693,f549,f242,f382",Hostility,0
1,0.2670157068062827,0.3779091085373808,0.37102966841186735,43,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693,f549,f242,f382",Hostility,1
dataset,0.357,0.4633681096681097,0.4756,43,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693,f549,f242,f382",Hostility,dataset
0,0.468384074941452,0.5770828507947946,0.5995316159250585,44,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693,f549,f242,f382,f638",Hostility,0
1,0.30017452006980805,0.3853592618104342,0.37312390924956373,44,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693,f549,f242,f382,f638",Hostility,1
dataset,0.372,0.46722523430675605,0.46980000000000005,44,"f453,f712,f914,f195,f905,f352,f269,f548,f13,f467,f673,f886,f126,f243,f843,f528,f913,f933,f389,f43,f27,f288,f248,f47,f80,f128,f947,f576,f554,f941,f890,f657,f372,f384,f322,f702,f438,f344,f729,f693,f549,f242,f382,f638",Hostility,dataset
