y,Hostility,N1,kDN,subset_k,variables_incluidas,measure,level
0,0.24,0.3525333333333333,0.36240000000000006,9,"f55,f68,f74,f31,f42,f28,f77,f11,f5",Hostility,0
1,0.214,0.3461,0.34440000000000004,9,"f55,f68,f74,f31,f42,f28,f77,f11,f5",Hostility,1
dataset,0.227,0.34931666666666666,0.35340000000000005,9,"f55,f68,f74,f31,f42,f28,f77,f11,f5",Hostility,dataset
0,0.23,0.33212857142857144,0.3552,10,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57",Hostility,0
1,0.234,0.3240333333333333,0.3332,10,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57",Hostility,1
dataset,0.232,0.32808095238095236,0.34420000000000006,10,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57",Hostility,dataset
0,0.294,0.3383404761904762,0.3492,11,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56",Hostility,0
1,0.198,0.3115,0.3328,11,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56",Hostility,1
dataset,0.246,0.3249202380952381,0.341,11,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56",Hostility,dataset
0,0.248,0.34423333333333334,0.3432,12,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24",Hostility,0
1,0.184,0.30333253968253965,0.33,12,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24",Hostility,1
dataset,0.216,0.32378293650793655,0.3366,12,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24",Hostility,dataset
0,0.244,0.2992619047619048,0.3192,13,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60",Hostility,0
1,0.164,0.28973571428571426,0.3,13,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60",Hostility,1
dataset,0.204,0.2944988095238095,0.30960000000000004,13,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60",Hostility,dataset
0,0.25,0.27987142857142855,0.3092,14,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39",Hostility,0
1,0.134,0.274747619047619,0.2772,14,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39",Hostility,1
dataset,0.192,0.27730952380952373,0.29320000000000007,14,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39",Hostility,dataset
0,0.21,0.3012190476190476,0.3184,15,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8",Hostility,0
1,0.178,0.2718666666666667,0.2792,15,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8",Hostility,1
dataset,0.194,0.2865428571428572,0.2988,15,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8",Hostility,dataset
0,0.256,0.2954761904761905,0.30119999999999997,16,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32",Hostility,0
1,0.164,0.27693333333333336,0.2692,16,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32",Hostility,1
dataset,0.21,0.2862047619047619,0.2852,16,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32",Hostility,dataset
0,0.206,0.26576190476190475,0.2912,17,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36",Hostility,0
1,0.126,0.268934126984127,0.25320000000000004,17,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36",Hostility,1
dataset,0.166,0.2673480158730159,0.27220000000000005,17,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36",Hostility,dataset
0,0.24,0.2536452380952381,0.282,18,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4",Hostility,0
1,0.15,0.2371626984126984,0.24680000000000002,18,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4",Hostility,1
dataset,0.195,0.24540396825396824,0.2644,18,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4",Hostility,dataset
0,0.19,0.26137380952380956,0.2836,19,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29",Hostility,0
1,0.164,0.2503238095238095,0.24,19,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29",Hostility,1
dataset,0.177,0.2558488095238095,0.26180000000000003,19,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29",Hostility,dataset
0,0.244,0.2509619047619048,0.2836,20,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69",Hostility,0
1,0.134,0.25365873015873014,0.24520000000000003,20,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69",Hostility,1
dataset,0.189,0.25231031746031746,0.26439999999999997,20,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69",Hostility,dataset
0,0.206,0.23427857142857145,0.2672,21,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38",Hostility,0
1,0.148,0.21788492063492063,0.2268,21,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38",Hostility,1
dataset,0.177,0.22608174603174602,0.247,21,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38",Hostility,dataset
0,0.19,0.22955238095238095,0.284,22,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48",Hostility,0
1,0.14,0.2312404761904762,0.24480000000000002,22,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48",Hostility,1
dataset,0.165,0.23039642857142859,0.2644,22,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48",Hostility,dataset
0,0.194,0.2364952380952381,0.278,23,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17",Hostility,0
1,0.19,0.22659805194805197,0.2236,23,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17",Hostility,1
dataset,0.192,0.23154664502164501,0.2508,23,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17",Hostility,dataset
0,0.146,0.21774285714285713,0.2748,24,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16",Hostility,0
1,0.158,0.1944595238095238,0.222,24,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16",Hostility,1
dataset,0.152,0.2061011904761905,0.2484,24,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16",Hostility,dataset
0,0.218,0.215,0.2652,25,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0",Hostility,0
1,0.102,0.21408809523809524,0.21120000000000003,25,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0",Hostility,1
dataset,0.16,0.2145440476190476,0.23820000000000005,25,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0",Hostility,dataset
0,0.178,0.20570714285714287,0.2672,26,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10",Hostility,0
1,0.128,0.19126521942110175,0.2044,26,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10",Hostility,1
dataset,0.153,0.19848618113912234,0.2358,26,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10",Hostility,dataset
0,0.122,0.21862857142857142,0.2656,27,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81",Hostility,0
1,0.182,0.1968214285714286,0.19920000000000002,27,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81",Hostility,1
dataset,0.152,0.207725,0.2324,27,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81",Hostility,dataset
0,0.15,0.20502301587301588,0.2672,28,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83",Hostility,0
1,0.148,0.2005936507936508,0.1952,28,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83",Hostility,1
dataset,0.149,0.20280833333333334,0.23120000000000004,28,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83",Hostility,dataset
0,0.14,0.20419458874458873,0.2672,29,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37",Hostility,0
1,0.174,0.2019047619047619,0.1928,29,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37",Hostility,1
dataset,0.157,0.20304967532467533,0.23,29,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37",Hostility,dataset
0,0.158,0.2136163003663004,0.2544,30,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33",Hostility,0
1,0.152,0.18199725274725276,0.198,30,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33",Hostility,1
dataset,0.155,0.19780677655677653,0.2262,30,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33",Hostility,dataset
0,0.17,0.20590927960927963,0.25320000000000004,31,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59",Hostility,0
1,0.106,0.17978571428571427,0.1988,31,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59",Hostility,1
dataset,0.138,0.19284749694749695,0.22600000000000003,31,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59",Hostility,dataset
0,0.18,0.21266746031746034,0.266,32,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40",Hostility,0
1,0.128,0.18954841269841272,0.196,32,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40",Hostility,1
dataset,0.154,0.2011079365079365,0.231,32,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40",Hostility,dataset
0,0.168,0.22983333333333333,0.2652,33,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43",Hostility,0
1,0.164,0.1841045177045177,0.2104,33,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43",Hostility,1
dataset,0.166,0.2069689255189255,0.2378,33,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43",Hostility,dataset
0,0.14,0.2198147741147741,0.2612,34,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70",Hostility,0
1,0.154,0.1913642857142857,0.21280000000000002,34,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70",Hostility,1
dataset,0.147,0.20558952991452992,0.23700000000000002,34,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70",Hostility,dataset
0,0.21,0.2199148629148629,0.268,35,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65",Hostility,0
1,0.12,0.19459078144078143,0.1984,35,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65",Hostility,1
dataset,0.165,0.2072528221778222,0.23320000000000005,35,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65",Hostility,dataset
0,0.186,0.22290000000000001,0.266,36,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52",Hostility,0
1,0.11,0.18931457431457432,0.2064,36,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52",Hostility,1
dataset,0.148,0.20610728715728716,0.2362,36,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52",Hostility,dataset
0,0.152,0.22817792207792206,0.26880000000000004,37,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6",Hostility,0
1,0.148,0.18332380952380953,0.1968,37,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6",Hostility,1
dataset,0.15,0.2057508658008658,0.2328,37,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6",Hostility,dataset
0,0.218,0.2357,0.2676,38,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44",Hostility,0
1,0.096,0.1806087246087246,0.20120000000000002,38,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44",Hostility,1
dataset,0.157,0.20815436230436227,0.23439999999999997,38,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44",Hostility,dataset
0,0.156,0.23467424242424242,0.27040000000000003,39,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51",Hostility,0
1,0.17,0.17272092352092352,0.2,39,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51",Hostility,1
dataset,0.163,0.20369758297258297,0.23520000000000002,39,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51",Hostility,dataset
0,0.178,0.215141341991342,0.2692,40,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78",Hostility,0
1,0.134,0.16487236652236653,0.1844,40,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78",Hostility,1
dataset,0.156,0.19000685425685424,0.2268,40,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78",Hostility,dataset
0,0.218,0.22408315018315017,0.2636,41,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67",Hostility,0
1,0.15,0.15383665223665224,0.18359999999999999,41,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67",Hostility,1
dataset,0.184,0.1889599012099012,0.22360000000000002,41,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67",Hostility,dataset
0,0.164,0.22345216450216449,0.2604,42,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7",Hostility,0
1,0.118,0.15888787878787877,0.1784,42,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7",Hostility,1
dataset,0.141,0.19117002164502164,0.2194,42,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7",Hostility,dataset
0,0.156,0.19988492063492064,0.26,43,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7,f23",Hostility,0
1,0.146,0.15269047619047618,0.176,43,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7,f23",Hostility,1
dataset,0.151,0.1762876984126984,0.21800000000000003,43,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7,f23",Hostility,dataset
0,0.156,0.20940555555555557,0.2584,44,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7,f23,f66",Hostility,0
1,0.15,0.15344054834054832,0.17920000000000003,44,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7,f23,f66",Hostility,1
dataset,0.153,0.18142305194805194,0.21880000000000002,44,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7,f23,f66",Hostility,dataset
0,0.172,0.20084054834054835,0.25320000000000004,45,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7,f23,f66,f9",Hostility,0
1,0.09,0.16825158730158732,0.1756,45,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7,f23,f66,f9",Hostility,1
dataset,0.131,0.1845460678210678,0.21440000000000003,45,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7,f23,f66,f9",Hostility,dataset
0,0.16,0.2094920634920635,0.2536,46,"f55,f68,f74,f31,f42,f28,f77,f11,f5,f57,f56,f24,f60,f39,f8,f32,f36,f4,f29,f69,f38,f48,f17,f16,f0,f10,f81,f83,f37,f33,f59,f40,f43,f70,f65,f52,f6,f44,f51,f78,f67,f7,f23,f66,f9,f41",Hostility,0
