measure,subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,mean_acc_class_1,std_acc_class_0,std_acc_class_1
Hostility,1,LogReg,f24,0.6890000000000001,0.04846648326421053,0.6882626493731803,0.04854702559786703,0.692,0.6859999999999999,0.06079473661428264,0.06575712889109439
Hostility,1,SVM-linear,f24,0.692,0.0406939798987516,0.6904927970101326,0.04163156346412696,0.722,0.662,0.05399999999999999,0.06954135460285482
Hostility,1,SVM-rbf,f24,0.696,0.03852272056851643,0.6941794585445374,0.03969290718904289,0.738,0.6540000000000001,0.05173006862551025,0.0663626400921482
Hostility,1,RandomForest,f24,0.593,0.03436568055487916,0.5918912282464971,0.03455284970323689,0.592,0.594,0.04214261501141095,0.061351446600711866
Hostility,1,KNN,f24,0.6579999999999999,0.03969886648255842,0.6573806912896074,0.040450520046817776,0.6659999999999999,0.65,0.05517245689653487,0.044045431091090465
Hostility,1,NaiveBayes,f24,0.698,0.03249615361854383,0.6957275508945645,0.03409950267524722,0.752,0.644,0.041182520563948,0.06437390775772431
Hostility,1,DecisionTree,f24,0.593,0.03436568055487916,0.5918912282464971,0.03455284970323689,0.592,0.594,0.04214261501141095,0.061351446600711866
Hostility,1,XGBoost,f24,0.6559999999999999,0.028,0.6548846235866981,0.02840821543174307,0.6679999999999999,0.6439999999999999,0.051536394906900505,0.05199999999999999
Hostility,2,LogReg,"f24,f17",0.7470000000000001,0.0440567815438214,0.7468095947375528,0.044059109063932136,0.7500000000000001,0.744,0.05813776741499453,0.040792156108742275
Hostility,2,SVM-linear,"f24,f17",0.7470000000000001,0.0456179789118282,0.7467976014260942,0.04564983559399482,0.7500000000000001,0.744,0.060827625302982205,0.040792156108742275
Hostility,2,SVM-rbf,"f24,f17",0.747,0.040261644278394786,0.7461627952633715,0.04081216075828485,0.708,0.786,0.0567097875150313,0.03799999999999999
Hostility,2,RandomForest,"f24,f17",0.7430000000000001,0.05478138369920936,0.7425050391166084,0.05468453589017306,0.73,0.756,0.05458937625582471,0.07631513611335564
Hostility,2,KNN,"f24,f17",0.733,0.054598534778874774,0.7319852674275434,0.05437978588995515,0.712,0.754,0.052306787322488085,0.09254188241007419
Hostility,2,NaiveBayes,"f24,f17",0.743,0.03848376280978773,0.7424544006148762,0.03852876296651313,0.748,0.738,0.052306787322488085,0.05758472019555186
Hostility,2,DecisionTree,"f24,f17",0.689,0.048877397639399744,0.6887166490993821,0.04909154942342598,0.692,0.6859999999999999,0.055281099844341014,0.05295280917949489
Hostility,2,XGBoost,"f24,f17",0.717,0.039509492530276816,0.7163022170108653,0.04002506627721965,0.718,0.716,0.05249761899362675,0.05919459434779499
Hostility,3,LogReg,"f24,f17,f8",0.8210000000000001,0.04369210454990694,0.8206782209917497,0.043700889754824813,0.82,0.8220000000000001,0.06449806198638841,0.051730068625510245
Hostility,3,SVM-linear,"f24,f17,f8",0.8230000000000001,0.04243819034784588,0.8227074078110068,0.0424637283014923,0.826,0.82,0.062000000000000006,0.04979959839195493
Hostility,3,SVM-rbf,"f24,f17,f8",0.827,0.048383881613611776,0.8267559821805517,0.048376805918447584,0.8299999999999998,0.8240000000000001,0.06526867548832287,0.05425863986500215
