y,Hostility,N1,kDN,subset_k,variables_incluidas,measure,level
1,0.0476,0.04983428571428571,0.059120000000000006,28,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25",Hostility,1
dataset,0.0508,0.0503266810966811,0.06312000000000001,28,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25",Hostility,dataset
0,0.0488,0.05182539682539682,0.0708,29,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24",Hostility,0
1,0.0464,0.04929844932844933,0.06328,29,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24",Hostility,1
dataset,0.0476,0.050561923076923074,0.06704,29,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24",Hostility,dataset
0,0.056,0.058212096792096796,0.07456,30,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28",Hostility,0
1,0.0584,0.06063308802308802,0.06536,30,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28",Hostility,1
dataset,0.0572,0.0594225924075924,0.06996000000000001,30,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28",Hostility,dataset
0,0.0624,0.06634413586413586,0.08056,31,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15",Hostility,0
1,0.058,0.05961959099723806,0.06728,31,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15",Hostility,1
dataset,0.0602,0.06298186343068696,0.07392,31,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15",Hostility,dataset
0,0.0656,0.061557741702741704,0.0804,32,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14",Hostility,0
1,0.064,0.058195414585414586,0.06432,32,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14",Hostility,1
dataset,0.0648,0.059876578144078145,0.07236000000000001,32,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14",Hostility,dataset
0,0.0608,0.05961896103896104,0.07736,33,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4",Hostility,0
1,0.0536,0.05219531746031746,0.06224,33,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4",Hostility,1
dataset,0.0572,0.05590713924963925,0.0698,33,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4",Hostility,dataset
0,0.0512,0.057451443001442996,0.0788,34,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23",Hostility,0
1,0.06,0.05662999999999999,0.06288,34,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23",Hostility,1
dataset,0.0556,0.057040721500721495,0.07084,34,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23",Hostility,dataset
0,0.0484,0.06321260053955706,0.08192,35,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18",Hostility,0
1,0.0732,0.06027476190476191,0.064,35,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18",Hostility,1
dataset,0.0608,0.06174368122215949,0.07296,35,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18",Hostility,dataset
0,0.072,0.06961772005772006,0.08664,36,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18,f19",Hostility,0
1,0.0656,0.06400550338550338,0.06432,36,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18,f19",Hostility,1
dataset,0.0688,0.06681161172161171,0.07547999999999999,36,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18,f19",Hostility,dataset
0,0.0712,0.06895392385392386,0.0892,37,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18,f19,f16",Hostility,0
1,0.0584,0.06384158100069864,0.06944,37,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18,f19,f16",Hostility,1
dataset,0.0648,0.06639775242731125,0.07932,37,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18,f19,f16",Hostility,dataset
0,0.054,0.06378175047175047,0.08144,38,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18,f19,f16,f5",Hostility,0
1,0.0592,0.059235236985236986,0.06792000000000001,38,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18,f19,f16,f5",Hostility,1
dataset,0.0566,0.061508493728493714,0.07468,38,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18,f19,f16,f5",Hostility,dataset
0,0.054,0.06379452380952381,0.08023999999999999,39,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18,f19,f16,f5,f11",Hostility,0
1,0.0456,0.05602698108086855,0.06008000000000001,39,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18,f19,f16,f5,f11",Hostility,1
dataset,0.0498,0.05991075244519618,0.07016,39,"f32,f30,f35,f36,f3,f2,f9,f6,f8,f12,f0,f7,f10,f17,f26,f31,f22,f21,f38,f34,f27,f37,f20,f33,f13,f29,f1,f25,f24,f28,f15,f14,f4,f23,f18,f19,f16,f5,f11",Hostility,dataset
0,0.286,0.3618,0.36376,1,f32,N1,0
1,0.2176,0.3618,0.36424,1,f32,N1,1
dataset,0.2518,0.3618,0.364,1,f32,N1,dataset
0,0.2196,0.3088666666666667,0.30552,2,"f32,f30",N1,0
1,0.204,0.31253333333333333,0.31536,2,"f32,f30",N1,1
dataset,0.2118,0.3107,0.31044,2,"f32,f30",N1,dataset
0,0.2164,0.30374666666666666,0.3032,3,"f32,f30,f3",N1,0
1,0.2172,0.30379333333333336,0.3068,3,"f32,f30,f3",N1,1
dataset,0.2168,0.30377,0.305,3,"f32,f30,f3",N1,dataset
0,0.1268,0.23898666666666668,0.23824,4,"f32,f30,f3,f0",N1,0
1,0.2056,0.24338,0.25224,4,"f32,f30,f3,f0",N1,1
dataset,0.1662,0.2411833333333333,0.24523999999999996,4,"f32,f30,f3,f0",N1,dataset
0,0.118,0.18918666666666667,0.19792,5,"f32,f30,f3,f0,f6",N1,0
1,0.192,0.19876666666666667,0.20048,5,"f32,f30,f3,f0,f6",N1,1
dataset,0.155,0.19397666666666663,0.1992,5,"f32,f30,f3,f0,f6",N1,dataset
0,0.0976,0.16024000000000002,0.15072,6,"f32,f30,f3,f0,f6,f2",N1,0
1,0.144,0.17198,0.17776,6,"f32,f30,f3,f0,f6,f2",N1,1
dataset,0.1208,0.16610999999999998,0.16424,6,"f32,f30,f3,f0,f6,f2",N1,dataset
0,0.084,0.13233333333333333,0.13232,7,"f32,f30,f3,f0,f6,f2,f9",N1,0
1,0.116,0.13524666666666668,0.146,7,"f32,f30,f3,f0,f6,f2,f9",N1,1
dataset,0.1,0.13379,0.13915999999999998,7,"f32,f30,f3,f0,f6,f2,f9",N1,dataset
0,0.0776,0.13023047619047617,0.13344,8,"f32,f30,f3,f0,f6,f2,f9,f36",N1,0
1,0.1348,0.14397333333333334,0.15112,8,"f32,f30,f3,f0,f6,f2,f9,f36",N1,1
dataset,0.1062,0.13710190476190479,0.14228000000000002,8,"f32,f30,f3,f0,f6,f2,f9,f36",N1,dataset
0,0.0732,0.09971333333333333,0.1072,9,"f32,f30,f3,f0,f6,f2,f9,f36,f8",N1,0
1,0.0936,0.11285999999999999,0.11584000000000001,9,"f32,f30,f3,f0,f6,f2,f9,f36,f8",N1,1
dataset,0.0834,0.10628666666666665,0.11152000000000001,9,"f32,f30,f3,f0,f6,f2,f9,f36,f8",N1,dataset
0,0.0968,0.10478,0.10768,10,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35",N1,0
1,0.088,0.11104095238095238,0.11807999999999999,10,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35",N1,1
dataset,0.0924,0.1079104761904762,0.11288,10,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35",N1,dataset
0,0.0812,0.10041714285714286,0.10856000000000002,11,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12",N1,0
1,0.0744,0.10364761904761903,0.11,11,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12",N1,1
dataset,0.0778,0.10203238095238096,0.10928,11,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12",N1,dataset
0,0.0704,0.07599809523809523,0.07472000000000001,12,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10",N1,0
1,0.0488,0.0867247619047619,0.09096,12,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10",N1,1
dataset,0.0596,0.08136142857142857,0.08284,12,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10",N1,dataset
0,0.0512,0.06734095238095238,0.06984,13,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31",N1,0
1,0.0624,0.07186063492063492,0.08424,13,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31",N1,1
dataset,0.0568,0.06960079365079364,0.07704,13,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31",N1,dataset
0,0.0552,0.05871761904761905,0.06576,14,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11",N1,0
1,0.0456,0.06176428571428571,0.0732,14,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11",N1,1
dataset,0.0504,0.060240952380952374,0.06948,14,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11",N1,dataset
0,0.0512,0.058271428571428564,0.06056,15,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11,f7",N1,0
1,0.0416,0.06641031746031746,0.07256,15,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11,f7",N1,1
dataset,0.0464,0.06234087301587301,0.06656000000000001,15,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11,f7",N1,dataset
0,0.0448,0.05816190476190476,0.060239999999999995,16,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11,f7,f38",N1,0
1,0.0364,0.06684555555555555,0.07272,16,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11,f7,f38",N1,1
dataset,0.0406,0.06250373015873015,0.06648000000000001,16,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11,f7,f38",N1,dataset
0,0.044,0.06294142857142856,0.06544,17,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11,f7,f38,f18",N1,0
1,0.0496,0.06952142857142857,0.07448,17,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11,f7,f38,f18",N1,1
dataset,0.0468,0.06623142857142857,0.06996000000000001,17,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11,f7,f38,f18",N1,dataset
0,0.038,0.050108571428571426,0.06184,18,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11,f7,f38,f18,f4",N1,0
1,0.036,0.05100190476190476,0.05952,18,"f32,f30,f3,f0,f6,f2,f9,f36,f8,f35,f12,f10,f31,f11,f7,f38,f18,f4",N1,1
