measure,subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,mean_acc_class_1,std_acc_class_0,std_acc_class_1
Hostility,1,LogReg,f32,0.7276,0.01289340916902897,0.7274513893065139,0.01298343312903869,0.7148,0.7404,0.023258546816170608,0.015120846537148652
Hostility,1,SVM-linear,f32,0.7271999999999998,0.01400571312000929,0.7269467363368675,0.014143215181163285,0.7064,0.748,0.025120509548972117,0.014085453489327219
Hostility,1,SVM-rbf,f32,0.7262,0.01484452761121082,0.7258276727042966,0.015030402291557988,0.6988000000000001,0.7536,0.02604918424826388,0.012924395537122822
Hostility,1,RandomForest,f32,0.647,0.01394991039397746,0.6467859152738675,0.013933943369885222,0.6388,0.6552,0.02124523475982322,0.02438360104660507
Hostility,1,KNN,f32,0.6894,0.015153877391611658,0.6891755870821323,0.015122916533176933,0.6799999999999999,0.6987999999999999,0.02146625258399796,0.02879166546068496
Hostility,1,NaiveBayes,f32,0.7292,0.018026646942790013,0.7286636664233763,0.018183201050706522,0.6935999999999999,0.7648,0.02537400244344591,0.017139428228502857
Hostility,1,DecisionTree,f32,0.6472,0.01397712416772493,0.6469874535915684,0.013964085782665345,0.6388,0.6556,0.02124523475982322,0.024162781296862328
Hostility,1,XGBoost,f32,0.7187999999999999,0.016593974810153244,0.7184571799756594,0.016602041677029684,0.6951999999999999,0.7424,0.022542404485768573,0.026119724347703238
Hostility,2,LogReg,"f32,f30",0.7696,0.020411761315476937,0.7695472857745889,0.020463554863078267,0.7692,0.77,0.027715699522112038,0.019534584715319665
Hostility,2,SVM-linear,"f32,f30",0.7684,0.019509997437211535,0.7683438161525288,0.019557468109456567,0.7696000000000001,0.7672000000000001,0.027782008566696565,0.01813725447800743
Hostility,2,SVM-rbf,"f32,f30",0.7692,0.016473008225579216,0.7691294609472991,0.016526803186034864,0.7687999999999999,0.7696000000000001,0.022471315048301046,0.02185040045399628
Hostility,2,RandomForest,"f32,f30",0.7326,0.02142988567398344,0.7324941159874734,0.02147759860008926,0.7328,0.7323999999999999,0.030921836944140305,0.02280000000000002
Hostility,2,KNN,"f32,f30",0.7466000000000002,0.017065755183993482,0.7465321314345797,0.01704808561856459,0.7407999999999999,0.7524000000000001,0.02196724834839359,0.02104851538707661
Hostility,2,NaiveBayes,"f32,f30",0.7718,0.018098618731825934,0.771712419082778,0.018169835505704057,0.7632,0.7804,0.024383601046605096,0.02149976744060272
