measure,subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,mean_acc_class_1,std_acc_class_0,std_acc_class_1
Hostility,1,LogReg,f51,0.5286666666666666,0.019843834754849632,0.5280986420636433,0.02010271823487673,0.5253333333333334,0.532,0.0356277045756997,0.026964997888208928
Hostility,1,SVM-linear,f51,0.5833333333333334,0.02444949442785634,0.5339301718870667,0.027851428115039222,0.3353333333333333,0.8313333333333333,0.024046251729161916,0.03307231134616657
Hostility,1,SVM-rbf,f51,0.6616666666666667,0.01586400537905439,0.6438959337024563,0.017339227601613102,0.4826666666666667,0.8406666666666667,0.03115552385479447,0.035832945734337845
Hostility,1,RandomForest,f51,0.5816666666666667,0.024866309202077688,0.5805857143819033,0.024917371327879464,0.584,0.5793333333333333,0.05775042087388724,0.030177254127350076
Hostility,1,KNN,f51,0.6130000000000001,0.021,0.6116599251233173,0.020938093981312238,0.586,0.6399999999999999,0.04396463225012676,0.04195235392680607
Hostility,1,NaiveBayes,f51,0.6603333333333332,0.019000000000000003,0.6462121228326929,0.020066855032919443,0.5006666666666667,0.8200000000000001,0.03133333333333331,0.03687817782917155
Hostility,1,DecisionTree,f51,0.5813333333333333,0.025263060428661898,0.5802436226429121,0.02531462000880387,0.5826666666666667,0.58,0.058133944950911044,0.030550504633038936
Hostility,1,XGBoost,f51,0.6393333333333333,0.02434930982366623,0.6334443418941412,0.025713237696391673,0.548,0.7306666666666667,0.04942334131426837,0.04697043987682276
Hostility,2,LogReg,"f51,f52",0.6593333333333333,0.026574841903992983,0.6509976757711408,0.02774251875056426,0.5393333333333334,0.7793333333333334,0.043045195886287815,0.04406560765242864
Hostility,2,SVM-linear,"f51,f52",0.6556666666666666,0.026164012604253863,0.6300664049567619,0.03399801209436771,0.4493333333333333,0.8620000000000001,0.052,0.04077580982232806
Hostility,2,SVM-rbf,"f51,f52",0.683,0.0214709105535839,0.6733565038478326,0.02471774032589055,0.548,0.818,0.04860726968948849,0.03490304030055581
Hostility,2,RandomForest,"f51,f52",0.655,0.032050307677496996,0.6542398334012735,0.03219454522316011,0.6486666666666666,0.6613333333333332,0.05594044452212846,0.040966110655299245
Hostility,2,KNN,"f51,f52",0.6569999999999999,0.026434405190542437,0.6558082440282879,0.02615402804013831,0.6366666666666667,0.6773333333333332,0.050618398060608555,0.051999999999999984
Hostility,2,NaiveBayes,"f51,f52",0.6083333333333334,0.018870906472957555,0.4962435659163627,0.04459255050079834,0.244,0.9726666666666667,0.038204130085051746,0.00963788819653397
Hostility,2,DecisionTree,"f51,f52",0.607,0.0242876283092625,0.6065309654694876,0.02428981694395454,0.6126666666666668,0.6013333333333334,0.03299158141775631,0.03838981346370125
Hostility,2,XGBoost,"f51,f52",0.6743333333333335,0.026958816327461,0.6734100990780483,0.02689013795878268,0.6446666666666666,0.704,0.045220447685630986,0.0392371705854991
Hostility,3,LogReg,"f51,f52,f32",0.693,0.020680103158994788,0.6926528489696058,0.02056492674889604,0.6953333333333334,0.6906666666666667,0.036276714294434104,0.03401960219246152
Hostility,3,SVM-linear,"f51,f52,f32",0.6980000000000001,0.02161275343659644,0.6975248001416169,0.021332275574478102,0.7133333333333333,0.6826666666666666,0.04152643067305982,0.03295788558482206
Hostility,3,SVM-rbf,"f51,f52,f32",0.7363333333333333,0.027626476833324625,0.7359428235267174,0.027790613373205392,0.7346666666666667,0.7380000000000001,0.03827386691841953,0.046288947564906535
Hostility,3,RandomForest,"f51,f52,f32",0.7293333333333334,0.022449944320643633,0.7285066153033166,0.022144699822145723,0.7666666666666666,0.692,0.04279148409568323,0.03303869784897031
Hostility,3,KNN,"f51,f52,f32",0.7063333333333334,0.028769196489764313,0.706002610551969,0.028767313132912427,0.6966666666666665,0.716,0.04611579628139003,0.03072458299147445
Hostility,3,NaiveBayes,"f51,f52,f32",0.6333333333333332,0.021395742047841615,0.5534208622498261,0.044621576460232,0.302,0.9646666666666668,0.04714516588863238,0.013349989596333886
Hostility,3,DecisionTree,"f51,f52,f32",0.6756666666666666,0.023572582944316196,0.6752600079764057,0.02380160379521245,0.6839999999999999,0.6673333333333332,0.03427989368581983,0.03741063425759521
Hostility,3,XGBoost,"f51,f52,f32",0.7196666666666666,0.03074808033755024,0.7193466458562672,0.030603731467899555,0.7253333333333333,0.714,0.04787019485604333,0.036203130619694567
Hostility,4,LogReg,"f51,f52,f32,f54",0.7033333333333334,0.030912061651652344,0.7028019197551655,0.031010962159542285,0.712,0.6946666666666668,0.04951318567367237,0.04245782220824174
Hostility,4,SVM-linear,"f51,f52,f32,f54",0.7070000000000001,0.02531797780234432,0.7064178238882166,0.025383588365644683,0.7293333333333333,0.6846666666666666,0.03889587238883954,0.03967086812483157
Hostility,4,SVM-rbf,"f51,f52,f32,f54",0.7690000000000001,0.02319243171573195,0.7687869261743936,0.02324328577418667,0.762,0.776,0.033737549143679976,0.03517574922206111
Hostility,4,RandomForest,"f51,f52,f32,f54",0.7653333333333334,0.02833137248116769,0.7650548620747705,0.02830427322277908,0.784,0.7466666666666667,0.04024370206076417,0.03438345855527368
Hostility,4,KNN,"f51,f52,f32,f54",0.7353333333333334,0.02291045370325278,0.73491184764557,0.023036345205356454,0.7106666666666667,0.76,0.036660605559646724,0.027487370837451074
Hostility,4,NaiveBayes,"f51,f52,f32,f54",0.6356666666666666,0.019835434062415783,0.5562241297073471,0.04151518512585845,0.30333333333333334,0.968,0.04649970131325815,0.012220201853215599
Hostility,4,DecisionTree,"f51,f52,f32,f54",0.7106666666666667,0.025595138427269938,0.7105184462076006,0.0256067489510824,0.71,0.7113333333333333,0.032693866227304615,0.03113411847689496
Hostility,4,XGBoost,"f51,f52,f32,f54",0.7596666666666667,0.02814446857041559,0.7595348003289895,0.028082108589639405,0.7666666666666668,0.7526666666666667,0.03386246693120077,0.03520732247069573
Hostility,5,LogReg,"f51,f52,f32,f54,f39",0.7336666666666666,0.03042111839568762,0.7332353485563332,0.030449109954084706,0.7533333333333334,0.7140000000000001,0.04442221666388717,0.038810078874207676
Hostility,5,SVM-linear,"f51,f52,f32,f54,f39",0.734,0.032345358588555195,0.7330729303128409,0.03255965994459919,0.7766666666666667,0.6913333333333334,0.04281744192888375,0.04066666666666666
Hostility,5,SVM-rbf,"f51,f52,f32,f54,f39",0.79,0.024037008503093274,0.7896481650235151,0.02398254648589316,0.8213333333333332,0.7586666666666667,0.03409789827345179,0.027936435786342605
Hostility,5,RandomForest,"f51,f52,f32,f54,f39",0.7916666666666666,0.03191133549905632,0.7914631703539545,0.0319136704082808,0.8099999999999999,0.7733333333333333,0.034928498393145976,0.041633319989322654
