measure,subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps,mean_acc_class_0,mean_acc_class_1,std_acc_class_0,std_acc_class_1
Hostility,1,LogReg,f53,0.7205,0.012134661099511609,0.23831013094391204,0.09964259610451351,0.07999999999999999,0.9949999999999999,0.04203173404306163,0.003273268353539874
Hostility,1,SVM-linear,f53,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hostility,1,SVM-rbf,f53,0.7825,0.021708293346092394,0.6418264744288,0.04332612910731168,0.3833333333333333,0.9535714285714285,0.04472135954999581,0.01975616669419903
Hostility,1,RandomForest,f53,0.7014999999999999,0.02133658829335186,0.6155290350982839,0.028354441596685237,0.5116666666666667,0.7828571428571429,0.04716990566028302,0.028607120563572556
Hostility,1,KNN,f53,0.7455,0.024438698819699897,0.6292049052506047,0.046290903600214754,0.44333333333333336,0.875,0.06716480559869963,0.027893748842523745
Hostility,1,NaiveBayes,f53,0.6745,0.05524717187331852,0.10470429262628755,0.20962514242737454,0.11166666666666666,0.9157142857142857,0.22485180304665855,0.17361110657596368
Hostility,1,DecisionTree,f53,0.7014999999999999,0.02133658829335186,0.6155290350982839,0.028354441596685237,0.5116666666666667,0.7828571428571429,0.04716990566028302,0.028607120563572556
Hostility,1,XGBoost,f53,0.7670000000000001,0.03187475490101846,0.6449869079901565,0.05956255784917341,0.43,0.9114285714285714,0.06904105059069328,0.03727996671628539
Hostility,2,LogReg,"f53,f37",0.8265,0.023669600757089224,0.7546594064259098,0.042049091259619475,0.5683333333333334,0.9371428571428572,0.08043285674675768,0.0251119940446385
Hostility,2,SVM-linear,"f53,f37",0.8290000000000001,0.026532998322843185,0.7558134872088421,0.04562263655036992,0.5616666666666668,0.9435714285714287,0.081325819325039,0.026234810960295663
Hostility,2,SVM-rbf,"f53,f37",0.826,0.02653299832284318,0.7443803977211352,0.04820804388931425,0.5316666666666665,0.9521428571428571,0.07973915809270456,0.01891171756410534
Hostility,2,RandomForest,"f53,f37",0.8015000000000001,0.03138869223143901,0.7262147805260386,0.055998306979940314,0.5683333333333334,0.9014285714285715,0.09499999999999999,0.02551510157070249
Hostility,2,KNN,"f53,f37",0.8035,0.02872716484444643,0.7274389827685587,0.05224179806219815,0.5633333333333332,0.9064285714285714,0.08938058451861279,0.01611502024668352
Hostility,2,NaiveBayes,"f53,f37",0.784,0.02754995462791182,0.7279207584914803,0.03867000539053966,0.6433333333333333,0.8442857142857143,0.07039570693980958,0.0365334624358412
Hostility,2,DecisionTree,"f53,f37",0.732,0.02666458325194677,0.6550576791981599,0.048777811607055827,0.5583333333333333,0.8064285714285713,0.08983008652141242,0.026620921647977476
Hostility,2,XGBoost,"f53,f37",0.7935,0.027753378172755826,0.7171135627888086,0.04963815872129521,0.5633333333333334,0.8921428571428571,0.08749603165604458,0.021056289961405242
Hostility,3,LogReg,"f53,f37,f2",0.8234999999999999,0.021800229356591615,0.7504111623848877,0.04039496926205785,0.5650000000000001,0.9342857142857144,0.08112062349091971,0.02531435020952764
Hostility,3,SVM-linear,"f53,f37,f2",0.8290000000000001,0.025670995305986856,0.7562898244443729,0.04431813097812772,0.5633333333333332,0.9428571428571428,0.08055363982396381,0.026726124191242453
Hostility,3,SVM-rbf,"f53,f37,f2",0.8299999999999998,0.023130067012440754,0.7598352300779567,0.03969142485576985,0.5716666666666667,0.9407142857142856,0.07380529941828175,0.02214285714285714
Hostility,3,RandomForest,"f53,f37,f2",0.8285,0.023984369910422902,0.7701373594993656,0.039072075897564444,0.6250000000000001,0.9157142857142858,0.06881940940687525,0.024907993963089573
Hostility,3,KNN,"f53,f37,f2",0.8085000000000001,0.025204166322257093,0.7389414409700679,0.039260547689634134,0.58,0.9064285714285715,0.06616477747093066,0.024212073223826125
Hostility,3,NaiveBayes,"f53,f37,f2",0.7835,0.024397745797511704,0.7337595026125423,0.0320907278254641,0.6716666666666666,0.8314285714285715,0.055802230142610695,0.025594961238812747
Hostility,3,DecisionTree,"f53,f37,f2",0.7655,0.02381701072762913,0.7027424229771331,0.025915819641557047,0.6066666666666667,0.8335714285714285,0.042946995755750395,0.0375322990154847
Hostility,3,XGBoost,"f53,f37,f2",0.8164999999999999,0.023984369910422892,0.7551165667773299,0.035844777659456435,0.6116666666666666,0.9042857142857142,0.05871304984602847,0.025990579140943226
Hostility,4,LogReg,"f53,f37,f2,f36",0.8234999999999999,0.025499999999999988,0.7510736502719776,0.04381116746236003,0.5683333333333334,0.9328571428571429,0.08480369488805699,0.029137254363387346
Hostility,4,SVM-linear,"f53,f37,f2,f36",0.825,0.02747726332806816,0.7506449049475725,0.04748870906228913,0.5599999999999999,0.9385714285714286,0.08373237791386978,0.02559496123881274
Hostility,4,SVM-rbf,"f53,f37,f2,f36",0.827,0.024310491562286415,0.7556089850846677,0.043331057374411765,0.5700000000000001,0.937142857142857,0.07986099033807292,0.022767682072156032
Hostility,4,RandomForest,"f53,f37,f2,f36",0.8275,0.01952562418976663,0.7665193527205411,0.03415175022194146,0.6133333333333333,0.9192857142857143,0.0725718035235908,0.022142857142857148
Hostility,4,KNN,"f53,f37,f2,f36",0.8079999999999998,0.025709920264364864,0.7407481240975218,0.03367553446516128,0.5866666666666667,0.902857142857143,0.05715476066494081,0.03714285714285714
Hostility,4,NaiveBayes,"f53,f37,f2,f36",0.777,0.024718414188616554,0.7239984924971505,0.03248653742051937,0.6533333333333333,0.8299999999999998,0.04642796092394706,0.022314999074019015
Hostility,4,DecisionTree,"f53,f37,f2,f36",0.7615000000000001,0.02766315238724613,0.6996370121256597,0.03248055470209417,0.6133333333333333,0.825,0.06446359868604573,0.04417613170304636
Hostility,4,XGBoost,"f53,f37,f2,f36",0.8204999999999998,0.023921747427811356,0.7604443196891167,0.041171500057282304,0.6233333333333333,0.9049999999999999,0.08306623862918074,0.02412763679150647
Hostility,5,LogReg,"f53,f37,f2,f36,f39",0.8305,0.024233241632105253,0.7638402487804703,0.0417950491408009,0.5866666666666667,0.9349999999999999,0.07333333333333333,0.018196770289795713
Hostility,5,SVM-linear,"f53,f37,f2,f36,f39",0.8335000000000001,0.024295061226512666,0.7683075070458301,0.040158413226244985,0.5900000000000001,0.9378571428571428,0.06839428176227728,0.01891171756410533
Hostility,5,SVM-rbf,"f53,f37,f2,f36,f39",0.858,0.016763054614240224,0.8079200567743132,0.026479988134846394,0.6466666666666667,0.9485714285714286,0.05364492313143693,0.018294640678379565
Hostility,5,RandomForest,"f53,f37,f2,f36,f39",0.8675,0.023690715480964287,0.8264484314492572,0.032941169848577485,0.6966666666666667,0.9407142857142856,0.06227180564089802,0.028039694894843616
Hostility,5,KNN,"f53,f37,f2,f36,f39",0.8470000000000001,0.015033296378372923,0.8002474497967411,0.024132049707899512,0.6766666666666667,0.9200000000000002,0.06716480559869961,0.025515101570702494
Hostility,5,NaiveBayes,"f53,f37,f2,f36,f39",0.8015000000000001,0.019371370627810497,0.7575136524393469,0.023665434224346544,0.7033333333333334,0.8435714285714285,0.05259911279353168,0.029700889837559696
Hostility,5,DecisionTree,"f53,f37,f2,f36,f39",0.8075000000000001,0.01965324400703352,0.7584985141620028,0.026226410439400823,0.6766666666666667,0.8635714285714287,0.0659123997776173,0.0318558616013968
Hostility,5,XGBoost,"f53,f37,f2,f36,f39",0.8629999999999999,0.020149441679609904,0.8216429613736848,0.0324922649609756,0.7033333333333334,0.9314285714285715,0.07218802609235904,0.01840585532389305
Hostility,6,LogReg,"f53,f37,f2,f36,f39,f58",0.8290000000000001,0.02497999199359358,0.7626874850537765,0.0420715457298427,0.5883333333333333,0.9321428571428572,0.07151145984308312,0.019232731454051803
Hostility,6,SVM-linear,"f53,f37,f2,f36,f39,f58",0.8325000000000001,0.02410912690248237,0.7664464537324442,0.04011109017382724,0.5866666666666667,0.9378571428571428,0.06782329983125268,0.0177999082776816
Hostility,6,SVM-rbf,"f53,f37,f2,f36,f39,f58",0.8630000000000001,0.023366642891095867,0.8134752791657638,0.037161730382333204,0.6483333333333333,0.9549999999999998,0.06344288770224758,0.018084269858817375
