y,Hostility,N1,kDN,subset_k,variables_incluidas,measure,level
1,0.22483221476510068,0.4191834451901566,0.40939597315436244,12,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113",Hostility,1
dataset,0.372,0.5066499999999999,0.49260000000000004,12,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113",Hostility,dataset
0,0.5470297029702971,0.6263613861386139,0.6039603960396039,13,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597",Hostility,0
1,0.19966442953020133,0.4106423777564717,0.41644295302013423,13,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597",Hostility,1
dataset,0.34,0.49779285714285715,0.4922,13,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597",Hostility,dataset
0,0.5470297029702971,0.6263613861386139,0.6039603960396039,14,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567",Hostility,0
1,0.2181208053691275,0.4106423777564717,0.4167785234899329,14,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567",Hostility,1
dataset,0.351,0.49779285714285715,0.49240000000000006,14,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567",Hostility,dataset
0,0.599009900990099,0.5982260726072607,0.6019801980198021,15,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446",Hostility,0
1,0.21308724832214765,0.37919463087248323,0.39664429530201345,15,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446",Hostility,1
dataset,0.369,0.4676833333333333,0.4796,15,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446",Hostility,dataset
0,0.6113861386138614,0.5986386138613862,0.6064356435643564,16,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544",Hostility,0
1,0.2483221476510067,0.38171140939597314,0.39731543624161075,16,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544",Hostility,1
dataset,0.395,0.46935,0.4818,16,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544",Hostility,dataset
0,0.5643564356435643,0.593069306930693,0.6084158415841584,17,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262",Hostility,0
1,0.2533557046979866,0.37960610418664115,0.3855704697986577,17,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262",Hostility,1
dataset,0.379,0.4658452380952381,0.4756,17,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262",Hostility,dataset
0,0.5346534653465347,0.5541666666666667,0.6044554455445545,18,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3",Hostility,0
1,0.2533557046979866,0.368102828379674,0.3761744966442953,18,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3",Hostility,1
dataset,0.367,0.44327261904761905,0.4684,18,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3",Hostility,dataset
0,0.5668316831683168,0.557549504950495,0.5935643564356436,19,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292",Hostility,0
1,0.21308724832214765,0.3701442154042825,0.3848993288590604,19,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292",Hostility,1
dataset,0.356,0.4458559523809523,0.46920000000000006,19,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292",Hostility,dataset
0,0.49504950495049505,0.5736356671381424,0.598019801980198,20,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599",Hostility,0
1,0.2634228187919463,0.39217734633003093,0.39429530201342283,20,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599",Hostility,1
dataset,0.357,0.4654865079365079,0.4766,20,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599",Hostility,dataset
0,0.6064356435643564,0.6054101838755305,0.6118811881188119,21,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485",Hostility,0
1,0.18959731543624161,0.37986177692553535,0.3738255033557047,21,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485",Hostility,1
dataset,0.358,0.47098333333333336,0.47,21,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485",Hostility,dataset
0,0.5841584158415841,0.6112417491749175,0.6193069306930693,22,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355",Hostility,0
1,0.19966442953020133,0.389964844998402,0.37281879194630874,22,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355",Hostility,1
dataset,0.355,0.47936071428571425,0.4724,22,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355",Hostility,dataset
0,0.5915841584158416,0.6004554026831255,0.6242574257425743,23,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81",Hostility,0
1,0.20302013422818793,0.41075822946628315,0.37013422818791947,23,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81",Hostility,1
dataset,0.36,0.48739588744588747,0.4728,23,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81",Hostility,dataset
0,0.6113861386138614,0.6024222065063649,0.6148514851485148,24,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333",Hostility,0
1,0.25671140939597314,0.4251498082454458,0.3825503355704698,24,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333",Hostility,1
dataset,0.4,0.4967678571428571,0.4764,24,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333",Hostility,dataset
0,0.6534653465346535,0.5965627812781278,0.6064356435643564,25,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41",Hostility,0
1,0.20469798657718122,0.4338087248322148,0.3825503355704698,25,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41",Hostility,1
dataset,0.386,0.49956136363636366,0.473,25,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41",Hostility,dataset
0,0.5470297029702971,0.5984413757309797,0.6079207920792079,26,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209",Hostility,0
1,0.25,0.42491828641157503,0.3862416107382551,26,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209",Hostility,1
dataset,0.37,0.49502161449661447,0.47580000000000006,26,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209",Hostility,dataset
0,0.6237623762376238,0.6072371522866572,0.6079207920792079,27,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587",Hostility,0
1,0.20469798657718122,0.3921007171426635,0.3912751677852349,27,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587",Hostility,1
dataset,0.374,0.47901583694083694,0.47880000000000006,27,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587",Hostility,dataset
0,0.5668316831683168,0.620171034960639,0.6277227722772277,28,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273",Hostility,0
1,0.19798657718120805,0.3986387726740076,0.38355704697986576,28,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273",Hostility,1
dataset,0.347,0.4881378066378066,0.48219999999999996,28,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273",Hostility,dataset
0,0.599009900990099,0.6173703977540611,0.6212871287128713,29,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315",Hostility,0
1,0.24664429530201343,0.41736554366587925,0.39228187919463087,29,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315",Hostility,1
dataset,0.389,0.4981675047175047,0.4848,29,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315",Hostility,dataset
0,0.5544554455445545,0.6069630177303444,0.6247524752475248,30,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144",Hostility,0
1,0.1929530201342282,0.39126627008338416,0.38221476510067115,30,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144",Hostility,1
dataset,0.339,0.4784077561327561,0.48020000000000007,30,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144",Hostility,dataset
0,0.5792079207920792,0.607013201320132,0.6331683168316832,31,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460",Hostility,0
1,0.2348993288590604,0.3735529431418693,0.3718120805369127,31,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460",Hostility,1
dataset,0.374,0.4678708874458874,0.4774,31,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460",Hostility,dataset
0,0.6410891089108911,0.6053600895803866,0.6366336633663366,32,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575",Hostility,0
1,0.21644295302013422,0.3759897139696291,0.36711409395973155,32,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575",Hostility,1
dataset,0.388,0.4686553457163752,0.476,32,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575",Hostility,dataset
0,0.5717821782178217,0.6214488207062464,0.6242574257425743,33,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456",Hostility,0
1,0.23154362416107382,0.38120056162488164,0.3718120805369127,33,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456",Hostility,1
dataset,0.369,0.47826085829375303,0.4738,33,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456",Hostility,dataset
0,0.5544554455445545,0.6214488207062464,0.6222772277227723,34,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548",Hostility,0
1,0.2231543624161074,0.38113887587675693,0.37281879194630874,34,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548",Hostility,1
dataset,0.357,0.4782240935878707,0.4736,34,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548",Hostility,dataset
0,0.5346534653465347,0.6015967668195391,0.6133663366336634,35,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6",Hostility,0
1,0.24664429530201343,0.3782190870278118,0.3711409395973155,35,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6",Hostility,1
dataset,0.363,0.46846366966366965,0.469,35,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6",Hostility,dataset
0,0.5742574257425742,0.6015967668195391,0.6123762376237624,36,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507",Hostility,0
1,0.21308724832214765,0.3782190870278118,0.37147651006711413,36,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507",Hostility,1
dataset,0.359,0.46846366966366965,0.46880000000000005,36,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507",Hostility,dataset
0,0.5445544554455446,0.6182105710571058,0.6232673267326733,37,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570",Hostility,0
1,0.17785234899328858,0.36889550715547553,0.35872483221476514,37,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570",Hostility,1
dataset,0.326,0.46961879297173414,0.4656,37,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570",Hostility,dataset
0,0.5173267326732673,0.6079087785152142,0.6222772277227723,38,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436",Hostility,0
1,0.18120805369127516,0.35610761128466883,0.3496644295302013,38,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436",Hostility,1
dataset,0.317,0.45783528284580916,0.45980000000000004,38,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436",Hostility,dataset
0,0.5891089108910891,0.6079087785152142,0.6222772277227723,39,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517",Hostility,0
1,0.19966442953020133,0.35610761128466883,0.3496644295302013,39,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517",Hostility,1
dataset,0.357,0.45783528284580916,0.45980000000000004,39,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517",Hostility,dataset
0,0.5148514851485149,0.589539132484677,0.6198019801980198,40,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82",Hostility,0
1,0.23154362416107382,0.3459978872730551,0.34060402684563756,40,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82",Hostility,1
dataset,0.346,0.4443885503385503,0.45339999999999997,40,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82",Hostility,dataset
0,0.5792079207920792,0.6051665880873801,0.6183168316831683,41,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82,f90",Hostility,0
1,0.2080536912751678,0.34546592482834093,0.34362416107382554,41,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82,f90",Hostility,1
dataset,0.358,0.4503849927849927,0.4546,41,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82,f90",Hostility,dataset
0,0.551980198019802,0.6038277934936351,0.6198019801980198,42,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82,f90,f574",Hostility,0
1,0.2332214765100671,0.3421934166690878,0.33825503355704695,42,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82,f90,f574",Hostility,1
dataset,0.362,0.4478937049062049,0.452,42,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82,f90,f574",Hostility,dataset
0,0.5816831683168316,0.5836649736402212,0.6193069306930693,43,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82,f90,f574,f401",Hostility,0
1,0.2483221476510067,0.34735263516476506,0.3453020134228188,43,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82,f90,f574,f401",Hostility,1
dataset,0.383,0.44282281990884936,0.456,43,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82,f90,f574,f401",Hostility,dataset
0,0.5148514851485149,0.5787099245638849,0.6198019801980198,44,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82,f90,f574,f401,f521",Hostility,0
1,0.2231543624161074,0.34283367912957335,0.34429530201342284,44,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82,f90,f574,f401,f521",Hostility,1
dataset,0.341,0.43812768228503524,0.4556,44,"f550,f283,f594,f514,f509,f516,f269,f539,f581,f506,f143,f113,f597,f567,f446,f544,f262,f3,f292,f599,f485,f355,f81,f333,f41,f209,f587,f273,f315,f144,f460,f575,f456,f548,f6,f507,f570,f436,f517,f82,f90,f574,f401,f521",Hostility,dataset
