,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars
f0,0.12199999999999989,0.06945873015873033,0.051200000000000134,0.0007439024390243896,0.0004235288424312825,0.0003121951219512203,164.0
f1,0.12999999999999995,-0.06665238095238096,-0.016400000000000303,0.0007428571428571425,-0.0003808707482993198,-9.371428571428745e-05,175.0
f10,0.023999999999999966,-0.02712698412698389,0.02679999999999988,0.00018181818181818156,-0.0002055074555074537,0.00020303030303030212,132.0
f100,0.19999999999999984,-0.2152928571428575,-0.016400000000000137,0.0007042253521126756,-0.0007580734406438644,-5.7746478873239916e-05,284.0
f101,-0.009999999999999953,-0.06252979797979796,-0.026800000000000046,-9.900990099009854e-05,-0.0006191069106910689,-0.0002653465346534658,101.0
f102,-0.06999999999999995,0.016696031746031625,0.06360000000000016,-0.0005982905982905979,0.00014270112603445833,0.0005435897435897449,117.0
f103,0.04199999999999998,-0.0559196581196581,-0.02440000000000009,0.00021761658031088074,-0.0002897391612417518,-0.0001264248704663217,193.0
f104,0.1660000000000001,0.08364682539682566,0.10640000000000033,0.00048680351906158387,0.0002452986082018348,0.0003120234604105581,341.0
f105,-0.08599999999999991,-0.01213333333333344,0.07519999999999993,-0.00047252747252747205,-6.666666666666725e-05,0.0004131868131868128,182.0
f106,-0.03799999999999987,-0.08634336219336203,-0.13039999999999985,-0.00014448669201520863,-0.0003283017573892092,-0.000495817490494296,263.0
f107,-0.09399999999999997,0.12223650793650848,0.04200000000000026,-0.00034057971014492743,0.0004428858983206829,0.0001521739130434792,276.0
f108,-0.07800000000000012,0.03426154401154419,0.051600000000000035,-0.00023636363636363674,0.000103822860641043,0.00015636363636363648,330.0
f109,-0.16199999999999987,-0.030950000000000033,-0.012799999999999867,-0.0009529411764705875,-0.00018205882352941195,-7.529411764705804e-05,170.0
f11,-0.13400000000000006,-0.028449999999999753,0.01639999999999997,-0.0004944649446494467,-0.00010498154981549724,6.051660516605155e-05,271.0
f110,0.19800000000000006,-0.031180158730158836,-0.0011999999999999234,0.0007983870967741938,-0.00012572644649257595,-4.838709677419046e-06,248.0
f111,-0.20600000000000007,-0.13317460317460317,-0.08439999999999986,-0.0010300000000000003,-0.0006658730158730159,-0.0004219999999999993,200.0
f112,,,,,,,
f113,,,,,,,
f114,,,,,,,
f115,,,,,,,
f116,0.09199999999999997,0.015571717171717236,0.035999999999999865,0.0005027322404371583,8.509135066512151e-05,0.0001967213114754091,183.0
f117,,,,,,,
f118,-0.04799999999999982,-0.06723888888888901,0.08079999999999965,-0.0001678321678321672,-0.00023510101010101053,0.0002825174825174813,286.0
f119,,,,,,,
f12,0.19599999999999995,0.07155714285714304,0.10600000000000015,0.0008448275862068963,0.0003084359605911338,0.0004568965517241386,232.0
f120,0.08600000000000002,-0.09427554112554093,-0.022000000000000075,0.0003675213675213676,-0.00040288692788692705,-9.401709401709434e-05,234.0
f121,,,,,,,
f122,,,,,,,
f123,,,,,,,
f124,0.07200000000000006,0.1270938672438674,0.04559999999999986,0.0003287671232876715,0.0005803372933509927,0.00020821917808219116,219.0
f125,-0.172,-0.03556379176379176,-0.008000000000000118,-0.0011700680272108842,-0.0002419305562162705,-5.4421768707483795e-05,147.0
f126,0.16199999999999998,-0.0030503274503272393,0.033199999999999785,0.0006778242677824267,-1.2762876361201837e-05,0.0001389121338912125,239.0
f127,,,,,,,
f128,,,,,,,
f129,-0.066,-0.058943040293040094,-0.003999999999999948,-0.0002030769230769231,-0.00018136320090166182,-1.2307692307692147e-05,325.0
f13,-0.03199999999999997,-0.05894047619047599,-0.07159999999999983,-0.0002318840579710143,-0.0004271048999309854,-0.0005188405797101437,138.0
f130,,,,,,,
f131,0.026000000000000023,-0.15786190476190542,0.0812000000000001,0.00011206896551724147,-0.0006804392446633855,0.00035000000000000043,232.0
f132,,,,,,,
f133,,,,,,,
f134,-0.033999999999999975,-0.03005079365079394,-0.013200000000000323,-0.0001619047619047618,-0.00014309901738473305,-6.285714285714439e-05,210.0
f135,-0.13200000000000006,-0.024613203463203392,-0.04120000000000018,-0.0007096774193548391,-0.00013232905087743758,-0.00022150537634408699,186.0
