,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars
f28,-0.09000000000000014,-0.04561031746031824,-0.06799999999999984,-0.00038626609442060146,-0.00019575243545200962,-0.00029184549356223107,233.0
f29,-0.16833333333333333,-0.1909706349206347,-0.13833333333333347,-0.0009456928838951311,-0.0010728687355091838,-0.0007771535580524353,178.0
f3,0.6823333333333332,0.6229261904761907,0.5267333333333324,0.0034461279461279457,0.003146091871091872,0.0026602693602693554,198.0
f30,-0.06800000000000006,-0.06500753968254003,-0.07726666666666665,-0.0002809917355371903,-0.0002686261970352894,-0.00031928374655647377,242.0
f31,-0.10233333333333339,-0.09155515873015885,-0.08720000000000017,-0.0006019607843137259,-0.0005385597572362286,-0.0005129411764705892,170.0
f32,-0.08033333333333337,-0.06420277777777794,0.00533333333333319,-0.0004438305709023943,-0.00035471147943523724,2.9465930018415415e-05,181.0
f33,0.01266666666666666,-0.01540634920634898,-0.03413333333333346,6.148867313915854e-05,-7.478810294344164e-05,-0.00016569579288025951,206.0
f34,-0.08499999999999988,-0.11393015873015871,-0.1080666666666667,-0.0004619565217391298,-0.0006191856452726017,-0.0005873188405797103,184.0
f35,-0.2833333333333331,-0.18324126984127043,-0.2151999999999999,-0.0008382642998027607,-0.0005421339344416284,-0.000636686390532544,338.0
f36,-0.0346666666666669,-0.057078968253968076,-0.08526666666666649,-0.00022958057395143643,-0.0003780064122779343,-0.0005646799116997781,151.0
f37,-0.11133333333333345,-0.0853539682539684,-0.11080000000000007,-0.0005651438240270734,-0.0004332688743856264,-0.0005624365482233505,197.0
f38,0.018666666666666554,-0.049561904761904696,-0.04820000000000002,7.320261437908452e-05,-0.0001943604108309988,-0.00018901960784313733,255.0
f39,-0.2596666666666667,-0.021153968253968147,-0.0527333333333333,-0.0007570456754130225,-6.167337683372638e-05,-0.00015374149659863934,343.0
f4,0.7419999999999998,0.8334896825396829,0.7561333333333331,0.004726114649681527,0.005308851481144477,0.004816135881104033,157.0
f40,,,,,,,
f41,,,,,,,
f42,,,,,,,
f43,,,,,,,
f44,0.1873333333333333,0.2749376984126989,0.28160000000000013,0.0008400597907324363,0.0012329044771869906,0.0012627802690582965,223.0
f45,0.3423333333333333,0.3297615079365082,0.31486666666666663,0.00242789598108747,0.002338734098840484,0.0022330969267139477,141.0
f46,1.2919999999999998,1.1643210317460317,1.1143333333333334,0.006909090909090908,0.006226315677786266,0.005959001782531195,187.0
f47,,,,,,,
f48,,,,,,,
f49,0.3293333333333333,0.4800194444444444,0.4360666666666666,0.0013722222222222222,0.0020000810185185182,0.0018169444444444442,240.0
f5,0.27299999999999985,0.36332658730158784,0.30926666666666625,0.0014145077720207247,0.0018825211777284345,0.001602417962003452,193.0
f50,,,,,,,
f51,,,,,,,
f52,0.20766666666666658,0.35796507936507954,0.3309999999999999,0.0008989898989898986,0.0015496323782038075,0.0014329004329004325,231.0
f53,0.6896666666666667,0.9498444444444445,0.8320666666666671,0.002947293447293447,0.004059164292497626,0.0035558404558404576,234.0
f54,,,,,,,
f55,0.7466666666666668,0.7380805555555559,0.6908666666666669,0.0028070175438596498,0.0027747389306599845,0.0025972431077694244,266.0
f56,,,,,,,
f57,0.39533333333333337,0.39546428571428555,0.3605333333333334,0.001986599664991625,0.001987257717157214,0.0018117252931323284,199.0
f58,0.6723333333333332,0.6793896825396823,0.6585333333333332,0.0020560652395514778,0.0020776442891121782,0.0020138634046890924,327.0
f59,1.129333333333333,1.1661837301587301,1.0383333333333333,0.006971193415637859,0.007198665000979815,0.0064094650205761316,162.0
f6,0.9229999999999999,0.9661322751322747,0.8878000000000001,0.003496212121212121,0.0036595919512586164,0.0033628787878787884,264.0
f60,0.15433333333333338,0.03767777777777798,0.05126666666666646,0.0005981912144702844,0.00014603789836348054,0.00019870801033591653,258.0
f61,,,,,,,
f62,0.3256666666666666,0.18499444444444457,0.15060000000000068,0.0014346549192364169,0.0008149534997552624,0.0006634361233480206,227.0
f63,,,,,,,
f64,,,,,,,
f65,0.12266666666666676,0.02976587301587219,0.03833333333333361,0.0005027322404371589,0.00012199128285193521,0.00015710382513661316,244.0
f66,,,,,,,
f67,0.3710000000000001,0.32599682539682523,0.21033333333333332,0.0015787234042553195,0.0013872205336035116,0.0008950354609929078,235.0
f68,-0.008000000000000007,0.1860702380952382,0.1377999999999998,-4.0201005025125664e-05,0.0009350263220866241,0.000692462311557788,199.0
f69,,,,,,,
f7,0.6889999999999998,0.6494661375661377,0.6150666666666663,0.0027341269841269834,0.0025772465776434036,0.0024407407407407394,252.0
f70,0.10000000000000003,0.049500000000000155,0.032933333333333537,0.0005917159763313612,0.0002928994082840246,0.00019487179487179607,169.0
f71,,,,,,,
f72,,,,,,,
f73,,,,,,,
f74,,,,,,,
f8,0.5993333333333335,0.776470634920635,0.7691333333333332,0.0027366818873668197,0.0035455280133362328,0.003512024353120243,219.0
f9,0.8696666666666666,1.1393481481481484,1.0388000000000002,0.004392255892255892,0.0057542835765058,0.005246464646464648,198.0
