,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars
f0,0.2626666666666668,0.4230715608465609,0.3673999999999997,0.0013067993366500837,0.0021048336360525418,0.0018278606965174116,201.0
f1,0.08299999999999996,0.058036507936508,0.02460000000000029,0.000391509433962264,0.0002737571129080566,0.00011603773584905797,212.0
f10,-0.06599999999999989,0.017136772486772422,0.05673333333333308,-0.000309859154929577,8.045433092381419e-05,0.00026635367762128205,213.0
f100,,,,,,,
f101,,,,,,,
f102,,,,,,,
f103,,,,,,,
f104,0.04999999999999988,-0.005353968253968222,-0.0037999999999998035,0.00020080321285140514,-2.1501880538024988e-05,-1.5261044176706037e-05,249.0
f105,,,,,,,
f106,0.1423333333333333,0.0142452380952382,0.01959999999999973,0.0007152428810720267,7.158411103134774e-05,9.849246231155642e-05,199.0
f107,,,,,,,
f108,,,,,,,
f109,0.030333333333333268,0.01375476190476177,-0.00973333333333326,0.00017234848484848448,7.81520562770555e-05,-5.530303030302989e-05,176.0
f11,0.04233333333333328,0.07164140211640224,0.06500000000000006,0.00018898809523809499,0.0003198276880196529,0.0002901785714285717,224.0
f110,,,,,,,
f111,,,,,,,
f112,,,,,,,
f113,0.008333333333333248,0.002565873015873077,-0.0002000000000001445,4.251700680272065e-05,1.3091188856495291e-05,-1.0204081632660434e-06,196.0
f114,0.03499999999999992,0.0016611111111111687,-0.017533333333333512,0.000102941176470588,4.885620915032849e-06,-5.1568627450980914e-05,340.0
f115,-0.031333333333333324,-0.019643650793651046,-0.008333333333333026,-0.00012841530054644805,-8.050676554775018e-05,-3.4153005464479614e-05,244.0
f116,,,,,,,
f117,,,,,,,
f118,0.0340000000000002,0.004507142857143265,0.04333333333333339,0.0001416666666666675,1.8779761904763602e-05,0.0001805555555555558,240.0
f119,0.1186666666666667,0.029356746031746372,0.0028666666666667395,0.0006980392156862747,0.00017268674136321395,1.6862745098039646e-05,170.0
f12,0.0713333333333332,0.14763227513227495,0.10633333333333311,0.0002775616083009074,0.000574444650320136,0.0004137483787289226,257.0
f120,,,,,,,
f121,,,,,,,
f122,,,,,,,
f123,0.09600000000000009,0.00902222222222221,-0.029133333333333344,0.00032653061224489823,3.068783068783064e-05,-9.909297052154199e-05,294.0
f124,-0.046333333333333226,0.002153571428571144,-0.005066666666666442,-0.00020777279521674093,9.657270980139658e-06,-2.2720478325858484e-05,223.0
f125,,,,,,,
f126,0.04799999999999999,-0.003056938431938272,0.015800000000000036,0.0002242990654205607,-1.4284759027748935e-05,7.383177570093475e-05,214.0
f127,,,,,,,
f128,,,,,,,
f129,,,,,,,
f13,0.062333333333333296,0.1622896825396823,0.09746666666666681,0.00023172242874845093,0.0006033073700359937,0.00036232961586121494,269.0
f130,-0.024666666666666615,0.00327619047619071,-0.01366666666666655,-0.00011916264090177109,1.582700713135609e-05,-6.602254428341329e-05,207.0
f131,,,,,,,
f132,0.26333333333333353,-0.06716256613756594,0.02600000000000008,0.0008777777777777784,-0.0002238752204585531,8.666666666666693e-05,300.0
f133,0.0653333333333333,0.013362433862433576,0.014600000000000335,0.00027920227920227907,5.71044182155281e-05,6.239316239316383e-05,234.0
f134,,,,,,,
f135,,,,,,,
f136,,,,,,,
f137,0.07000000000000012,0.010790476190476572,0.0012666666666667492,0.0003030303030303035,4.6712018140591225e-05,5.483405483405841e-06,231.0
f138,,,,,,,
f139,,,,,,,
f14,0.017333333333333256,0.20016798941798908,0.17486666666666695,7.569141193595309e-05,0.000874096023659341,0.000763609898107716,229.0
f15,0.07566666666666666,0.10828928571428537,0.08606666666666657,0.0004180478821362799,0.0005982833464877645,0.000475506445672191,181.0
f16,0.04566666666666658,0.008805158730158469,0.040400000000000214,0.0001902777777777774,3.668816137566029e-05,0.00016833333333333422,240.0
f17,-0.028000000000000025,0.06060007215007235,0.026200000000000057,-0.0003010752688172046,0.000651613679033036,0.0002817204301075275,93.0
f18,-0.10800000000000004,-0.03488809523809516,-0.023333333333333595,-0.0006878980891719748,-0.00022221716712162524,-0.00014861995753715664,157.0
f19,0.034666666666666734,0.05975952380952376,0.030466666666666586,0.00021940928270042237,0.00037822483423749216,0.00019282700421940877,158.0
f2,0.024333333333333373,0.03720608465608455,0.079133333333333,0.00011111111111111129,0.0001698907975163678,0.0003613394216133927,219.0
f20,0.09933333333333355,0.0461415945165945,0.05086666666666695,0.0003075335397316828,0.00014285323379750617,0.00015748194014447971,323.0
f21,0.08766666666666667,0.0513710317460318,0.036266666666666336,0.00040214067278287465,0.0002356469346148248,0.00016636085626911163,218.0
f22,0.05733333333333335,0.12298068783068772,0.10299999999999987,0.0003495934959349594,0.0007498822428700471,0.0006280487804878041,164.0
f23,0.11866666666666659,0.05521031746031746,0.06633333333333297,0.0006899224806201546,0.0003209902177925434,0.00038565891472868005,172.0
f24,0.09933333333333327,0.0957953703703705,0.11613333333333337,0.0005580524344569285,0.0005381762380357893,0.0006524344569288392,178.0
f25,0.0749999999999999,0.017767460317460237,0.06853333333333278,0.00040760869565217335,9.656228433402303e-05,0.00037246376811593903,184.0
f26,0.08933333333333326,0.03605158730158786,0.029533333333333633,0.00035170603674540655,0.00014193538307711757,0.00011627296587926627,254.0
f27,0.016000000000000014,0.06344074074074058,0.05193333333333344,8.83977900552487e-05,0.0003505013300593402,0.0002869244935543284,181.0
f28,0.06400000000000006,-0.012753571428571586,-0.006666666666666432,0.00029629629629629656,-5.90443121693129e-05,-3.0864197530863114e-05,216.0
f29,0.1286666666666666,0.08920185185185225,0.06913333333333344,0.0007942386831275716,0.0005506287151348905,0.0004267489711934163,162.0
f3,0.05366666666666675,0.09965383597883609,0.10533333333333306,0.00022934472934472972,0.00042587109392664996,0.000450142450142449,234.0
f30,-0.07566666666666677,0.0019673280423281314,-0.009933333333333239,-0.0002618223760092276,6.80736346826343e-06,-3.437139561707003e-05,289.0
f31,0.04066666666666657,0.0233001322751325,-0.04126666666666695,0.0001500615006150058,8.597834787871772e-05,-0.0001522755227552286,271.0
f32,-0.0063333333333334685,-0.0010159211159208037,0.004999999999999893,-3.0015797788310277e-05,-4.814792018582008e-06,2.369668246445447e-05,211.0
f33,-0.04099999999999998,0.057735582010582154,0.02133333333333337,-0.00029710144927536217,0.0004183737826853779,0.0001545893719806766,138.0
f34,-0.004333333333333356,0.07113386243386216,0.031066666666666964,-1.4541387024608576e-05,0.00023870423635524214,0.00010425055928411734,298.0
f35,-0.04933333333333345,-0.07548902116402101,-0.017533333333332957,-0.000233807266982623,-0.0003577678728152654,-8.3096366508687e-05,211.0
f36,0.04533333333333339,0.07717380952381003,0.037400000000000044,0.00019373219373219398,0.000329802604802607,0.00015982905982906003,234.0
f37,0.019666666666666444,-0.014460449735450076,-0.03259999999999991,7.804232804232716e-05,-5.738273704543681e-05,-0.000129365079365079,252.0
f38,-0.07466666666666683,-0.04729523809523789,-0.03433333333333333,-0.0004125230202578278,-0.0002612996579847397,-0.0001896869244935543,181.0
f39,-0.02033333333333326,0.011901587301587524,-0.022933333333333084,-6.939704209328757e-05,4.0619751882551274e-05,-7.827076222980574e-05,293.0
f4,0.06633333333333324,0.08284695767195782,0.10353333333333348,0.0004069529652351733,0.0005082635439997412,0.0006351738241308802,163.0
f40,-0.11700000000000016,-0.016337698412698387,-0.060133333333333205,-0.0003196721311475414,-4.463852025327428e-05,-0.0001642987249544623,366.0
f41,0.04866666666666658,0.05636746031746026,0.003533333333333055,0.00023397435897435856,0.0002709974053724051,1.698717948717815e-05,208.0
f42,-0.15466666666666662,0.13383981481481483,-0.04726666666666701,-0.0005644768856447686,0.0004884664774263314,-0.00017250608272506208,274.0
f43,-0.009333333333333305,0.0432876382876381,0.0015333333333330534,-4.6434494195688085e-05,0.00021536138451561243,7.628524046433102e-06,201.0
f44,0.01100000000000001,-0.01687645502645474,-0.01859999999999995,6.748466257668718e-05,-0.00010353653390463031,-0.00011411042944785246,163.0
f45,0.03466666666666668,-0.005105026455026362,-0.030533333333333412,0.00017161716171617167,-2.5272408193199813e-05,-0.00015115511551155154,202.0
f46,-0.010333333333333194,-0.033346031746031846,-0.002133333333332932,-5.646630236794095e-05,-0.00018221875271055653,-1.165755919854061e-05,183.0
f47,-0.01033333333333325,-0.003148280423280525,-0.009800000000000086,-3.974358974358942e-05,-1.210877085877125e-05,-3.7692307692308025e-05,260.0
f48,-0.009333333333333249,-0.028973148148148553,-0.017733333333333323,-4.6666666666666245e-05,-0.00014486574074074277,-8.866666666666662e-05,200.0
f49,0.056666666666666754,0.023699206349206192,0.03959999999999991,0.00021879021879021913,9.150272721701232e-05,0.00015289575289575256,259.0
f5,0.07566666666666672,-0.009833597883597944,0.05193333333333289,0.0005182648401826488,-6.735341016162976e-05,0.0003557077625570746,146.0
f50,0.01366666666666655,0.015684523809523676,0.007200000000000317,5.4666666666666195e-05,6.273809523809471e-05,2.880000000000127e-05,250.0
f51,0.009999999999999953,0.00482982202982174,-0.0008666666666667933,4.524886877828033e-05,2.1854398324985247e-05,-3.921568627451553e-06,221.0
f52,-0.07800000000000001,0.006922619047619039,-0.018333333333333368,-0.0004382022471910113,3.889111824505078e-05,-0.00010299625468164814,178.0
f53,-0.0576666666666667,0.034682275132275175,0.021799999999999653,-0.00021200980392156876,0.00012750836445689403,8.014705882352814e-05,272.0
f54,-0.030666666666666675,0.07886706349206357,-0.0012666666666665272,-0.00014743589743589747,0.00037916857448107484,-6.089743589742919e-06,208.0
f55,-0.032000000000000084,-0.06170674603174614,0.012400000000000022,-0.00012800000000000035,-0.00024682698412698456,4.960000000000009e-05,250.0
f56,0.019333333333333202,-0.04809682539682575,-0.03819999999999962,0.00013242009132420003,-0.00032943031093716265,-0.0002616438356164358,146.0
f57,-0.03533333333333344,0.0010240740740740661,0.0032000000000002027,-0.0002128514056224906,6.169120928157025e-06,1.927710843373616e-05,166.0
f58,-0.05133333333333334,-0.028217063492063543,-0.03686666666666638,-0.00025163398692810464,-0.000138318938686586,-0.0001807189542483646,204.0
f59,-0.02533333333333343,-0.011419576719576552,-0.01753333333333368,-0.00013333333333333385,-6.010303536619238e-05,-9.228070175438779e-05,190.0
f6,-0.020666666666666667,0.09779563492063487,0.0716,-8.367071524966262e-05,0.0003959337446179549,0.00028987854251012144,247.0
f60,0.09800000000000009,-0.0017182539682537579,-0.012399999999999689,0.0003643122676579929,-6.387561220274193e-06,-4.609665427509178e-05,269.0
f61,0.001333333333333464,0.02367447089947089,-0.01700000000000007,5.012531328321293e-06,8.900177029876275e-05,-6.390977443609049e-05,266.0
f62,-0.06233333333333335,-0.002011243386243311,-0.0090666666666665,-0.0002098765432098766,-6.7718632533444814e-06,-3.05274971941633e-05,297.0
f63,-0.07199999999999995,-0.101570634920635,-0.06886666666666702,-0.0002962962962962961,-0.00041798615193676955,-0.00028340192043895896,243.0
f64,0.09099999999999997,-0.01651150793650774,-0.02599999999999969,0.0005170454545454544,-9.38153860028849e-05,-0.00014772727272727097,176.0
f65,0.030333333333333268,-0.05450132275132302,0.005600000000000049,7.940663176265253e-05,-0.0001426736197678613,1.4659685863874475e-05,382.0
f66,-0.056333333333333235,-0.08576600529100498,-0.03160000000000046,-0.0002244355909694551,-0.0003416972322350796,-0.00012589641434263132,251.0
f67,-0.009999999999999953,-0.03890489417989429,-0.0028666666666664065,-4.524886877828033e-05,-0.0001760402451578927,-1.2971342383105911e-05,221.0
f68,0.0380000000000002,0.08064087301587308,-0.016666666666666496,0.00014843750000000078,0.00031500341021825423,-6.5104166666666e-05,256.0
f69,-0.045666666666666744,-0.037109920634920135,-0.027733333333333443,-0.00029653679653679705,-0.00024097351061636452,-0.0001800865800865808,154.0
f7,0.0036666666666666514,-0.00025238095238078184,0.01233333333333314,4.700854700854681e-05,-3.235653235651049e-06,0.00015811965811965566,78.0
f70,0.014666666666666606,0.045254761904761576,0.07546666666666618,5.2568697729987836e-05,0.00016220344768731748,0.0002704898446833913,279.0
f71,,,,,,,
f72,0.0749999999999999,0.060244047619047725,0.049200000000000244,0.0005813953488372085,0.00046700812107788934,0.0003813953488372112,129.0
f73,,,,,,,
f74,0.05633333333333351,0.09180529100529067,0.026066666666667127,0.0003611111111111123,0.0005884954551621197,0.00016709401709402003,156.0
f75,0.12200000000000022,0.23460079365079373,0.22919999999999974,0.00042807017543859726,0.0008231606794764692,0.0008042105263157886,285.0
f76,,,,,,,
