,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars
f122,-0.013600000000000056,0.01685777777777764,-0.007319999999999605,-5.375494071146267e-05,6.663153271848869e-05,-2.893280632410911e-05,253.0
f123,0.04560000000000003,0.015623253968253425,0.05520000000000058,0.00016344086021505386,5.599732605108755e-05,0.00019784946236559348,279.0
f124,,,,,,,
f125,-0.030000000000000027,-0.016413730158730266,-0.0023200000000000998,-0.00014218009478672998,-7.779019032573586e-05,-1.0995260663507583e-05,211.0
f126,-0.020999999999999963,-0.03375841269841279,0.010759999999999714,-7.446808510638284e-05,-0.00011971068332770492,3.8156028368793316e-05,282.0
f127,0.01899999999999996,0.04114338383838356,0.038239999999999885,0.00010919540229885035,0.00023645622895622736,0.0002197701149425281,174.0
f128,-0.009200000000000097,0.05836222222222209,0.015920000000000045,-7.666666666666747e-05,0.00048635185185185077,0.00013266666666666705,120.0
f129,,,,,,,
f13,0.017000000000000126,0.03814658730158732,0.01683999999999991,9.34065934065941e-05,0.00020959663352520505,9.252747252747204e-05,182.0
f130,,,,,,,
f131,,,,,,,
f132,0.01639999999999997,0.02558380952380912,0.009160000000000224,9.3181818181818e-05,0.00014536255411255183,5.2045454545455814e-05,176.0
f133,,,,,,,
f134,,,,,,,
f135,,,,,,,
f136,,,,,,,
f137,0.057000000000000106,0.03165470418470434,-0.010080000000000144,0.00021755725190839736,0.00012081948162100894,-3.847328244274864e-05,262.0
f138,-0.014399999999999857,0.008191955266955653,0.03652000000000011,-5.9016393442622366e-05,3.357358715965432e-05,0.00014967213114754142,244.0
f139,,,,,,,
f14,-0.020000000000000073,0.02153343434343402,0.01663999999999971,-7.352941176470615e-05,7.916703802733095e-05,6.117647058823423e-05,272.0
f140,-0.0046000000000000485,0.017986190476190655,0.02460000000000029,-2.090909090909113e-05,8.175541125541207e-05,0.00011181818181818313,220.0
f141,,,,,,,
f142,0.007600000000000051,0.05375531746031731,0.013679999999999692,3.800000000000025e-05,0.00026877658730158657,6.839999999999846e-05,200.0
f143,,,,,,,
f144,,,,,,,
f145,-0.02240000000000003,-0.0302585425685421,-0.0017999999999999683,-0.00010717703349282312,-0.00014477771563895742,-8.612440191387408e-06,209.0
f146,-0.030799999999999883,-0.03494928571428574,-0.004080000000000195,-0.00016296296296296236,-0.00018491685563114146,-2.158730158730262e-05,189.0
f147,,,,,,,
f148,,,,,,,
f149,,,,,,,
f15,0.0019999999999998908,0.024906190476190138,0.018959999999999477,9.090909090908595e-06,0.00011320995670995517,8.61818181818158e-05,220.0
f150,,,,,,,
f151,-0.0132000000000001,-0.0016571428571429125,-0.00011999999999973143,-5.972850678733077e-05,-7.498383968972455e-06,-5.429864253381512e-07,221.0
f152,,,,,,,
f153,0.02579999999999999,0.0010266666666666202,0.0019199999999998663,0.0002031496062992125,8.08398950131197e-06,1.511811023621942e-05,127.0
f154,0.09760000000000002,0.02560039682539683,-0.007760000000000045,0.0003768339768339769,9.884323098608816e-05,-2.9961389961390134e-05,259.0
f155,-0.00539999999999996,-0.00037285714285723026,0.0014000000000002344,-1.849315068493137e-05,-1.2769080234836653e-06,4.7945205479460084e-06,292.0
f156,,,,,,,
f157,0.06640000000000007,0.007352936507936447,-0.004520000000000024,0.0003550802139037437,3.9320516085221646e-05,-2.4171122994652535e-05,187.0
f158,,,,,,,
f159,-0.006800000000000195,-0.0011737301587302351,0.007159999999999889,-4.197530864197651e-05,-7.245247893396513e-06,4.4197530864196844e-05,162.0
f16,-0.0022000000000000908,0.04762523809523822,0.031239999999999546,-2.4175824175825174e-05,0.0005233542647828375,0.0003432967032966983,91.0
f160,,,,,,,
f161,0.04860000000000003,-0.04916695526695519,-0.004999999999999782,0.0002199095022624436,-0.0002224749107102045,-2.262443438913929e-05,221.0
f162,0.0032000000000000917,0.005221666666666347,0.0002800000000002245,9.937888198758049e-06,1.6216356107659462e-05,8.695652173920016e-07,322.0
f163,0.033399999999999874,0.007741666666666647,-3.999999999992898e-05,0.00017128205128205063,3.9700854700854595e-05,-2.0512820512784092e-07,195.0
f164,0.003000000000000058,0.017337157287157345,0.004000000000000281,2.0134228187919854e-05,0.00011635676031649226,2.6845637583894505e-05,149.0
f165,,,,,,,
f166,0.04939999999999983,-0.00643976190476192,-0.00039999999999956737,0.00019759999999999933,-2.575904761904768e-05,-1.5999999999982694e-06,250.0
f167,0.06800000000000006,-0.01598815295815248,-0.03652000000000016,0.00028333333333333357,-6.6617303992302e-05,-0.00015216666666666734,240.0
f168,-0.024399999999999866,-0.008718095238095247,-1.1102230246251565e-16,-0.00012577319587628796,-4.493863524791364e-05,-5.722799096005961e-19,194.0
f169,0.017600000000000227,-0.0033766666666665834,-0.00367999999999985,5.906040268456452e-05,-1.133109619686773e-05,-1.23489932885901e-05,298.0
f17,0.017600000000000005,0.005519047619047812,-0.011440000000000117,6.423357664233579e-05,2.0142509558568657e-05,-4.1751824817518675e-05,274.0
f170,,,,,,,
f171,,,,,,,
f172,0.04860000000000003,0.006909126984127101,-0.0038800000000003276,0.0001991803278688526,2.8316094197242215e-05,-1.5901639344263636e-05,244.0
f173,,,,,,,
f174,,,,,,,
f175,,,,,,,
f176,-0.01619999999999977,0.02237134920634931,-0.015359999999999985,-7.168141592920252e-05,9.898827082455447e-05,-6.796460176991144e-05,226.0
f177,,,,,,,
f178,,,,,,,
f179,,,,,,,
f18,-0.0368,0.026771666666666583,0.01772000000000057,-0.0002033149171270718,0.00014790976058931814,9.790055248619099e-05,181.0
f180,,,,,,,
f181,,,,,,,
f182,,,,,,,
f183,-0.02779999999999999,-0.001537619047618899,-0.0007200000000000539,-0.00016069364161849705,-8.887971373519647e-06,-4.1618497109829705e-06,173.0
f184,0.06560000000000005,-0.0010321428571428704,0.0007200000000004425,0.0003584699453551915,-5.640124902420057e-06,3.9344262295106145e-06,183.0
f185,-0.008000000000000007,0.0031666666666664844,0.0015600000000000058,-3.7914691943127995e-05,1.5007898894153955e-05,7.39336492890998e-06,211.0
f186,,,,,,,
f187,,,,,,,
f188,,,,,,,
f189,,,,,,,
f19,0.051800000000000124,-0.0021070634920632436,0.013479999999999825,0.00023125000000000055,-9.40653344671091e-06,6.017857142857065e-05,224.0
f2,-0.009400000000000075,0.018148665223665428,0.00019999999999997797,-6.714285714285768e-05,0.00012963332302618163,1.4285714285712713e-06,140.0
f20,0.019400000000000084,0.07085452380952362,0.01612000000000019,9.509803921568669e-05,0.00034732609710550795,7.901960784313818e-05,204.0
f21,0.09120000000000011,0.08099916971916982,0.10336000000000045,0.00031557093425605575,0.00028027394366494744,0.00035764705882353095,289.0
f22,0.01919999999999994,0.04248050505050499,0.009239999999999748,0.00014117647058823485,0.0003123566547831249,6.794117647058639e-05,136.0
f23,0.007199999999999984,-0.020139076479076645,-0.005840000000000345,2.4080267558528376e-05,-6.735477083303226e-05,-1.953177257525199e-05,299.0
f24,0.07179999999999992,-0.05220873015873018,-0.014160000000000172,0.00023012820512820486,-0.00016733567358567363,-4.538461538461594e-05,312.0
f25,0.02860000000000018,-0.012238629148629165,0.017799999999999427,0.0001227467811158806,-5.2526305358923455e-05,7.639484978540527e-05,233.0
f26,0.026399999999999924,-0.031559704184703996,-0.0038000000000001366,0.0001442622950819668,-0.00017245739991641527,-2.0765027322405116e-05,183.0
f27,0.011999999999999955,0.06005269841269778,0.03819999999999979,4.2704626334519415e-05,0.0002137106705078213,0.0001359430604982199,281.0
f28,0.03400000000000003,0.0811340476190478,0.01931999999999995,0.0001312741312741314,0.0003132588711160147,7.45945945945944e-05,259.0
f29,-0.016799999999999926,0.05553539682539671,0.0049600000000000755,-0.00011586206896551674,0.00038300273672687386,3.4206896551724656e-05,145.0
f3,0.01759999999999995,0.03286306637806641,0.0015200000000000768,7.125506072874473e-05,0.0001330488517330624,6.153846153846465e-06,247.0
f30,0.007800000000000085,0.03684039682539675,0.04224,3.594470046082988e-05,0.0001697714139419205,0.00019465437788018433,217.0
f31,0.10299999999999992,0.08660872960372934,0.06107999999999986,0.00042916666666666635,0.0003608697066822056,0.0002544999999999994,240.0
f32,0.005599999999999994,0.06832595238095268,0.021920000000000106,3.6601307189542444e-05,0.0004465748521630894,0.00014326797385620985,153.0
f33,0.04099999999999998,-0.00042977633477642163,0.01768000000000003,0.00020398009950248748,-2.1381907202807045e-06,8.796019900497526e-05,201.0
f34,0.011800000000000144,0.04656595238095229,0.0250000000000003,4.322344322344375e-05,0.00017057125414268238,9.157509157509267e-05,273.0
f35,-0.020600000000000007,0.051949841269841535,0.023160000000000347,-8.046875000000003e-05,0.0002029290674603185,9.046875000000136e-05,256.0
f36,-0.05900000000000005,-0.0230142857142856,-0.003920000000000201,-0.00021851851851851871,-8.523809523809481e-05,-1.4518518518519263e-05,270.0
f37,0.03660000000000002,0.08636831890331853,0.03788000000000036,0.0002577464788732396,0.0006082275979106939,0.0002667605633802842,142.0
f38,-0.010999999999999954,-0.038613282828282636,0.004399999999999904,-4.8888888888888687e-05,-0.00017161459034792284,1.955555555555513e-05,225.0
f39,0.0510000000000001,0.046326681096680866,0.03892000000000018,0.00018888888888888926,0.00017158030035807728,0.0001441481481481488,270.0
f4,-0.01079999999999981,0.015550757575757579,-0.022080000000000266,-6.506024096385427e-05,9.367926250456372e-05,-0.0001330120481927727,166.0
f40,-0.0042000000000000925,-0.050868412698412635,-0.01195999999999997,-1.8340611353712196e-05,-0.0002221328065432866,-5.2227074235807734e-05,229.0
f41,0.008399999999999852,0.03890607503607496,-0.0023599999999998067,5.316455696202438e-05,0.0002462409812409808,-1.493670886075827e-05,158.0
f42,-0.011199999999999932,-0.039474307359307625,-0.006079999999999974,-8.818897637795222e-05,-0.00031082131778982383,-4.787401574803129e-05,127.0
f43,0.007400000000000018,0.010927460317460447,0.010560000000000125,4.484848484848496e-05,6.622703222703301e-05,6.400000000000076e-05,165.0
f44,-0.04380000000000012,0.052844285714285844,-0.0042399999999997995,-0.00016781609195402344,0.00020246852764094193,-1.624521072796858e-05,261.0
f45,0.004200000000000037,0.0211161904761904,0.02708000000000016,2.0895522388059885e-05,0.00010505567401089751,0.00013472636815920478,201.0
f46,0.0011999999999999234,0.005926493506493491,-0.008879999999999721,5.47945205479417e-06,2.7061614184901783e-05,-4.054794520547818e-05,219.0
f47,-0.01899999999999996,0.00788506493506469,0.008479999999999877,-7.723577235772342e-05,3.205310949213288e-05,3.4471544715446654e-05,246.0
f48,0.032400000000000095,-0.020251111111111275,0.0026800000000000157,0.00015140186915887894,-9.463136033229568e-05,1.2523364485981382e-05,214.0
f49,-0.036800000000000055,0.04430293650793643,0.010639999999999816,-0.00025034013605442217,0.00030138052046215256,7.238095238095113e-05,147.0
f5,-0.0244000000000002,0.06586846320346312,0.013000000000000234,-8.079470198675563e-05,0.0002181074940512024,4.304635761589481e-05,302.0
f50,-0.008999999999999897,0.03564380952380969,0.043239999999999945,-3.124999999999964e-05,0.00012376322751322808,0.0001501388888888887,288.0
f51,0.016800000000000148,-0.003226746031746164,0.02587999999999957,6.80161943319844e-05,-1.306374911638123e-05,0.00010477732793522093,247.0
f52,-0.06780000000000003,0.035814365079365085,0.021679999999999755,-0.00048776978417266207,0.0002576573027292452,0.00015597122302158097,139.0
f53,0.058399999999999896,0.031734624819624746,0.029120000000000035,0.00027547169811320706,0.0001496916265076639,0.0001373584905660379,212.0
f54,0.07360000000000011,-0.018607669552669404,0.0007199999999999984,0.00024864864864864903,-6.286374848874799e-05,2.432432432432427e-06,296.0
f55,-0.0024000000000000132,0.0034326767676768344,0.026399999999999924,-1.548387096774202e-05,2.214630172694732e-05,0.0001703225806451608,155.0
f56,-0.015000000000000013,0.024563095238095523,-0.010479999999999767,-7.211538461538468e-05,0.00011809180402930539,-5.038461538461426e-05,208.0
f57,0.004799999999999971,0.02241277777777767,-0.011240000000000028,1.9354838709677302e-05,9.03741039426519e-05,-4.5322580645161405e-05,248.0
f58,0.03239999999999993,-0.023860555555555663,0.01816000000000001,0.00012461538461538434,-9.177136752136794e-05,6.984615384615388e-05,260.0
f59,0.012199999999999878,0.05605055555555555,0.04392000000000007,4.747081712062209e-05,0.00021809554690877645,0.00017089494163424152,257.0
f6,-0.039399999999999935,0.07472111111111102,0.034800000000000386,-0.00014172661870503575,0.0002687809752198238,0.0001251798561151093,278.0
f60,-0.008199999999999985,0.013639761904762293,0.00819999999999993,-4.4324324324324244e-05,7.372844272844483e-05,4.4324324324323946e-05,185.0
f61,0.007199999999999873,0.018735757575757517,0.01511999999999969,3.171806167400825e-05,8.253637698571593e-05,6.660792951541713e-05,227.0
f62,0.005199999999999927,0.040827301587301634,0.024599999999999733,2.4880382775119268e-05,0.00019534594060909873,0.00011770334928229537,209.0
f63,0.11999999999999988,-0.009849126984126932,-0.0013200000000003764,0.0004799999999999995,-3.939650793650773e-05,-5.2800000000015054e-06,250.0
f64,0.011399999999999966,0.04738742424242409,0.08392,5.4028436018957185e-05,0.00022458494901622794,0.0003977251184834123,211.0
f65,-0.03500000000000003,-0.012749022644022612,0.026119999999999755,-9.58904109589042e-05,-3.492882916170579e-05,7.156164383561576e-05,365.0
f66,-0.028799999999999992,-0.023890959595959493,0.02211999999999975,-0.00011338582677165351,-9.405889604708462e-05,8.708661417322737e-05,254.0
f67,-0.020799999999999985,0.07251873015873028,0.035159999999999914,-6.910299003322255e-05,0.00024092601381637968,0.00011681063122923559,301.0
f68,-0.024400000000000033,0.004725714285714222,0.040920000000000345,-9.312977099236654e-05,1.803707742639016e-05,0.00015618320610687154,262.0
f69,0.05080000000000001,0.060553051948051606,0.028399999999999925,0.00016877076411960136,0.0002011729300599721,9.435215946843829e-05,301.0
f7,-0.004599999999999993,-0.03688174603174604,0.01427999999999996,-5.227272727272719e-05,-0.00041911075036075047,0.0001622727272727268,88.0
f70,0.03120000000000006,-0.03270629870129893,-0.008839999999999959,0.00012530120481927734,-0.0001313505971939716,-3.550200803212835e-05,249.0
f71,-0.08460000000000012,0.028883730158729914,-0.01875999999999972,-0.00037767857142857194,0.0001289452239229014,-8.374999999999876e-05,224.0
f72,-0.006599999999999939,-0.023368650793650914,-0.002239999999999742,-2.608695652173889e-05,-9.236620867055697e-05,-8.853754940710443e-06,253.0
f73,-0.013799999999999979,-0.030089870129869967,-0.025160000000000404,-0.00010781249999999984,-0.00023507711038960911,-0.00019656250000000316,128.0
f74,-0.00940000000000002,-0.02919793650793656,-0.008439999999999948,-3.949579831932781e-05,-0.00012268040549553178,-3.546218487394936e-05,238.0
f75,0.040600000000000025,-0.006456017316017082,-0.009560000000000068,0.00030298507462686586,-4.8179233701620014e-05,-7.134328358209006e-05,134.0
f76,-0.003599999999999992,0.037567218892218535,0.029840000000000422,-1.756097560975606e-05,0.00018325472630350504,0.00014556097560975816,205.0
f77,0.03799999999999998,0.03403439393939367,0.019000000000000516,0.00017431192660550448,0.00015612107311648471,8.715596330275466e-05,218.0
f78,-0.02799999999999997,-0.012791428571428842,0.0015199999999995217,-0.000126126126126126,-5.761904761904884e-05,6.846846846844693e-06,222.0
f79,0.041600000000000026,0.011169126984127087,0.0043999999999997375,0.00022608695652173927,6.070177708764721e-05,2.391304347825944e-05,184.0
f8,-0.022799999999999987,-0.03333809523809517,0.010719999999999952,-0.0002451612903225805,-0.00035847414234510934,0.00011526881720430056,93.0
f80,-0.03079999999999994,0.023918492063492225,-0.0024400000000001643,-0.0001770114942528732,0.00013746259806604727,-1.402298850574807e-05,174.0
f81,-0.007600000000000051,-0.009159185814185622,0.01083999999999996,-7.835051546391806e-05,-9.442459602253218e-05,0.00011175257731958722,97.0
f82,0.03079999999999994,0.008028253968253907,0.010040000000000049,0.00015098039215686245,3.93541861188917e-05,4.921568627451004e-05,204.0
f83,-0.030600000000000127,-0.015255952380952398,0.0181599999999999,-0.00012289156626506075,-6.126888506406586e-05,7.293172690763011e-05,249.0
f84,-0.015000000000000013,-0.025298650793650512,-0.010800000000000143,-0.00010000000000000009,-0.00016865767195767007,-7.200000000000095e-05,150.0
f85,0.02080000000000015,-0.03923539682539723,-0.006600000000000161,0.00011428571428571512,-0.0002155791034362485,-3.626373626373715e-05,182.0
f86,-0.022800000000000153,-0.006647301587301646,-0.0046399999999997,-9.785407725321954e-05,-2.852919136180964e-05,-1.991416309012747e-05,233.0
f87,-0.022800000000000153,-0.04953952380952381,-0.03484000000000009,-7.835051546391806e-05,-0.00017023891343478974,-0.00011972508591065324,291.0
f88,-0.00820000000000004,-0.0021150144300147167,-0.0006799999999999029,-3.025830258302598e-05,-7.80448129156722e-06,-2.5092250922505642e-06,271.0
f89,0.00280000000000008,-0.00836261904761898,0.004679999999999851,2.043795620438015e-05,-6.104101494612394e-05,3.416058394160475e-05,137.0
f9,-0.006199999999999983,0.04239046786546796,0.0304399999999998,-3.502824858757053e-05,0.00023949416873145742,0.00017197740112994238,177.0
f90,0.03899999999999998,-0.0006997619047622305,0.008359999999999868,0.00017180616740088096,-3.0826515628292097e-06,3.682819383259854e-05,227.0
f91,0.021399999999999975,-0.04487756854256847,-0.02387999999999929,8.136882129277557e-05,-0.00017063714274740863,-9.079847908744977e-05,263.0
f92,-0.03020000000000006,-0.038161904761904675,-0.010640000000000038,-0.0002475409836065579,-0.00031280249804839895,-8.721311475409867e-05,122.0
f93,-0.043999999999999984,-0.034296349206349275,-0.00664000000000009,-0.00027160493827160483,-0.00021170585929845232,-4.098765432098821e-05,162.0
f94,-0.03980000000000017,0.02577458152958173,-0.016719999999999735,-0.00010529100529100573,6.81867236232321e-05,-4.4232804232803535e-05,378.0
f95,-0.015200000000000158,-0.021500252525252672,-0.02352000000000032,-5.409252669039202e-05,-7.651335418239385e-05,-8.37010676156595e-05,281.0
f96,-0.012400000000000078,-0.009214025974025986,0.021280000000000077,-5.166666666666699e-05,-3.839177489177494e-05,8.866666666666699e-05,240.0
f97,-0.019600000000000062,0.0007198412698414813,-0.02059999999999984,-7.075812274368253e-05,2.598704945276106e-06,-7.436823104693083e-05,277.0
f98,0.015000000000000013,-0.019593290043289913,0.005079999999999807,6.849315068493157e-05,-8.946707782324161e-05,2.3196347031962587e-05,219.0
f99,0.006199999999999983,0.012688571428572049,0.012159999999999838,1.9435736677115935e-05,3.977608598298448e-05,3.811912225705278e-05,319.0
