,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars
f0,-0.039999999999999925,-0.026379140304140625,-0.0045999999999999375,-0.00010666666666666646,-7.0344374144375e-05,-1.22666666666665e-05,375.0
f1,0.044999999999999984,6.642050759675389e-06,0.022199999999999998,0.00017786561264822128,2.6253165058005488e-08,8.774703557312252e-05,253.0
f10,0.06300000000000006,-0.015252715688890583,-0.022599999999999898,0.0003500000000000003,-8.473730938272546e-05,-0.000125555555555555,180.0
f100,0.14300000000000002,0.08071083638583632,0.012400000000000022,0.0006589861751152075,0.0003719393381835775,5.714285714285724e-05,217.0
f101,-0.07200000000000012,-0.030406474081474177,0.00919999999999982,-0.00025992779783393544,-0.0001097706645540584,3.3212996389891045e-05,277.0
f102,-0.09500000000000003,-0.00379435172670467,0.018000000000000183,-0.00038775510204081643,-1.548714990491702e-05,7.346938775510279e-05,245.0
f103,0.04899999999999999,0.10178547979797986,0.0045999999999999375,0.0003888888888888888,0.0008078212682379354,3.6507936507936014e-05,126.0
f104,-0.013000000000000012,-0.07935072949925892,-0.06519999999999965,-4.088050314465412e-05,-0.00024953059590961926,-0.00020503144654087938,318.0
f105,-0.01799999999999996,0.0235825746965454,0.015199999999999936,-6.474820143884878e-05,8.482940538325684e-05,5.4676258992805524e-05,278.0
f106,-0.02300000000000002,0.04165560542398783,0.022199999999999942,-0.00017829457364341102,0.00032291166995339403,0.00017209302325581351,129.0
f107,0.009999999999999953,-0.018948980405559424,0.03780000000000017,6.060606060606033e-05,-0.00011484230548823894,0.0002290909090909101,165.0
f108,0.07500000000000012,0.050025721500721376,0.011800000000000144,0.00025337837837837877,0.00016900581588081545,3.986486486486535e-05,296.0
f109,0.061,-0.033768117993118074,-0.028000000000000025,0.00037888198757763975,-0.00020973986331129237,-0.00017391304347826102,161.0
f11,-0.028000000000000025,0.04712833971583985,-0.005400000000000182,-0.00012556053811659204,0.00021133784625937152,-2.421524663677212e-05,223.0
f110,-0.1090000000000001,0.049674944499944584,-0.014999999999999958,-0.0003538961038961042,0.00016128228733748243,-4.8701298701298566e-05,308.0
f111,0.012000000000000122,-0.08606560971708044,-0.01959999999999995,7.142857142857215e-05,-0.0005122952959350026,-0.00011666666666666637,168.0
f112,0.04200000000000004,0.10468437673437653,0.05239999999999995,0.00016470588235294132,0.0004105269675857903,0.00020549019607843117,255.0
f113,-0.057000000000000106,0.0545650821400821,0.023799999999999988,-0.00024050632911392449,0.0002302324140931734,0.00010042194092826998,237.0
f114,-0.03700000000000003,0.11349390032911699,-0.01940000000000014,-0.0001840796019900499,0.0005646462702941144,-9.651741293532408e-05,201.0
f115,-0.07200000000000001,0.17187345016095001,0.028800000000000103,-0.000193029490616622,0.0004607867296540215,7.721179624664908e-05,373.0
f116,0.10199999999999992,-0.011637565212565149,-0.01839999999999986,0.0005999999999999995,-6.845626595626558e-05,-0.00010823529411764624,170.0
f117,0.04800000000000004,-0.0003440892440891852,0.0122000000000001,0.00025668449197860984,-1.8400494336320062e-06,6.524064171123048e-05,187.0
f118,0.025000000000000022,-0.037299999999999944,-0.030199999999999838,0.00014124293785310746,-0.00021073446327683583,-0.00017062146892655276,177.0
f119,-0.03199999999999997,0.013659820734820527,0.07519999999999982,-0.00015384615384615372,6.567221507125253e-05,0.00036153846153846067,208.0
f12,-0.15699999999999997,-0.011561507936507953,-0.00820000000000004,-0.00032040816326530606,-2.359491415613868e-05,-1.6734693877551102e-05,490.0
f120,-0.049000000000000044,0.04197655122655125,0.012199999999999933,-0.00019291338582677183,0.00016526201270295767,4.803149606299186e-05,254.0
f121,0.17900000000000005,-0.04837641525141517,-0.018000000000000183,0.0006629629629629632,-0.0001791719083385747,-6.666666666666735e-05,270.0
f122,0.0009999999999999454,0.022931842830372196,0.0022000000000000908,7.092198581559897e-06,0.00016263718319412904,1.5602836879433266e-05,141.0
f123,0.1060000000000001,-0.009759058098763984,-0.0008000000000000229,0.00056989247311828,-5.246805429443002e-05,-4.301075268817327e-06,186.0
f124,0.012000000000000066,0.01136721856574796,-0.01980000000000015,4.1237113402062085e-05,3.906260675514763e-05,-6.804123711340258e-05,291.0
f125,-0.029000000000000026,-0.08172223266499573,-0.021000000000000074,-0.0001705882352941178,-0.0004807190156764455,-0.0001235294117647063,170.0
f126,-0.021999999999999853,0.022628835053834895,0.007399999999999962,-0.00019298245614034958,0.00019849855310381486,6.491228070175405e-05,114.0
f127,-0.10600000000000004,0.04014198856698881,0.02400000000000002,-0.0003630136986301371,0.0001374725635855781,8.219178082191788e-05,292.0
f128,0.05600000000000005,0.06772084304584297,-0.0012000000000001454,0.00026415094339622664,0.0003194379388954857,-5.6603773584912514e-06,212.0
f129,-0.02200000000000002,0.04865585248085236,-0.004200000000000037,-5.68475452196383e-05,0.00012572571700478644,-1.085271317829467e-05,387.0
