,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars
f58,0.02899999999999997,0.03560357142857151,0.021200000000000274,0.00011068702290076324,0.00013589149400218136,8.09160305343522e-05,262.0
f59,-0.02999999999999997,0.13692777777777787,0.004200000000000148,-0.00016759776536312833,0.0007649596523898205,2.3463687150838816e-05,179.0
f6,0.04600000000000004,0.05308690476190481,0.05179999999999996,0.00028048780487804903,0.0003237006387921025,0.0003158536585365851,164.0
f60,-0.05299999999999999,-0.010018650793650663,-0.0017999999999999128,-0.0003192771084337349,-6.035331803404014e-05,-1.0843373493975378e-05,166.0
f61,-0.04399999999999987,0.03196428571428567,-0.03820000000000029,-0.0002993197278911556,0.00021744412050534468,-0.00025986394557823327,147.0
f62,-0.04199999999999987,0.053038888888888636,0.0245999999999999,-0.0003783783783783772,0.00047782782782782555,0.0002216216216216207,111.0
f63,-0.06299999999999989,-0.008410317460317174,-0.02820000000000006,-0.0002480314960629917,-3.311148606424084e-05,-0.00011102362204724432,254.0
f64,-0.01200000000000001,-0.10006507936507936,-0.022000000000000075,-4.687500000000004e-05,-0.00039087921626984124,-8.593750000000029e-05,256.0
f65,-0.07199999999999995,-0.12807500000000022,-0.014000000000000401,-0.00031441048034934477,-0.0005592794759825336,-6.113537117904105e-05,229.0
f66,-0.03800000000000009,-0.08117539682539693,-0.03700000000000009,-0.00012666666666666696,-0.0002705846560846564,-0.00012333333333333364,300.0
f67,-0.09400000000000003,0.030570238095238178,0.07999999999999985,-0.0005310734463276838,0.00017271320957761683,0.00045197740112994263,177.0
f68,-0.03600000000000009,0.033918253968253875,0.003399999999999681,-0.00019251336898395768,0.0001813810372633897,1.8181818181816478e-05,187.0
f69,0.017000000000000015,-0.07621349206349204,-0.04059999999999997,8.133971291866036e-05,-0.0003646578567631198,-0.00019425837320574148,209.0
f7,0.08499999999999996,0.07826865079365097,0.007600000000000218,0.0005246913580246911,0.0004831398197138949,4.6913580246914925e-05,162.0
f70,-0.2149999999999999,0.03467817460317435,-0.0350000000000002,-0.0008464566929133855,0.00013652824646919034,-0.00013779527559055197,254.0
f71,0.0500000000000001,-0.025705952380952246,-0.08940000000000037,0.0002617801047120424,-0.00013458613812016883,-0.00046806282722513284,191.0
f72,-0.03799999999999987,0.004197619047619006,0.08600000000000046,-0.00015637860082304473,1.7274152459337473e-05,0.00035390946502057805,243.0
f73,0.10299999999999998,0.022950000000000026,0.022199999999999775,0.0004458874458874458,9.935064935064947e-05,9.610389610389513e-05,231.0
f74,0.08199999999999996,-0.10518333333333357,-0.00860000000000033,0.0003534482758620688,-0.00045337643678161025,-3.70689655172428e-05,232.0
f75,0.030999999999999972,0.03624722222222232,-0.049399999999999555,0.00013025210084033603,0.00015229925303454755,-0.00020756302521008217,238.0
f76,-0.019000000000000017,-0.11344642857142834,-0.07779999999999976,-8.755760368663603e-05,-0.0005227946017116514,-0.0003585253456221187,217.0
f77,-0.08799999999999991,-0.04171031746031789,-0.040800000000000225,-0.0002913907284768209,-0.00013811363397456256,-0.00013509933774834512,302.0
f78,0.06599999999999989,-0.03604090909090901,-0.03520000000000001,0.00045833333333333257,-0.00025028409090909035,-0.0002444444444444445,144.0
f79,-0.11299999999999993,-0.09366190476190445,0.02100000000000002,-0.0005485436893203881,-0.00045466944059176917,0.00010194174757281563,206.0
f8,0.061,-0.06799246031746037,0.044600000000000195,0.00023371647509578544,-0.00026050751079486733,0.0001708812260536406,261.0
f80,-0.07,-0.006327380952381112,0.015399999999999914,-0.00018970189701897022,-1.714737385469136e-05,4.173441734417321e-05,369.0
f81,-0.0010000000000000009,0.044150702075701875,-0.048199999999999965,-6.944444444444451e-06,0.0003066020977479297,-0.000334722222222222,144.0
f82,0.024000000000000077,-0.010707539682539957,0.010800000000000032,0.0001509433962264156,-6.734301687132048e-05,6.792452830188699e-05,159.0
f83,-0.0470000000000001,0.06210992063492038,0.038400000000000045,-0.00020796460176991194,0.0002748226576766388,0.00016991150442477896,226.0
f84,-0.16299999999999992,-0.01883787878787918,-0.07780000000000015,-0.0012255639097744355,-0.00014163818637503143,-0.0005849624060150387,133.0
f85,-0.06300000000000011,0.15176825396825377,-0.0013999999999997903,-0.00023684210526315832,0.0005705573457453149,-5.263157894736054e-06,266.0
f86,-0.02799999999999997,0.020552777777778086,0.015600000000000558,-8.588957055214714e-05,6.304533060668125e-05,4.785276073619803e-05,326.0
f87,0.02899999999999986,0.24874841269841236,0.06360000000000016,0.00014077669902912553,0.0012075165664971474,0.00030873786407767064,206.0
f88,-0.03199999999999986,0.07014444444444456,-0.027600000000000124,-0.0002388059701492527,0.0005234660033167505,-0.00020597014925373227,134.0
f89,-0.043999999999999984,-0.13908809523809523,-0.08459999999999973,-0.0001774193548387096,-0.0005608390937019969,-0.00034112903225806343,248.0
f9,0.02200000000000002,-0.023711904761904656,-0.038199999999999956,8.301886792452837e-05,-8.947888589397984e-05,-0.00014415094339622624,265.0
f90,,,,,,,
f91,-0.016000000000000014,-0.013618759018758586,0.02420000000000061,-5.194805194805199e-05,-4.42167500609045e-05,7.857142857143055e-05,308.0
f92,,,,,,,
f93,0.03400000000000003,0.10833492063492034,0.07679999999999965,0.00015962441314554005,0.0005086146508681706,0.00036056338028168846,213.0
f94,-0.07999999999999985,-0.027132142857142938,0.02139999999999992,-0.0004301075268817196,-0.00014587173579109106,0.00011505376344085978,186.0
f95,0.0719999999999999,-0.05529880952380939,-0.011200000000000487,0.00022641509433962232,-0.00017389562743336286,-3.522012578616505e-05,318.0
f96,-0.039999999999999925,-0.06009880952380947,0.004999999999999838,-0.00022857142857142813,-0.0003434217687074827,2.8571428571427646e-05,175.0
f97,,,,,,,
f98,,,,,,,
f99,-0.03400000000000003,0.041126984126984345,-0.010600000000000054,-0.00017000000000000015,0.00020563492063492173,-5.300000000000027e-05,200.0
