Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,n_features,acc_mean,acc_max,acc_std,gps_mean,gps_max,gps_std
ArtificialDataset8,all,0.129,0.184,0.19554518737847434,0.6608333333333333,0.29014308707301806,0.12460796536796537,0.4789105784099289,0.9879859719438877,0.9918705882352942,0.6540006230690237,0.8627793702379424,0.9969741321739622,0.5398807182092306,85.0,0.871,0.962,0.07048809423279524,0.870951481517557,0.9619841930116474,0.0704731318580638
ArtificialDataset8,informative,0.053,0.128,0.2061280104848572,0.616,0.2246595293344192,0.09107455044955046,0.46871491221814165,0.9832925851703408,0.99135,0.6912042882650253,0.8773127545434132,0.9942070121924528,0.7884173951385506,40.0,0.885875,0.985,0.08567786428577356,0.8858272620785498,0.9849987663960184,0.08569333949436321
ArtificialDataset8,informative+redundant,0.068,0.152,0.16029944962983603,0.635,0.2598863494046639,0.10173827838827838,0.46931484911163035,0.9849178356713427,0.9914000000000001,0.6869295954846991,0.8774927683005119,0.9956350668685621,0.21816485241578315,55.0,0.882,0.981,0.07418702235373979,0.8819405531897627,0.980999050920994,0.07422654257414016
ArtificialDataset8,informative+redundant_nonLinear,0.108,0.142,0.19391619382136885,0.6579285714285714,0.2820433365057907,0.09512580197580198,0.4702090363151286,0.9848897795591183,0.9914545454545455,0.65638337974035,0.8534200362243978,0.9949368461980861,0.6651656509317054,55.0,0.8885000000000001,0.983,0.07380669733451409,0.8884835548624589,0.9829979071686342,0.0738021598210716
ArtificialDataset8,informative+noise,0.12,0.18080000000000002,0.2061280104848572,0.6162142857142858,0.22571404011031176,0.11850673215673216,0.48013247351147403,0.989130260521042,0.992,0.6817943955606736,0.8785647742696024,0.995884511643909,0.7983032886894741,55.0,0.87525,0.969,0.07670118270647089,0.8751942131574899,0.9689928001858016,0.07671376979360242
ArtificialDataset8,informative+rand_extra,0.071,0.1312,0.2061280104848572,0.6158571428571429,0.2514371846757475,0.08693062493062494,0.4692200299908921,0.9836713426853707,0.9914418604651162,0.6599498769839347,0.8724497170499852,0.9943971055830638,0.8048312230289189,43.0,0.880125,0.984,0.0888504964211552,0.8789064864496644,0.9839983738184775,0.09049041337724462
ArtificialDataset8,mutual_info_top40,0.171,0.22440000000000002,0.14668601933666844,0.717,0.2857538644838485,0.1898176046176046,0.47298383661097454,0.9877054108216432,0.9905250000000001,0.6572366200619278,0.8544778576609233,0.9929719280874784,0.10314271587173093,40.0,0.854625,0.915,0.054355805314874814,0.8545105155454044,0.914898715520439,0.05432331934260513
ArtificialDataset8,f_classif_top40,0.166,0.218,0.18100483751792784,0.5170666666666667,0.29534189837029295,0.1918400432900433,0.47298349931099026,0.9878416833667335,0.991,0.6580350031307137,0.8578433286464824,0.9929888222869436,0.9965134623236406,40.0,0.847375,0.918,0.054560418672461516,0.8470316668222998,0.9179395720595995,0.054816835118560385
ArtificialDataset8,rf_top40,0.119,0.1824,0.084212450289782,0.5999230769230769,0.2900859070972312,0.15019725829725833,0.4672762111433492,0.9849098196392786,0.9903,0.6573777179114753,0.8525394808338024,0.9927003671139936,0.9757382569401223,40.0,0.867875,0.941,0.06056268889105143,0.8677714108786442,0.9409723366636225,0.06054246252075174
ArtificialDataset8,relief_top40,0.108,0.1686,0.09056087594763736,0.6446666666666666,0.266533092640012,0.12707762515262516,0.4669049979180542,0.9837454909819638,0.990625,0.6960780440469283,0.8764706734487517,0.9938461771331203,0.20599199056029557,40.0,0.870375,0.961,0.06490198654234597,0.8702811087735548,0.9609785199136673,0.06492505854053646
ArtificialDataset8,xgb_top40,0.119,0.2074,0.14458741284385904,0.6646666666666667,0.2724230287731105,0.14955352980352982,0.4702451889555706,0.9865831663326653,0.991075,0.6582624752490938,0.8608147161587547,0.9932165493456264,1.000177858250046,40.0,0.857375,0.934,0.059789959740028965,0.8571282563624943,0.9339275608375778,0.05989991139930079
ArtificialDataset8,complexity_Hostility_top40,0.163,0.2262,0.11094078249249027,0.7418181818181817,0.3105489118061058,0.2018076923076923,0.47712682685204455,0.9894428857715432,0.9908250000000001,0.6590338635873262,0.8664452687391554,0.9936598423415506,0.27728646973063187,40.0,0.8465,0.922,0.06576799047734827,0.845594698779826,0.9219878158844765,0.06688078523811096
ArtificialDataset8,complexity_N1_top40,0.137,0.20420000000000005,0.0829895109831653,0.7196363636363635,0.30007450525427626,0.16904848484848486,0.47169669299667527,0.9871422845691382,0.9903249999999999,0.6575815731539726,0.8546168449924679,0.9930125704007191,0.9310624425220372,40.0,0.857,0.927,0.05821143726598261,0.8569105140365436,0.9269337122459534,0.0581720692401256
ArtificialDataset8,complexity_kDN_top40,0.134,0.21480000000000002,0.1674237630328974,0.6720833333333333,0.28182979599502617,0.17525018037518036,0.4706641906963935,0.9867334669338677,0.989975,0.6572911949746595,0.8539835192154035,0.9928620303861234,1.0081316616120986,40.0,0.856375,0.919,0.05417679392507464,0.856281183430686,0.9189039024480586,0.05413153135381611
