y,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,level,subset
0,0.0074,0.015359999999999999,0.018745405056783352,0.4196,0.12496986850962062,0.0119,0.21476158739384638,0.8927271454290858,0.9523,0.6641953126542938,0.8367783489996342,0.9649969142817192,1.4248163651242778,class,complexity_Hostility_top8
1,0.0018,0.005240000000000001,0.01874540505678339,0.5576375,0.1253424191594056,0.008140000000000001,0.2531957246285726,0.973262452490498,0.991325,0.6754397962170897,0.8559767735187784,0.9729977681530277,0.7504264059651808,class,complexity_Hostility_top8
dataset,0.0046,0.0103,0.018745405056783373,0.48861875,0.12515614383451312,0.010020000000000001,0.23397865601120948,0.932994798959792,0.9718125,0.6698175544356918,0.8463775612592064,0.9689973412173735,1.0876213855447292,class,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.07588070005288694,0.0,0.1646064277426731,0.741748349669934,0.875,0.6547943692162413,0.8135866367942024,0.9940162040371332,2.391659234025059,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.08772643613485182,0.0,0.2529227945230318,0.9773954790958191,1.0,0.6738977140594721,0.9067931620130908,0.9955517498173216,1.1433714768663747,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.5,0.07591771338829584,0.0,0.1507015520090248,0.8429685937187438,0.875,0.6617864188504212,0.8278237896803237,0.9733981149771224,1.76114790979181,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.07589707149596298,0.0,0.16437904176395413,0.8611722344468894,1.0,0.6688327389254687,0.8515213207849822,0.9954445395591021,1.5671673575306675,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.07588060193469104,0.0,0.1126469137158791,0.638127625525105,1.0,0.6712391755778288,0.7824307527760215,0.9716515588965088,2.7902245987507106,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.07599121164966188,0.0,0.35712469215994835,0.9925985197039408,1.0,0.6731770915174066,0.7798661431794802,0.9524587052267236,1.8423333303504743,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.0761030798591174,0.0,0.2006396066199263,0.8807761552310462,1.0,0.6698051179098722,0.8530309071341653,0.9310132790933309,1.562779102670828,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.07604639826483994,0.0,0.15975436198975224,0.7945589117823565,1.0,0.6702986050459641,0.855454878141119,0.9812990402714384,1.6686712739880167,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.07607659315466231,0.0,0.15745879937730933,0.8657731546309262,1.0,0.6702559995495857,0.8564910804201592,0.9832865643931975,1.3764103186780232,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.07599032962056951,0.0,0.18104936426141716,0.742748549709942,1.0,0.6717259888222827,0.8524323241467597,0.9360166643840349,1.7538623908286033,instance,complexity_Hostility_top8
0,0.0,0.0,0.014084507042253502,0.375,0.0765609011748486,0.0,0.26530783448214057,0.9887977595519104,1.0,0.6721691520476136,0.8304148598763561,0.9692547080052185,1.1951280704178986,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.07588116636684028,0.0,0.1501316661114711,0.741748349669934,1.0,0.6676590970903122,0.807713196732894,0.9761820649441834,1.9730563321335406,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.0758819777734111,0.0,0.15662776570905257,0.7267453490698139,1.0,0.6723119951813824,0.8168170388174661,0.9672086590408665,2.241349564241976,instance,complexity_Hostility_top8
0,0.0,0.0,0.0017241379310344307,0.375,0.07668819464464965,0.0,0.20014252645406339,0.9061812362472494,0.875,0.6662368411326658,0.8551451127374426,0.9819141939463418,1.2944274184860811,instance,complexity_Hostility_top8
0,0.0,0.0,0.0017241379310344307,0.375,0.2281252048679428,0.0,0.22686900526487197,0.9857971594318864,1.0,0.6837532749675785,0.8095530769113406,0.9605864582700945,1.2466775400309429,instance,complexity_Hostility_top8
0,0.0,0.0,0.03870967741935483,0.375,0.09065310036935931,0.0,0.17189427117955214,0.9729945989197839,1.0,0.6696624494244307,0.9058223915033294,0.9974276447518702,1.2016814454569231,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.07598035282923232,0.0,0.1516169727455129,0.8787757551510302,0.875,0.6665714857648496,0.8399487689343901,0.9870589929702429,1.4297378483943006,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.07591147110114493,0.0,0.14365341813364474,0.8145629125825165,1.0,0.6691110595496143,0.8537273398781483,0.9856380030001801,1.6476407667004211,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.07588758646940341,0.0,0.14773378062412323,0.6947389477895579,1.0,0.669589917082515,0.8203150641255843,0.9174693141658385,2.10748094114412,instance,complexity_Hostility_top8
0,0.0,0.0,0.0024382810118865894,0.4375,0.0760903011010502,0.0,0.25995304896355953,0.9519903980796159,1.0,0.6720911625114866,0.8440397915055622,0.998880100665642,1.4197231693071037,instance,complexity_Hostility_top8
