y,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,level,subset
0,0.29196499602227527,0.3712012728719173,0.3366059710496091,0.5763723150357996,0.4749922112956026,0.35062696518543773,0.480795043246624,0.9973055348646307,0.9969769291964996,0.6660229182259825,0.8804382138184116,0.9902595002187151,0.3557909564437292,class,rf_top25
1,0.09982788296041308,0.24807802639127943,0.24275026139378006,0.5596385542168675,0.3336709399634665,0.25190193882104384,0.46507898025891,0.9973596205389049,0.996924842226047,0.6667556560887481,0.8795087972011334,0.9899444614568544,0.7360645486633656,class,rf_top25
dataset,0.18033333333333335,0.2996666666666667,0.2820758037395724,0.56665,0.39288455265163147,0.2932677248677249,0.47166401065076213,0.997336958641384,0.9969466666666668,0.6664486389242493,0.8798982227637728,0.9900764626980741,0.5767299135233379,class,rf_top25
0,0.1851063829787234,0.4,0.15555555555555556,0.4,0.739954294296504,0.3333333333333333,0.4601496678926741,0.9984076433121019,1.0,0.6668817761651105,0.9154908527679333,0.9928315787793768,0.009120686262473749,instance,rf_top25
0,0.3025606469002695,0.6,0.2067510548523207,0.85,0.4125426345936666,1.0,0.5140244878035009,1.0,1.0,0.6668018546958779,0.9016848618668589,0.9939645145166129,0.5123739255586662,instance,rf_top25
0,0.17877906976744184,0.4,0.8571428571428572,0.3,0.39819422612149025,0.5,0.47959470119237946,0.9992038216560509,1.0,0.6667472038602538,0.9086575670819343,0.985270761111059,1.0463152120107768,instance,rf_top25
0,0.3025606469002695,0.6,0.15000000000000002,0.3,0.5033936872035766,0.6666666666666666,0.4896510530627194,0.9992038216560509,1.0,0.6667993941335756,0.8873621398321153,0.9757067092581359,-0.007565532361469361,instance,rf_top25
0,0.2416666666666667,0.0,0.08070175438596494,0.65,0.2463612970099881,0.0,0.4563132845383928,0.9960191082802548,1.0,0.6668466150847617,0.8635877393924254,0.9859878622596655,1.3819262477532421,instance,rf_top25
0,0.6388888888888888,0.8,0.31481481481481477,0.45,0.7727553277086617,1.0,0.5280610724846864,1.0,1.0,0.6748284091981513,0.8374084118803188,0.9859034266432883,-0.5979203205613481,instance,rf_top25
0,0.21010638297872342,0.4,0.15555555555555556,0.4,0.7727929835448926,0.0,0.4229917198801938,0.9984076433121019,1.0,0.6671146666887757,0.8596250821120609,0.9916950498609532,-0.6521878017486044,instance,rf_top25
0,0.08333333333333326,0.0,0.2067510548523207,0.85,0.2672070191759078,0.0,0.41300198751740735,0.9928343949044586,1.0,0.6668487992306736,0.8440015788709957,0.972031011566683,0.4893769928911772,instance,rf_top25
0,0.36749571183533447,0.4,0.08070175438596494,0.65,0.2624157775812819,0.3333333333333333,0.4711181428109338,0.9992038216560509,1.0,0.6667296626202892,0.9006412059156963,0.9893007161621042,1.4470437254897583,instance,rf_top25
0,0.08333333333333326,0.0,0.2067510548523207,0.45,0.24610244592728725,0.0,0.4673185642862874,0.9960191082802548,0.84,0.6101319768256995,0.8248158064960279,0.9936356442613775,1.5204490500477705,instance,rf_top25
0,0.6135021097046414,0.8,0.2067510548523207,0.85,0.4491754325138162,1.0,0.5946764234342401,1.0,1.0,0.6667896066015119,0.8833217200202741,0.9950683109898663,-0.35018236408285613,instance,rf_top25
0,0.27142857142857146,0.2,0.36734693877551017,0.45,0.6171924680186157,1.0,0.5181461241506491,1.0,1.0,0.666784524269476,0.8945814034854621,0.9980656811039367,0.4863926294822947,instance,rf_top25
0,0.08510638297872342,0.0,0.16666666666666663,0.35,0.5123303529316604,0.0,0.4306278193134998,0.9912420382165605,1.0,0.6668303292969668,0.8953443927200059,0.9895572123229571,1.7216410045293125,instance,rf_top25
0,0.09090909090909083,0.0,0.3275862068965517,0.45,0.45299339880076284,0.0,0.45800436577021786,0.9944267515923567,1.0,0.6668982120829312,0.8509652237396997,0.9858707767510011,0.7806207921727363,instance,rf_top25
0,0.6754385964912281,0.8,0.6690647482014389,0.65,0.6934185539402602,1.0,0.5498265120819601,1.0,1.0,0.6668567225033926,0.9117880260801181,0.9989210308485151,-0.32626212834286605,instance,rf_top25
0,0.03488372093023262,0.0,0.08070175438596494,0.65,0.24776281852248339,0.0,0.3769998120951764,0.9896496815286624,1.0,0.6667958396974719,0.8958502535198165,0.9950438056915845,1.2874451879041666,instance,rf_top25
1,0.787037037037037,0.8,0.1428571428571429,0.4,0.7476260101750187,1.0,0.5646509056386353,1.0,1.0,0.6668009646157212,0.8984720478004691,0.9967706071272793,-1.2398158385587827,instance,rf_top25
0,0.0,0.0,0.08070175438596494,0.65,0.28085171649562035,0.0,0.429316422960042,0.9896496815286624,1.0,0.6667691435269759,0.9275005617379196,0.9984662557440174,1.3369743345693428,instance,rf_top25
0,0.2954545454545454,0.6,0.8983451536643026,0.5,0.7655776081747927,0.5,0.5156411732610583,1.0,1.0,0.6669030882463022,0.8500287080523369,0.9752623709782007,-0.8488602421090111,instance,rf_top25
0,0.3561320754716981,0.2,0.2067510548523207,0.85,0.550966814431555,1.0,0.5217336479097234,1.0,1.0,0.6668628578227523,0.9223743191001249,0.997652444143808,0.17458214250148094,instance,rf_top25
1,0.2551020408163265,0.2,0.0982142857142857,0.35,0.28833188846664504,0.5,0.47637737215522935,0.9994259471871412,1.0,0.666772526599855,0.8528142743494288,0.9880933164566669,0.4604006181548577,instance,rf_top25
1,0.06818181818181812,0.0,0.20895522388059706,0.65,0.2327905707624351,0.0,0.4321356220038901,0.9931113662456946,0.96,0.6367710513310683,0.8590528410588268,0.995110009654061,0.9044282381842526,instance,rf_top25
0,0.20155038759689925,0.2,0.08070175438596494,0.8,0.24641625076001894,0.0,0.47811073079435484,0.9992038216560509,1.0,0.666731224350123,0.8630565584227351,0.9953245272245591,1.9584547038273086,instance,rf_top25
0,0.22430555555555554,0.4,0.6690647482014389,0.65,0.2591686554425946,1.0,0.5282898015267912,1.0,1.0,0.6668935196301657,0.8995692736725807,0.9991701815647723,0.8837910300758041,instance,rf_top25
0,0.1851063829787234,0.4,0.30000000000000004,0.45,0.6829187729360617,0.0,0.45196739204931047,0.9984076433121019,1.0,0.6667867296913634,0.9306177123777251,0.9989667535687222,0.18631852840111246,instance,rf_top25
0,0.12222222222222223,0.2,0.08070175438596494,0.8,0.2536803066517482,1.0,0.5008507804884393,1.0,1.0,0.6668063810331883,0.8774523664492425,0.9922770746204125,2.0849594759544248,instance,rf_top25
0,0.5700000000000001,0.6,0.7890625,0.4,0.7026602344434512,0.5,0.4922478140712886,0.9992038216560509,1.0,0.6667815474901932,0.8722640844750882,0.9891422569039136,-0.16275355923337292,instance,rf_top25
0,0.0652173913043479,0.0,0.16666666666666663,0.35,0.35522661833260527,0.0,0.4251947121863787,0.9888535031847133,1.0,0.6756868035065227,0.8384147788416473,0.9990910613819916,1.1313130093780301,instance,rf_top25
1,0.6607142857142857,0.6,0.7932489451476793,0.65,0.7195464358321727,0.5,0.4792011015942127,0.9994259471871412,1.0,0.6668604156756113,0.8907822841748972,0.9938577298991164,-0.12278806216232181,instance,rf_top25
0,0.09090909090909083,0.2,0.0,0.25,0.7304179493271044,0.0,0.4661915552666157,0.9984076433121019,1.0,0.667836620867656,0.8660198241561108,0.9982301909377393,-0.0406134690337156,instance,rf_top25
0,0.038461538461538436,0.0,0.16666666666666663,0.45,0.3048662925420438,0.0,0.3855793805089317,0.9944267515923567,0.92,0.6384267151722004,0.856825864386622,0.9979196050036719,0.8148418626894917,instance,rf_top25
0,0.296875,0.4,0.08070175438596494,0.65,0.565164847758475,0.3333333333333333,0.5040105505818546,1.0,1.0,0.666805560043495,0.8858810693589877,0.9755099086025438,0.7801718855783406,instance,rf_top25
0,0.038461538461538436,0.2,0.16666666666666663,0.4,0.596399896526338,0.0,0.42367018120084776,0.9968152866242038,1.0,0.6669563870916446,0.852228842458471,0.9803850509887659,0.6019613314684106,instance,rf_top25
0,0.02941176470588236,0.2,0.16666666666666663,0.45,0.2874045532270467,0.0,0.42565207691949347,0.9968152866242038,1.0,0.6668725391180096,0.8597066333532749,0.9684755428235603,0.19482277295578065,instance,rf_top25
0,0.21296296296296302,0.0,0.16666666666666663,0.4,0.2646893547137861,0.0,0.4426393125798731,0.9944267515923567,1.0,0.6667666196530714,0.8934985461545051,0.9952838047356137,0.2810694155778065,instance,rf_top25
