dataset,subset,model,acc,gps,acc_class_0,acc_class_1
ArtificialDataset15,all,LogReg,0.7294,0.6355454209659703,0.4136389044158748,0.9053254437869822
ArtificialDataset15,all,SVM-linear,0.7438,0.6215291732760155,0.354387926215763,0.9607598878853939
ArtificialDataset15,all,SVM-rbf,0.8278,0.7939873575232691,0.6416992733370598,0.9314855185300529
ArtificialDataset15,all,RandomForest,0.7786,0.7050634655258893,0.4723309111235327,0.9492369978199938
ArtificialDataset15,all,KNN,0.7778,0.7270782206704621,0.5556176634991615,0.9015882902522578
ArtificialDataset15,all,NaiveBayes,0.4184,0.333213498436593,0.907769703745109,0.145748987854251
ArtificialDataset15,all,DecisionTree,0.6318,0.5781771104910957,0.4868641699273337,0.7125506072874493
ArtificialDataset15,all,XGBoost,0.7764,0.7220625212612044,0.5405254332029067,0.9078168794767985
ArtificialDataset15,informative,LogReg,0.7398,0.6425715601609068,0.40693124650642815,0.9252569293055123
ArtificialDataset15,informative,SVM-linear,0.741,0.6121168127865332,0.3420905533817775,0.9632513235752103
ArtificialDataset15,informative,SVM-rbf,0.8432,0.8171139613895547,0.6936836221352711,0.9265026471504204
ArtificialDataset15,informative,RandomForest,0.7888,0.7285590492308945,0.5176076020122974,0.9398941139831828
ArtificialDataset15,informative,KNN,0.8064,0.7698160522296074,0.626607043040805,0.9065711616318903
ArtificialDataset15,informative,NaiveBayes,0.6998,0.6045238355382088,0.4041363890441588,0.864528184366241
ArtificialDataset15,informative,DecisionTree,0.648,0.5990765486497941,0.5125768585802124,0.7234506384303955
ArtificialDataset15,informative,XGBoost,0.7992,0.7590837555989832,0.607043040804919,0.9062597321706634
ArtificialDataset15,informative+redundant,LogReg,0.7406,0.6438142648249018,0.40804918949133595,0.9258797882279663
ArtificialDataset15,informative+redundant,SVM-linear,0.7418,0.613831508039923,0.3437674678591392,0.9635627530364372
ArtificialDataset15,informative+redundant,SVM-rbf,0.8434,0.8173193857184944,0.6936836221352711,0.9268140766116475
ArtificialDataset15,informative+redundant,RandomForest,0.794,0.736305232030244,0.5271101173840134,0.9426969791342261
ArtificialDataset15,informative+redundant,KNN,0.8056,0.7673336661199458,0.6171045276690889,0.9106197446278418
ArtificialDataset15,informative+redundant,NaiveBayes,0.693,0.6323135727103881,0.4958077138065959,0.8028651510432887
ArtificialDataset15,informative+redundant,DecisionTree,0.6444,0.5930304953126211,0.5019564002235886,0.7237620678916226
ArtificialDataset15,informative+redundant,XGBoost,0.7996,0.7588457234743877,0.6036892118501956,0.9087511678604796
ArtificialDataset15,informative+redundant_nonLinear,LogReg,0.7326,0.636197664931806,0.40804918949133595,0.9134226097788851
ArtificialDataset15,informative+redundant_nonLinear,SVM-linear,0.7436,0.6198497415938237,0.35159306875349355,0.9620056057303021
ArtificialDataset15,informative+redundant_nonLinear,SVM-rbf,0.8346,0.8046321660548268,0.6662940190050307,0.9283712239177826
ArtificialDataset15,informative+redundant_nonLinear,RandomForest,0.78,0.7106387019994124,0.4857462269424259,0.9439426969791342
ArtificialDataset15,informative+redundant_nonLinear,KNN,0.7934,0.7510447326683001,0.5953046394633874,0.9037682964808471
ArtificialDataset15,informative+redundant_nonLinear,NaiveBayes,0.3938,0.2528025043973312,0.9312465064281722,0.09436312675179072
ArtificialDataset15,informative+redundant_nonLinear,DecisionTree,0.6304,0.580266812397749,0.4974846282839575,0.7044534412955465
ArtificialDataset15,informative+redundant_nonLinear,XGBoost,0.7936,0.7513540505907302,0.5958636109558413,0.9037682964808471
ArtificialDataset15,informative+noise,LogReg,0.7326,0.6333015136643252,0.40134153158188934,0.9171597633136095
ArtificialDataset15,informative+noise,SVM-linear,0.7434,0.6172431602708803,0.3471212968138625,0.9641856119588913
ArtificialDataset15,informative+noise,SVM-rbf,0.8198,0.7811254877518365,0.6137506987143656,0.9345998131423232
ArtificialDataset15,informative+noise,RandomForest,0.7498,0.6392139447147948,0.37786472889882616,0.9570227343506695
ArtificialDataset15,informative+noise,KNN,0.7454,0.6800459031901801,0.49636668529904976,0.8841482404235441
ArtificialDataset15,informative+noise,NaiveBayes,0.694,0.5986801823253283,0.4024594745667971,0.8564310183743382
ArtificialDataset15,informative+noise,DecisionTree,0.6296,0.5789518080363849,0.49524874231414195,0.7044534412955465
ArtificialDataset15,informative+noise,XGBoost,0.773,0.7194216425082087,0.5433202906651761,0.9009654313298038
ArtificialDataset15,informative+rand_extra,LogReg,0.7384,0.6397913369757467,0.40357741755170484,0.9249454998442853
ArtificialDataset15,informative+rand_extra,SVM-linear,0.7414,0.6128198083966746,0.3426495248742314,0.9635627530364372
ArtificialDataset15,informative+rand_extra,SVM-rbf,0.8426,0.8161447326008284,0.6908887646730016,0.9271255060728745
ArtificialDataset15,informative+rand_extra,RandomForest,0.7862,0.7221174950283883,0.5036333147009503,0.9436312675179072
ArtificialDataset15,informative+rand_extra,KNN,0.8042,0.7656285433899815,0.6154276131917272,0.9093740267829337
ArtificialDataset15,informative+rand_extra,NaiveBayes,0.6996,0.6065260704011819,0.4091671324762437,0.8614138897539707
ArtificialDataset15,informative+rand_extra,DecisionTree,0.64,0.588256032692471,0.4980435997764114,0.719090625973217
ArtificialDataset15,informative+rand_extra,XGBoost,0.7948,0.7545017679044126,0.6059250978200111,0.9000311429461227
ArtificialDataset15,mutual_info_top40,LogReg,0.6696,0.4702156150920986,0.23420905533817776,0.912176891933977
ArtificialDataset15,mutual_info_top40,SVM-linear,0.6414,0.0,0.0,0.9987542821550919
ArtificialDataset15,mutual_info_top40,SVM-rbf,0.7734,0.7038421872780959,0.48518725544997204,0.9339769542198691
ArtificialDataset15,mutual_info_top40,RandomForest,0.7398,0.6272703199253425,0.37339295695919505,0.9439426969791342
ArtificialDataset15,mutual_info_top40,KNN,0.6928,0.6103933305820393,0.43320290665176076,0.8374338212394893
ArtificialDataset15,mutual_info_top40,NaiveBayes,0.6184,0.5741076347860439,0.509782001117943,0.6789162254749299
ArtificialDataset15,mutual_info_top40,DecisionTree,0.6128,0.5572876909358337,0.4689770821688094,0.6929305512301464
ArtificialDataset15,mutual_info_top40,XGBoost,0.741,0.676067946688797,0.49692565679150363,0.8769853628153224
ArtificialDataset15,f_classif_top40,LogReg,0.7132,0.5937005696851239,0.35662381218557854,0.9118654624727499
ArtificialDataset15,f_classif_top40,SVM-linear,0.7228,0.559541747917036,0.2867523756288429,0.9657427592650265
ArtificialDataset15,f_classif_top40,SVM-rbf,0.8054,0.7619535494019452,0.5897149245388486,0.9255683587667394
ArtificialDataset15,f_classif_top40,RandomForest,0.7716,0.7020489999537436,0.48518725544997204,0.9311740890688259
ArtificialDataset15,f_classif_top40,KNN,0.7506,0.6940028563711376,0.5282280603689212,0.8744939271255061
ArtificialDataset15,f_classif_top40,NaiveBayes,0.6784,0.6169035294117649,0.4868641699273337,0.7851136717533479
ArtificialDataset15,f_classif_top40,DecisionTree,0.632,0.584017170452513,0.5058692006707658,0.7022734350669574
ArtificialDataset15,f_classif_top40,XGBoost,0.7568,0.7023787224133915,0.5377305757406372,0.8788539395826845
ArtificialDataset15,rf_top40,LogReg,0.7156,0.5970785814271067,0.3588596981553941,0.9143568981625662
ArtificialDataset15,rf_top40,SVM-linear,0.7158,0.545171990102774,0.27613191727221914,0.9607598878853939
ArtificialDataset15,rf_top40,SVM-rbf,0.813,0.7730761241830093,0.6076020122973729,0.9274369355341016
ArtificialDataset15,rf_top40,RandomForest,0.7798,0.7176896899432649,0.5108999441028508,0.9296169417626907
ArtificialDataset15,rf_top40,KNN,0.7578,0.6998135675729392,0.524315259921744,0.8878853939582685
ArtificialDataset15,rf_top40,NaiveBayes,0.4472,0.4064604656808889,0.8697596422582449,0.21177203363438182
ArtificialDataset15,rf_top40,DecisionTree,0.6332,0.589360396039604,0.5215204024594746,0.6954219869199626
ArtificialDataset15,rf_top40,XGBoost,0.7766,0.7307061567880622,0.5768585802124092,0.8878853939582685
ArtificialDataset15,relief_top40,LogReg,0.7272,0.5997547930121819,0.3437674678591392,0.9408284023668639
ArtificialDataset15,relief_top40,SVM-linear,0.7252,0.5626179901225411,0.2878703186137507,0.9688570538772968
ArtificialDataset15,relief_top40,SVM-rbf,0.8266,0.7924925778958279,0.6400223588596982,0.9305512301463719
ArtificialDataset15,relief_top40,RandomForest,0.7754,0.7078588107032054,0.49189491335941865,0.9333540952974151
ArtificialDataset15,relief_top40,KNN,0.7784,0.7280586540355802,0.5572945779765232,0.9015882902522578
ArtificialDataset15,relief_top40,NaiveBayes,0.686,0.6100131977483877,0.4477361654555618,0.8187480535658673
ArtificialDataset15,relief_top40,DecisionTree,0.6278,0.5756345182827524,0.4891000558971492,0.7050763002180006
ArtificialDataset15,relief_top40,XGBoost,0.775,0.7266643714050195,0.5656791503633315,0.8916225474929929
ArtificialDataset15,xgb_top40,LogReg,0.7162,0.6016631810306775,0.36668529904974845,0.9109311740890689
ArtificialDataset15,xgb_top40,SVM-linear,0.722,0.564686090601925,0.2951369480156512,0.9598255995017129
ArtificialDataset15,xgb_top40,SVM-rbf,0.8256,0.7915574542836732,0.640581330352152,0.9286826533790097
ArtificialDataset15,xgb_top40,RandomForest,0.7834,0.7214530864613393,0.5114589155953047,0.9349112426035503
ArtificialDataset15,xgb_top40,KNN,0.7818,0.7348088467628288,0.5723868082727781,0.8984739956399875
ArtificialDataset15,xgb_top40,NaiveBayes,0.6018,0.5966330150409914,0.7182783678032421,0.5369043911554033
ArtificialDataset15,xgb_top40,DecisionTree,0.6426,0.5897158403087435,0.4958077138065959,0.7243849268140766
ArtificialDataset15,xgb_top40,XGBoost,0.7762,0.7262946324721641,0.5589714924538849,0.8972282777950794
ArtificialDataset15,complexity_Hostility_top40,LogReg,0.6782,0.505585287350989,0.26774734488541085,0.9068825910931174
ArtificialDataset15,complexity_Hostility_top40,SVM-linear,0.666,0.2730588235294118,0.092230296254891,0.9856742447835565
ArtificialDataset15,complexity_Hostility_top40,SVM-rbf,0.7868,0.7277145219042851,0.5220793739519285,0.9342883836810962
ArtificialDataset15,complexity_Hostility_top40,RandomForest,0.756,0.6680237696017581,0.4309670206819452,0.9370912488321396
ArtificialDataset15,complexity_Hostility_top40,KNN,0.7114,0.6149092494462504,0.4041363890441588,0.8825910931174089
ArtificialDataset15,complexity_Hostility_top40,NaiveBayes,0.377,0.1714910022478683,0.9541643376187814,0.05543444409841171
ArtificialDataset15,complexity_Hostility_top40,DecisionTree,0.6278,0.5783262356344593,0.4980435997764114,0.7000934288383681
ArtificialDataset15,complexity_Hostility_top40,XGBoost,0.7518,0.6916321798810466,0.5153717160424819,0.8835253815010901
ArtificialDataset15,complexity_N1_top40,LogReg,0.678,0.5058532743026319,0.26830631637786473,0.9062597321706634
ArtificialDataset15,complexity_N1_top40,SVM-linear,0.657,0.19020878182786977,0.05813303521520403,0.9906571161631891
ArtificialDataset15,complexity_N1_top40,SVM-rbf,0.8018,0.7551053983625075,0.5740637227501397,0.9286826533790097
ArtificialDataset15,complexity_N1_top40,RandomForest,0.7494,0.6539778874126643,0.41196198993851313,0.9374026782933665
ArtificialDataset15,complexity_N1_top40,KNN,0.714,0.6387768722100392,0.4589155953046395,0.8561195889131111
ArtificialDataset15,complexity_N1_top40,NaiveBayes,0.5538,0.5533583909724826,0.7411961989938514,0.4493927125506073
ArtificialDataset15,complexity_N1_top40,DecisionTree,0.6166,0.5589942990450503,0.4650642817216322,0.7010277172220492
ArtificialDataset15,complexity_N1_top40,XGBoost,0.7458,0.6843655506885168,0.509782001117943,0.8772967922765493
ArtificialDataset15,complexity_kDN_top40,LogReg,0.682,0.5172919847980672,0.2789267747344885,0.9065711616318903
ArtificialDataset15,complexity_kDN_top40,SVM-linear,0.6658,0.26834212136840024,0.08999441028507546,0.9866085331672376
ArtificialDataset15,complexity_kDN_top40,SVM-rbf,0.8112,0.7713510414676094,0.6081609837898267,0.9243226409218313
ArtificialDataset15,complexity_kDN_top40,RandomForest,0.7618,0.6805403067856505,0.4494130799329234,0.9358455309872314
ArtificialDataset15,complexity_kDN_top40,KNN,0.753,0.6990520846958898,0.538848518725545,0.8723139208969168
ArtificialDataset15,complexity_kDN_top40,NaiveBayes,0.4958,0.49067971835616314,0.791503633314701,0.33104951728433507
ArtificialDataset15,complexity_kDN_top40,DecisionTree,0.6356,0.5891761266886139,0.5136948015651202,0.7035191529118655
ArtificialDataset15,complexity_kDN_top40,XGBoost,0.7636,0.7131727310723123,0.5550586920067077,0.8797882279663656
