dataset,subset,model,acc,gps,acc_class_0,acc_class_1
ArtificialDataset16,complexity_Hostility_top50,SVM-rbf,0.749,0.3145702004163643,0.10909090909090909,0.9917241379310345
ArtificialDataset16,complexity_Hostility_top50,RandomForest,0.737,0.23681070971552318,0.07636363636363637,0.9875862068965517
ArtificialDataset16,complexity_Hostility_top50,KNN,0.713,0.4018718632990275,0.1890909090909091,0.9117241379310345
ArtificialDataset16,complexity_Hostility_top50,NaiveBayes,0.671,0.4865102496051582,0.32727272727272727,0.8013793103448276
ArtificialDataset16,complexity_Hostility_top50,DecisionTree,0.645,0.4588913387166526,0.31636363636363635,0.7696551724137931
ArtificialDataset16,complexity_Hostility_top50,XGBoost,0.741,0.46367221012801846,0.22181818181818183,0.9379310344827586
ArtificialDataset16,complexity_N1_top50,LogReg,0.718,0.34346303501945524,0.14181818181818182,0.9365517241379311
ArtificialDataset16,complexity_N1_top50,SVM-linear,0.725,0.0,0.0,1.0
ArtificialDataset16,complexity_N1_top50,SVM-rbf,0.752,0.31720461601546485,0.10909090909090909,0.9958620689655172
ArtificialDataset16,complexity_N1_top50,RandomForest,0.738,0.2290307660409257,0.07272727272727272,0.9903448275862069
ArtificialDataset16,complexity_N1_top50,KNN,0.728,0.4721881630433623,0.24363636363636362,0.9117241379310345
ArtificialDataset16,complexity_N1_top50,NaiveBayes,0.675,0.5118219749652296,0.36363636363636365,0.7931034482758621
ArtificialDataset16,complexity_N1_top50,DecisionTree,0.66,0.5151923675204811,0.3927272727272727,0.7613793103448275
ArtificialDataset16,complexity_N1_top50,XGBoost,0.735,0.46862783077934583,0.23272727272727273,0.9255172413793104
ArtificialDataset16,complexity_kDN_top50,LogReg,0.714,0.3234604222160378,0.13090909090909092,0.9351724137931035
ArtificialDataset16,complexity_kDN_top50,SVM-linear,0.725,0.0,0.0,1.0
ArtificialDataset16,complexity_kDN_top50,SVM-rbf,0.749,0.3280350281476187,0.11636363636363636,0.9889655172413793
ArtificialDataset16,complexity_kDN_top50,RandomForest,0.731,0.19801705609096582,0.06181818181818182,0.9848275862068966
ArtificialDataset16,complexity_kDN_top50,KNN,0.723,0.4804080541927516,0.2581818181818182,0.8993103448275862
ArtificialDataset16,complexity_kDN_top50,NaiveBayes,0.7,0.5158434468257774,0.33454545454545453,0.8386206896551724
ArtificialDataset16,complexity_kDN_top50,DecisionTree,0.649,0.4887802710508776,0.36,0.7586206896551724
ArtificialDataset16,complexity_kDN_top50,XGBoost,0.738,0.47156053566548234,0.23272727272727273,0.9296551724137931
