dataset,subset,model,acc,gps,acc_class_0,acc_class_1
ArtificialDataset22,informative+noise,XGBoost,0.602,0.5414219983310239,0.3747072599531616,0.7713787085514834
ArtificialDataset22,informative+rand_extra,LogReg,0.649,0.6343978853403822,0.5714285714285714,0.7068062827225131
ArtificialDataset22,informative+rand_extra,SVM-linear,0.636,0.6244256975989618,0.5807962529274004,0.6771378708551483
ArtificialDataset22,informative+rand_extra,SVM-rbf,0.723,0.6802207961627327,0.48243559718969553,0.9022687609075044
ArtificialDataset22,informative+rand_extra,RandomForest,0.601,0.4295593220338983,0.20608899297423888,0.8952879581151832
ArtificialDataset22,informative+rand_extra,KNN,0.802,0.7897699591179648,0.6861826697892272,0.8883071553228621
ArtificialDataset22,informative+rand_extra,NaiveBayes,0.651,0.6337715091678421,0.5573770491803278,0.7207678883071553
ArtificialDataset22,informative+rand_extra,DecisionTree,0.528,0.5103388112135431,0.4566744730679157,0.581151832460733
ArtificialDataset22,informative+rand_extra,XGBoost,0.629,0.57829862209171,0.41451990632318503,0.7888307155322862
ArtificialDataset22,mutual_info_top500,LogReg,0.58,0.567394778902504,0.5269320843091335,0.6195462478184991
ArtificialDataset22,mutual_info_top500,SVM-linear,0.578,0.5660815051483302,0.5292740046838408,0.6143106457242583
ArtificialDataset22,mutual_info_top500,SVM-rbf,0.672,0.6038533429187634,0.38875878220140514,0.8830715532286213
ArtificialDataset22,mutual_info_top500,RandomForest,0.616,0.47188211654387135,0.24121779859484777,0.8952879581151832
ArtificialDataset22,mutual_info_top500,KNN,0.676,0.6381228066697067,0.48009367681498827,0.8219895287958116
ArtificialDataset22,mutual_info_top500,NaiveBayes,0.628,0.6167112931170262,0.5761124121779859,0.6666666666666666
ArtificialDataset22,mutual_info_top500,DecisionTree,0.508,0.48189054726368163,0.40749414519906324,0.5828970331588132
ArtificialDataset22,mutual_info_top500,XGBoost,0.622,0.5665872775938476,0.3981264637002342,0.7888307155322862
ArtificialDataset22,f_classif_top500,LogReg,0.671,0.662364894110018,0.6323185011709602,0.699825479930192
ArtificialDataset22,f_classif_top500,SVM-linear,0.667,0.6561616161616161,0.6112412177985949,0.7085514834205934
ArtificialDataset22,f_classif_top500,SVM-rbf,0.72,0.6889733652588186,0.5292740046838408,0.8621291448516579
ArtificialDataset22,f_classif_top500,RandomForest,0.623,0.4900660238693332,0.2576112412177986,0.8952879581151832
ArtificialDataset22,f_classif_top500,KNN,0.689,0.6560259153609193,0.5058548009367682,0.8254799301919721
ArtificialDataset22,f_classif_top500,NaiveBayes,0.675,0.6659815005138746,0.6323185011709602,0.7068062827225131
ArtificialDataset22,f_classif_top500,DecisionTree,0.525,0.507388919287835,0.45433255269320844,0.5776614310645725
ArtificialDataset22,f_classif_top500,XGBoost,0.64,0.6050439182934606,0.4707259953161593,0.7661431064572426
ArtificialDataset22,rf_top500,LogReg,0.594,0.5832112045127752,0.550351288056206,0.6265270506108203
ArtificialDataset22,rf_top500,SVM-linear,0.598,0.5884165759250508,0.5620608899297423,0.62478184991274
ArtificialDataset22,rf_top500,SVM-rbf,0.69,0.6442092096421134,0.45901639344262296,0.8621291448516579
ArtificialDataset22,rf_top500,RandomForest,0.623,0.4900660238693332,0.2576112412177986,0.8952879581151832
ArtificialDataset22,rf_top500,KNN,0.687,0.625009809375496,0.4098360655737705,0.893542757417103
ArtificialDataset22,rf_top500,NaiveBayes,0.663,0.6531818555766488,0.6159250585480094,0.6980802792321117
ArtificialDataset22,rf_top500,DecisionTree,0.531,0.4994301633531721,0.40749414519906324,0.6230366492146597
ArtificialDataset22,rf_top500,XGBoost,0.641,0.5990392372442801,0.44730679156908665,0.7853403141361257
ArtificialDataset22,relief_top500,LogReg,0.621,0.6069482413965288,0.5526932084309133,0.6719022687609075
ArtificialDataset22,relief_top500,SVM-linear,0.626,0.6131869729572551,0.5644028103044496,0.6719022687609075
ArtificialDataset22,relief_top500,SVM-rbf,0.708,0.6733636265965582,0.5081967213114754,0.8568935427574171
ArtificialDataset22,relief_top500,RandomForest,0.606,0.4721534434579605,0.2505854800936768,0.8708551483420593
ArtificialDataset22,relief_top500,KNN,0.665,0.5368108300291707,0.27634660421545665,0.9546247818499127
ArtificialDataset22,relief_top500,NaiveBayes,0.652,0.6338024531956101,0.5526932084309133,0.7260034904013961
ArtificialDataset22,relief_top500,DecisionTree,0.541,0.5179011374954133,0.4449648711943794,0.612565445026178
ArtificialDataset22,relief_top500,XGBoost,0.625,0.5783340619720744,0.4238875878220141,0.774869109947644
ArtificialDataset22,xgb_top500,LogReg,0.64,0.6272423701172632,0.5761124121779859,0.68760907504363
ArtificialDataset22,xgb_top500,SVM-linear,0.625,0.6126794894888443,0.5667447306791569,0.6684118673647469
ArtificialDataset22,xgb_top500,SVM-rbf,0.689,0.6397164527676288,0.44730679156908665,0.8691099476439791
ArtificialDataset22,xgb_top500,RandomForest,0.616,0.47188211654387135,0.24121779859484777,0.8952879581151832
ArtificialDataset22,xgb_top500,KNN,0.683,0.614199241267358,0.3911007025761124,0.900523560209424
ArtificialDataset22,xgb_top500,NaiveBayes,0.632,0.6237097056025473,0.6018735362997658,0.6544502617801047
ArtificialDataset22,xgb_top500,DecisionTree,0.535,0.5159784036188529,0.4566744730679157,0.5933682373472949
ArtificialDataset22,xgb_top500,XGBoost,0.651,0.6102124111522288,0.4566744730679157,0.7958115183246073
ArtificialDataset22,complexity_Hostility_top500,LogReg,0.593,0.5819857111928989,0.5480093676814989,0.6265270506108203
ArtificialDataset22,complexity_Hostility_top500,SVM-linear,0.593,0.5823445024927708,0.550351288056206,0.62478184991274
ArtificialDataset22,complexity_Hostility_top500,SVM-rbf,0.664,0.5990338164251209,0.39344262295081966,0.8656195462478184
ArtificialDataset22,complexity_Hostility_top500,RandomForest,0.609,0.45062857749302665,0.2224824355971897,0.8970331588132635
ArtificialDataset22,complexity_Hostility_top500,KNN,0.671,0.6350795353673272,0.4847775175644028,0.8097731239092496
ArtificialDataset22,complexity_Hostility_top500,NaiveBayes,0.592,0.5792378284591425,0.5362997658079626,0.6335078534031413
ArtificialDataset22,complexity_Hostility_top500,DecisionTree,0.534,0.5167664810197375,0.4637002341920375,0.5863874345549738
ArtificialDataset22,complexity_Hostility_top500,XGBoost,0.611,0.5578550447485765,0.3981264637002342,0.7696335078534031
ArtificialDataset22,complexity_N1_top500,LogReg,0.585,0.5728492027046286,0.5339578454332553,0.6230366492146597
ArtificialDataset22,complexity_N1_top500,SVM-linear,0.566,0.5550540143023787,0.5245901639344263,0.5968586387434555
ArtificialDataset22,complexity_N1_top500,SVM-rbf,0.654,0.573126377109052,0.35362997658079626,0.8778359511343804
ArtificialDataset22,complexity_N1_top500,RandomForest,0.601,0.4318515131340462,0.20843091334894615,0.893542757417103
ArtificialDataset22,complexity_N1_top500,KNN,0.662,0.622897552228342,0.468384074941452,0.806282722513089
ArtificialDataset22,complexity_N1_top500,NaiveBayes,0.607,0.5903656042489839,0.5269320843091335,0.6666666666666666
ArtificialDataset22,complexity_N1_top500,DecisionTree,0.517,0.4971090582840432,0.4379391100702576,0.5759162303664922
ArtificialDataset22,complexity_N1_top500,XGBoost,0.613,0.5594358841980349,0.3981264637002342,0.7731239092495636
ArtificialDataset22,complexity_kDN_top500,LogReg,0.602,0.5865470232959449,0.5292740046838408,0.6561954624781849
ArtificialDataset22,complexity_kDN_top500,SVM-linear,0.596,0.5822623178348368,0.5339578454332553,0.6422338568935427
ArtificialDataset22,complexity_kDN_top500,SVM-rbf,0.673,0.6112307466731206,0.405152224824356,0.8726003490401396
ArtificialDataset22,complexity_kDN_top500,RandomForest,0.603,0.4377312047425891,0.21311475409836064,0.893542757417103
ArtificialDataset22,complexity_kDN_top500,KNN,0.681,0.637799174690509,0.4637002341920375,0.8429319371727748
ArtificialDataset22,complexity_kDN_top500,NaiveBayes,0.617,0.6006364507477367,0.5362997658079626,0.6771378708551483
ArtificialDataset22,complexity_kDN_top500,DecisionTree,0.53,0.5145195868251803,0.468384074941452,0.5759162303664922
ArtificialDataset22,complexity_kDN_top500,XGBoost,0.607,0.558172614781106,0.40749414519906324,0.7556719022687609
