y,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,level,subset
0,0.3622135271101174,0.44438233650083847,0.531596672181299,0.5005190449572786,0.5756619091096554,0.4049719859669553,0.495569898358654,0.9988304740753524,0.9985960716003484,0.7260628058636917,0.8929446031982382,0.9954937707920742,-0.12073470626829069,class,informative+rand_extra
1,0.07162877608221738,0.211647461849891,0.29617765385622674,0.5882457623348312,0.3022813167298559,0.21533270247382424,0.48307631160520687,0.998608269276853,0.9985659759692337,0.7265851062544908,0.89348380237246,0.9954955107841069,0.6357405677044079,class,informative+rand_extra
dataset,0.1756,0.29492,0.38041057861293764,0.5568571428571428,0.40009689268334814,0.28318563810766645,0.4875465169455903,0.9986877741537561,0.9985767441860466,0.726398227174663,0.8932908769079233,0.9954948882149576,0.36507371467697636,class,informative+rand_extra
0,0.09142857142857141,0.2,0.5763546798029557,0.7142857142857143,0.5651894919980626,0.0,0.4861678771266642,0.9988814317673378,1.0,0.7775907615319949,0.9092670086925306,0.9938937909559861,0.28687070446095103,instance,informative+rand_extra
1,0.6994047619047619,1.0,0.2329749103942652,0.5357142857142857,0.3308801617684124,1.0,0.549243007909826,1.0,1.0,0.7329951042906928,0.8802801971312955,0.9915923392606681,0.6791753143529824,instance,informative+rand_extra
0,0.15340909090909083,0.4,0.4285714285714286,0.4642857142857143,0.6087464923840509,0.25,0.4783854625875319,0.9988814317673378,1.0,0.7590758754683926,0.9056773961318562,0.9937852679779318,-0.5463625064613116,instance,informative+rand_extra
0,0.15068493150684925,0.4,0.6363636363636364,0.39285714285714285,0.8031455991036914,0.0,0.49306070182809036,0.9994407158836689,1.0,0.7385441292024603,0.8907391739819406,0.9969276162121214,-0.0597464891143432,instance,informative+rand_extra
0,0.2408963585434174,0.8,0.24637681159420288,0.5714285714285714,0.5389798451021431,1.0,0.5097998477425754,1.0,1.0,0.737580024040903,0.9106406304312734,0.9972200392807309,-0.8342546938423362,instance,informative+rand_extra
0,0.2517857142857143,0.6,0.5111111111111111,0.5,0.425928933829684,0.0,0.4744800681316267,0.9988814317673378,1.0,0.7817575345477121,0.8943705870726107,0.9985302588634168,0.1107549020729895,instance,informative+rand_extra
0,0.15068493150684925,0.2,0.7329545454545454,0.42857142857142855,0.609340889137362,0.0,0.48921785794392136,0.9988814317673378,1.0,0.7426810754285788,0.8763043226182071,0.9933319739350733,-0.4234230760881502,instance,informative+rand_extra
