Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,n_features,acc_mean,acc_max,acc_std,gps_mean,gps_max,gps_std
ArtificialDataset15,all,0.2014,0.31108,0.35459236987796394,0.5270714285714286,0.45247584681650005,0.29060838651189885,0.4924257668506074,0.9988570277446738,0.9985706666666665,0.6630380931590015,0.8737323832590855,0.9985228575650151,0.4880761567616676,150.0,0.7105,0.8278,0.13106770333359344,0.6395820960188124,0.7939873575232691,0.14170486406975766
ArtificialDataset15,informative,0.171,0.28948,0.38041057861293764,0.5580857142857143,0.4001944669292787,0.27456440802142174,0.4867628888746314,0.9986297238077317,0.998575,0.7316613264932763,0.895487330835764,0.9952482792801427,0.3862257982888688,40.0,0.758275,0.8432,0.06364472259571657,0.6916076969480603,0.8171139613895547,0.08673090228297413
ArtificialDataset15,informative+redundant,0.1834,0.29192,0.24992910443981145,0.4988466666666667,0.40060242044520655,0.2741060892375598,0.4864916344727246,0.9986379765414289,0.9985428571428573,0.7240816527773002,0.8955974591217659,0.9971872928086505,0.06488668253068312,70.0,0.7578,0.8434,0.06577051010901468,0.6953492310288633,0.8173193857184944,0.08410137242167359
ArtificialDataset15,informative+redundant_nonLinear,0.194,0.30788000000000004,0.37476854756518646,0.5598833333333334,0.45714546080852614,0.3013786881691293,0.48772304407340145,0.9988242158523072,0.99859,0.6639627521270597,0.8541132725045302,0.9968198233260377,0.40917656493918714,80.0,0.71275,0.8346,0.14256201658025383,0.6383482968292474,0.8046321660548268,0.17349880754526392
ArtificialDataset15,informative+noise,0.2418,0.34892,0.38041057861293764,0.5037375,0.40369531540011167,0.322960340379616,0.4946295623739039,0.9990917736101528,0.9985800000000001,0.709338581807025,0.8959745002104742,0.9975934804901117,0.3901688158484148,80.0,0.73595,0.8198,0.0558332977967193,0.6559979553077424,0.7811254877518365,0.06737736880886061
ArtificialDataset15,informative+rand_extra,0.1884,0.29356000000000004,0.38041057861293764,0.5560857142857143,0.4016455603556674,0.286269328862483,0.4874773947252223,0.9986832469840474,0.998581395348837,0.7067592295060698,0.8917378766323866,0.9954868328806064,0.39294146480962017,43.0,0.7559,0.8426,0.06480749515736146,0.6882232234237107,0.8161447326008284,0.08668197195384872
ArtificialDataset15,mutual_info_top40,0.2748,0.37284,0.3973662868240623,0.5776416666666667,0.4328290905672904,0.3534604200768509,0.4921878564382183,0.9991984321227708,0.99855,0.6657119917463944,0.8522639085080355,0.9938578855895719,0.0031393854022507077,40.0,0.68615,0.7734,0.06069876440258071,0.5273980906610314,0.7038421872780959,0.22506877317584012
ArtificialDataset15,f_classif_top40,0.2372,0.34252000000000005,0.38519404980369476,0.45276129032258067,0.40864385918097407,0.3245820335220335,0.4873992730654094,0.998990883982521,0.9985700000000001,0.706908471254201,0.8907927641893646,0.994601023010079,0.05758824184121693,40.0,0.72885,0.8054,0.05496541769928745,0.6518183932008319,0.7619535494019452,0.07240506740737862
ArtificialDataset15,rf_top40,0.203,0.3279200000000001,0.2924920516540501,0.5630076923076923,0.43593729417059657,0.3198503002553002,0.4856038272808083,0.9989266974011581,0.998725,0.6652901715765742,0.8675582334306357,0.9942738457970057,0.3060675176830345,40.0,0.704875,0.813,0.11772752742789476,0.6324196214672061,0.7730761241830093,0.12132023656372234
ArtificialDataset15,relief_top40,0.2068,0.31572,0.3866518523776922,0.5233925925925925,0.41910512373756065,0.3025370515595516,0.4847311305979709,0.9987834677705996,0.9986149999999999,0.7431743059296344,0.895430773373724,0.9947634378262464,0.15132093072550515,40.0,0.7402,0.8266,0.06249534839832934,0.662886864150687,0.7924925778958279,0.08584300587524037
ArtificialDataset15,xgb_top40,0.2138,0.31716000000000005,0.29477898265013613,0.50124,0.41625524079862414,0.29996495608450713,0.48615616304376635,0.9988550195488093,0.9986650000000001,0.6659400679712022,0.8842584375433871,0.9948262739816982,0.09941227646190237,40.0,0.7312,0.8256,0.0766490331688162,0.6658515183702929,0.7915574542836732,0.0863914917953908
ArtificialDataset15,complexity_Hostility_top40,0.256,0.36275999999999997,0.3956556102405594,0.5267241379310346,0.4591270114406449,0.3461283195072901,0.49035905346806014,0.9991094957034434,0.998635,0.6644326304580541,0.8347753309225036,0.9932075003182821,0.005895732088711179,40.0,0.669375,0.7868,0.12936846325791415,0.5288426336995086,0.7277145219042851,0.2031693144248956
ArtificialDataset15,complexity_N1_top40,0.2556,0.36648000000000003,0.399197810178044,0.5519692307692307,0.4290993236761641,0.34090802059052056,0.4906719495144307,0.9991639062075311,0.9984200000000001,0.665702171401257,0.8756740373501445,0.9946417169262181,0.5171218496715452,40.0,0.68955,0.8018,0.08007730193827887,0.5675800568527203,0.7551053983625075,0.17230928290917982
ArtificialDataset15,complexity_kDN_top40,0.2316,0.34108,0.31344503295523274,0.4572,0.4374463076026599,0.3209175743145743,0.4887146914545438,0.9990217667105732,0.9984200000000001,0.6649209607124762,0.8582463434170328,0.9940710554069437,0.004285220060640983,40.0,0.6961,0.8112,0.10018240507052265,0.5912007644040883,0.7713510414676094,0.1633373087652642
