y,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,level,subset
0,0.064,0.06080000000000001,0.05122056622669457,0.5627692307692308,0.0697953301820886,0.05042222222222222,0.4533922865906569,0.9667214428857716,0.9868666666666667,0.6871776274653099,0.8747342676482294,0.9925587765607824,0.8134464899086695,class,informative+noise
1,0.034,0.0636,0.051220566226694575,0.7535384615384616,0.06876374176917206,0.04661666666666667,0.45440526658214353,0.9700440881763527,0.9850666666666668,0.6817210443227072,0.8723601272444276,0.9924757900330932,1.2132608512963792,class,informative+noise
dataset,0.049,0.062200000000000005,0.051220566226694575,0.6581538461538462,0.06927953597563033,0.04851944444444444,0.4538987765864002,0.9683827655310622,0.9859666666666667,0.6844493358940086,0.8735471974463284,0.9925172832969377,1.0133536706025243,class,informative+noise
0,0.0036101083032491488,0.0,0.02941176470588236,0.38461538461538464,0.1434774542339819,0.0,0.4674534306484974,0.9859719438877755,1.0,0.6971918693515078,0.8899272562803707,0.996722665896314,0.5349373749080444,instance,informative+noise
0,0.02444344163658252,0.0,0.02941176470588236,0.38461538461538464,0.014791272961960256,0.0,0.4462637739787878,0.9759519038076152,1.0,0.6741242054091092,0.904841842844098,0.9986316410509025,1.0111283377382785,instance,informative+noise
0,0.015955787315594883,0.2,0.013937282229965153,0.6153846153846154,0.01495346809144954,0.0,0.49000515862791616,0.9979959919839679,1.0,0.6947746719208767,0.8715316907547092,0.9948415280143453,1.2506160992499131,instance,informative+noise
0,0.3779129766961864,0.2,0.02941176470588236,0.38461538461538464,0.024778214083037042,0.16666666666666666,0.48127248723516236,0.9959919839679359,1.0,0.7535705354138149,0.9191287543914288,0.9996274475591731,0.7470156156416146,instance,informative+noise
0,0.0036101083032491488,0.0,0.013937282229965153,0.6153846153846154,0.014689443046074113,0.0,0.44100577155781984,0.969939879759519,0.9666666666666667,0.6384956150444474,0.8768073956826362,0.9901551693077975,0.8521014596602237,instance,informative+noise
0,0.011494252873563204,0.0,0.013937282229965153,0.6153846153846154,0.014934647696160874,0.0,0.4383955743187441,0.9859719438877755,1.0,0.7292220314387102,0.8842633330347476,0.9960425131486801,1.1261213484786918,instance,informative+noise
0,0.0036101083032491488,0.0,0.013937282229965153,0.6153846153846154,0.014845253054033392,0.0,0.4559315912400159,0.9599198396793587,1.0,0.6756224002835177,0.8875478872724459,0.9907016882004902,0.9708180500597556,instance,informative+noise
0,0.0036101083032491488,0.0,0.013937282229965153,0.6153846153846154,0.01521946813276387,0.0,0.4419646647061001,0.9519038076152304,1.0,0.727039261119662,0.8935648748116674,0.9998326926192871,1.0937651077338415,instance,informative+noise
0,0.015955787315594883,0.0,0.013937282229965153,0.6153846153846154,0.015128407855375336,0.0,0.43777425216723853,0.9599198396793587,1.0,0.7276774678385616,0.8576091211568087,0.9849845226184537,0.5370623239171285,instance,informative+noise
0,0.0036101083032491488,0.0,0.02941176470588236,0.38461538461538464,0.02870538454364374,0.0,0.4597321542406474,0.9739478957915831,1.0,0.7160397812346233,0.8502933762188956,0.9824898696808589,0.7346549041964356,instance,informative+noise
0,0.4149500137332235,0.0,0.05813953488372092,0.6153846153846154,0.7687781565867658,0.0,0.45067972852469385,0.9739478957915831,1.0,0.775795708656062,0.8592736834473068,0.978157782933461,0.6506677119533463,instance,informative+noise
0,0.46124631002951977,0.0,0.9473684210526316,0.3076923076923077,0.018027209794688637,0.0,0.46396715776761677,0.9839679358717435,1.0,0.6984630728244272,0.8808043628068555,0.9954783880141704,0.8710897202326371,instance,informative+noise
0,0.015955787315594883,0.2,0.013937282229965153,0.6153846153846154,0.017799603826219423,0.0,0.47051535353797114,0.9919839679358717,1.0,0.7437872362608783,0.8803396612089611,0.9885047078851835,0.4849076854114371,instance,informative+noise
0,0.41755860238832376,0.0,0.013937282229965153,0.6153846153846154,0.01580412151868449,0.0,0.4754833263357927,0.9759519038076152,0.9666666666666667,0.6358130538727678,0.8759521535366906,0.9939053970392322,1.0449486515185873,instance,informative+noise
0,0.0036101083032491488,0.0,0.0,0.3076923076923077,0.014941468648621836,0.0,0.39844004143263334,0.9839679358717435,0.9666666666666667,0.612995825998305,0.8746857812228489,0.9952126620880717,0.4449492536946629,instance,informative+noise
0,0.0036101083032491488,0.0,0.013937282229965153,0.6153846153846154,0.014615315433955056,0.0,0.44794773058587023,0.9078156312625251,0.9666666666666667,0.6454731329946141,0.870798787811816,0.9979518313403054,0.8712179735233748,instance,informative+noise
0,0.0036101083032491488,0.0,0.013937282229965153,0.6153846153846154,0.015124687362087996,0.0,0.43330998116847763,0.9138276553106213,0.9333333333333333,0.605251447413202,0.8763724412146954,0.9998623813432453,1.1989803833768273,instance,informative+noise
0,0.015955787315594883,0.0,0.013937282229965153,0.6153846153846154,0.01577563718077768,0.0,0.4286891929402292,0.9378757515030061,1.0,0.790470699772388,0.9117413719385872,0.9953403824232007,0.5866651119529206,instance,informative+noise
0,0.6001351989184087,0.0,0.02941176470588236,0.38461538461538464,0.03572808511954573,0.0,0.45361658759917733,0.9859719438877755,1.0,0.7344122646332795,0.8614175885061334,0.995870157457353,0.6327758476275077,instance,informative+noise
0,0.3779129766961864,0.2,0.05813953488372092,0.6153846153846154,0.024373658397245757,0.0,0.49871252619618855,0.9979959919839679,1.0,0.7591325241519603,0.8711089728508667,0.9981384383263688,0.8268795014582104,instance,informative+noise
0,0.2461300309597524,0.0,0.05813953488372092,0.6153846153846154,0.01871760713160242,0.0,0.4678282735056435,0.9899799599198397,1.0,0.6998664254332175,0.8759496438535026,0.9970181845112148,0.8274842218198369,instance,informative+noise
0,0.0036101083032491488,0.4,0.0,0.3076923076923077,0.015738486500949556,0.0,0.43772136784747917,0.9939879759519038,1.0,0.6742023226720927,0.8724557264012253,0.9902566889272878,1.243519197695487,instance,informative+noise
0,0.03618561089825445,0.6,0.05813953488372092,0.6923076923076923,0.30123826148090194,0.0,0.4958575226519566,0.9979959919839679,0.9666666666666667,0.5966864673334545,0.8545241502817912,0.9987414233679495,0.2784193389808031,instance,informative+noise
0,0.011494252873563204,0.0,0.0,0.46153846153846156,0.9759029320430741,0.0,0.46592795320839697,0.9899799599198397,0.9666666666666667,0.6666666666666666,0.8340315649858759,0.9823278703265976,0.17934713825423107,instance,informative+noise
0,0.3779129766961864,0.0,0.02941176470588236,0.38461538461538464,0.3426149764914209,0.0,0.45664341248466067,0.9839679358717435,1.0,0.6777759855702622,0.8792550924716848,0.9964665040986324,0.5370348651802046,instance,informative+noise
0,0.0036101083032491488,0.0,0.013937282229965153,0.6153846153846154,0.0145623238937026,0.0,0.42901063530269035,0.9318637274549099,1.0,0.6785764021016646,0.8783950711963299,0.9944502588630295,1.0179984924350085,instance,informative+noise
0,0.0614804786736195,0.0,0.05813953488372092,0.6153846153846154,0.014574460545505374,0.0,0.43567744620959437,0.9338677354709419,1.0,0.6896046075246647,0.8634829168200829,0.9933699181000152,1.7611161596792233,instance,informative+noise
0,0.4149500137332235,0.0,0.013937282229965153,0.6153846153846154,0.021416833004894442,0.0,0.40159618821273557,0.9839679358717435,1.0,0.7501528724535388,0.8907445508145685,0.998304917659553,0.7937241141417581,instance,informative+noise
0,0.2461300309597524,0.0,0.8333333333333334,0.5384615384615384,0.016399194080428503,0.0,0.46799594473340267,0.9779559118236473,0.9666666666666667,0.6419178972435037,0.8641783090005688,0.9916982063244142,0.5581873027941923,instance,informative+noise
0,0.0036101083032491488,0.2,0.19999999999999996,0.46153846153846156,0.03473962018393573,0.0,0.4834746750729071,0.9959919839679359,1.0,0.6922188299771539,0.8699053537741539,0.9986564456474256,0.3244596662323703,instance,informative+noise
0,0.0036101083032491488,0.2,0.013937282229965153,0.6153846153846154,0.01813807142313173,0.0,0.49532949879249044,0.9959919839679359,1.0,0.6706766032721087,0.8513356454862058,0.9667940127005334,1.102423538769339,instance,informative+noise
0,0.0036101083032491488,0.0,0.013937282229965153,0.6153846153846154,0.016501403703052198,0.0,0.43272506048454473,0.9338677354709419,1.0,0.7090851847243683,0.8733126184810749,0.9899361080708037,0.8442022243850507,instance,informative+noise
0,0.0036101083032491488,0.0,0.05813953488372092,0.6923076923076923,0.057769739971424705,0.0,0.4413385901979341,0.9719438877755511,1.0,0.6726014645841689,0.8588027734430981,0.9930323070238017,0.6892018888307849,instance,informative+noise
0,0.0036101083032491488,0.0,0.0,0.3076923076923077,0.01472519759551788,0.0,0.4688714228620615,0.9639278557114228,1.0,0.6928680323923534,0.8778615055102563,0.9876024809168225,0.8631846997927867,instance,informative+noise
0,0.0036101083032491488,0.4,0.05813953488372092,0.6153846153846154,0.38667234500667724,0.3333333333333333,0.4977479884302255,0.9979959919839679,1.0,0.7582917852924121,0.8805431257760002,0.9772545607860752,0.42388951889380394,instance,informative+noise
0,0.46124631002951977,0.0,0.05813953488372092,0.6153846153846154,0.016135441129387917,0.0,0.4721365491374714,0.9879759519038076,1.0,0.6748550053207082,0.8834047096736515,0.9991161698746224,0.9386843025858082,instance,informative+noise
0,0.1314237061363498,0.4,0.0,0.3076923076923077,0.015268158811158616,0.0,0.48409802806383406,0.9979959919839679,1.0,0.6793682171120093,0.87475164931274,0.9940516551572449,0.9491650068859641,instance,informative+noise
0,0.3779129766961864,0.0,0.05813953488372092,0.6153846153846154,0.029841315033837357,0.0,0.4789046474756925,0.9879759519038076,1.0,0.7287943558669877,0.877917124134116,0.9869978610320285,0.68186650991225,instance,informative+noise
0,0.0036101083032491488,0.0,0.013937282229965153,0.6153846153846154,0.015081917242315002,0.0,0.42631406465081867,0.9418837675350702,0.9666666666666667,0.606722973914373,0.8999511684797362,0.9913725365196839,0.7824767848333459,instance,informative+noise
0,0.3743351591648806,0.2,0.0,0.46153846153846156,0.0286057500082183,0.0,0.4795863743576888,0.9979959919839679,1.0,0.708637937042481,0.8823089903202754,0.9966509538767053,0.5975920255554139,instance,informative+noise
0,0.0036101083032491488,0.0,0.013937282229965153,0.6153846153846154,0.015195894407468491,0.0,0.4238181192819953,0.9579158316633266,1.0,0.6921928524107038,0.8855927604106246,0.9958724317483244,1.0947744462899274,instance,informative+noise
0,0.0036101083032491488,0.0,0.013937282229965153,0.6153846153846154,0.01562864430314631,0.0,0.4418917820442534,0.9879759519038076,1.0,0.7471261503626877,0.8866872025519146,0.9931015628809408,1.075567069740732,instance,informative+noise
0,0.3779129766961864,0.0,0.05813953488372092,0.6153846153846154,0.12712403507948533,0.0,0.44290025212343287,0.9839679358717435,1.0,0.7279158015984911,0.8696987745129957,0.9991281151125705,0.48245251124633565,instance,informative+noise
0,0.46124631002951977,0.0,0.013937282229965153,0.6923076923076923,0.2209827081843131,0.0,0.4672412290422798,0.9859719438877755,1.0,0.7028673463089989,0.8601714400045021,0.9936249969426433,0.18078941976180807,instance,informative+noise
0,0.27589193572165716,0.0,0.013937282229965153,0.6153846153846154,0.014914970837458852,0.0,0.4532613531097117,0.9839679358717435,1.0,0.7064554282573796,0.8794372257041903,0.9924555291935745,1.4065426544277666,instance,informative+noise
0,0.2461300309597524,0.0,0.0,0.3076923076923077,0.09673453080053696,0.0,0.4604401567444054,0.9899799599198397,0.9,0.6405913750291724,0.8609386460511536,0.9984706318855248,0.6597217615042743,instance,informative+noise
0,0.73966236926821,0.2,0.0,0.46153846153846156,0.015042463228728375,0.0,0.4800777199462216,0.9959919839679359,1.0,0.6682056702294388,0.8578268471853921,0.9917545114837947,1.058576980428394,instance,informative+noise
0,0.011494252873563204,0.0,0.013937282229965153,0.6153846153846154,0.015425640549978303,0.0,0.4480036022487415,0.9759519038076152,1.0,0.6990509862840075,0.9012916743224564,0.987248637931125,1.1401106898771909,instance,informative+noise
0,0.41755860238832376,0.2,0.05813953488372092,0.6153846153846154,0.7073036120006007,0.0,0.49149403315439477,0.9939879759519038,0.9666666666666667,0.6648873316678015,0.8571631698317395,0.9975156107701406,0.3777594003068352,instance,informative+noise
0,0.27589193572165716,0.0,0.02941176470588236,0.38461538461538464,0.018527871853522115,0.0,0.473369826291703,0.9899799599198397,1.0,0.7147532113191418,0.8832025940944686,0.9942278703638027,0.6982059654608873,instance,informative+noise
0,0.02444344163658252,0.2,0.02941176470588236,0.38461538461538464,0.017585451487576675,0.0,0.43849014820802634,0.9919839679358717,1.0,0.668099265743295,0.867773191351963,0.9972260671603147,0.48072551569674793,instance,informative+noise
0,0.0036101083032491488,0.0,0.9444444444444444,0.3076923076923077,0.01718007226513052,0.0,0.47416239463379395,0.9899799599198397,0.9666666666666667,0.6648326620962502,0.8896804247752194,0.9992953222024752,0.7848009903231351,instance,informative+noise
0,0.6842252690549904,0.4,0.013937282229965153,0.6153846153846154,0.015609990671741791,1.0,0.5155484619676609,1.0,1.0,0.7002468409933628,0.851802984465668,0.995091223996384,0.7349922588581143,instance,informative+noise
