Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,n_features,acc_mean,acc_max,acc_std,gps_mean,gps_max,gps_std
ArtificialDataset14,all,0.20766666666666667,0.30526666666666663,0.3664655818836261,0.5411363636363636,0.4470326833284873,0.275656887492328,0.49038530196676305,0.9980053125833013,0.9974452380952381,0.6600493186134059,0.8711313096922633,0.998337668015444,0.16652900101184104,140.0,0.698375,0.8373333333333334,0.14178201886352115,0.6074694724815075,0.798430798393308,0.17807388740242713
ArtificialDataset14,informative,0.16233333333333333,0.27340000000000003,0.42691401694637565,0.5792063492063493,0.4159634189513466,0.2468862539965481,0.4815182459996422,0.9976857795575025,0.9974000000000001,0.7318744057286455,0.8912687360986591,0.9933448238966733,0.4960931596488946,30.0,0.7573333333333333,0.8743333333333333,0.07777868480196747,0.6780773779202381,0.8501454263918784,0.11303658583034035
ArtificialDataset14,informative+redundant,0.18,0.28440000000000004,0.4095250369044272,0.6320701754385966,0.416641779401493,0.25557064602064605,0.4816363992628133,0.9978188918915724,0.9972444444444445,0.7208987065299461,0.8911086028668241,0.996405878600257,0.24466038858208106,60.0,0.7574583333333333,0.8646666666666667,0.07402186238612962,0.6879685850263784,0.8377627126163676,0.102585349913852
ArtificialDataset14,informative+redundant_nonLinear,0.196,0.2929333333333334,0.36977308428701705,0.5763,0.44856008025160976,0.27606925634278573,0.48413391654442184,0.997886169293577,0.997352380952381,0.6617080344881442,0.8506853523258886,0.9961307613934276,0.23660785241599797,70.0,0.7126666666666667,0.8596666666666667,0.15008600708863412,0.6246980371896993,0.8303064336420433,0.1966965459473291
ArtificialDataset14,informative+noise,0.2613333333333333,0.36126666666666674,0.42691401694637565,0.589530303030303,0.41345088673364544,0.34116971822234193,0.4939395668740626,0.9985559099904011,0.9976714285714285,0.703262850643584,0.8917145241144965,0.997196501170083,0.5005574939553975,70.0,0.7165416666666666,0.7956666666666666,0.053093788684039085,0.6082683539109471,0.7268741585160277,0.0707710666719581
ArtificialDataset14,informative+rand_extra,0.16833333333333333,0.27826666666666666,0.42691401694637565,0.6440526315789473,0.4283493190623844,0.24255309690309687,0.4825471539662361,0.9977225681217426,0.9974646464646464,0.6658173174736454,0.8848697784892653,0.9937661443550355,0.48471711940028156,33.0,0.7294583333333333,0.872,0.12118789523867866,0.6599397853658304,0.8465970313358988,0.13031952897671106
ArtificialDataset14,mutual_info_top30,0.27066666666666667,0.37120000000000003,0.41044966002829925,0.5259305555555555,0.43159647803103673,0.35999576719576726,0.4875636536977157,0.9985547137317623,0.9971000000000001,0.6651036354885206,0.8582905287032441,0.9918907839777883,0.26082200340669387,30.0,0.670625,0.7436666666666667,0.07213181001384214,0.5040820319811072,0.6541294145856883,0.21032130840451868
ArtificialDataset14,f_classif_top30,0.23966666666666667,0.3456666666666667,0.39180868370340743,0.5502666666666667,0.41756036603724306,0.3322973544973545,0.48420512051474124,0.9983564368169278,0.9970777777777778,0.7083172141613466,0.8855761728447457,0.9924332194696165,0.5958862786460819,30.0,0.7139166666666666,0.7983333333333333,0.05488566760035361,0.61297351082372,0.7417145352697649,0.08718640135469923
ArtificialDataset14,rf_top30,0.22866666666666666,0.33,0.3377508007737875,0.5269206349206349,0.43592136116040137,0.3044057183557184,0.4827685815581054,0.9982510061835148,0.997,0.6675420415569235,0.8840854816303578,0.9924570986085399,0.8138526214540968,30.0,0.6919166666666666,0.8083333333333333,0.12276067179550029,0.5959090103943255,0.7593378634915172,0.14185887898698035
ArtificialDataset14,relief_top30,0.23766666666666666,0.3429333333333333,0.3916094315279169,0.5624444444444445,0.4272139218135804,0.3312479677729677,0.48384856730053344,0.9982601485015252,0.9970666666666667,0.7450843608248112,0.8905790397368231,0.9924895989967517,0.5049315617244658,30.0,0.7018333333333333,0.789,0.05785202799260492,0.5350502193832566,0.7218922104961485,0.22887674447018092
ArtificialDataset14,xgb_top30,0.209,0.3048666666666667,0.31829473223661797,0.6007719298245614,0.40735296571014534,0.28574614644614643,0.48277186390363463,0.9980144033610797,0.9971666666666666,0.7357049181462769,0.890599414930141,0.9930370516311893,0.5743950663208816,30.0,0.7478333333333333,0.8413333333333334,0.060426000920974304,0.6686759139890096,0.8067550422190138,0.09210500750765928
ArtificialDataset14,complexity_Hostility_top30,0.25833333333333336,0.37066666666666664,0.39159282802131573,0.5241388888888888,0.44992619574718995,0.35660717245717244,0.48940867218956796,0.9986153595144583,0.9971444444444445,0.662558112579472,0.8239999165682468,0.990182579998011,0.42274252927878003,30.0,0.6538333333333334,0.7473333333333333,0.12241472574557799,0.45935627959752706,0.6613368710097497,0.24095325770874965
ArtificialDataset14,complexity_N1_top30,0.2623333333333333,0.3625333333333333,0.35669584727245396,0.50876,0.44491919889177656,0.3517451909201909,0.48859937832561023,0.998560273182928,0.9970222222222224,0.6646319286570346,0.8709867222165875,0.9923913301922423,0.7419841139047249,30.0,0.6614583333333334,0.774,0.12674908815926983,0.48503342161585633,0.6967673489765351,0.22890118389760528
ArtificialDataset14,complexity_kDN_top30,0.257,0.35813333333333336,0.42281219636180034,0.5271363636363636,0.42963347685842074,0.3405794612794613,0.48707166319492634,0.998493034189886,0.9970888888888888,0.6661697847579054,0.8730256421723475,0.9922731017128067,0.45383647425685164,30.0,0.7047083333333333,0.7866666666666666,0.057519475652730696,0.5938195852887875,0.714466981085706,0.08734657809546746
