Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,n_features,acc_mean,acc_max,acc_std,gps_mean,gps_max,gps_std
ArtificialDataset22,all,0.281,0.33320000000000005,0.48934199999999994,0.6672857142857143,0.44664591700780926,0.29186791558533043,0.497317644555183,0.9950287763879314,0.99386,0.6187299955672279,0.8745566737161556,0.9997430302317366,1.0839532842268353,950.0,0.624625,0.713,0.04759933222820913,0.5748363089636896,0.6811165774001069,0.06937644706199912
ArtificialDataset22,informative,0.197,0.30760000000000004,0.48934199999999994,0.5769411764705883,0.40959716749638564,0.2721335874661003,0.49659607443246706,0.9945166289109951,0.9938020000000001,0.6362708669718127,0.8814326572453128,0.9995199770626944,0.8206087814687455,500.0,0.653875,0.806,0.08075082927482187,0.6138468546453236,0.7945433713156457,0.10349239091372708
ArtificialDataset22,informative+redundant,0.263,0.317,0.48934199999999994,0.6880769230769231,0.42839104476789613,0.2863483924915813,0.4967288921771166,0.9947335434518534,0.9938076923076924,0.632438803962108,0.8814991993305532,0.9996294656282101,0.6236759202352632,650.0,0.6355,0.735,0.060019044596575456,0.5903874249611599,0.7074708146661839,0.0785929748864702
ArtificialDataset22,informative+redundant_nonLinear,0.275,0.3236,0.48934199999999994,0.6095,0.44499126070276895,0.2759380813936499,0.4965884505442557,0.9947770363439378,0.9938492307692307,0.6259586852616762,0.8712692773863362,0.9995990776402589,0.9655861952838045,650.0,0.628375,0.703,0.05112991156987128,0.5848988012814437,0.6700391134289438,0.06224285446357886
ArtificialDataset22,informative+noise,0.241,0.32280000000000003,0.48934199999999994,0.6777692307692307,0.40524287049988944,0.2919588009771446,0.4973492956667927,0.9951069552513214,0.9938338461538463,0.6306596141317331,0.8814799806302811,0.9996548806413541,0.6386204224386377,650.0,0.638875,0.781,0.06964283882783644,0.587042255358331,0.7663909068931748,0.10731807883236531
ArtificialDataset22,informative+rand_extra,0.205,0.308,0.48934199999999994,0.612625,0.40972433023382426,0.28008634067694177,0.49665886138398807,0.9945468498637513,0.9938031809145129,0.6362062751767312,0.8814446553198731,0.9995213543057605,0.8214046817255007,503.0,0.652375,0.802,0.08133868786043419,0.6100978253408794,0.7897699591179648,0.10830692646464134
ArtificialDataset22,mutual_info_top500,0.309,0.35980000000000006,0.48934199999999994,0.6715714285714287,0.44229623471497886,0.32154211981187875,0.49737988540073363,0.9958649660198956,0.9938859999999999,0.6340359502607353,0.8757256143489447,0.9995008335112809,0.8885436647607521,500.0,0.61,0.676,0.05481397110747799,0.5640654585197163,0.6381228066697067,0.059894124953768606
ArtificialDataset22,f_classif_top500,0.288,0.34280000000000005,0.48934199999999994,0.49525,0.39333815610360084,0.3072055298889277,0.49710268847333877,0.9954884024426278,0.9938919999999999,0.6347399812324666,0.8742525279771747,0.9995030588880204,1.0751578945716593,500.0,0.65125,0.72,0.058818728795706376,0.6165007691069844,0.6889733652588186,0.07649627247329217
ArtificialDataset22,rf_top500,0.333,0.3414,0.48934199999999994,0.6472857142857142,0.4091370567308566,0.27557796916991967,0.49697434628056125,0.9947561640237697,0.99394,0.6338237555669831,0.8733029372921406,0.9995006483591742,0.993239059611696,500.0,0.628375,0.69,0.05372931495668156,0.5853205099373586,0.6531818555766488,0.06129680567313841
ArtificialDataset22,relief_top500,0.326,0.32720000000000005,0.48934199999999994,0.6970769230769231,0.4122965118315865,0.326336741581062,0.4958413909764139,0.9906769920220625,0.99398,0.63712099808783,0.8793305611719398,0.9995183303123035,0.9064723243351542,500.0,0.6305000000000001,0.708,0.048417824344818644,0.5790625958875714,0.6733636265965582,0.06631876706205689
ArtificialDataset22,xgb_top500,0.27,0.34820000000000007,0.48934199999999994,0.5934285714285714,0.419317532286879,0.2911677406493273,0.4969889724024092,0.9950984273942021,0.993968,0.6346791786485076,0.8749692331353272,0.999506036042228,0.9356892166820036,500.0,0.633875,0.689,0.04775065444577696,0.5894525238198244,0.6397164527676288,0.06086542699989967
ArtificialDataset22,complexity_Hostility_top500,0.327,0.37420000000000003,0.48934199999999994,0.6652,0.45261150079302204,0.33856005164426217,0.4975609930824643,0.9960152418004532,0.99392,0.6326150207204753,0.8743528153098977,0.9994938760696452,0.8973531933373258,500.0,0.608375,0.671,0.043582229340474475,0.5628664371498251,0.6350795353673272,0.05642116136697697
ArtificialDataset22,complexity_N1_top500,0.354,0.37660000000000005,0.48934199999999994,0.6265333333333333,0.4396107642718018,0.3636789712446653,0.49775782787258743,0.9961206457861388,0.9938520000000001,0.633211759720947,0.8745964719401272,0.9995107248944997,0.8996450216646033,500.0,0.600625,0.662,0.0466688562411502,0.5503361507761887,0.622897552228342,0.059606497927688386
ArtificialDataset22,complexity_kDN_top500,0.337,0.368,0.48934199999999994,0.6764666666666667,0.4288209663852608,0.3348983609464226,0.4977237429367493,0.9961358219245543,0.993824,0.6331974884639835,0.875658711352422,0.999519861561378,0.9155725305775407,500.0,0.613625,0.681,0.04731637439316635,0.5661123899488779,0.637799174690509,0.063529017536117
