dataset,subset,model,acc,gps,acc_class_0,acc_class_1
ArtificialDataset21,rf_top300,NaiveBayes,0.663,0.6401932444945447,0.5668316831683168,0.7281879194630873
ArtificialDataset21,rf_top300,DecisionTree,0.579,0.5474202514300992,0.46782178217821785,0.6543624161073825
ArtificialDataset21,rf_top300,XGBoost,0.664,0.5990338164251208,0.4158415841584158,0.8322147651006712
ArtificialDataset21,relief_top300,LogReg,0.629,0.5977671638292261,0.504950495049505,0.7130872483221476
ArtificialDataset21,relief_top300,SVM-linear,0.634,0.6093535353535353,0.5371287128712872,0.6996644295302014
ArtificialDataset21,relief_top300,SVM-rbf,0.726,0.6733789135617598,0.4752475247524752,0.8959731543624161
ArtificialDataset21,relief_top300,RandomForest,0.656,0.47681093563075555,0.22524752475247525,0.947986577181208
ArtificialDataset21,relief_top300,KNN,0.678,0.5014478191367893,0.23267326732673269,0.9798657718120806
ArtificialDataset21,relief_top300,NaiveBayes,0.644,0.6172912048289309,0.5346534653465347,0.7181208053691275
ArtificialDataset21,relief_top300,DecisionTree,0.575,0.5428816739275606,0.4628712871287129,0.6510067114093959
ArtificialDataset21,relief_top300,XGBoost,0.679,0.6145259103232754,0.42326732673267325,0.8523489932885906
ArtificialDataset21,xgb_top300,LogReg,0.636,0.6131050664812723,0.5470297029702971,0.6963087248322147
ArtificialDataset21,xgb_top300,SVM-linear,0.618,0.5943014263619179,0.5297029702970297,0.6778523489932886
ArtificialDataset21,xgb_top300,SVM-rbf,0.71,0.6434656729650357,0.4282178217821782,0.9010067114093959
ArtificialDataset21,xgb_top300,RandomForest,0.626,0.39636359886143313,0.1707920792079208,0.9345637583892618
ArtificialDataset21,xgb_top300,KNN,0.754,0.720656626506024,0.5618811881188119,0.8842281879194631
ArtificialDataset21,xgb_top300,NaiveBayes,0.654,0.6304867534096253,0.556930693069307,0.7197986577181208
ArtificialDataset21,xgb_top300,DecisionTree,0.561,0.5311463051064292,0.4603960396039604,0.6291946308724832
ArtificialDataset21,xgb_top300,XGBoost,0.66,0.5937843943694606,0.41089108910891087,0.8288590604026845
ArtificialDataset21,complexity_Hostility_top300,LogReg,0.574,0.5406999459037086,0.45792079207920794,0.6526845637583892
ArtificialDataset21,complexity_Hostility_top300,SVM-linear,0.567,0.5344871719514068,0.45544554455445546,0.6426174496644296
ArtificialDataset21,complexity_Hostility_top300,SVM-rbf,0.648,0.503755080018449,0.26485148514851486,0.9077181208053692
ArtificialDataset21,complexity_Hostility_top300,RandomForest,0.611,0.3206822930213017,0.12376237623762376,0.9412751677852349
ArtificialDataset21,complexity_Hostility_top300,KNN,0.684,0.5900027314941272,0.3564356435643564,0.9060402684563759
ArtificialDataset21,complexity_Hostility_top300,NaiveBayes,0.445,0.3793210039430928,0.8193069306930693,0.1912751677852349
ArtificialDataset21,complexity_Hostility_top300,DecisionTree,0.526,0.48947096837604737,0.41089108910891087,0.6040268456375839
ArtificialDataset21,complexity_Hostility_top300,XGBoost,0.624,0.5153638324065735,0.3094059405940594,0.837248322147651
ArtificialDataset21,complexity_N1_top300,LogReg,0.588,0.5539023599776082,0.46534653465346537,0.6711409395973155
ArtificialDataset21,complexity_N1_top300,SVM-linear,0.578,0.5466245353159851,0.46782178217821785,0.6526845637583892
ArtificialDataset21,complexity_N1_top300,SVM-rbf,0.657,0.5269462083442665,0.2871287128712871,0.9077181208053692
ArtificialDataset21,complexity_N1_top300,RandomForest,0.61,0.3160963157168484,0.12128712871287128,0.9412751677852349
ArtificialDataset21,complexity_N1_top300,KNN,0.716,0.6506380960889555,0.43316831683168316,0.9077181208053692
ArtificialDataset21,complexity_N1_top300,NaiveBayes,0.421,0.2173138238948879,0.9306930693069307,0.07550335570469799
ArtificialDataset21,complexity_N1_top300,DecisionTree,0.574,0.5551391395470687,0.5173267326732673,0.6124161073825504
ArtificialDataset21,complexity_N1_top300,XGBoost,0.643,0.5619046710243809,0.3688118811881188,0.8288590604026845
ArtificialDataset21,complexity_kDN_top300,LogReg,0.592,0.564906617477519,0.49504950495049505,0.6577181208053692
ArtificialDataset21,complexity_kDN_top300,SVM-linear,0.6,0.5743926228054621,0.5074257425742574,0.662751677852349
ArtificialDataset21,complexity_kDN_top300,SVM-rbf,0.682,0.5942784878326199,0.3688118811881188,0.8942953020134228
ArtificialDataset21,complexity_kDN_top300,RandomForest,0.612,0.3511847512459561,0.14356435643564355,0.9295302013422819
ArtificialDataset21,complexity_kDN_top300,KNN,0.72,0.6693867912151347,0.4801980198019802,0.8825503355704698
ArtificialDataset21,complexity_kDN_top300,NaiveBayes,0.417,0.15197485689569168,0.9628712871287128,0.04697986577181208
ArtificialDataset21,complexity_kDN_top300,DecisionTree,0.548,0.5195965865011637,0.45544554455445546,0.610738255033557
ArtificialDataset21,complexity_kDN_top300,XGBoost,0.623,0.5460333413868085,0.3688118811881188,0.7953020134228188
