Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,n_features,acc_mean,acc_max,acc_std,gps_mean,gps_max,gps_std
ArtificialDataset11,all,0.105,0.13920000000000002,0.06144357510882901,0.625549019607843,0.3361513444338176,0.10673314694564694,0.4690813547209177,0.992561458555961,0.9946977777777778,0.658377366955671,0.8703038199937179,0.9969359359124232,0.5040395690450579,75.0,0.8644583333333333,0.9663333333333334,0.09041876780529896,0.857795053098303,0.9647287871780994,0.0930381130515736
ArtificialDataset11,informative,0.057666666666666665,0.0966,0.17436367808178677,0.5498333333333333,0.2743230688948773,0.06193340455840455,0.4426673856701899,0.9890202937628063,0.9943500000000001,0.7342409844658216,0.8867649297909006,0.9900763369382731,0.5715141361933636,20.0,0.8850416666666667,0.9856666666666667,0.08288497240630323,0.8777971705187686,0.9850498090823312,0.088717947485963
ArtificialDataset11,informative+redundant,0.06666666666666667,0.09806666666666666,0.0808641718404721,0.655375,0.2924169988543397,0.06116296296296296,0.43978770456819755,0.9880409744826267,0.9933166666666666,0.7189852532730286,0.8856542222505464,0.9944461271326186,0.5401620742988616,40.0,0.8854166666666667,0.984,0.08441690758203765,0.8783713149650265,0.9833125745479075,0.09001626131525955
ArtificialDataset11,informative+redundant_nonLinear,0.088,0.1302,0.0827560254029676,0.556537037037037,0.3673716166781798,0.09340833333333334,0.4494290906503181,0.9918633372600818,0.9943619047619047,0.6611029332109586,0.8492783378916964,0.9923727673332857,0.5056337950388952,35.0,0.8617083333333333,0.9806666666666667,0.11029835980014925,0.8548598636604922,0.9798215208099584,0.11358050523034924
ArtificialDataset11,informative+noise,0.15233333333333332,0.2168,0.17436367808178677,0.5839814814814814,0.274573460078523,0.18182133435144943,0.48177441759850215,0.9965064684717346,0.9960249999999999,0.7131027919062023,0.889811824373341,0.995149481343258,0.5741452598602602,40.0,0.8592083333333334,0.9506666666666667,0.06798270963652309,0.8504125083991394,0.9481370698260309,0.07259297734659634
ArtificialDataset11,informative+rand_extra,0.08266666666666667,0.09453333333333334,0.17631685125444171,0.5238771929824562,0.3093359993377615,0.06602501942501943,0.4419349953432517,0.9883370445045383,0.9940434782608697,0.6647128174232956,0.8671552053541369,0.990435973415242,0.5653751301842483,23.0,0.87925,0.984,0.08803980881685246,0.8726556249759875,0.9833078172511336,0.09264440169955256
ArtificialDataset11,mutual_info_top20,0.13933333333333334,0.1945333333333333,0.11037517728425136,0.5298771929824561,0.3297537801614191,0.1697644660894661,0.4508093374219822,0.9938058593080547,0.9906666666666667,0.6647089083043443,0.8511938547621163,0.9864448359010123,0.3427752142416542,20.0,0.828375,0.9223333333333333,0.07337908475420693,0.8197610484286352,0.918315314736606,0.07486707038224555
ArtificialDataset11,f_classif_top20,0.10333333333333333,0.17813333333333334,0.09655295791002726,0.6355833333333333,0.3337452411700134,0.15450674603174602,0.44985729589910206,0.9929405045863834,0.9915499999999999,0.7347334234021303,0.8813472648594882,0.9880721904864586,0.6286682699748523,20.0,0.8444583333333333,0.9503333333333334,0.07642881063602976,0.8351270485228293,0.9477440520277582,0.08115209698151007
ArtificialDataset11,rf_top20,0.10966666666666666,0.14253333333333335,0.18780288519207106,0.5645098039215686,0.2763866605046713,0.1178063492063492,0.44080363975955517,0.989751938300755,0.9909333333333334,0.6650365865256403,0.8628291529565553,0.9878648868455648,0.3497063775373743,20.0,0.8637083333333333,0.9526666666666667,0.06925302984604459,0.8540361393440545,0.9501331957141452,0.07531216857793072
ArtificialDataset11,relief_top20,0.109,0.16093333333333334,0.10630119836983283,0.5548947368421053,0.3264343753984712,0.12867658730158732,0.44222251221444125,0.9917944190413758,0.99175,0.7349440340553032,0.8827108372679436,0.988832829661724,0.5154160035274931,20.0,0.8529583333333334,0.9483333333333334,0.07540881963911834,0.8435427742117162,0.9454920952258875,0.08064313512353323
ArtificialDataset11,xgb_top20,0.09266666666666666,0.1393333333333333,0.09471524368710292,0.5808245614035088,0.29627807783653987,0.1085318783068783,0.44492330047713563,0.9909950695433151,0.9920666666666667,0.6671529197028756,0.8727808421439097,0.9889471520743327,0.8341758449785768,20.0,0.8614166666666667,0.962,0.07741616048837548,0.8543339853938096,0.9602225382886662,0.08080175596793546
ArtificialDataset11,complexity_Hostility_top20,0.11933333333333333,0.16913333333333333,0.1928938543890658,0.5727222222222222,0.33454216053786573,0.1453537037037037,0.44581036691483783,0.9924832342065056,0.9922999999999998,0.6611461679531655,0.8425779651923136,0.9864122113011432,0.26552113815713724,20.0,0.8462916666666667,0.9376666666666666,0.07082471936418717,0.8372721503960928,0.9346005816724083,0.0751504876085555
ArtificialDataset11,complexity_N1_top20,0.12566666666666668,0.1910666666666667,0.2072360524069314,0.5607407407407408,0.3176236624697585,0.16057830687830688,0.44811946758324933,0.9926531270345572,0.9912666666666667,0.6655880019088742,0.8621602165141544,0.9874290493005495,0.3115348292352467,20.0,0.8335,0.9223333333333333,0.0632282335971006,0.8222381639087863,0.9177660240315034,0.06861401972997092
ArtificialDataset11,complexity_kDN_top20,0.113,0.1682,0.19512883261730476,0.6146274509803922,0.31770295996910286,0.13933373015873016,0.44747825320799606,0.9922288294411237,0.9914500000000002,0.6655121466971984,0.862568276590774,0.9874883241935962,0.3218814629792302,20.0,0.8472500000000001,0.948,0.07068839513208096,0.8372600570628254,0.9450388215723965,0.07609957765894551
