Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,n_features,acc_mean,acc_max,acc_std,gps_mean,gps_max,gps_std
ArtificialDataset4,all,0.0498,0.07016,0.061348014192954006,0.6492777777777777,0.1282125875547853,0.05991075244519618,0.4525680435719296,0.9856850740296118,0.9956461538461538,0.6650725789802265,0.8806558499187868,0.9946546771001478,1.0838849543638414,39.0,0.955275,0.9834,0.026073070398401493,0.9552712183199561,0.9833998480767062,0.026074971374689247
ArtificialDataset4,informative,0.017,0.026120000000000004,0.06868744473327756,0.6071294117647059,0.11109474663653385,0.01974579365079365,0.390055900346204,0.9660531412565025,0.9940133333333333,0.7419385373869576,0.8851408616488712,0.986559259825894,0.9349089576958671,15.0,0.961325,0.9922,0.029181978293852155,0.9613214420900011,0.9921999745292456,0.029184948221895674
ArtificialDataset4,informative+redundant,0.0168,0.030680000000000002,0.061910529672273354,0.643,0.11833767813716467,0.023062380952380952,0.38871567741901525,0.9623059623849538,0.9935894736842105,0.7354421207720149,0.8846769489213558,0.9889074127022582,0.9908485587425128,19.0,0.96115,0.9926,0.02929451435727469,0.9611451257099062,0.9925999973161385,0.02929930324628249
ArtificialDataset4,informative+redundant_nonLinear,0.0218,0.031239999999999997,0.06515695584359417,0.6465875,0.15510317545121746,0.024114603174603174,0.39436764412475334,0.9701908763505402,0.9939199999999999,0.6660597753242712,0.866434017024749,0.9883892820125393,0.95759817577237,20.0,0.9577,0.9912,0.0338811367662218,0.9576941743510979,0.9911999644873465,0.03388790208375283
ArtificialDataset4,informative+noise,0.0594,0.0908,0.07066952168111154,0.6464235294117647,0.11068519583716598,0.07367367493617494,0.4626589897000911,0.992850020008003,0.9964666666666668,0.7252265275486822,0.8920753875432692,0.9936889370061656,0.9389981788362155,30.0,0.9551,0.983,0.026550221952260353,0.9550965878090258,0.9829994956920595,0.02655019394063408
ArtificialDataset4,informative+rand_extra,0.0246,0.0342,0.07070773486112039,0.6069294117647059,0.11435555227073096,0.027738095238095242,0.4104691913912352,0.9761340536214484,0.9948555555555555,0.7068792699750936,0.8786755322338493,0.9884685670493906,0.9375622346724922,18.0,0.96055,0.99,0.027925155070550364,0.9605477157929417,0.9899999595957963,0.027925839597296366
ArtificialDataset4,mutual_info_top15,0.0464,0.06656000000000001,0.07999713562558042,0.7225866666666667,0.11999588369296275,0.06234087301587301,0.3892752225721873,0.9670974789915967,0.9908,0.7404041650847168,0.8795108611695647,0.985028149322615,1.2517780242015746,15.0,0.94145,0.97,0.023404212075118908,0.9414451705973843,0.9699999802061724,0.023408341879139902
ArtificialDataset4,f_classif_top15,0.0622,0.07728,0.08460890179602969,0.6016333333333334,0.12970204845261366,0.06779809523809524,0.3988303874221214,0.9720450580232093,0.9918133333333335,0.7075078822741702,0.8707847346583188,0.9843142572559557,1.1992563198647,15.0,0.936975,0.9638,0.021529630744627277,0.9369698779391458,0.9637999624403014,0.021534802827040476
ArtificialDataset4,rf_top15,0.0358,0.05364000000000001,0.073598870864334,0.7020266666666667,0.12343248296717493,0.05123507936507935,0.3816711440435997,0.9596626650660264,0.9910533333333332,0.7422029449333353,0.8800235666954807,0.9849597746062333,1.1086119704391153,15.0,0.94725,0.979,0.025885627562137897,0.947245230163611,0.9789999991419817,0.025891843648670067
ArtificialDataset4,relief_top15,0.034,0.05764000000000001,0.07769525577730199,0.6237176470588236,0.12717173086190148,0.05260666666666666,0.38479571877145224,0.9667598239295719,0.99136,0.7409167691369568,0.8799099722256795,0.9850909447763808,1.1206050050764629,15.0,0.94625,0.9768,0.026110479560075953,0.9462442622251444,0.9767999847993347,0.026117991350651622
ArtificialDataset4,xgb_top15,0.0314,0.04496,0.07003151575571803,0.6331625,0.14461682429298897,0.0405847619047619,0.3857318323202575,0.9657498999599841,0.9920133333333335,0.6657199139226233,0.8681782302089079,0.9845261503524864,0.8434408719951003,15.0,0.9534,0.9826,0.02687303481187044,0.953398712149627,0.9825997952917094,0.026873220969519884
ArtificialDataset4,complexity_Hostility_top15,0.0754,0.0956,0.08320190993493883,0.5682352941176471,0.13746768824843159,0.08866309523809524,0.4137451707933097,0.9800513005202082,0.9917066666666667,0.7412546331239042,0.8820253511612496,0.985936330975491,1.231860404059506,15.0,0.931175,0.9534,0.02027142605456543,0.9311664043332091,0.953399841635711,0.020280027357140098
ArtificialDataset4,complexity_N1_top15,0.0464,0.06656000000000001,0.08029787488631969,0.7223733333333333,0.11999588369296275,0.06234087301587301,0.3892752225721873,0.9670974789915967,0.9908,0.7404041650847168,0.8795108611695647,0.985028149322615,1.251778024201575,15.0,0.94165,0.97,0.024085976951626543,0.9416449452791796,0.9699999802061724,0.02409045870611399
ArtificialDataset4,complexity_kDN_top15,0.0464,0.06656000000000001,0.08342640669184548,0.72056,0.11999588369296275,0.06234087301587301,0.3892752225721873,0.9670974789915967,0.9908,0.7404041650847168,0.8795108611695647,0.985028149322615,1.2517780242015748,15.0,0.94125,0.97,0.023838684048052172,0.9412449154777687,0.9699999802061724,0.0238428594420609
