Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,n_features,acc_mean,acc_max,acc_std,gps_mean,gps_max,gps_std
ArtificialDataset17,all,0.2364,0.34004,0.41545728,0.4685862068965516,0.4122175751670538,0.3323865659608643,0.49453924131546645,0.999090341710842,0.9984136842105265,0.6616333116828738,0.8734163045245045,0.9988402631810326,0.52196396782855,190.0,0.7085,0.7846,0.0535499766573245,0.37437095016671273,0.6187708313426286,0.20867217648951025
ArtificialDataset17,informative,0.2098,0.31784,0.41545728,0.4844969696969696,0.4057795586153513,0.31333595563601474,0.49180693344377785,0.998933935839615,0.9984628571428571,0.7132797463327499,0.8953201657882895,0.9972283784973686,0.7358721673926699,70.0,0.7315,0.8238,0.05546633470596634,0.43766236961913463,0.732528504962594,0.2354232602119629
ArtificialDataset17,informative+redundant,0.21,0.32720000000000005,0.41545728,0.4767030303030302,0.40738265967529,0.31229883716623824,0.4919820652014589,0.9990009975681434,0.9984290909090909,0.706919878506748,0.8949220815097743,0.9982145673476345,0.8618742345612249,110.0,0.72165,0.8146,0.06024386157230343,0.44076684756827733,0.7115868983960283,0.2297072089233447
ArtificialDataset17,informative+redundant_nonLinear,0.2204,0.32736000000000004,0.41545728,0.45094838709677426,0.41321837490429325,0.3254631500439331,0.49231872928097137,0.9990121013442574,0.9984745454545455,0.6629876444976872,0.8583930972410307,0.9978288011882703,0.8165232757119906,110.0,0.716875,0.8084,0.060445577647524056,0.40426253686562574,0.6940998361890702,0.22183577589118306
ArtificialDataset17,informative+noise,0.243,0.3488,0.41545728,0.5360571428571429,0.4063858358487456,0.3294062562877685,0.4953936216330292,0.9991162276365849,0.9984,0.6986625416103575,0.894811376431162,0.9982094827908615,0.7280442942406967,110.0,0.7133,0.7812,0.04782814473269296,0.3821255794860979,0.604045713591024,0.2139327531921784
ArtificialDataset17,informative+rand_extra,0.2118,0.3204,0.41545728,0.4775870967741936,0.4053132482246179,0.3102118669080131,0.4919087595703788,0.9989458078565334,0.9984438356164385,0.6949391540311343,0.8928639189627342,0.9972992806190106,0.7426105925847593,73.0,0.729575,0.8232,0.05442976470382988,0.44108534859903353,0.730566037735849,0.23137537589878943
ArtificialDataset17,mutual_info_top70,0.2598,0.376,0.41545728,0.5244866666666667,0.4140441194468863,0.36981326331689995,0.49448456650014416,0.9992682466057222,0.9983885714285714,0.6638921379375741,0.86455150604885,0.9967759154511279,0.580147024285768,70.0,0.697275,0.7492,0.04656521540500252,0.31145727426759995,0.46163845435342776,0.17266849409853574
ArtificialDataset17,f_classif_top70,0.2528,0.34688,0.41545728,0.5437538461538461,0.40611517770147915,0.337463155568202,0.4916832671362518,0.999140241821034,0.9983828571428572,0.6654117953117898,0.8888453908295998,0.9970739113634512,0.9857656624582746,70.0,0.7181,0.7826,0.04465934552652044,0.3703256526992956,0.6169018598056926,0.22139331876206142
ArtificialDataset17,rf_top70,0.241,0.34356000000000003,0.41545728,0.5181241379310344,0.4080113972090272,0.3438967152611526,0.49306282588333344,0.9990816152446977,0.9985742857142859,0.6648075379936743,0.879334004815068,0.9969986760117001,0.7937295198534298,70.0,0.677875,0.7908,0.12825051099870355,0.3987767188184178,0.6435146988804187,0.19898826604357944
ArtificialDataset17,relief_top70,0.2568,0.3416,0.41545728,0.4598375,0.40781485035728027,0.3308056506994897,0.4905995136966014,0.9990218192878209,0.9985114285714286,0.7232035398106608,0.8949392741772905,0.9971591851634727,0.945152726636449,70.0,0.7132499999999999,0.7906,0.05240226276466638,0.40919356728822437,0.6418731869401281,0.20146010424161767
ArtificialDataset17,xgb_top70,0.2428,0.35196,0.41545728,0.5309923076923077,0.41326228056557285,0.3359562607730733,0.4926727175774027,0.9991579626295508,0.9984742857142858,0.6642971616692749,0.8733860825026181,0.9968991907247586,0.7525982627043868,70.0,0.71145,0.7802,0.04874830399980233,0.3881898340073824,0.6067695781274608,0.19281395541068005
ArtificialDataset17,complexity_Hostility_top70,0.2682,0.36968,0.41545728,0.471325,0.41459044608551104,0.3646099278157044,0.4944513495792997,0.9992339037091162,0.9984742857142858,0.6634225416684519,0.8439787519582987,0.9962107177028742,0.8900048035029993,70.0,0.6913750000000001,0.7334,0.04208758724374681,0.28813338485327394,0.4572521739130435,0.16095167248804565
ArtificialDataset17,complexity_N1_top70,0.2642,0.36003999999999997,0.41545728,0.5512,0.4134200977662256,0.34201817359379266,0.49373941591858866,0.9991966943942397,0.9985714285714287,0.6651432177075444,0.8774730184828408,0.9969276770877928,0.3118052673082932,70.0,0.705375,0.7678,0.046879473119906145,0.3134980587682271,0.5469305828024322,0.2123890912632816
ArtificialDataset17,complexity_kDN_top70,0.2664,0.37108,0.41545728,0.4391,0.4131028700680792,0.3629223211523798,0.49376605449903216,0.9992281926526976,0.9984571428571427,0.6636970005076905,0.8574479601917406,0.9966260445810305,0.6925397595316032,70.0,0.69495,0.744,0.04320181874478371,0.3136832045473949,0.45292142222303977,0.1608106352138955
