dataset,subset,model,acc,gps,acc_class_0,acc_class_1
ArtificialDataset17,all,LogReg,0.72,0.4300785541726165,0.1949728260869565,0.9390589569160998
ArtificialDataset17,all,SVM-linear,0.7056,0.00807943285819392,0.0020380434782608695,0.9991496598639455
ArtificialDataset17,all,SVM-rbf,0.7846,0.6187708313426286,0.34035326086956524,0.969954648526077
ArtificialDataset17,all,RandomForest,0.714,0.15340498653766171,0.04483695652173913,0.9931972789115646
ArtificialDataset17,all,KNN,0.739,0.5453958362304051,0.3023097826086957,0.921201814058957
ArtificialDataset17,all,NaiveBayes,0.6666,0.28790366539010526,0.12092391304347826,0.8942743764172335
ArtificialDataset17,all,DecisionTree,0.6046,0.4462517878885278,0.32065217391304346,0.7230725623582767
ArtificialDataset17,all,XGBoost,0.7336,0.5050825069135628,0.25747282608695654,0.9322562358276644
ArtificialDataset17,informative,LogReg,0.7334,0.43288842924915927,0.18682065217391305,0.9614512471655329
ArtificialDataset17,informative,SVM-linear,0.7056,0.0,0.0,1.0
ArtificialDataset17,informative,SVM-rbf,0.8238,0.732528504962594,0.4986413043478261,0.9594671201814059
ArtificialDataset17,informative,RandomForest,0.7196,0.20709284962039645,0.06385869565217392,0.9931972789115646
ArtificialDataset17,informative,KNN,0.7678,0.6177454068297746,0.37160326086956524,0.9331065759637188
ArtificialDataset17,informative,NaiveBayes,0.713,0.4381227421914462,0.2078804347826087,0.9237528344671202
ArtificialDataset17,informative,DecisionTree,0.632,0.489893139350484,0.3607336956521739,0.7451814058956916
ArtificialDataset17,informative,XGBoost,0.7568,0.5830278847492227,0.33152173913043476,0.9342403628117913
ArtificialDataset17,informative+redundant,LogReg,0.7312,0.43567572633293683,0.19089673913043478,0.9566326530612245
ArtificialDataset17,informative+redundant,SVM-linear,0.7056,0.0,0.0,1.0
ArtificialDataset17,informative+redundant,SVM-rbf,0.8146,0.7115868983960283,0.4673913043478261,0.9594671201814059
ArtificialDataset17,informative+redundant,RandomForest,0.7196,0.21382720143831524,0.06657608695652174,0.9920634920634921
ArtificialDataset17,informative+redundant,KNN,0.762,0.6056962580149613,0.3607336956521739,0.9294217687074829
ArtificialDataset17,informative+redundant,NaiveBayes,0.673,0.5142338739048956,0.34646739130434784,0.8092403628117913
ArtificialDataset17,informative+redundant,DecisionTree,0.6146,0.4765526860606333,0.360054347826087,0.7208049886621315
ArtificialDataset17,informative+redundant,XGBoost,0.7526,0.5685621363984483,0.31589673913043476,0.9348072562358276
ArtificialDataset17,informative+redundant_nonLinear,LogReg,0.7266,0.42734552528994435,0.1875,0.951530612244898
ArtificialDataset17,informative+redundant_nonLinear,SVM-linear,0.7056,0.00807943285819392,0.0020380434782608695,0.9991496598639455
ArtificialDataset17,informative+redundant_nonLinear,SVM-rbf,0.8084,0.6940998361890702,0.43953804347826086,0.9623015873015873
ArtificialDataset17,informative+redundant_nonLinear,RandomForest,0.7214,0.2296647431350096,0.07269021739130435,0.9920634920634921
ArtificialDataset17,informative+redundant_nonLinear,KNN,0.7582,0.5861843589658163,0.3342391304347826,0.9350907029478458
