y,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,level,subset
0,0.29,0.2806666666666667,0.2990429704127523,0.3127272727272727,0.4110330045847295,0.25808333333333333,0.3797272312623273,0.951833611574847,0.9866666666666667,0.6912716598551069,0.840570811637205,0.9539612569685081,0.3356361215043479,class,rf_top6
1,0.03428571428571429,0.09671428571428572,0.12816127303403668,0.4783116883116883,0.18861028882325595,0.09519047619047619,0.3413342793925762,0.9837828040437048,0.9935714285714285,0.7051961766484359,0.8609742070912122,0.9608633193447867,0.762062644217521,class,rf_top6
dataset,0.111,0.1519,0.17942578224765135,0.4286363636363636,0.25533710355169803,0.14405833333333334,0.3528521649535016,0.9741980463030474,0.9915,0.7010188216104373,0.85485318845501,0.9587927006319031,0.634134687403569,class,rf_top6
0,0.4044551798174987,0.2,0.5,0.3181818181818182,0.25133661862445933,0.0,0.4299373942776844,0.996661101836394,1.0,0.6893618976534652,0.85069782285565,0.9654962306874578,0.02898408691097028,instance,rf_top6
0,0.07610993657505283,0.0,0.0,0.13636363636363635,0.27346193052751044,0.0,0.25029774202026567,0.9699499165275459,1.0,0.6768279447152975,0.8750615157226324,0.9831621251565981,0.3609455230602615,instance,rf_top6
0,0.5419411506368028,0.6,0.8387096774193549,0.36363636363636365,0.20892843942374473,0.0,0.39625772886183663,0.998330550918197,1.0,0.7273091545494308,0.7962276840316077,0.8459982798873535,0.11761951648996025,instance,rf_top6
0,0.06060606060606055,0.0,0.0,0.13636363636363635,0.21028013017717095,0.0,0.2651648159532337,0.9532554257095158,1.0,0.6707585484824792,0.8209709609266991,0.9533322857739643,0.9082841799289513,instance,rf_top6
0,0.04901960784313719,0.0,0.0,0.13636363636363635,0.20461314853333512,0.0,0.2592349384270284,0.8881469115191987,1.0,0.6821180732583041,0.8093962600867085,0.9134921931542749,0.8778806537799744,instance,rf_top6
0,0.07610993657505283,0.0,0.0,0.13636363636363635,0.24486507363654963,0.0,0.2942951280225313,0.9833055091819699,1.0,0.6825136122479886,0.8743690516832673,0.9873956486625356,0.29534871500352927,instance,rf_top6
0,0.17945439045183287,0.6,0.8387096774193549,0.5454545454545454,0.23036642995838486,1.0,0.5433945387642144,1.0,1.0,0.7357707349280448,0.815348466263003,0.9207915861495926,0.053116047675011456,instance,rf_top6
0,0.5785261574820066,0.8,0.9317180616740088,0.45454545454545453,0.879621662266955,0.5,0.4622659592414904,0.998330550918197,1.0,0.6905103581430017,0.8514878083473367,0.9721609987575125,-0.10042522184809521,instance,rf_top6
0,0.3585065858919638,0.2,0.6538461538461539,0.5,0.4384357812423497,0.0,0.38026589762706253,0.993322203672788,1.0,0.6791074578369127,0.8845366528661719,0.9616319061510508,0.11713424726837253,instance,rf_top6
0,0.6362843636697415,1.0,0.9317180616740088,0.5909090909090909,0.5804874526673723,1.0,0.6641556328694223,1.0,1.0,0.6912824777125716,0.8751568217960628,0.9417518500409074,-0.5517219944372326,instance,rf_top6
0,0.2550505050505051,0.2,0.18867924528301883,0.22727272727272727,0.29830072282535625,0.0,0.4680163279421127,0.998330550918197,1.0,0.6705426909974197,0.8268437521845015,0.9909825548509373,-0.06918273621229501,instance,rf_top6
0,0.07610993657505283,0.0,0.3035714285714286,0.3181818181818182,0.2619076393113934,0.0,0.3200219776499912,0.9749582637729549,1.0,0.6882818234803414,0.8808057290662484,0.9962394194235225,0.40537722672046433,instance,rf_top6
0,0.18840579710144922,0.0,0.0,0.13636363636363635,0.20488931377206188,0.0,0.4604437587581981,0.991652754590985,1.0,0.6780225474465927,0.8167346903967031,0.9722672054803236,0.5883488618423244,instance,rf_top6
0,0.18840579710144922,0.0,0.0,0.13636363636363635,0.20281834601599663,0.0,0.2997370303763087,0.989983305509182,1.0,0.6761675148174129,0.7998057942869717,0.9637107887016129,0.7917123680729656,instance,rf_top6
0,0.4822329575952765,0.8,0.5,0.3181818181818182,0.23298276856482625,1.0,0.6952642589377137,1.0,1.0,0.7051238314579794,0.8346017350152412,0.9778253912649307,-0.12068897047670121,instance,rf_top6
