dataset,subset,model,acc,gps,acc_class_0,acc_class_1
ArtificialDataset11,informative+redundant_nonLinear,SVM-rbf,0.9806666666666667,0.9798215208099584,0.9725,0.9861111111111112
ArtificialDataset11,informative+redundant_nonLinear,RandomForest,0.9296666666666666,0.9259141058910901,0.8908333333333334,0.9555555555555556
ArtificialDataset11,informative+redundant_nonLinear,KNN,0.9493333333333334,0.9472566889224622,0.945,0.9522222222222222
ArtificialDataset11,informative+redundant_nonLinear,NaiveBayes,0.6606666666666666,0.6564546832167,0.9383333333333334,0.47555555555555556
ArtificialDataset11,informative+redundant_nonLinear,DecisionTree,0.8036666666666666,0.7923059181183847,0.7425,0.8444444444444444
ArtificialDataset11,informative+redundant_nonLinear,XGBoost,0.956,0.9539283612401236,0.9358333333333333,0.9694444444444444
ArtificialDataset11,informative+noise,LogReg,0.8003333333333333,0.7857144027824069,0.7083333333333334,0.8616666666666667
ArtificialDataset11,informative+noise,SVM-linear,0.809,0.7928696955357848,0.6975,0.8833333333333333
ArtificialDataset11,informative+noise,SVM-rbf,0.9506666666666667,0.9481370698260309,0.9191666666666667,0.9716666666666667
ArtificialDataset11,informative+noise,RandomForest,0.9176666666666666,0.9129493298225847,0.8683333333333333,0.9505555555555556
ArtificialDataset11,informative+noise,KNN,0.862,0.8527528485189243,0.7866666666666666,0.9122222222222223
ArtificialDataset11,informative+noise,NaiveBayes,0.7933333333333333,0.7834082118172573,0.7533333333333333,0.82
ArtificialDataset11,informative+noise,DecisionTree,0.7996666666666666,0.7893023136866639,0.7516666666666667,0.8316666666666667
ArtificialDataset11,informative+noise,XGBoost,0.941,0.9381661952034627,0.9166666666666666,0.9572222222222222
ArtificialDataset11,informative+rand_extra,LogReg,0.801,0.7861739883332481,0.7066666666666667,0.8638888888888889
ArtificialDataset11,informative+rand_extra,SVM-linear,0.811,0.7939574066531437,0.69,0.8916666666666667
ArtificialDataset11,informative+rand_extra,SVM-rbf,0.984,0.9833078172511336,0.9775,0.9883333333333333
ArtificialDataset11,informative+rand_extra,RandomForest,0.9376666666666666,0.9343920943889963,0.9016666666666666,0.9616666666666667
ArtificialDataset11,informative+rand_extra,KNN,0.9643333333333334,0.9627952408349848,0.9558333333333333,0.97
ArtificialDataset11,informative+rand_extra,NaiveBayes,0.769,0.7658528333803214,0.8341666666666666,0.7255555555555555
ArtificialDataset11,informative+rand_extra,DecisionTree,0.814,0.8039783320213779,0.7625,0.8483333333333334
ArtificialDataset11,informative+rand_extra,XGBoost,0.953,0.9507872869446938,0.9325,0.9666666666666667
ArtificialDataset11,mutual_info_top20,LogReg,0.7813333333333333,0.7647531112003212,0.6833333333333333,0.8466666666666667
ArtificialDataset11,mutual_info_top20,SVM-linear,0.7843333333333333,0.7686869854816192,0.6925,0.8455555555555555
ArtificialDataset11,mutual_info_top20,SVM-rbf,0.9223333333333333,0.918315314736606,0.8866666666666667,0.9461111111111111
ArtificialDataset11,mutual_info_top20,RandomForest,0.8736666666666667,0.8670624801351645,0.8316666666666667,0.9016666666666666
ArtificialDataset11,mutual_info_top20,KNN,0.8766666666666667,0.8690842381243489,0.8141666666666667,0.9183333333333333
ArtificialDataset11,mutual_info_top20,NaiveBayes,0.7103333333333334,0.7099739877924769,0.925,0.5672222222222222
ArtificialDataset11,mutual_info_top20,DecisionTree,0.7836666666666666,0.7711539156658581,0.7208333333333333,0.8255555555555556
ArtificialDataset11,mutual_info_top20,XGBoost,0.8946666666666667,0.8890583542926865,0.8525,0.9227777777777778
ArtificialDataset11,f_classif_top20,LogReg,0.7763333333333333,0.7595163054777032,0.6791666666666667,0.8411111111111111
ArtificialDataset11,f_classif_top20,SVM-linear,0.7793333333333333,0.7600936216383788,0.6616666666666666,0.8577777777777778
ArtificialDataset11,f_classif_top20,SVM-rbf,0.9503333333333334,0.9477440520277582,0.9166666666666666,0.9727777777777777
ArtificialDataset11,f_classif_top20,RandomForest,0.882,0.8751047367407687,0.8266666666666667,0.9188888888888889
ArtificialDataset11,f_classif_top20,KNN,0.903,0.8976634252860404,0.8575,0.9333333333333333
ArtificialDataset11,f_classif_top20,NaiveBayes,0.748,0.739895336507296,0.7441666666666666,0.7505555555555555
ArtificialDataset11,f_classif_top20,DecisionTree,0.8023333333333333,0.7912570038575052,0.745,0.8405555555555555
ArtificialDataset11,f_classif_top20,XGBoost,0.9143333333333333,0.9097419066471831,0.8733333333333333,0.9416666666666667
ArtificialDataset11,rf_top20,LogReg,0.7933333333333333,0.7773467017858132,0.6933333333333334,0.86
ArtificialDataset11,rf_top20,SVM-linear,0.7976666666666666,0.7799124802136524,0.68,0.8761111111111111
ArtificialDataset11,rf_top20,SVM-rbf,0.9526666666666667,0.9501331957141452,0.9158333333333334,0.9772222222222222
ArtificialDataset11,rf_top20,RandomForest,0.9063333333333333,0.9007570267647493,0.8508333333333333,0.9433333333333334
ArtificialDataset11,rf_top20,KNN,0.919,0.914158491159792,0.8641666666666666,0.9555555555555556
ArtificialDataset11,rf_top20,NaiveBayes,0.8026666666666666,0.787135705885269,0.7008333333333333,0.8705555555555555
ArtificialDataset11,rf_top20,DecisionTree,0.807,0.7954269328947731,0.7416666666666667,0.8505555555555555
ArtificialDataset11,rf_top20,XGBoost,0.931,0.9274185803342418,0.8958333333333334,0.9544444444444444
ArtificialDataset11,relief_top20,LogReg,0.784,0.7669747584120788,0.6808333333333333,0.8527777777777777
ArtificialDataset11,relief_top20,SVM-linear,0.788,0.7701568890989684,0.6758333333333333,0.8627777777777778
ArtificialDataset11,relief_top20,SVM-rbf,0.9483333333333334,0.9454920952258875,0.9075,0.9755555555555555
ArtificialDataset11,relief_top20,RandomForest,0.9003333333333333,0.8947613199156891,0.8525,0.9322222222222222
ArtificialDataset11,relief_top20,KNN,0.9086666666666666,0.9024852472713979,0.8358333333333333,0.9572222222222222
ArtificialDataset11,relief_top20,NaiveBayes,0.756,0.744647235253403,0.7158333333333333,0.7827777777777778
ArtificialDataset11,relief_top20,DecisionTree,0.8123333333333334,0.8013787362790478,0.7508333333333334,0.8533333333333334
ArtificialDataset11,relief_top20,XGBoost,0.926,0.9224459122372574,0.9,0.9433333333333334
ArtificialDataset11,xgb_top20,LogReg,0.7913333333333333,0.7765698790811685,0.7033333333333334,0.85
ArtificialDataset11,xgb_top20,SVM-linear,0.7903333333333333,0.7741949550247395,0.6908333333333333,0.8566666666666667
ArtificialDataset11,xgb_top20,SVM-rbf,0.962,0.9602225382886662,0.9433333333333334,0.9744444444444444
ArtificialDataset11,xgb_top20,RandomForest,0.9066666666666666,0.9015371376680438,0.8616666666666667,0.9366666666666666
ArtificialDataset11,xgb_top20,KNN,0.921,0.9162007141029903,0.8641666666666666,0.9588888888888889
ArtificialDataset11,xgb_top20,NaiveBayes,0.7643333333333333,0.7630768727131045,0.8758333333333334,0.69
ArtificialDataset11,xgb_top20,DecisionTree,0.8216666666666667,0.8120539706631607,0.7708333333333334,0.8555555555555555
ArtificialDataset11,xgb_top20,XGBoost,0.934,0.9308158156086033,0.9083333333333333,0.9511111111111111
ArtificialDataset11,complexity_Hostility_top20,LogReg,0.781,0.7650390695653938,0.6883333333333334,0.8427777777777777
ArtificialDataset11,complexity_Hostility_top20,SVM-linear,0.7813333333333333,0.7665174157153235,0.6983333333333334,0.8366666666666667
ArtificialDataset11,complexity_Hostility_top20,SVM-rbf,0.9376666666666666,0.9346005816724083,0.91,0.9561111111111111
ArtificialDataset11,complexity_Hostility_top20,RandomForest,0.893,0.8866900438886195,0.8375,0.93
ArtificialDataset11,complexity_Hostility_top20,KNN,0.898,0.8916151934682286,0.835,0.94
ArtificialDataset11,complexity_Hostility_top20,NaiveBayes,0.768,0.7581722489481383,0.7391666666666666,0.7872222222222223
ArtificialDataset11,complexity_Hostility_top20,DecisionTree,0.796,0.7846684634339394,0.7391666666666666,0.8338888888888889
ArtificialDataset11,complexity_Hostility_top20,XGBoost,0.9153333333333333,0.9108741864766909,0.8766666666666667,0.9411111111111111
ArtificialDataset11,complexity_N1_top20,LogReg,0.7723333333333333,0.7545854973986243,0.67,0.8405555555555555
ArtificialDataset11,complexity_N1_top20,SVM-linear,0.775,0.7554344395994946,0.6575,0.8533333333333334
ArtificialDataset11,complexity_N1_top20,SVM-rbf,0.9223333333333333,0.9177660240315034,0.87,0.9572222222222222
ArtificialDataset11,complexity_N1_top20,RandomForest,0.8776666666666667,0.8705037831950051,0.8216666666666667,0.915
ArtificialDataset11,complexity_N1_top20,KNN,0.8746666666666667,0.8668939640457854,0.8108333333333333,0.9172222222222223
ArtificialDataset11,complexity_N1_top20,NaiveBayes,0.768,0.752696828208018,0.6875,0.8216666666666667
ArtificialDataset11,complexity_N1_top20,DecisionTree,0.7893333333333333,0.7775271131100859,0.7308333333333333,0.8283333333333334
ArtificialDataset11,complexity_N1_top20,XGBoost,0.8886666666666667,0.8824976616817735,0.8408333333333333,0.9205555555555556
ArtificialDataset11,complexity_kDN_top20,LogReg,0.781,0.7648400734802685,0.6866666666666666,0.8438888888888889
ArtificialDataset11,complexity_kDN_top20,SVM-linear,0.7856666666666666,0.7663269231510498,0.6633333333333333,0.8672222222222222
ArtificialDataset11,complexity_kDN_top20,SVM-rbf,0.948,0.9450388215723965,0.9025,0.9783333333333334
ArtificialDataset11,complexity_kDN_top20,RandomForest,0.8836666666666667,0.8769472565738924,0.83,0.9194444444444444
ArtificialDataset11,complexity_kDN_top20,KNN,0.902,0.8962637076058467,0.8483333333333334,0.9377777777777778
ArtificialDataset11,complexity_kDN_top20,NaiveBayes,0.7723333333333333,0.7594119445476133,0.7108333333333333,0.8133333333333334
ArtificialDataset11,complexity_kDN_top20,DecisionTree,0.795,0.7837150652515401,0.7391666666666666,0.8322222222222222
ArtificialDataset11,complexity_kDN_top20,XGBoost,0.9103333333333333,0.9055366643199958,0.8691666666666666,0.9377777777777778
