Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,n_features,acc_mean,acc_max,acc_std,gps_mean,gps_max,gps_std
ArtificialDataset10,all,0.144,0.1601,0.14945377204098803,0.5506578947368421,0.3177136721319132,0.16081031746031743,0.45534244254537726,0.9822587998105013,0.9911967213114754,0.6756545356385762,0.8608796485889036,0.9956289678442076,0.9066918315920329,61.0,0.8708750000000001,0.912,0.04109983489713102,0.8332177764737713,0.8875927028257291,0.046552382977581436
ArtificialDataset10,informative,0.0795,0.12510000000000002,0.15998086869395742,0.5751666666666667,0.2802860238061683,0.119875,0.3643657041955125,0.9704774684039755,0.9881666666666666,0.7695176263902844,0.8753608152608559,0.9662129222990694,0.6651704471936548,6.0,0.885375,0.9265,0.03919160806674236,0.8480599648136083,0.9041875032316681,0.056998663681265965
ArtificialDataset10,informative+redundant,0.0905,0.1391,0.14456850967642307,0.5279722222222222,0.32196433371167504,0.11896666666666667,0.38921372257093495,0.9760576210529581,0.9877307692307693,0.7369754702050623,0.8742664461522849,0.9893620007705078,1.0275391966948852,26.0,0.8791875,0.9195,0.04920724213539537,0.8456942783332237,0.8990604558590851,0.05523125502476894
ArtificialDataset10,informative+redundant_nonLinear,0.108,0.14010000000000003,0.11803731092883789,0.6319375,0.3157133824172461,0.12258571428571428,0.39254461326519186,0.977392072921154,0.9895714285714287,0.6823048445144547,0.8242484615897638,0.9824583193189999,0.4346629969352034,21.0,0.877375,0.9125,0.03865668487744758,0.8400821089704995,0.8831904309601044,0.05118975804126699
ArtificialDataset10,informative+noise,0.229,0.286,0.15998086869395742,0.6226875,0.2800229541165858,0.2649358433233433,0.48306284046421283,0.9964079762434651,0.9945769230769231,0.7161723118694251,0.8837631943734208,0.9919824218901174,0.6708389652356972,26.0,0.85275,0.905,0.04245081187175848,0.7963743844697317,0.8788463381226432,0.0674729162032668
ArtificialDataset10,informative+rand_extra,0.0885,0.12739999999999999,0.16538475220987034,0.5174375,0.33548546275487684,0.11630833333333333,0.36826677692314796,0.9736917467878916,0.9877222222222223,0.6980034723107401,0.8422413040951773,0.9694815744864372,0.6669630701070368,9.0,0.8765625,0.9205,0.05039801406234744,0.8260453187059373,0.8951861444145933,0.09945747350454567
ArtificialDataset10,mutual_info_top6,0.147,0.22440000000000002,0.213949033695919,0.3899375,0.30082689076728936,0.22101666666666664,0.4096156084872684,0.9902584704552858,0.9888333333333333,0.7050318630602406,0.8513677151593898,0.9465181922468822,0.6537622008090572,6.0,0.83075,0.858,0.025859510546688357,0.7767252912135852,0.8178221374901872,0.029888415676852804
ArtificialDataset10,f_classif_top6,0.145,0.21240000000000003,0.22349686420218587,0.5550882352941177,0.30080794005926714,0.215575,0.3991832823426038,0.9877799919093174,0.98625,0.7844394312146405,0.875425895794235,0.9596659557593394,1.359140926402697,6.0,0.81175,0.8475,0.03055440113259346,0.7512154096275837,0.7924853125867252,0.04274425445036906
ArtificialDataset10,rf_top6,0.111,0.1519,0.17942578224765135,0.4286363636363636,0.25533710355169803,0.14405833333333334,0.3528521649535016,0.9741980463030474,0.9915,0.7010188216104373,0.85485318845501,0.9587927006319031,0.634134687403569,6.0,0.8734999999999999,0.894,0.025347583711273165,0.8356550936038143,0.8638399367793383,0.028575413518668387
ArtificialDataset10,relief_top6,0.112,0.15930000000000002,0.1829672023017513,0.5473235294117648,0.2920403339851712,0.15238333333333332,0.38068764690583007,0.9818773217454394,0.9933333333333334,0.7989071773833941,0.88200209877159,0.9581485815872334,0.6007751958488339,6.0,0.8630625000000001,0.8915,0.029590584289118534,0.8203327676199514,0.8546321215179297,0.035149818518023464
ArtificialDataset10,xgb_top6,0.146,0.19840000000000002,0.17067978263265632,0.48802777777777784,0.3017404182332422,0.19460833333333336,0.38058626278917485,0.9827688970538222,0.9911666666666668,0.702651187182179,0.8519287191638176,0.9563665231222785,0.7826406900496495,6.0,0.8459375,0.887,0.03660058303594944,0.7969765279932982,0.8535704894083271,0.04579295596876669
ArtificialDataset10,complexity_Hostility_top6,0.1455,0.21980000000000002,0.19283519897711893,0.47285000000000005,0.29592189618629106,0.21471666666666664,0.40369017625895404,0.9899295651198506,0.9866666666666667,0.7034910087968858,0.8463947810680522,0.953901918066072,0.7587001480122791,6.0,0.838625,0.8645,0.024667430811844675,0.7895167852215779,0.8188174090112402,0.0264232465185705
ArtificialDataset10,complexity_N1_top6,0.1495,0.21940000000000004,0.20206886478762714,0.4856315789473684,0.28235226597391044,0.20706666666666668,0.39801805338227664,0.9881060487994644,0.9915833333333333,0.7062543236956091,0.8566851739776401,0.9539552743099897,0.835091353823881,6.0,0.8443125,0.879,0.02515656332990315,0.7967847451363969,0.8419356085149893,0.03101578123423882
ArtificialDataset10,complexity_kDN_top6,0.1435,0.22060000000000002,0.19024499151508942,0.47395000000000004,0.27952963127925534,0.2044,0.3973078852806544,0.9883391869460776,0.9884166666666667,0.7044384877666607,0.8509371596313563,0.956852960722978,0.7671954030510921,6.0,0.843,0.8755,0.02377874200685501,0.7938825590775981,0.8383626993639409,0.029505103220226245
