Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,n_features,acc_mean,acc_max,acc_std,gps_mean,gps_max,gps_std
ArtificialDataset23,all,0.323,0.41,0.48904800000000004,0.5781875,0.4812669462164687,0.4095787151006888,0.4996179665862609,0.9968157971460836,0.9938113684210528,0.5467057654301333,0.8751364476802068,0.9999752377386419,3.465725496466859,9500.0,0.5533750000000001,0.605,0.027354485137594104,0.4121473223374918,0.5961725317899539,0.19355206670141972
ArtificialDataset23,informative,0.24,0.38720000000000004,0.48904800000000004,0.6413846153846154,0.49707663007231273,0.35044352389164596,0.4993750573481324,0.9961651575813572,0.9938458,0.5936713776526878,0.8814949763897019,0.999957377327383,2.0217900264530124,5000.0,0.56375,0.71,0.0620616053381062,0.42833660713966326,0.702928870292887,0.2081266834181641
ArtificialDataset23,informative+redundant,0.301,0.39120000000000005,0.48904800000000004,0.513,0.4901111654510007,0.3649288630729807,0.49941604345220686,0.9963647510522535,0.9938170769230769,0.5898843007431578,0.881426127726579,0.9999666045571771,2.5403050771238322,6500.0,0.554625,0.645,0.04123083970594273,0.4243807845456565,0.6212779048592538,0.181555160490314
ArtificialDataset23,informative+redundant_nonLinear,0.333,0.41100000000000003,0.48904800000000004,0.5747857142857142,0.48399937705993923,0.40273240401538457,0.4995531170680497,0.9966533949286522,0.9938247692307692,0.5504893385613966,0.8722736893774002,0.9999634085854867,2.639717591839597,6500.0,0.555375,0.592,0.02024801577580235,0.4271977078024203,0.5831676607024521,0.17728291428980159
ArtificialDataset23,informative+noise,0.276,0.38820000000000005,0.48904800000000004,0.5304210526315789,0.48126067521272364,0.35293364069780886,0.49952017333142246,0.9964997597782569,0.9938452307692307,0.5894243151201931,0.8814918777974028,0.9999666880081518,2.3450672507965318,6500.0,0.56725,0.702,0.058161720351840605,0.4228095760367474,0.6892051701084535,0.21185126883198382
ArtificialDataset23,informative+rand_extra,0.241,0.3888000000000001,0.48904800000000004,0.6471538461538462,0.4966993283907283,0.35779313383666933,0.4993731667238769,0.9961816281695927,0.9938466919848091,0.5936713776526878,0.8814988844416635,0.999957377327383,2.0221603366555443,5003.0,0.5625,0.715,0.0656897469712196,0.42882582125439733,0.7082088152368624,0.20593004227088027
ArtificialDataset23,mutual_info_top5000,0.337,0.41340000000000005,0.48904800000000004,0.5523888888888889,0.4640575132627215,0.3924230983060442,0.49958944669775196,0.9968560681654861,0.9937367999999999,0.5688989637518029,0.8750472565088818,0.999954224114861,2.443867502764597,5000.0,0.55275,0.583,0.026804850307360396,0.40361300264555783,0.5208098436197853,0.16621546764694134
ArtificialDataset23,f_classif_top5000,0.323,0.3818000000000001,0.48904800000000004,0.5402222222222223,0.3052061937212395,0.3617276414230245,0.49939927929425665,0.9964653074632995,0.9937478,0.5653471110433627,0.874990310852897,0.9999526452590131,3.1301642598105692,5000.0,0.674125,0.789,0.10171309439511003,0.6175048694071037,0.7812684352216693,0.15333986112349418
ArtificialDataset23,rf_top5000,0.35,0.408,0.48904800000000004,0.5191904761904763,0.4404837211096956,0.3950117595689733,0.4995034570983603,0.9969396324812648,0.9938032000000001,0.567522459330188,0.8750337526649926,0.9999541888650006,2.605846379999819,5000.0,0.578125,0.612,0.030962823330107154,0.4657489713827874,0.5812477074574645,0.15611851216051395
ArtificialDataset23,relief_top5000,0.355,0.42040000000000005,0.48904800000000004,0.5521111111111111,0.4294719236783476,0.45627145937920205,0.49831664750515914,0.9529446832974028,0.9939458,0.5732762296631987,0.8757315155180213,0.9999555532593408,2.620002540776537,5000.0,0.5932499999999999,0.632,0.036706363792360905,0.4413461545035694,0.5981857209264171,0.2022309356191868
ArtificialDataset23,xgb_top5000,0.361,0.43460000000000004,0.48904800000000004,0.513421052631579,0.4677810760473108,0.43371074040529445,0.49970692996625976,0.9972537891386921,0.9937891999999999,0.5525966588125959,0.8696296811651658,0.9999491960080048,2.8142914211058874,5000.0,0.568375,0.583,0.011185928660598537,0.4447670512763892,0.5515006428321924,0.17827290153819725
ArtificialDataset23,complexity_Hostility_top5000,0.384,0.4188,0.48904800000000004,0.5473333333333332,0.47099517539505553,0.4030810419208839,0.49957293957641735,0.9969023016117442,0.993851,0.5697568045473413,0.8745695136560191,0.9999541953582661,2.4571423351208077,5000.0,0.558625,0.61,0.028868853705779744,0.4266210872999938,0.5588268019671985,0.17137132508551162
ArtificialDataset23,complexity_N1_top5000,0.347,0.4148,0.48904800000000004,0.5492105263157895,0.4562804975668235,0.4070968476896063,0.499544197201144,0.9969928015604148,0.9937088,0.5670389816708421,0.8746623124552411,0.9999520403045522,2.485604996112623,5000.0,0.5686249999999999,0.613,0.02523567486147902,0.42915786803183525,0.5319338277239019,0.1707313281118984
ArtificialDataset23,complexity_kDN_top5000,0.35,0.41820000000000007,0.48904800000000004,0.514,0.4591670611410341,0.3827862057034812,0.49963196441748425,0.99701188789652,0.9937482,0.5661913417857558,0.8747007968098433,0.9999537786037067,2.495732697003027,5000.0,0.5682499999999999,0.588,0.021392588836857875,0.4386597436510345,0.5454960395874269,0.16535559303855363
