y,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,level,subset
0,0.31333333333333335,0.3426666666666667,0.31707498585848237,0.35125,0.4541360322059982,0.35083333333333333,0.43566356072510987,0.9871396772398441,0.9822222222222223,0.6902998726945826,0.8327775552700227,0.948377188549708,0.13626642909788383,class,complexity_kDN_top6
1,0.07071428571428572,0.1682857142857143,0.13588927965363531,0.5265357142857142,0.20469831659636553,0.14164285714285715,0.3808697386616021,0.9888532625344634,0.9910714285714286,0.7104978942261228,0.858719847214785,0.9604854345115222,1.0375935347453242,class,complexity_kDN_top6
dataset,0.1435,0.22060000000000002,0.19024499151508942,0.47395000000000004,0.27952963127925534,0.2044,0.3973078852806544,0.9883391869460776,0.9884166666666667,0.7044384877666607,0.8509371596313563,0.956852960722978,0.7671954030510921,class,complexity_kDN_top6
0,0.2857142857142857,0.2,0.5,0.35,0.2762912317148223,0.0,0.4980798254829889,0.998330550918197,1.0,0.6893618976534652,0.8476911105194285,0.9654962306874578,0.34339291430067154,instance,complexity_kDN_top6
0,0.2857142857142857,0.2,0.0,0.15,0.3383307567352468,0.2,0.46102128816422827,0.993322203672788,1.0,0.6768279447152975,0.8730457416005103,0.9831621251565981,0.18841746675729135,instance,complexity_kDN_top6
0,0.5,0.2,0.8333333333333334,0.5,0.2598029447910216,0.0,0.48197335093643445,0.996661101836394,1.0,0.7273091545494308,0.8186456837527194,0.9231690952551339,0.5181914719599473,instance,complexity_kDN_top6
0,0.0,0.0,0.0,0.15,0.2618872776839184,0.0,0.2733101724394489,0.9833055091819699,1.0,0.6707585484824792,0.8118555228776737,0.9533322857739643,0.5118455187169277,instance,complexity_kDN_top6
0,0.0,0.0,0.0,0.15,0.25883938964084396,0.0,0.2668192374891183,0.9666110183639399,1.0,0.6821180732583041,0.8111958601936863,0.9242897937961421,1.1462601307808926,instance,complexity_kDN_top6
0,0.0,0.2,0.0,0.15,0.2970738285777853,0.25,0.44766529772420594,0.996661101836394,1.0,0.6825136122479886,0.8658935693169978,0.9811283903359495,0.29684655331871007,instance,complexity_kDN_top6
0,0.0,0.6,0.8333333333333334,0.7,0.27279612819189075,0.5,0.5485399762775578,1.0,1.0,0.7357707349280448,0.8478904153159573,0.9695495917070689,0.2183315194209915,instance,complexity_kDN_top6
0,0.75,0.8,0.9239704329461458,0.45,0.9104957106932654,0.5,0.45378659887023953,0.998330550918197,1.0,0.6905103581430017,0.8553827801845473,0.9721609987575125,-1.0551514855827506,instance,complexity_kDN_top6
0,0.4,0.4,0.419047619047619,0.4,0.4142449482635375,0.5,0.39182869968258704,0.998330550918197,1.0,0.6791074578369127,0.870852899116572,0.9616319061510508,-0.12826650639008183,instance,complexity_kDN_top6
0,0.5,0.8,0.9239704329461458,0.75,0.6308231297446472,0.5,0.5942709410378374,1.0,1.0,0.6912824777125716,0.876545996620441,0.9500868989871768,-0.5005281499390527,instance,complexity_kDN_top6
0,0.0,0.0,0.419047619047619,0.3,0.2615184319297944,0.0,0.3558403726298477,0.986644407345576,0.8333333333333334,0.6484025321392403,0.7968494323225253,0.9909825548509373,-0.5469933698957686,instance,complexity_kDN_top6
0,0.75,0.6,0.3035714285714286,0.45,0.3231370252812439,1.0,0.6148957433187423,1.0,1.0,0.6882818234803414,0.8764228656869854,0.9699422391479436,0.29915044574570604,instance,complexity_kDN_top6
0,0.16666666666666663,0.0,0.0,0.15,0.2580653941637734,0.0,0.3303673116997864,0.9816360601001669,1.0,0.6780225474465927,0.7990715904785919,0.9722672054803236,0.8419417421374624,instance,complexity_kDN_top6
0,0.0,0.4,0.0,0.15,0.2572776619844307,0.5,0.3720936504408586,0.998330550918197,1.0,0.6761675148174129,0.7649537947672185,0.9637107887016129,1.1101628418388225,instance,complexity_kDN_top6
0,0.6,0.6,0.5,0.35,0.2695546229525406,1.0,0.5909936364940076,1.0,1.0,0.7051238314579794,0.8456158384592873,0.9778253912649307,0.22690720765500863,instance,complexity_kDN_top6
0,0.1428571428571429,0.2,0.419047619047619,0.55,0.3439749762484603,0.0,0.44756846814811024,0.994991652754591,1.0,0.6841229382453627,0.8438555783349776,0.9709568931307292,-0.3530878434866497,instance,complexity_kDN_top6
0,0.33333333333333337,0.4,0.1694915254237288,0.35,0.2949146379158295,0.0,0.44204042562261614,0.998330550918197,1.0,0.6803185456394787,0.83005157726727,0.9878607516480671,-0.30625035364068687,instance,complexity_kDN_top6
0,0.0,0.0,0.1694915254237288,0.35,0.2586946102454081,0.0,0.2501289965177427,0.9816360601001669,1.0,0.6668042034531482,0.7791728101578382,0.9284137544044134,0.1586315472553063,instance,complexity_kDN_top6
0,0.19999999999999996,0.2,0.1694915254237288,0.35,0.30454763725164835,0.25,0.48564188866957037,0.998330550918197,1.0,0.6827374700113618,0.8329562045228228,0.9455309777041906,-0.2518814616971863,instance,complexity_kDN_top6
0,0.0,0.2,0.9351851851851852,0.5,0.2750320758537046,0.0,0.4725995830222208,0.994991652754591,1.0,0.7137108536903999,0.8439136469743483,0.945746868154448,0.3116716544322456,instance,complexity_kDN_top6
0,0.0,0.0,0.0,0.15,0.2594221564814436,0.0,0.2579271818897002,0.9782971619365609,1.0,0.6774631331980812,0.8025338050403943,0.9517458721740294,0.48558463782453254,instance,complexity_kDN_top6
0,0.5454545454545454,1.0,0.3035714285714286,0.4,0.8604579003333196,1.0,0.5739843977099515,1.0,1.0,0.6977277285001756,0.8710488385042069,0.9615125468391357,-0.4024419894921892,instance,complexity_kDN_top6
0,0.0,0.4,0.5,0.35,0.2787342799016729,0.0,0.4563355220295735,0.996661101836394,1.0,0.724387669312644,0.8528392014169177,0.9440078691145443,0.19400025797050446,instance,complexity_kDN_top6
0,0.5,0.6,0.0,0.15,0.31812728458614803,0.6666666666666666,0.5654212191678135,1.0,1.0,0.6845083185062606,0.8739379861897468,0.9832120609834173,0.19068664034805524,instance,complexity_kDN_top6
0,0.09999999999999998,0.2,0.0,0.15,0.30679862157607196,0.25,0.43053551548012814,0.993322203672788,1.0,0.6838276612271895,0.8666036373190399,0.9552609707480001,0.3030210726286751,instance,complexity_kDN_top6
0,0.0,0.0,0.1694915254237288,0.35,0.2660607907738862,0.0,0.23936388880132498,0.9666110183639399,1.0,0.6708692423643657,0.8056033203988822,0.9834480061244275,-0.2038845054809836,instance,complexity_kDN_top6
0,0.75,0.6,0.419047619047619,0.5,0.48251505037460596,0.5,0.4869728479276558,0.998330550918197,1.0,0.6812402997184351,0.8951804668145567,0.9741470172734179,-0.14144899940158445,instance,complexity_kDN_top6
0,0.09999999999999998,0.2,0.9351851851851852,0.5,0.31811075515395826,0.0,0.433724479087362,0.994991652754591,1.0,0.7164523672815819,0.8715382889105707,0.9609979284528753,-0.05134044201445312,instance,complexity_kDN_top6
0,0.4,0.4,0.419047619047619,0.4,0.4476139872139814,0.0,0.36007681206068154,0.998330550918197,1.0,0.6794889553614919,0.8663242133065775,0.9621354203775844,-0.32875701673382274,instance,complexity_kDN_top6
0,0.09999999999999998,0.0,0.0,0.15,0.3329598477398972,0.0,0.3788615582575867,0.989983305509182,1.0,0.6809453155736863,0.878155808755952,0.9892785429824009,0.18994920217225106,instance,complexity_kDN_top6
