Dataset,Subset,Hostility,kDN,DCP,TD_U,CLD,N1,N2,LSC,F1,F2,F3,F4,L1,n_features,acc_mean,acc_max,acc_std,gps_mean,gps_max,gps_std
ArtificialDataset16,all,0.218,0.3224000000000001,0.39875,0.5184333333333334,0.3939900358006342,0.30216954246733657,0.4921506199102521,0.995249879017623,0.9910500000000001,0.6314911906014402,0.8575445926952254,0.9983951829753439,0.6243576967769418,160.0,0.6793750000000001,0.771,0.14111387245767154,0.42966484902758106,0.5948242032866791,0.13874868655395453
ArtificialDataset16,informative,0.195,0.2978,0.39875,0.5905555555555556,0.36445434997200493,0.27777442002442,0.48800753513973927,0.9942734907448483,0.99134,0.6877306054076588,0.8780407081067046,0.9955744405692856,0.5656432151111477,50.0,0.752875,0.824,0.051254093913141605,0.5303105705701329,0.7011515096563604,0.1307319116499748
ArtificialDataset16,informative+redundant,0.201,0.3052,0.39875,0.5682105263157895,0.36711044683174504,0.3045505303520009,0.4884861696052933,0.9946849921361454,0.9910375,0.6792533892721135,0.8774912075027141,0.9971885308495069,0.5859811645338882,80.0,0.745375,0.819,0.05418734037709235,0.5370464216807836,0.689079754601227,0.10484033286261137
ArtificialDataset16,informative+redundant_nonLinear,0.195,0.3084,0.39875,0.6247222222222222,0.3946968406134929,0.28531261238761235,0.48818302114132855,0.9948675948703473,0.9909222222222223,0.6378745976453981,0.8419023427535435,0.9968782416863212,0.6092564583731753,90.0,0.697875,0.806,0.15120132038350156,0.48899451503834385,0.6396312514404241,0.14416752961777263
ArtificialDataset16,informative+noise,0.256,0.342,0.39875,0.5628695652173913,0.3675504772437058,0.3357800534175147,0.4942434364222879,0.9953373291123926,0.9915111111111112,0.6678715158364849,0.8782299799318943,0.9974811614550649,0.49649670380189853,90.0,0.719625,0.761,0.039946169135117685,0.3980498582626034,0.5504620715735151,0.168541153939303
ArtificialDataset16,informative+rand_extra,0.21,0.3028,0.39875,0.5839444444444445,0.3645473940913986,0.29279270451770456,0.48818664633721087,0.9942090676291486,0.9913773584905662,0.6788992158476723,0.8752807090290514,0.9957789500578875,0.5650092332697241,53.0,0.749875,0.82,0.053021390562138726,0.5236929443773854,0.6872218690400508,0.12371195747486538
ArtificialDataset16,mutual_info_top50,0.223,0.3398,0.39875,0.6348823529411765,0.3972291046954357,0.3324304834054834,0.48949339413629833,0.9956896499576561,0.9904200000000001,0.6477213905443798,0.8524395136237888,0.9945711169422398,0.5002095712406801,50.0,0.671875,0.749,0.14843896051913058,0.33087413596083026,0.49685666168056153,0.16757247019160695
ArtificialDataset16,f_classif_top50,0.236,0.341,0.39875,0.5140500000000001,0.371956872921951,0.31878858363858364,0.4870436671793211,0.9956226962939065,0.99074,0.6603962229240065,0.8667512201045502,0.995010141146669,0.37343055526273666,50.0,0.73075,0.773,0.04285773809110454,0.4627300345739934,0.5365876751272577,0.08760416784154958
ArtificialDataset16,rf_top50,0.236,0.33520000000000005,0.39875,0.6561875,0.3825599222226806,0.3402033834586466,0.48849623940894893,0.9950973000766222,0.9919600000000001,0.6574895039316909,0.8605838688309491,0.9948268011047396,0.4402343338409366,50.0,0.683375,0.776,0.14280549959397823,0.4295370386981258,0.5365876751272577,0.09772731355632552
ArtificialDataset16,relief_top50,0.218,0.3244,0.39875,0.6225263157894737,0.3767027356713346,0.3182608585858586,0.4860581385260191,0.9946474170262531,0.9912799999999999,0.6967427761707379,0.8773219446056917,0.995207997975953,0.3570036667191754,50.0,0.730375,0.793,0.04581309076797029,0.4754084796017761,0.6088653470867019,0.0985477894597171
ArtificialDataset16,xgb_top50,0.247,0.349,0.39875,0.6333125,0.3856659192990742,0.3348725521408416,0.49055343545805696,0.9958173266927451,0.9907999999999999,0.6524030993626433,0.8637797125999396,0.9952539372383886,0.5048843170665513,50.0,0.698625,0.75,0.07948034348189492,0.3760894224961325,0.5168880723572641,0.1741726273927011
ArtificialDataset16,complexity_Hostility_top50,0.223,0.329,0.39875,0.687875,0.3958934799021766,0.3162942390942391,0.4903832079662888,0.9954001693753276,0.9917800000000001,0.647712884127184,0.833148872367901,0.9941986126870831,0.19770311653573316,50.0,0.678625,0.76,0.1479371850289362,0.3613207963241064,0.5299427112983817,0.1667019647659326
ArtificialDataset16,complexity_N1_top50,0.227,0.3346,0.39875,0.5814736842105264,0.396506860112631,0.325356388056388,0.4901622491447342,0.9954268258257047,0.99024,0.6471226881833377,0.8460651108767939,0.994317297068453,0.4815661861213111,50.0,0.66775,0.744,0.14359441891263441,0.3131919516870657,0.5018693874698626,0.1600305225366954
ArtificialDataset16,complexity_kDN_top50,0.23,0.33880000000000005,0.39875,0.669375,0.39620888826475786,0.3185319236319236,0.4898880600837807,0.9957480542001049,0.9901400000000001,0.6497199936919441,0.8561359210756714,0.9947560240041983,0.7498084277258511,50.0,0.671125,0.758,0.1508778479432948,0.34691494055655053,0.5019823307214436,0.17895793339033345
