fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
1,SVM-rbf,mutual_info,True,20,0.99875,0.9987499980444275,0.99,0.99,0.05,0.05875000000000001,0.036813988095238094
1,SVM-rbf,f_classif,True,20,0.99875,0.9987499980444275,0.985,0.984999619279677,0.03,0.044,0.03637797619047619
1,SVM-rbf,rf,True,20,0.9975,0.9974999843357414,0.99,0.99,0.02125,0.03375,0.023794642857142854
1,SVM-rbf,relief,True,20,1.0,1.0,1.0,1.0,0.0125,0.030250000000000003,0.027438988095238096
1,SVM-rbf,xgb,True,20,1.0,1.0,0.995,0.9949998743687027,0.02875,0.045250000000000005,0.01951488095238095
2,SVM-rbf,mutual_info,True,20,0.9975,0.9974999843357414,0.995,0.9949998743687027,0.03125,0.05825,0.04723958333333333
2,SVM-rbf,f_classif,True,20,0.99875,0.9987499980444275,1.0,1.0,0.025,0.051500000000000004,0.0293125
2,SVM-rbf,rf,True,20,1.0,1.0,1.0,1.0,0.02,0.03900000000000001,0.026324404761904764
2,SVM-rbf,relief,True,20,1.0,1.0,1.0,1.0,0.02125,0.035,0.018877976190476188
2,SVM-rbf,xgb,True,20,1.0,1.0,1.0,1.0,0.02125,0.042,0.02998214285714286
3,SVM-rbf,mutual_info,True,20,0.9975,0.9974999843357414,1.0,1.0,0.03,0.060500000000000005,0.052912247474747466
3,SVM-rbf,f_classif,True,20,1.0,1.0,0.995,0.9949998743687027,0.0475,0.058499999999999996,0.04252678571428572
3,SVM-rbf,rf,True,20,1.0,1.0,0.995,0.9949998743687027,0.02625,0.035,0.0203125
3,SVM-rbf,relief,True,20,1.0,1.0,0.995,0.9949998743687027,0.01125,0.03,0.019116071428571427
3,SVM-rbf,xgb,True,20,0.99875,0.9987499980444275,0.995,0.9949998743687027,0.0175,0.03825,0.03149107142857143
4,SVM-rbf,mutual_info,True,20,0.9975,0.9975,0.995,0.9949998743687027,0.0275,0.05825,0.03576388888888889
4,SVM-rbf,f_classif,True,20,0.99875,0.9987499980444275,0.995,0.9949998743687027,0.01,0.03475,0.020354166666666663
4,SVM-rbf,rf,True,20,0.99875,0.9987499980444275,0.995,0.9949998743687027,0.0125,0.036000000000000004,0.02009027777777778
4,SVM-rbf,relief,True,20,1.0,1.0,1.0,1.0,0.00875,0.025750000000000002,0.016824404761904763
4,SVM-rbf,xgb,True,20,0.99875,0.9987499980444275,0.995,0.9949998743687027,0.0325,0.043250000000000004,0.03282638888888889
5,SVM-rbf,mutual_info,True,20,0.99875,0.9987499980444275,0.99,0.9899989897969492,0.03,0.051500000000000004,0.046708333333333324
5,SVM-rbf,f_classif,True,20,0.99875,0.9987499980444275,0.98,0.9799979589754056,0.02625,0.0455,0.02989583333333333
5,SVM-rbf,rf,True,20,1.0,1.0,0.995,0.9949998743687027,0.0175,0.0345,0.021097222222222222
5,SVM-rbf,relief,True,20,1.0,1.0,0.99,0.9899989897969492,0.015,0.029500000000000002,0.02109375
5,SVM-rbf,xgb,True,20,0.99875,0.9987499980444275,0.99,0.99,0.02,0.04775,0.034166666666666665
1,KNN,mutual_info,True,20,0.985,0.984999619279677,0.965,0.9649990932407574,0.05,0.05875000000000001,0.036813988095238094
1,KNN,f_classif,True,20,0.99625,0.9962499941185604,0.975,0.9749942294375625,0.03,0.044,0.03637797619047619
1,KNN,rf,True,20,0.99125,0.9912496551724138,0.985,0.984999619279677,0.02125,0.03375,0.023794642857142854
1,KNN,relief,True,20,0.99375,0.9937499901729405,0.995,0.9949998743687027,0.0125,0.030250000000000003,0.027438988095238096
1,KNN,xgb,True,20,0.99,0.9899997474683705,0.99,0.99,0.02875,0.045250000000000005,0.01951488095238095
2,KNN,mutual_info,True,20,0.99,0.9899989897969492,0.985,0.984999619279677,0.03125,0.05825,0.04723958333333333
2,KNN,f_classif,True,20,0.99125,0.9912493241123606,0.995,0.9949998743687027,0.025,0.051500000000000004,0.0293125
