dataset,fold,method,k,n_available_features,model,acc_test,gps_test
ArtificialDataset20,1,f_classif,28,428,SVM-rbf,0.72,0.5516014234875445
ArtificialDataset20,1,f_classif,28,428,KNN,0.75,0.5810055865921787
ArtificialDataset20,1,f_classif,29,428,SVM-rbf,0.7,0.5333333333333333
ArtificialDataset20,1,f_classif,29,428,KNN,0.7,0.45652173913043487
ArtificialDataset20,1,f_classif,30,428,SVM-rbf,0.72,0.5882352941176471
ArtificialDataset20,1,f_classif,30,428,KNN,0.7,0.48579823702252695
ArtificialDataset20,1,f_classif,31,428,SVM-rbf,0.68,0.5160142348754448
ArtificialDataset20,1,f_classif,31,428,KNN,0.7,0.48579823702252695
ArtificialDataset20,1,f_classif,32,428,SVM-rbf,0.71,0.5423427428317403
ArtificialDataset20,1,f_classif,32,428,KNN,0.72,0.5710638297872341
ArtificialDataset20,1,f_classif,33,428,SVM-rbf,0.73,0.5976729944886712
ArtificialDataset20,1,f_classif,33,428,KNN,0.75,0.5589273112208891
ArtificialDataset20,1,f_classif,34,428,SVM-rbf,0.72,0.5710638297872341
ArtificialDataset20,1,f_classif,34,428,KNN,0.73,0.5389473684210526
ArtificialDataset20,1,f_classif,35,428,SVM-rbf,0.72,0.5710638297872341
ArtificialDataset20,1,f_classif,35,428,KNN,0.71,0.5423427428317403
ArtificialDataset20,1,f_classif,36,428,SVM-rbf,0.71,0.5423427428317403
ArtificialDataset20,1,f_classif,36,428,KNN,0.74,0.548780487804878
ArtificialDataset20,1,f_classif,37,428,SVM-rbf,0.71,0.5423427428317403
ArtificialDataset20,1,f_classif,37,428,KNN,0.68,0.4397528321318229
ArtificialDataset20,1,f_classif,38,428,SVM-rbf,0.71,0.5423427428317403
ArtificialDataset20,1,f_classif,38,428,KNN,0.68,0.3667054714784633
ArtificialDataset20,1,f_classif,39,428,SVM-rbf,0.7,0.5528109028960818
ArtificialDataset20,1,f_classif,39,428,KNN,0.69,0.5024424284717376
ArtificialDataset20,1,f_classif,40,428,SVM-rbf,0.71,0.5618216641838688
ArtificialDataset20,1,f_classif,40,428,KNN,0.69,0.4771449523343925
ArtificialDataset20,1,f_classif,41,428,SVM-rbf,0.71,0.5618216641838688
ArtificialDataset20,1,f_classif,41,428,KNN,0.72,0.5039370078740159
ArtificialDataset20,1,f_classif,42,428,SVM-rbf,0.71,0.5618216641838688
ArtificialDataset20,1,f_classif,42,428,KNN,0.71,0.4947239263803681
ArtificialDataset20,1,f_classif,43,428,SVM-rbf,0.71,0.5618216641838688
ArtificialDataset20,1,f_classif,43,428,KNN,0.68,0.4687499999999999
ArtificialDataset20,1,f_classif,44,428,SVM-rbf,0.72,0.5882352941176471
ArtificialDataset20,1,f_classif,44,428,KNN,0.7,0.5111731843575419
ArtificialDataset20,1,f_classif,45,428,SVM-rbf,0.72,0.5882352941176471
ArtificialDataset20,1,f_classif,45,428,KNN,0.67,0.43176561295296834
ArtificialDataset20,1,f_classif,46,428,SVM-rbf,0.7,0.5528109028960818
ArtificialDataset20,1,f_classif,46,428,KNN,0.69,0.44799999999999995
ArtificialDataset20,1,f_classif,47,428,SVM-rbf,0.7,0.5528109028960818
ArtificialDataset20,1,f_classif,47,428,KNN,0.7,0.48579823702252695
ArtificialDataset20,1,f_classif,48,428,SVM-rbf,0.73,0.6128461991750147
ArtificialDataset20,1,f_classif,48,428,KNN,0.69,0.5245610135585685
ArtificialDataset20,1,f_classif,49,428,SVM-rbf,0.72,0.5882352941176471
ArtificialDataset20,1,f_classif,49,428,KNN,0.68,0.493953488372093
ArtificialDataset20,1,f_classif,50,428,SVM-rbf,0.72,0.5882352941176471
ArtificialDataset20,1,f_classif,50,428,KNN,0.69,0.5245610135585685
ArtificialDataset20,1,f_classif,51,428,SVM-rbf,0.73,0.5976729944886712
ArtificialDataset20,1,f_classif,51,428,KNN,0.7,0.5528109028960818
ArtificialDataset20,1,f_classif,52,428,SVM-rbf,0.72,0.5882352941176471
ArtificialDataset20,1,f_classif,52,428,KNN,0.66,0.4526829268292683
ArtificialDataset20,1,f_classif,53,428,SVM-rbf,0.72,0.5710638297872341
ArtificialDataset20,1,f_classif,53,428,KNN,0.72,0.5294117647058824
ArtificialDataset20,1,f_classif,54,428,SVM-rbf,0.73,0.5805490529899978
ArtificialDataset20,1,f_classif,54,428,KNN,0.71,0.5201584712188301
ArtificialDataset20,1,f_classif,55,428,SVM-rbf,0.71,0.5423427428317403
ArtificialDataset20,1,f_classif,55,428,KNN,0.74,0.548780487804878
ArtificialDataset20,1,f_classif,56,428,SVM-rbf,0.71,0.5423427428317403
ArtificialDataset20,1,f_classif,56,428,KNN,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,57,428,SVM-rbf,0.74,0.6073469387755103
ArtificialDataset20,1,f_classif,57,428,KNN,0.74,0.6073469387755103
ArtificialDataset20,1,f_classif,58,428,SVM-rbf,0.74,0.6073469387755103
ArtificialDataset20,1,f_classif,58,428,KNN,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,59,428,SVM-rbf,0.74,0.6073469387755103
ArtificialDataset20,1,f_classif,59,428,KNN,0.77,0.6211764705882353
ArtificialDataset20,1,f_classif,60,428,SVM-rbf,0.75,0.6172688303735456
ArtificialDataset20,1,f_classif,60,428,KNN,0.78,0.6486486486486486
ArtificialDataset20,1,f_classif,61,428,SVM-rbf,0.78,0.6877729257641921
ArtificialDataset20,1,f_classif,61,428,KNN,0.78,0.6486486486486486
ArtificialDataset20,1,f_classif,62,428,SVM-rbf,0.76,0.6555891238670695
ArtificialDataset20,1,f_classif,62,428,KNN,0.79,0.6596923076923077
ArtificialDataset20,1,f_classif,63,428,SVM-rbf,0.76,0.6555891238670695
ArtificialDataset20,1,f_classif,63,428,KNN,0.77,0.6021118849696696
ArtificialDataset20,1,f_classif,64,428,SVM-rbf,0.76,0.6423529411764707
ArtificialDataset20,1,f_classif,64,428,KNN,0.8,0.6852871754523997
ArtificialDataset20,1,f_classif,65,428,SVM-rbf,0.75,0.6322808393802707
ArtificialDataset20,1,f_classif,65,428,KNN,0.79,0.6596923076923077
ArtificialDataset20,1,f_classif,66,428,SVM-rbf,0.76,0.6423529411764707
ArtificialDataset20,1,f_classif,66,428,KNN,0.81,0.7201309328968903
ArtificialDataset20,1,f_classif,67,428,SVM-rbf,0.77,0.6774722272810052
ArtificialDataset20,1,f_classif,67,428,KNN,0.8,0.7191011235955056
ArtificialDataset20,1,f_classif,68,428,SVM-rbf,0.78,0.6877729257641921
ArtificialDataset20,1,f_classif,68,428,KNN,0.79,0.6741308190925162
ArtificialDataset20,1,f_classif,69,428,SVM-rbf,0.76,0.6555891238670695
ArtificialDataset20,1,f_classif,69,428,KNN,0.77,0.6379063586178696
ArtificialDataset20,1,f_classif,70,428,SVM-rbf,0.77,0.665785997357992
ArtificialDataset20,1,f_classif,70,428,KNN,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,71,428,SVM-rbf,0.77,0.665785997357992
ArtificialDataset20,1,f_classif,71,428,KNN,0.8,0.7090909090909091
ArtificialDataset20,1,f_classif,72,428,SVM-rbf,0.75,0.6456246456246457
ArtificialDataset20,1,f_classif,72,428,KNN,0.82,0.7410526315789474
ArtificialDataset20,1,f_classif,73,428,SVM-rbf,0.75,0.6456246456246457
ArtificialDataset20,1,f_classif,73,428,KNN,0.82,0.7410526315789474
ArtificialDataset20,1,f_classif,74,428,SVM-rbf,0.75,0.6456246456246457
ArtificialDataset20,1,f_classif,74,428,KNN,0.81,0.7201309328968903
ArtificialDataset20,1,f_classif,75,428,SVM-rbf,0.76,0.6555891238670695
ArtificialDataset20,1,f_classif,75,428,KNN,0.81,0.7201309328968903
ArtificialDataset20,1,f_classif,76,428,SVM-rbf,0.76,0.6555891238670695
ArtificialDataset20,1,f_classif,76,428,KNN,0.79,0.6869220607661822
ArtificialDataset20,1,f_classif,77,428,SVM-rbf,0.76,0.6673960612691466
ArtificialDataset20,1,f_classif,77,428,KNN,0.8,0.7191011235955056
ArtificialDataset20,1,f_classif,78,428,SVM-rbf,0.76,0.6673960612691466
ArtificialDataset20,1,f_classif,78,428,KNN,0.75,0.6172688303735456
ArtificialDataset20,1,f_classif,79,428,SVM-rbf,0.76,0.6673960612691466
ArtificialDataset20,1,f_classif,79,428,KNN,0.76,0.6423529411764707
ArtificialDataset20,1,f_classif,80,428,SVM-rbf,0.77,0.6774722272810052
ArtificialDataset20,1,f_classif,80,428,KNN,0.76,0.6423529411764707
ArtificialDataset20,1,f_classif,81,428,SVM-rbf,0.77,0.6774722272810052
ArtificialDataset20,1,f_classif,81,428,KNN,0.76,0.6423529411764707
ArtificialDataset20,1,f_classif,82,428,SVM-rbf,0.77,0.6774722272810052
ArtificialDataset20,1,f_classif,82,428,KNN,0.76,0.6555891238670695
ArtificialDataset20,1,f_classif,83,428,SVM-rbf,0.76,0.6673960612691466
ArtificialDataset20,1,f_classif,83,428,KNN,0.8,0.7191011235955056
ArtificialDataset20,1,f_classif,84,428,SVM-rbf,0.76,0.6673960612691466
ArtificialDataset20,1,f_classif,84,428,KNN,0.82,0.764367816091954
ArtificialDataset20,1,f_classif,85,428,SVM-rbf,0.77,0.6774722272810052
ArtificialDataset20,1,f_classif,85,428,KNN,0.82,0.764367816091954
ArtificialDataset20,1,f_classif,86,428,SVM-rbf,0.77,0.6774722272810052
ArtificialDataset20,1,f_classif,86,428,KNN,0.81,0.738754031573587
ArtificialDataset20,1,f_classif,87,428,SVM-rbf,0.77,0.6774722272810052
ArtificialDataset20,1,f_classif,87,428,KNN,0.8,0.7191011235955056
ArtificialDataset20,1,f_classif,88,428,SVM-rbf,0.75,0.6456246456246457
ArtificialDataset20,1,f_classif,88,428,KNN,0.83,0.7683467410934163
ArtificialDataset20,1,f_classif,89,428,SVM-rbf,0.76,0.6555891238670695
ArtificialDataset20,1,f_classif,89,428,KNN,0.83,0.7683467410934163
ArtificialDataset20,1,f_classif,90,428,SVM-rbf,0.75,0.6322808393802707
ArtificialDataset20,1,f_classif,90,428,KNN,0.83,0.7608069164265129
ArtificialDataset20,1,f_classif,91,428,SVM-rbf,0.75,0.6322808393802707
ArtificialDataset20,1,f_classif,91,428,KNN,0.84,0.7795275590551181
ArtificialDataset20,1,f_classif,92,428,SVM-rbf,0.75,0.6322808393802707
ArtificialDataset20,1,f_classif,92,428,KNN,0.83,0.7608069164265129
ArtificialDataset20,1,f_classif,93,428,SVM-rbf,0.73,0.5976729944886712
ArtificialDataset20,1,f_classif,93,428,KNN,0.83,0.7608069164265129
ArtificialDataset20,1,f_classif,94,428,SVM-rbf,0.73,0.5976729944886712
ArtificialDataset20,1,f_classif,94,428,KNN,0.82,0.7496607869742197
ArtificialDataset20,1,f_classif,95,428,SVM-rbf,0.73,0.5976729944886712
ArtificialDataset20,1,f_classif,95,428,KNN,0.81,0.738754031573587
ArtificialDataset20,1,f_classif,96,428,SVM-rbf,0.75,0.6456246456246457
ArtificialDataset20,1,f_classif,96,428,KNN,0.79,0.6983087834151664
ArtificialDataset20,1,f_classif,97,428,SVM-rbf,0.74,0.6224489795918369
ArtificialDataset20,1,f_classif,97,428,KNN,0.82,0.7573964497041421
ArtificialDataset20,1,f_classif,98,428,SVM-rbf,0.76,0.6555891238670695
ArtificialDataset20,1,f_classif,98,428,KNN,0.79,0.7084870848708488
ArtificialDataset20,1,f_classif,99,428,SVM-rbf,0.76,0.6555891238670695
ArtificialDataset20,1,f_classif,99,428,KNN,0.79,0.6983087834151664
ArtificialDataset20,1,f_classif,100,428,SVM-rbf,0.74,0.6073469387755103
ArtificialDataset20,1,f_classif,100,428,KNN,0.81,0.7201309328968903
ArtificialDataset20,1,f_classif,101,428,SVM-rbf,0.75,0.6322808393802707
ArtificialDataset20,1,f_classif,101,428,KNN,0.82,0.7496607869742197
ArtificialDataset20,1,f_classif,102,428,SVM-rbf,0.74,0.6073469387755103
ArtificialDataset20,1,f_classif,102,428,KNN,0.77,0.665785997357992
ArtificialDataset20,1,f_classif,103,428,SVM-rbf,0.73,0.5805490529899978
ArtificialDataset20,1,f_classif,103,428,KNN,0.81,0.738754031573587
ArtificialDataset20,1,f_classif,104,428,SVM-rbf,0.74,0.6073469387755103
ArtificialDataset20,1,f_classif,104,428,KNN,0.8,0.7280761386811693
ArtificialDataset20,1,f_classif,105,428,SVM-rbf,0.75,0.6172688303735456
ArtificialDataset20,1,f_classif,105,428,KNN,0.83,0.7683467410934163
ArtificialDataset20,1,f_classif,106,428,SVM-rbf,0.76,0.6423529411764707
ArtificialDataset20,1,f_classif,106,428,KNN,0.8,0.6978851963746223
ArtificialDataset20,1,f_classif,107,428,SVM-rbf,0.75,0.6322808393802707
ArtificialDataset20,1,f_classif,107,428,KNN,0.81,0.7201309328968903
ArtificialDataset20,1,f_classif,108,428,SVM-rbf,0.75,0.6322808393802707
ArtificialDataset20,1,f_classif,108,428,KNN,0.81,0.7299526232672399
ArtificialDataset20,1,f_classif,109,428,SVM-rbf,0.74,0.6224489795918369
ArtificialDataset20,1,f_classif,109,428,KNN,0.81,0.7299526232672399
ArtificialDataset20,1,f_classif,110,428,SVM-rbf,0.75,0.6456246456246457
ArtificialDataset20,1,f_classif,110,428,KNN,0.79,0.6869220607661822
ArtificialDataset20,1,f_classif,111,428,SVM-rbf,0.76,0.6423529411764707
ArtificialDataset20,1,f_classif,111,428,KNN,0.78,0.6632653061224489
ArtificialDataset20,1,f_classif,112,428,SVM-rbf,0.77,0.6526769954893117
ArtificialDataset20,1,f_classif,112,428,KNN,0.8,0.6978851963746223
ArtificialDataset20,1,f_classif,113,428,SVM-rbf,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,113,428,KNN,0.79,0.6741308190925162
ArtificialDataset20,1,f_classif,114,428,SVM-rbf,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,114,428,KNN,0.78,0.6632653061224489
ArtificialDataset20,1,f_classif,115,428,SVM-rbf,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,115,428,KNN,0.78,0.6486486486486486
ArtificialDataset20,1,f_classif,116,428,SVM-rbf,0.77,0.6526769954893117
ArtificialDataset20,1,f_classif,116,428,KNN,0.78,0.6320754716981133
ArtificialDataset20,1,f_classif,117,428,SVM-rbf,0.77,0.6526769954893117
ArtificialDataset20,1,f_classif,117,428,KNN,0.78,0.6320754716981133
ArtificialDataset20,1,f_classif,118,428,SVM-rbf,0.77,0.6526769954893117
ArtificialDataset20,1,f_classif,118,428,KNN,0.75,0.5589273112208891
ArtificialDataset20,1,f_classif,119,428,SVM-rbf,0.77,0.6526769954893117
ArtificialDataset20,1,f_classif,119,428,KNN,0.76,0.5913978494623655
ArtificialDataset20,1,f_classif,120,428,SVM-rbf,0.77,0.6526769954893117
ArtificialDataset20,1,f_classif,120,428,KNN,0.74,0.5232903865213081
ArtificialDataset20,1,f_classif,121,428,SVM-rbf,0.77,0.6526769954893117
ArtificialDataset20,1,f_classif,121,428,KNN,0.72,0.4744525547445256
ArtificialDataset20,1,f_classif,122,428,SVM-rbf,0.77,0.6526769954893117
ArtificialDataset20,1,f_classif,122,428,KNN,0.73,0.48389630793401417
ArtificialDataset20,1,f_classif,123,428,SVM-rbf,0.77,0.6526769954893117
ArtificialDataset20,1,f_classif,123,428,KNN,0.74,0.5232903865213081
ArtificialDataset20,1,f_classif,124,428,SVM-rbf,0.77,0.6526769954893117
ArtificialDataset20,1,f_classif,124,428,KNN,0.73,0.48389630793401417
ArtificialDataset20,1,f_classif,125,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,125,428,KNN,0.73,0.48389630793401417
ArtificialDataset20,1,f_classif,126,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,126,428,KNN,0.76,0.5694050991501417
ArtificialDataset20,1,f_classif,127,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,127,428,KNN,0.77,0.6021118849696696
ArtificialDataset20,1,f_classif,128,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,128,428,KNN,0.73,0.5134534682794373
ArtificialDataset20,1,f_classif,129,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,129,428,KNN,0.73,0.5134534682794373
ArtificialDataset20,1,f_classif,130,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,130,428,KNN,0.75,0.5810055865921787
ArtificialDataset20,1,f_classif,131,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,131,428,KNN,0.75,0.5810055865921787
ArtificialDataset20,1,f_classif,132,428,SVM-rbf,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,132,428,KNN,0.73,0.5134534682794373
ArtificialDataset20,1,f_classif,133,428,SVM-rbf,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,133,428,KNN,0.74,0.548780487804878
ArtificialDataset20,1,f_classif,134,428,SVM-rbf,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,134,428,KNN,0.75,0.5810055865921787
ArtificialDataset20,1,f_classif,135,428,SVM-rbf,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,135,428,KNN,0.78,0.6632653061224489
ArtificialDataset20,1,f_classif,136,428,SVM-rbf,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,136,428,KNN,0.77,0.6379063586178696
ArtificialDataset20,1,f_classif,137,428,SVM-rbf,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,137,428,KNN,0.72,0.5039370078740159
ArtificialDataset20,1,f_classif,138,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,138,428,KNN,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,139,428,SVM-rbf,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,139,428,KNN,0.74,0.5709188224799286
ArtificialDataset20,1,f_classif,140,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,140,428,KNN,0.73,0.5389473684210526
ArtificialDataset20,1,f_classif,141,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,141,428,KNN,0.74,0.548780487804878
ArtificialDataset20,1,f_classif,142,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,142,428,KNN,0.74,0.548780487804878
ArtificialDataset20,1,f_classif,143,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,143,428,KNN,0.69,0.4141331142152835
ArtificialDataset20,1,f_classif,144,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,144,428,KNN,0.7,0.45652173913043487
ArtificialDataset20,1,f_classif,145,428,SVM-rbf,0.74,0.5709188224799286
ArtificialDataset20,1,f_classif,145,428,KNN,0.71,0.4947239263803681
ArtificialDataset20,1,f_classif,146,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,146,428,KNN,0.73,0.561122244488978
ArtificialDataset20,1,f_classif,147,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,147,428,KNN,0.74,0.548780487804878
ArtificialDataset20,1,f_classif,148,428,SVM-rbf,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,148,428,KNN,0.74,0.548780487804878
ArtificialDataset20,1,f_classif,149,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,149,428,KNN,0.71,0.46533367956374966
ArtificialDataset20,1,f_classif,150,428,SVM-rbf,0.74,0.5709188224799286
ArtificialDataset20,1,f_classif,150,428,KNN,0.73,0.5134534682794373
ArtificialDataset20,1,f_classif,151,428,SVM-rbf,0.74,0.5709188224799286
ArtificialDataset20,1,f_classif,151,428,KNN,0.75,0.5810055865921787
ArtificialDataset20,1,f_classif,152,428,SVM-rbf,0.74,0.5709188224799286
ArtificialDataset20,1,f_classif,152,428,KNN,0.73,0.5134534682794373
ArtificialDataset20,1,f_classif,153,428,SVM-rbf,0.74,0.5709188224799286
ArtificialDataset20,1,f_classif,153,428,KNN,0.75,0.5810055865921787
ArtificialDataset20,1,f_classif,154,428,SVM-rbf,0.74,0.5709188224799286
ArtificialDataset20,1,f_classif,154,428,KNN,0.73,0.5134534682794373
ArtificialDataset20,1,f_classif,155,428,SVM-rbf,0.74,0.5709188224799286
ArtificialDataset20,1,f_classif,155,428,KNN,0.71,0.5201584712188301
ArtificialDataset20,1,f_classif,156,428,SVM-rbf,0.75,0.600298443828608
ArtificialDataset20,1,f_classif,156,428,KNN,0.72,0.5294117647058824
ArtificialDataset20,1,f_classif,157,428,SVM-rbf,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,157,428,KNN,0.75,0.5810055865921787
ArtificialDataset20,1,f_classif,158,428,SVM-rbf,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,158,428,KNN,0.73,0.5134534682794373
ArtificialDataset20,1,f_classif,159,428,SVM-rbf,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,159,428,KNN,0.73,0.5389473684210526
ArtificialDataset20,1,f_classif,160,428,SVM-rbf,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,160,428,KNN,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,161,428,SVM-rbf,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,161,428,KNN,0.75,0.6322808393802707
ArtificialDataset20,1,f_classif,162,428,SVM-rbf,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,162,428,KNN,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,163,428,SVM-rbf,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,163,428,KNN,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,164,428,SVM-rbf,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,164,428,KNN,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,165,428,SVM-rbf,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,165,428,KNN,0.77,0.6526769954893117
ArtificialDataset20,1,f_classif,166,428,SVM-rbf,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,166,428,KNN,0.76,0.6274509803921569
ArtificialDataset20,1,f_classif,167,428,SVM-rbf,0.76,0.6105892399658412
ArtificialDataset20,1,f_classif,167,428,KNN,0.75,0.6172688303735456
ArtificialDataset20,1,f_classif,168,428,SVM-rbf,0.74,0.548780487804878
ArtificialDataset20,1,f_classif,168,428,KNN,0.74,0.5709188224799286
ArtificialDataset20,1,f_classif,169,428,SVM-rbf,0.74,0.548780487804878
ArtificialDataset20,1,f_classif,169,428,KNN,0.74,0.5232903865213081
ArtificialDataset20,1,f_classif,170,428,SVM-rbf,0.74,0.548780487804878
ArtificialDataset20,1,f_classif,170,428,KNN,0.77,0.6021118849696696
ArtificialDataset20,1,f_classif,171,428,SVM-rbf,0.73,0.5134534682794373
ArtificialDataset20,1,f_classif,171,428,KNN,0.76,0.5913978494623655
ArtificialDataset20,1,f_classif,172,428,SVM-rbf,0.74,0.548780487804878
ArtificialDataset20,1,f_classif,172,428,KNN,0.76,0.5913978494623655
ArtificialDataset20,1,f_classif,173,428,SVM-rbf,0.73,0.5134534682794373
ArtificialDataset20,1,f_classif,173,428,KNN,0.75,0.5589273112208891
ArtificialDataset20,1,f_classif,174,428,SVM-rbf,0.74,0.548780487804878
ArtificialDataset20,1,f_classif,174,428,KNN,0.75,0.5334660363274446
ArtificialDataset20,1,f_classif,175,428,SVM-rbf,0.73,0.5134534682794373
