dataset,fold,method,k,n_available_features,model,acc_test,gps_test
ionosphere,1,f_classif,20,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,f_classif,20,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,f_classif,21,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,f_classif,21,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,f_classif,22,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,f_classif,22,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,f_classif,23,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,f_classif,23,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,f_classif,24,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,f_classif,24,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,f_classif,25,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,f_classif,25,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,f_classif,26,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,f_classif,26,33,KNN,0.7887323943661971,0.7154471544715448
ionosphere,1,f_classif,27,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,f_classif,27,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,f_classif,28,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,f_classif,28,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,f_classif,29,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,f_classif,29,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,f_classif,30,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,f_classif,30,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,f_classif,31,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,f_classif,31,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,f_classif,32,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,f_classif,32,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,f_classif,33,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,f_classif,33,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,mutual_info,1,33,SVM-rbf,0.704225352112676,0.5014245014245013
ionosphere,1,mutual_info,1,33,KNN,0.7323943661971831,0.6724137931034484
ionosphere,1,mutual_info,2,33,SVM-rbf,0.8732394366197183,0.8541557762676424
ionosphere,1,mutual_info,2,33,KNN,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,3,33,SVM-rbf,0.8732394366197183,0.8541557762676424
ionosphere,1,mutual_info,3,33,KNN,0.8732394366197183,0.8541557762676424
ionosphere,1,mutual_info,4,33,SVM-rbf,0.8732394366197183,0.8575803981623277
ionosphere,1,mutual_info,4,33,KNN,0.8732394366197183,0.8541557762676424
ionosphere,1,mutual_info,5,33,SVM-rbf,0.9014084507042254,0.8896551724137932
ionosphere,1,mutual_info,5,33,KNN,0.8309859154929577,0.7953757225433528
ionosphere,1,mutual_info,6,33,SVM-rbf,0.9014084507042254,0.8896551724137932
ionosphere,1,mutual_info,6,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,mutual_info,7,33,SVM-rbf,0.8873239436619719,0.872210953346856
ionosphere,1,mutual_info,7,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,mutual_info,8,33,SVM-rbf,0.9014084507042254,0.8896551724137932
ionosphere,1,mutual_info,8,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,mutual_info,9,33,SVM-rbf,0.8732394366197183,0.8541557762676424
ionosphere,1,mutual_info,9,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,mutual_info,10,33,SVM-rbf,0.9014084507042254,0.8896551724137932
ionosphere,1,mutual_info,10,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,mutual_info,11,33,SVM-rbf,0.9154929577464789,0.9045521292217328
ionosphere,1,mutual_info,11,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,mutual_info,12,33,SVM-rbf,0.8732394366197183,0.8541557762676424
ionosphere,1,mutual_info,12,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,mutual_info,13,33,SVM-rbf,0.8873239436619719,0.872210953346856
ionosphere,1,mutual_info,13,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,mutual_info,14,33,SVM-rbf,0.8873239436619719,0.872210953346856
ionosphere,1,mutual_info,14,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,mutual_info,15,33,SVM-rbf,0.8873239436619719,0.872210953346856
ionosphere,1,mutual_info,15,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,mutual_info,16,33,SVM-rbf,0.8732394366197183,0.8541557762676424
ionosphere,1,mutual_info,16,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,mutual_info,17,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,17,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,mutual_info,18,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,18,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,mutual_info,19,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,19,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,mutual_info,20,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,20,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,mutual_info,21,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,21,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,mutual_info,22,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,22,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,mutual_info,23,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,mutual_info,23,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,mutual_info,24,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,24,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,mutual_info,25,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,25,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,mutual_info,26,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,26,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,mutual_info,27,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,27,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,mutual_info,28,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,28,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,mutual_info,29,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,29,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,mutual_info,30,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,30,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,mutual_info,31,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,31,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,mutual_info,32,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,32,33,KNN,0.7887323943661971,0.7154471544715448
ionosphere,1,mutual_info,33,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,mutual_info,33,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,relief,1,33,SVM-rbf,0.8169014084507042,0.7563025210084033
ionosphere,1,relief,1,33,KNN,0.8169014084507042,0.7563025210084033
ionosphere,1,relief,2,33,SVM-rbf,0.8591549295774648,0.8252148997134672
ionosphere,1,relief,2,33,KNN,0.8591549295774648,0.8252148997134672
ionosphere,1,relief,3,33,SVM-rbf,0.8591549295774648,0.8252148997134672
ionosphere,1,relief,3,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,relief,4,33,SVM-rbf,0.8450704225352113,0.8035714285714285
ionosphere,1,relief,4,33,KNN,0.8591549295774648,0.8252148997134672
ionosphere,1,relief,5,33,SVM-rbf,0.8873239436619719,0.8653846153846153
ionosphere,1,relief,5,33,KNN,0.8591549295774648,0.8252148997134672
ionosphere,1,relief,6,33,SVM-rbf,0.9154929577464789,0.9022556390977444
ionosphere,1,relief,6,33,KNN,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,7,33,SVM-rbf,0.8873239436619719,0.872210953346856
ionosphere,1,relief,7,33,KNN,0.8450704225352113,0.8158482142857144
ionosphere,1,relief,8,33,SVM-rbf,0.8873239436619719,0.872210953346856
ionosphere,1,relief,8,33,KNN,0.8169014084507042,0.7738452309538092
ionosphere,1,relief,9,33,SVM-rbf,0.8873239436619719,0.872210953346856
ionosphere,1,relief,9,33,KNN,0.8169014084507042,0.7738452309538092
ionosphere,1,relief,10,33,SVM-rbf,0.9014084507042254,0.8896551724137932
ionosphere,1,relief,10,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,relief,11,33,SVM-rbf,0.8873239436619719,0.872210953346856
ionosphere,1,relief,11,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,relief,12,33,SVM-rbf,0.8873239436619719,0.872210953346856
ionosphere,1,relief,12,33,KNN,0.8591549295774648,0.8306496390893948
ionosphere,1,relief,13,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,relief,13,33,KNN,0.8732394366197183,0.8502415458937198
ionosphere,1,relief,14,33,SVM-rbf,0.9154929577464789,0.9045521292217328
ionosphere,1,relief,14,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,relief,15,33,SVM-rbf,0.9154929577464789,0.9045521292217328
ionosphere,1,relief,15,33,KNN,0.8591549295774648,0.8306496390893948
ionosphere,1,relief,16,33,SVM-rbf,0.9154929577464789,0.9045521292217328
ionosphere,1,relief,16,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,relief,17,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,17,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,relief,18,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,18,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,relief,19,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,relief,19,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,relief,20,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,20,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,relief,21,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,21,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,relief,22,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,22,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,relief,23,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,relief,23,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,relief,24,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,relief,24,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,relief,25,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,25,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,relief,26,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,relief,26,33,KNN,0.7887323943661971,0.7154471544715448
ionosphere,1,relief,27,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,27,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,relief,28,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,28,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,relief,29,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,29,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,relief,30,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,30,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,relief,31,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,31,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,relief,32,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,32,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,relief,33,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,relief,33,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,rf,1,33,SVM-rbf,0.8169014084507042,0.7563025210084033
ionosphere,1,rf,1,33,KNN,0.8169014084507042,0.7563025210084033
ionosphere,1,rf,2,33,SVM-rbf,0.8591549295774648,0.8252148997134672
ionosphere,1,rf,2,33,KNN,0.8591549295774648,0.8252148997134672
ionosphere,1,rf,3,33,SVM-rbf,0.8591549295774648,0.8252148997134672
ionosphere,1,rf,3,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,rf,4,33,SVM-rbf,0.8591549295774648,0.8252148997134672
ionosphere,1,rf,4,33,KNN,0.8309859154929577,0.8065573770491803
ionosphere,1,rf,5,33,SVM-rbf,0.8591549295774648,0.8395581273014202
ionosphere,1,rf,5,33,KNN,0.8450704225352113,0.8208469055374593
ionosphere,1,rf,6,33,SVM-rbf,0.9014084507042254,0.8896551724137932
ionosphere,1,rf,6,33,KNN,0.8873239436619719,0.875
ionosphere,1,rf,7,33,SVM-rbf,0.9014084507042254,0.8896551724137932
ionosphere,1,rf,7,33,KNN,0.8732394366197183,0.8502415458937198
ionosphere,1,rf,8,33,SVM-rbf,0.9014084507042254,0.8896551724137932
ionosphere,1,rf,8,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,rf,9,33,SVM-rbf,0.8873239436619719,0.872210953346856
ionosphere,1,rf,9,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,rf,10,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,rf,10,33,KNN,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,11,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,rf,11,33,KNN,0.8591549295774648,0.8306496390893948
ionosphere,1,rf,12,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,12,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,rf,13,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,13,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,rf,14,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,rf,14,33,KNN,0.8591549295774648,0.8306496390893948
ionosphere,1,rf,15,33,SVM-rbf,0.9014084507042254,0.8870967741935483
ionosphere,1,rf,15,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,rf,16,33,SVM-rbf,0.8873239436619719,0.872210953346856
ionosphere,1,rf,16,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,rf,17,33,SVM-rbf,0.8732394366197183,0.8541557762676424
ionosphere,1,rf,17,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,rf,18,33,SVM-rbf,0.8732394366197183,0.8541557762676424
ionosphere,1,rf,18,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,rf,19,33,SVM-rbf,0.8732394366197183,0.8541557762676424
ionosphere,1,rf,19,33,KNN,0.8450704225352113,0.8101265822784811
ionosphere,1,rf,20,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,20,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,rf,21,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,21,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,rf,22,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,22,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,rf,23,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,23,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,rf,24,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,24,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,rf,25,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,25,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,rf,26,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,26,33,KNN,0.8028169014084507,0.7414128321451717
ionosphere,1,rf,27,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,27,33,KNN,0.7887323943661971,0.7154471544715448
ionosphere,1,rf,28,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,28,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,rf,29,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,29,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,rf,30,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,30,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,rf,31,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,31,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,1,rf,32,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,32,33,KNN,0.8309859154929577,0.7885304659498209
ionosphere,1,rf,33,33,SVM-rbf,0.8873239436619719,0.8690228690228691
ionosphere,1,rf,33,33,KNN,0.8169014084507042,0.7656929770043505
ionosphere,2,f_classif,1,33,SVM-rbf,0.7857142857142857,0.7011952191235059
ionosphere,2,f_classif,1,33,KNN,0.7857142857142857,0.7011952191235059
ionosphere,2,f_classif,2,33,SVM-rbf,0.8714285714285714,0.8449590511155042
ionosphere,2,f_classif,2,33,KNN,0.8571428571428571,0.8297389330306469
ionosphere,2,f_classif,3,33,SVM-rbf,0.9,0.8834874504623514
ionosphere,2,f_classif,3,33,KNN,0.8857142857142857,0.8682252922422955
ionosphere,2,f_classif,4,33,SVM-rbf,0.9142857142857143,0.9016393442622951
ionosphere,2,f_classif,4,33,KNN,0.8714285714285714,0.8449590511155042
ionosphere,2,f_classif,5,33,SVM-rbf,0.9,0.8834874504623514
ionosphere,2,f_classif,5,33,KNN,0.8142857142857143,0.7797919762258544
ionosphere,2,f_classif,6,33,SVM-rbf,0.8857142857142857,0.8646288209606985
ionosphere,2,f_classif,6,33,KNN,0.8285714285714286,0.8002296211251435
ionosphere,2,f_classif,7,33,SVM-rbf,0.8714285714285714,0.8493827160493826
ionosphere,2,f_classif,7,33,KNN,0.8428571428571429,0.8197722854762566
ionosphere,2,f_classif,8,33,SVM-rbf,0.8714285714285714,0.8493827160493826
ionosphere,2,f_classif,8,33,KNN,0.8,0.7583230579531443
ionosphere,2,f_classif,9,33,SVM-rbf,0.9285714285714286,0.9209053297639329
ionosphere,2,f_classif,9,33,KNN,0.8285714285714286,0.7875457875457876
ionosphere,2,f_classif,10,33,SVM-rbf,0.9,0.888888888888889
ionosphere,2,f_classif,10,33,KNN,0.8142857142857143,0.7646872022864402
ionosphere,2,f_classif,11,33,SVM-rbf,0.9,0.888888888888889
ionosphere,2,f_classif,11,33,KNN,0.8428571428571429,0.8091737724198765
ionosphere,2,f_classif,12,33,SVM-rbf,0.9142857142857143,0.9039039039039038
ionosphere,2,f_classif,12,33,KNN,0.8285714285714286,0.779746835443038
ionosphere,2,f_classif,13,33,SVM-rbf,0.9142857142857143,0.9039039039039038
ionosphere,2,f_classif,13,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,2,f_classif,14,33,SVM-rbf,0.9142857142857143,0.9039039039039038
ionosphere,2,f_classif,14,33,KNN,0.8571428571428571,0.8243559718969556
ionosphere,2,f_classif,15,33,SVM-rbf,0.9285714285714286,0.9209053297639329
ionosphere,2,f_classif,15,33,KNN,0.8857142857142857,0.8605174353205849
ionosphere,2,f_classif,16,33,SVM-rbf,0.9285714285714286,0.9209053297639329
ionosphere,2,f_classif,16,33,KNN,0.8714285714285714,0.8398950131233596
ionosphere,2,f_classif,17,33,SVM-rbf,0.9142857142857143,0.9039039039039038
ionosphere,2,f_classif,17,33,KNN,0.8571428571428571,0.8243559718969556
ionosphere,2,f_classif,18,33,SVM-rbf,0.9142857142857143,0.9039039039039038
ionosphere,2,f_classif,18,33,KNN,0.8857142857142857,0.8646288209606985
ionosphere,2,f_classif,19,33,SVM-rbf,0.9285714285714286,0.9191743347426014
ionosphere,2,f_classif,19,33,KNN,0.8714285714285714,0.8449590511155042
ionosphere,2,f_classif,20,33,SVM-rbf,0.9571428571428572,0.9526947517062838
ionosphere,2,f_classif,20,33,KNN,0.8571428571428571,0.8243559718969556
ionosphere,2,f_classif,21,33,SVM-rbf,0.9571428571428572,0.9526947517062838
ionosphere,2,f_classif,21,33,KNN,0.8857142857142857,0.8646288209606985
ionosphere,2,f_classif,22,33,SVM-rbf,0.9428571428571428,0.9361702127659574
ionosphere,2,f_classif,22,33,KNN,0.8571428571428571,0.8243559718969556
ionosphere,2,f_classif,23,33,SVM-rbf,0.9428571428571428,0.9361702127659574
ionosphere,2,f_classif,23,33,KNN,0.8285714285714286,0.779746835443038
ionosphere,2,f_classif,24,33,SVM-rbf,0.9428571428571428,0.9361702127659574
ionosphere,2,f_classif,24,33,KNN,0.8285714285714286,0.779746835443038
ionosphere,2,f_classif,25,33,SVM-rbf,0.9428571428571428,0.9361702127659574
ionosphere,2,f_classif,25,33,KNN,0.8571428571428571,0.8243559718969556
ionosphere,2,f_classif,26,33,SVM-rbf,0.9428571428571428,0.9361702127659574
ionosphere,2,f_classif,26,33,KNN,0.8571428571428571,0.8243559718969556
ionosphere,2,f_classif,27,33,SVM-rbf,0.9285714285714286,0.9191743347426014
ionosphere,2,f_classif,27,33,KNN,0.8571428571428571,0.8243559718969556
ionosphere,2,f_classif,28,33,SVM-rbf,0.9285714285714286,0.9191743347426014
ionosphere,2,f_classif,28,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,2,f_classif,29,33,SVM-rbf,0.9428571428571428,0.9361702127659574
ionosphere,2,f_classif,29,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,2,f_classif,30,33,SVM-rbf,0.9285714285714286,0.9191743347426014
ionosphere,2,f_classif,30,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,2,f_classif,31,33,SVM-rbf,0.9285714285714286,0.9191743347426014
ionosphere,2,f_classif,31,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,2,f_classif,32,33,SVM-rbf,0.9428571428571428,0.9361702127659574
ionosphere,2,f_classif,32,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,2,f_classif,33,33,SVM-rbf,0.9285714285714286,0.9191743347426014
ionosphere,2,f_classif,33,33,KNN,0.8285714285714286,0.779746835443038
ionosphere,2,mutual_info,1,33,SVM-rbf,0.7857142857142857,0.7011952191235059
ionosphere,2,mutual_info,1,33,KNN,0.7857142857142857,0.7011952191235059
ionosphere,2,mutual_info,2,33,SVM-rbf,0.8142857142857143,0.7553648068669527
ionosphere,2,mutual_info,2,33,KNN,0.8142857142857143,0.7912087912087913
ionosphere,2,mutual_info,3,33,SVM-rbf,0.9,0.8834874504623514
ionosphere,2,mutual_info,3,33,KNN,0.8857142857142857,0.8713692946058091
ionosphere,2,mutual_info,4,33,SVM-rbf,0.8714285714285714,0.8493827160493826
ionosphere,2,mutual_info,4,33,KNN,0.8571428571428571,0.8297389330306469
ionosphere,2,mutual_info,5,33,SVM-rbf,0.9142857142857143,0.9039039039039038
ionosphere,2,mutual_info,5,33,KNN,0.8857142857142857,0.8682252922422955
ionosphere,2,mutual_info,6,33,SVM-rbf,0.9285714285714286,0.9209053297639329
ionosphere,2,mutual_info,6,33,KNN,0.8571428571428571,0.8297389330306469
ionosphere,2,mutual_info,7,33,SVM-rbf,0.9285714285714286,0.9209053297639329
ionosphere,2,mutual_info,7,33,KNN,0.8428571428571429,0.8091737724198765
ionosphere,2,mutual_info,8,33,SVM-rbf,0.9285714285714286,0.9209053297639329
