fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
1,LogReg,mutual_info,True,5,0.7851239669421488,0.7808340727595385,0.7868852459016393,0.782122905027933,0.1652892561983471,0.24462809917355374,0.2745966155057064
1,LogReg,f_classif,True,5,0.7768595041322314,0.7710419485791611,0.8524590163934426,0.8517110266159695,0.2231404958677686,0.3123966942148761,0.29820936639118456
1,LogReg,rf,True,5,0.7768595041322314,0.7717215326497571,0.8032786885245902,0.8000000000000002,0.17768595041322313,0.2694214876033058,0.2849862258953168
1,LogReg,relief,True,5,0.7851239669421488,0.7802295577898389,0.819672131147541,0.819672131147541,0.17768595041322313,0.25206611570247933,0.2961681490661482
1,LogReg,xgb,True,5,0.7851239669421488,0.7802295577898389,0.819672131147541,0.819672131147541,0.19421487603305784,0.25206611570247933,0.2961681490661482
2,LogReg,mutual_info,True,5,0.8140495867768595,0.8115794172033411,0.7377049180327869,0.7297297297297298,0.16942148760330578,0.20743801652892563,0.22529515938606848
2,LogReg,f_classif,True,5,0.8264462809917356,0.8235887096774193,0.7540983606557377,0.7407963936889558,0.15702479338842976,0.2371900826446281,0.23732782369146005
2,LogReg,rf,True,5,0.8016528925619835,0.7966457023060797,0.7377049180327869,0.7297297297297298,0.18181818181818182,0.20991735537190087,0.21831955922865012
2,LogReg,relief,True,5,0.7975206611570248,0.7938079145317782,0.7377049180327869,0.7204968944099378,0.15702479338842976,0.2322314049586777,0.24021054702872885
2,LogReg,xgb,True,5,0.7975206611570248,0.7938079145317782,0.7377049180327869,0.7204968944099378,0.15289256198347106,0.2322314049586777,0.24021054702872885
3,LogReg,mutual_info,True,5,0.7933884297520661,0.7867614393602842,0.7704918032786885,0.7638190954773869,0.18181818181818182,0.22809917355371903,0.2587485820774591
3,LogReg,f_classif,True,5,0.8057851239669421,0.8011973709897834,0.7540983606557377,0.7526881720430108,0.17355371900826447,0.2859504132231406,0.27134986225895313
3,LogReg,rf,True,5,0.8140495867768595,0.809145514435187,0.7704918032786885,0.7684729064039408,0.14049586776859505,0.24545454545454548,0.2564738292011019
3,LogReg,relief,True,5,0.8140495867768595,0.8107103965152777,0.7213114754098361,0.7175226586102719,0.1446280991735537,0.22644628099173555,0.2686885788898478
3,LogReg,xgb,True,5,0.8057851239669421,0.8022611059569785,0.7540983606557377,0.7450110864745012,0.1652892561983471,0.2537190082644628,0.2508767326949145
4,LogReg,mutual_info,True,5,0.7777777777777778,0.7723805700521881,0.7666666666666667,0.7578947368421053,0.15637860082304528,0.27489711934156386,0.2577356456986087
4,LogReg,f_classif,True,5,0.7983539094650206,0.7932849127995477,0.8166666666666667,0.8087974459028023,0.1728395061728395,0.2699588477366255,0.2637174211248285
4,LogReg,rf,True,5,0.7860082304526749,0.7802071346375143,0.85,0.8459214501510574,0.205761316872428,0.2864197530864197,0.2506172839506173
4,LogReg,relief,True,5,0.7860082304526749,0.7820591591328008,0.75,0.7333069932832872,0.1440329218106996,0.2617283950617284,0.2729523979926556
4,LogReg,xgb,True,5,0.7777777777777778,0.7723805700521881,0.7666666666666667,0.7578947368421053,0.1522633744855967,0.27489711934156386,0.2577356456986087
