dataset,fold,method,k,n_available_features,model,acc_test,gps_test
ArtificialDataset20c,1,f_classif,35,62,SVM-rbf,0.89,0.8611544461778472
ArtificialDataset20c,1,f_classif,35,62,KNN,0.84,0.7974683544303797
ArtificialDataset20c,1,f_classif,36,62,SVM-rbf,0.89,0.8611544461778472
ArtificialDataset20c,1,f_classif,36,62,KNN,0.87,0.8305617977528089
ArtificialDataset20c,1,f_classif,37,62,SVM-rbf,0.87,0.8305617977528089
ArtificialDataset20c,1,f_classif,37,62,KNN,0.84,0.7920792079207921
ArtificialDataset20c,1,f_classif,38,62,SVM-rbf,0.89,0.8611544461778472
ArtificialDataset20c,1,f_classif,38,62,KNN,0.84,0.7861234882240613
ArtificialDataset20c,1,f_classif,39,62,SVM-rbf,0.86,0.8193277310924371
ArtificialDataset20c,1,f_classif,39,62,KNN,0.86,0.8193277310924371
ArtificialDataset20c,1,f_classif,40,62,SVM-rbf,0.88,0.8461538461538461
ArtificialDataset20c,1,f_classif,40,62,KNN,0.83,0.7812742210509999
ArtificialDataset20c,1,f_classif,41,62,SVM-rbf,0.88,0.8461538461538461
ArtificialDataset20c,1,f_classif,41,62,KNN,0.83,0.7812742210509999
ArtificialDataset20c,1,f_classif,42,62,SVM-rbf,0.87,0.8349146110056926
ArtificialDataset20c,1,f_classif,42,62,KNN,0.83,0.7812742210509999
ArtificialDataset20c,1,f_classif,43,62,SVM-rbf,0.87,0.8349146110056926
ArtificialDataset20c,1,f_classif,43,62,KNN,0.87,0.8424571667363143
ArtificialDataset20c,1,f_classif,44,62,SVM-rbf,0.88,0.8499147242751564
ArtificialDataset20c,1,f_classif,44,62,KNN,0.87,0.8388659353184215
ArtificialDataset20c,1,f_classif,45,62,SVM-rbf,0.87,0.8349146110056926
ArtificialDataset20c,1,f_classif,45,62,KNN,0.88,0.8499147242751564
ArtificialDataset20c,1,f_classif,46,62,SVM-rbf,0.9,0.8756218905472636
ArtificialDataset20c,1,f_classif,46,62,KNN,0.89,0.8611544461778472
ArtificialDataset20c,1,f_classif,47,62,SVM-rbf,0.9,0.8756218905472636
ArtificialDataset20c,1,f_classif,47,62,KNN,0.89,0.8611544461778472
ArtificialDataset20c,1,f_classif,48,62,SVM-rbf,0.9,0.8756218905472636
ArtificialDataset20c,1,f_classif,48,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,f_classif,49,62,SVM-rbf,0.9,0.8756218905472636
ArtificialDataset20c,1,f_classif,49,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,f_classif,50,62,SVM-rbf,0.89,0.8611544461778472
ArtificialDataset20c,1,f_classif,50,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,f_classif,51,62,SVM-rbf,0.89,0.8611544461778472
ArtificialDataset20c,1,f_classif,51,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,f_classif,52,62,SVM-rbf,0.89,0.8611544461778472
ArtificialDataset20c,1,f_classif,52,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,f_classif,53,62,SVM-rbf,0.88,0.8461538461538461
ArtificialDataset20c,1,f_classif,53,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,f_classif,54,62,SVM-rbf,0.88,0.8461538461538461
ArtificialDataset20c,1,f_classif,54,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,f_classif,55,62,SVM-rbf,0.87,0.8305617977528089
ArtificialDataset20c,1,f_classif,55,62,KNN,0.89,0.8611544461778472
ArtificialDataset20c,1,f_classif,56,62,SVM-rbf,0.88,0.8461538461538461
ArtificialDataset20c,1,f_classif,56,62,KNN,0.89,0.8611544461778472
ArtificialDataset20c,1,f_classif,57,62,SVM-rbf,0.86,0.8143121529919803
ArtificialDataset20c,1,f_classif,57,62,KNN,0.89,0.8643856489818534
ArtificialDataset20c,1,f_classif,58,62,SVM-rbf,0.85,0.7973295183595612
ArtificialDataset20c,1,f_classif,58,62,KNN,0.89,0.8643856489818534
ArtificialDataset20c,1,f_classif,59,62,SVM-rbf,0.88,0.8461538461538461
ArtificialDataset20c,1,f_classif,59,62,KNN,0.91,0.8896077638495755
ArtificialDataset20c,1,f_classif,60,62,SVM-rbf,0.88,0.8461538461538461
ArtificialDataset20c,1,f_classif,60,62,KNN,0.91,0.8896077638495755
ArtificialDataset20c,1,f_classif,61,62,SVM-rbf,0.87,0.8305617977528089
ArtificialDataset20c,1,f_classif,61,62,KNN,0.9,0.8783783783783784
ArtificialDataset20c,1,f_classif,62,62,SVM-rbf,0.86,0.8143121529919803
ArtificialDataset20c,1,f_classif,62,62,KNN,0.91,0.8896077638495755
ArtificialDataset20c,1,mutual_info,1,62,SVM-rbf,0.68,0.10965630114566285
ArtificialDataset20c,1,mutual_info,1,62,KNN,0.59,0.375741935483871
ArtificialDataset20c,1,mutual_info,2,62,SVM-rbf,0.68,0.10965630114566285
ArtificialDataset20c,1,mutual_info,2,62,KNN,0.62,0.3952772073921971
ArtificialDataset20c,1,mutual_info,3,62,SVM-rbf,0.74,0.5232903865213082
ArtificialDataset20c,1,mutual_info,3,62,KNN,0.69,0.544020464719676
ArtificialDataset20c,1,mutual_info,4,62,SVM-rbf,0.75,0.5589273112208891
ArtificialDataset20c,1,mutual_info,4,62,KNN,0.68,0.5354397950469684
ArtificialDataset20c,1,mutual_info,5,62,SVM-rbf,0.75,0.5589273112208891
ArtificialDataset20c,1,mutual_info,5,62,KNN,0.68,0.5526315789473685
ArtificialDataset20c,1,mutual_info,6,62,SVM-rbf,0.77,0.6526769954893116
ArtificialDataset20c,1,mutual_info,6,62,KNN,0.74,0.6769644056413701
ArtificialDataset20c,1,mutual_info,7,62,SVM-rbf,0.84,0.7974683544303797
ArtificialDataset20c,1,mutual_info,7,62,KNN,0.73,0.6384149697303249
ArtificialDataset20c,1,mutual_info,8,62,SVM-rbf,0.77,0.6973166980003417
ArtificialDataset20c,1,mutual_info,8,62,KNN,0.76,0.6779661016949153
ArtificialDataset20c,1,mutual_info,9,62,SVM-rbf,0.77,0.6879295154185021
ArtificialDataset20c,1,mutual_info,9,62,KNN,0.77,0.6879295154185021
ArtificialDataset20c,1,mutual_info,10,62,SVM-rbf,0.76,0.6555891238670696
ArtificialDataset20c,1,mutual_info,10,62,KNN,0.72,0.5882352941176471
ArtificialDataset20c,1,mutual_info,11,62,SVM-rbf,0.78,0.6877729257641921
ArtificialDataset20c,1,mutual_info,11,62,KNN,0.76,0.6874571624400273
ArtificialDataset20c,1,mutual_info,12,62,SVM-rbf,0.8,0.7280761386811695
ArtificialDataset20c,1,mutual_info,12,62,KNN,0.76,0.6673960612691466
ArtificialDataset20c,1,mutual_info,13,62,SVM-rbf,0.85,0.8130224373075231
ArtificialDataset20c,1,mutual_info,13,62,KNN,0.75,0.6575342465753425
ArtificialDataset20c,1,mutual_info,14,62,SVM-rbf,0.85,0.8030888030888031
ArtificialDataset20c,1,mutual_info,14,62,KNN,0.79,0.7258304412493805
ArtificialDataset20c,1,mutual_info,15,62,SVM-rbf,0.87,0.8388659353184215
ArtificialDataset20c,1,mutual_info,15,62,KNN,0.8,0.7361477572559367
ArtificialDataset20c,1,mutual_info,16,62,SVM-rbf,0.87,0.8388659353184215
ArtificialDataset20c,1,mutual_info,16,62,KNN,0.81,0.7537993920972645
ArtificialDataset20c,1,mutual_info,17,62,SVM-rbf,0.88,0.8499147242751564
ArtificialDataset20c,1,mutual_info,17,62,KNN,0.8,0.7361477572559367
ArtificialDataset20c,1,mutual_info,18,62,SVM-rbf,0.85,0.8082995038340098
ArtificialDataset20c,1,mutual_info,18,62,KNN,0.82,0.7706650093225607
ArtificialDataset20c,1,mutual_info,19,62,SVM-rbf,0.82,0.764367816091954
ArtificialDataset20c,1,mutual_info,19,62,KNN,0.81,0.7602430285091134
ArtificialDataset20c,1,mutual_info,20,62,SVM-rbf,0.86,0.8193277310924371
ArtificialDataset20c,1,mutual_info,20,62,KNN,0.79,0.7258304412493805
ArtificialDataset20c,1,mutual_info,21,62,SVM-rbf,0.88,0.8461538461538461
ArtificialDataset20c,1,mutual_info,21,62,KNN,0.83,0.7812742210509999
ArtificialDataset20c,1,mutual_info,22,62,SVM-rbf,0.86,0.8193277310924371
ArtificialDataset20c,1,mutual_info,22,62,KNN,0.84,0.8023529411764706
ArtificialDataset20c,1,mutual_info,23,62,SVM-rbf,0.88,0.8461538461538461
ArtificialDataset20c,1,mutual_info,23,62,KNN,0.87,0.8349146110056926
ArtificialDataset20c,1,mutual_info,24,62,SVM-rbf,0.88,0.8461538461538461
ArtificialDataset20c,1,mutual_info,24,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,mutual_info,25,62,SVM-rbf,0.86,0.8193277310924371
ArtificialDataset20c,1,mutual_info,25,62,KNN,0.86,0.8238736102984202
ArtificialDataset20c,1,mutual_info,26,62,SVM-rbf,0.84,0.7861234882240613
ArtificialDataset20c,1,mutual_info,26,62,KNN,0.84,0.7920792079207921
ArtificialDataset20c,1,mutual_info,27,62,SVM-rbf,0.84,0.7861234882240613
ArtificialDataset20c,1,mutual_info,27,62,KNN,0.82,0.7573964497041419
ArtificialDataset20c,1,mutual_info,28,62,SVM-rbf,0.84,0.7861234882240613
ArtificialDataset20c,1,mutual_info,28,62,KNN,0.84,0.7920792079207921
ArtificialDataset20c,1,mutual_info,29,62,SVM-rbf,0.83,0.7683467410934166
ArtificialDataset20c,1,mutual_info,29,62,KNN,0.8,0.7280761386811695
ArtificialDataset20c,1,mutual_info,30,62,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20c,1,mutual_info,30,62,KNN,0.81,0.7466666666666666
ArtificialDataset20c,1,mutual_info,31,62,SVM-rbf,0.86,0.8238736102984202
ArtificialDataset20c,1,mutual_info,31,62,KNN,0.8,0.7361477572559367
ArtificialDataset20c,1,mutual_info,32,62,SVM-rbf,0.88,0.8461538461538461
ArtificialDataset20c,1,mutual_info,32,62,KNN,0.83,0.7812742210509999
ArtificialDataset20c,1,mutual_info,33,62,SVM-rbf,0.85,0.8082995038340098
ArtificialDataset20c,1,mutual_info,33,62,KNN,0.81,0.7537993920972645
ArtificialDataset20c,1,mutual_info,34,62,SVM-rbf,0.82,0.7573964497041419
ArtificialDataset20c,1,mutual_info,34,62,KNN,0.87,0.8388659353184215
ArtificialDataset20c,1,mutual_info,35,62,SVM-rbf,0.86,0.8238736102984202
ArtificialDataset20c,1,mutual_info,35,62,KNN,0.87,0.8388659353184215
ArtificialDataset20c,1,mutual_info,36,62,SVM-rbf,0.88,0.8499147242751564
ArtificialDataset20c,1,mutual_info,36,62,KNN,0.87,0.8424571667363143
ArtificialDataset20c,1,mutual_info,37,62,SVM-rbf,0.89,0.8643856489818534
ArtificialDataset20c,1,mutual_info,37,62,KNN,0.86,0.8317495807713806
ArtificialDataset20c,1,mutual_info,38,62,SVM-rbf,0.89,0.8643856489818534
ArtificialDataset20c,1,mutual_info,38,62,KNN,0.89,0.8700039835347231
ArtificialDataset20c,1,mutual_info,39,62,SVM-rbf,0.9,0.8783783783783784
ArtificialDataset20c,1,mutual_info,39,62,KNN,0.89,0.8700039835347231
ArtificialDataset20c,1,mutual_info,40,62,SVM-rbf,0.91,0.8919382504288165
ArtificialDataset20c,1,mutual_info,40,62,KNN,0.89,0.8700039835347231
ArtificialDataset20c,1,mutual_info,41,62,SVM-rbf,0.91,0.8896077638495755
ArtificialDataset20c,1,mutual_info,41,62,KNN,0.87,0.8388659353184215
ArtificialDataset20c,1,mutual_info,42,62,SVM-rbf,0.91,0.8896077638495755
ArtificialDataset20c,1,mutual_info,42,62,KNN,0.89,0.8643856489818534
ArtificialDataset20c,1,mutual_info,43,62,SVM-rbf,0.92,0.903157894736842
ArtificialDataset20c,1,mutual_info,43,62,KNN,0.88,0.8499147242751564
ArtificialDataset20c,1,mutual_info,44,62,SVM-rbf,0.93,0.91631315079059
ArtificialDataset20c,1,mutual_info,44,62,KNN,0.9,0.8783783783783784
ArtificialDataset20c,1,mutual_info,45,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,mutual_info,45,62,KNN,0.88,0.8499147242751564
ArtificialDataset20c,1,mutual_info,46,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,mutual_info,46,62,KNN,0.92,0.903157894736842
ArtificialDataset20c,1,mutual_info,47,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,mutual_info,47,62,KNN,0.91,0.8896077638495755
ArtificialDataset20c,1,mutual_info,48,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,mutual_info,48,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,mutual_info,49,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,mutual_info,49,62,KNN,0.92,0.903157894736842
ArtificialDataset20c,1,mutual_info,50,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,mutual_info,50,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,mutual_info,51,62,SVM-rbf,0.92,0.903157894736842
ArtificialDataset20c,1,mutual_info,51,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,mutual_info,52,62,SVM-rbf,0.93,0.91631315079059
ArtificialDataset20c,1,mutual_info,52,62,KNN,0.89,0.8611544461778472
ArtificialDataset20c,1,mutual_info,53,62,SVM-rbf,0.92,0.903157894736842
ArtificialDataset20c,1,mutual_info,53,62,KNN,0.88,0.8461538461538461
ArtificialDataset20c,1,mutual_info,54,62,SVM-rbf,0.9,0.8756218905472636
ArtificialDataset20c,1,mutual_info,54,62,KNN,0.88,0.8461538461538461
ArtificialDataset20c,1,mutual_info,55,62,SVM-rbf,0.91,0.8896077638495755
ArtificialDataset20c,1,mutual_info,55,62,KNN,0.88,0.8461538461538461
ArtificialDataset20c,1,mutual_info,56,62,SVM-rbf,0.92,0.903157894736842
ArtificialDataset20c,1,mutual_info,56,62,KNN,0.88,0.8499147242751564
ArtificialDataset20c,1,mutual_info,57,62,SVM-rbf,0.92,0.903157894736842
ArtificialDataset20c,1,mutual_info,57,62,KNN,0.88,0.8499147242751564
ArtificialDataset20c,1,mutual_info,58,62,SVM-rbf,0.91,0.8896077638495755
ArtificialDataset20c,1,mutual_info,58,62,KNN,0.9,0.8783783783783784
ArtificialDataset20c,1,mutual_info,59,62,SVM-rbf,0.9,0.8756218905472636
ArtificialDataset20c,1,mutual_info,59,62,KNN,0.91,0.8896077638495755
ArtificialDataset20c,1,mutual_info,60,62,SVM-rbf,0.91,0.8896077638495755
ArtificialDataset20c,1,mutual_info,60,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,mutual_info,61,62,SVM-rbf,0.9,0.8756218905472636
ArtificialDataset20c,1,mutual_info,61,62,KNN,0.89,0.8611544461778472
ArtificialDataset20c,1,mutual_info,62,62,SVM-rbf,0.86,0.8143121529919803
ArtificialDataset20c,1,mutual_info,62,62,KNN,0.91,0.8896077638495755
ArtificialDataset20c,1,relief,1,62,SVM-rbf,0.68,0.19526627218934908
ArtificialDataset20c,1,relief,1,62,KNN,0.64,0.33869115958668194
ArtificialDataset20c,1,relief,2,62,SVM-rbf,0.76,0.627450980392157
ArtificialDataset20c,1,relief,2,62,KNN,0.67,0.5594739988045427
ArtificialDataset20c,1,relief,3,62,SVM-rbf,0.76,0.6105892399658411
ArtificialDataset20c,1,relief,3,62,KNN,0.71,0.5790226947454509
ArtificialDataset20c,1,relief,4,62,SVM-rbf,0.74,0.590289608177172
ArtificialDataset20c,1,relief,4,62,KNN,0.73,0.6384149697303249
ArtificialDataset20c,1,relief,5,62,SVM-rbf,0.77,0.6774722272810053
ArtificialDataset20c,1,relief,5,62,KNN,0.66,0.4776536312849162
ArtificialDataset20c,1,relief,6,62,SVM-rbf,0.8,0.7191011235955056
ArtificialDataset20c,1,relief,6,62,KNN,0.68,0.5526315789473685
ArtificialDataset20c,1,relief,7,62,SVM-rbf,0.82,0.764367816091954
ArtificialDataset20c,1,relief,7,62,KNN,0.77,0.7057650772553581
ArtificialDataset20c,1,relief,8,62,SVM-rbf,0.84,0.7920792079207921
ArtificialDataset20c,1,relief,8,62,KNN,0.76,0.6779661016949153
ArtificialDataset20c,1,relief,9,62,SVM-rbf,0.84,0.7920792079207921
ArtificialDataset20c,1,relief,9,62,KNN,0.75,0.6575342465753425
ArtificialDataset20c,1,relief,10,62,SVM-rbf,0.87,0.8388659353184215
ArtificialDataset20c,1,relief,10,62,KNN,0.73,0.6384149697303249
ArtificialDataset20c,1,relief,11,62,SVM-rbf,0.86,0.8238736102984202
ArtificialDataset20c,1,relief,11,62,KNN,0.78,0.6980999296270232
ArtificialDataset20c,1,relief,12,62,SVM-rbf,0.85,0.817309070067345
ArtificialDataset20c,1,relief,12,62,KNN,0.78,0.7073669849931786
ArtificialDataset20c,1,relief,13,62,SVM-rbf,0.89,0.8673261959615124
ArtificialDataset20c,1,relief,13,62,KNN,0.8,0.7434252726106478
ArtificialDataset20c,1,relief,14,62,SVM-rbf,0.89,0.8673261959615124
ArtificialDataset20c,1,relief,14,62,KNN,0.82,0.764367816091954
ArtificialDataset20c,1,relief,15,62,SVM-rbf,0.89,0.8673261959615124
ArtificialDataset20c,1,relief,15,62,KNN,0.83,0.7812742210509999
ArtificialDataset20c,1,relief,16,62,SVM-rbf,0.9,0.8783783783783784
ArtificialDataset20c,1,relief,16,62,KNN,0.84,0.7974683544303797
ArtificialDataset20c,1,relief,17,62,SVM-rbf,0.91,0.8919382504288165
ArtificialDataset20c,1,relief,17,62,KNN,0.87,0.8349146110056926
ArtificialDataset20c,1,relief,18,62,SVM-rbf,0.91,0.8919382504288165
ArtificialDataset20c,1,relief,18,62,KNN,0.86,0.8238736102984202
ArtificialDataset20c,1,relief,19,62,SVM-rbf,0.92,0.9051057246003095
ArtificialDataset20c,1,relief,19,62,KNN,0.85,0.8082995038340098
ArtificialDataset20c,1,relief,20,62,SVM-rbf,0.93,0.91631315079059
ArtificialDataset20c,1,relief,20,62,KNN,0.84,0.7920792079207921
ArtificialDataset20c,1,relief,21,62,SVM-rbf,0.92,0.903157894736842
ArtificialDataset20c,1,relief,21,62,KNN,0.82,0.7573964497041419
ArtificialDataset20c,1,relief,22,62,SVM-rbf,0.94,0.9291101055806938
ArtificialDataset20c,1,relief,22,62,KNN,0.84,0.7920792079207921
ArtificialDataset20c,1,relief,23,62,SVM-rbf,0.93,0.91631315079059
ArtificialDataset20c,1,relief,23,62,KNN,0.87,0.8349146110056926
ArtificialDataset20c,1,relief,24,62,SVM-rbf,0.93,0.91631315079059
ArtificialDataset20c,1,relief,24,62,KNN,0.87,0.8388659353184215
ArtificialDataset20c,1,relief,25,62,SVM-rbf,0.93,0.91631315079059
ArtificialDataset20c,1,relief,25,62,KNN,0.86,0.8238736102984202
ArtificialDataset20c,1,relief,26,62,SVM-rbf,0.93,0.91631315079059
ArtificialDataset20c,1,relief,26,62,KNN,0.87,0.8388659353184215
ArtificialDataset20c,1,relief,27,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,relief,27,62,KNN,0.89,0.8611544461778472
ArtificialDataset20c,1,relief,28,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,relief,28,62,KNN,0.88,0.8461538461538461
ArtificialDataset20c,1,relief,29,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,relief,29,62,KNN,0.88,0.8461538461538461
ArtificialDataset20c,1,relief,30,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,relief,30,62,KNN,0.87,0.8305617977528089
ArtificialDataset20c,1,relief,31,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,relief,31,62,KNN,0.86,0.8143121529919803
ArtificialDataset20c,1,relief,32,62,SVM-rbf,0.94,0.9291101055806938
ArtificialDataset20c,1,relief,32,62,KNN,0.87,0.8305617977528089
ArtificialDataset20c,1,relief,33,62,SVM-rbf,0.94,0.9291101055806938
ArtificialDataset20c,1,relief,33,62,KNN,0.87,0.8305617977528089
ArtificialDataset20c,1,relief,34,62,SVM-rbf,0.94,0.9291101055806938
ArtificialDataset20c,1,relief,34,62,KNN,0.88,0.8461538461538461
ArtificialDataset20c,1,relief,35,62,SVM-rbf,0.94,0.9291101055806938
ArtificialDataset20c,1,relief,35,62,KNN,0.88,0.8461538461538461
ArtificialDataset20c,1,relief,36,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,relief,36,62,KNN,0.91,0.8896077638495755
ArtificialDataset20c,1,relief,37,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,relief,37,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,relief,38,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,relief,38,62,KNN,0.91,0.8896077638495755
ArtificialDataset20c,1,relief,39,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,relief,39,62,KNN,0.9,0.8756218905472636
ArtificialDataset20c,1,relief,40,62,SVM-rbf,0.96,0.9537572254335259
ArtificialDataset20c,1,relief,40,62,KNN,0.91,0.8896077638495755
ArtificialDataset20c,1,relief,41,62,SVM-rbf,0.96,0.9537572254335259
ArtificialDataset20c,1,relief,41,62,KNN,0.89,0.8643856489818534
ArtificialDataset20c,1,relief,42,62,SVM-rbf,0.96,0.9537572254335259
ArtificialDataset20c,1,relief,42,62,KNN,0.88,0.8499147242751564
ArtificialDataset20c,1,relief,43,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,relief,43,62,KNN,0.88,0.8499147242751564
ArtificialDataset20c,1,relief,44,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,relief,44,62,KNN,0.88,0.8499147242751564
ArtificialDataset20c,1,relief,45,62,SVM-rbf,0.95,0.9415816012790555
ArtificialDataset20c,1,relief,45,62,KNN,0.88,0.8499147242751564
ArtificialDataset20c,1,relief,46,62,SVM-rbf,0.94,0.9291101055806938
ArtificialDataset20c,1,relief,46,62,KNN,0.88,0.8499147242751564
ArtificialDataset20c,1,relief,47,62,SVM-rbf,0.94,0.9291101055806938
ArtificialDataset20c,1,relief,47,62,KNN,0.88,0.8499147242751564
