fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
1,LogReg,mutual_info,True,5,0.8886138613861386,0.884833363036892,0.8235294117647058,0.8193979933110367,0.15099009900990099,0.17772277227722774,0.1687706270627063
1,LogReg,f_classif,True,5,0.8762376237623762,0.8718468533696313,0.8431372549019608,0.8395522388059702,0.10148514851485149,0.1678217821782178,0.17359735973597362
1,LogReg,rf,True,5,0.8712871287128713,0.8666938561482216,0.8333333333333334,0.8300199976473356,0.12376237623762376,0.15,0.13824257425742573
1,LogReg,relief,True,5,0.8811881188118812,0.8764853846821059,0.8529411764705882,0.8500861573808155,0.14108910891089108,0.18663366336633666,0.17058580858085806
1,LogReg,xgb,True,5,0.8886138613861386,0.884833363036892,0.8235294117647058,0.8193979933110367,0.15099009900990099,0.17772277227722774,0.1687706270627063
2,LogReg,mutual_info,True,5,0.8691358024691358,0.8636097789215114,0.8910891089108911,0.8823389588780605,0.12345679012345678,0.18271604938271604,0.17884773662551443
2,LogReg,f_classif,True,5,0.8716049382716049,0.8663462938692296,0.8910891089108911,0.8823389588780605,0.1382716049382716,0.18370370370370367,0.1810699588477366
2,LogReg,rf,True,5,0.8740740740740741,0.868787883192581,0.9108910891089109,0.9050022946305645,0.11604938271604938,0.16395061728395063,0.14679012345679013
2,LogReg,relief,True,5,0.8716049382716049,0.8663462938692296,0.900990099009901,0.8949434310782729,0.11851851851851852,0.19555555555555557,0.1697530864197531
2,LogReg,xgb,True,5,0.8691358024691358,0.8639082606285198,0.8910891089108911,0.8823389588780605,0.1111111111111111,0.1925925925925926,0.18427983539094647
3,LogReg,mutual_info,True,5,0.8716049382716049,0.8660497971335999,0.8415841584158416,0.8346303501945522,0.12345679012345678,0.16197530864197532,0.15407407407407406
3,LogReg,f_classif,True,5,0.8740740740740741,0.8693500065129608,0.8514851485148515,0.8443157132512672,0.08148148148148149,0.18024691358024691,0.1617283950617284
3,LogReg,rf,True,5,0.8716049382716049,0.8669122125228388,0.8514851485148515,0.8443157132512672,0.12098765432098765,0.1471604938271605,0.12777777777777777
3,LogReg,relief,True,5,0.8790123456790123,0.8742357826738955,0.8712871287128713,0.8652214891611688,0.11851851851851852,0.1822222222222222,0.1580246913580247
3,LogReg,xgb,True,5,0.8790123456790123,0.8736820762368206,0.8613861386138614,0.8554474246380251,0.10864197530864197,0.18074074074074076,0.16189300411522634
4,LogReg,mutual_info,True,5,0.8765432098765432,0.8709410036790902,0.8613861386138614,0.8600964851826327,0.1728395061728395,0.1817283950617284,0.18127572016460908
4,LogReg,f_classif,True,5,0.8666666666666667,0.860863564958231,0.8613861386138614,0.8600964851826327,0.1382716049382716,0.1832098765432099,0.16777777777777778
4,LogReg,rf,True,5,0.8740740740740741,0.868787883192581,0.8613861386138614,0.8600964851826327,0.11358024691358025,0.1545679012345679,0.14786008230452674
4,LogReg,relief,True,5,0.8814814814814815,0.8769460561842937,0.8712871287128713,0.8691674290942362,0.1259259259259259,0.1965432098765432,0.1853909465020576
4,LogReg,xgb,True,5,0.8814814814814815,0.8766839378238341,0.8712871287128713,0.8698224852071007,0.11851851851851852,0.18518518518518517,0.16580246913580246
5,LogReg,mutual_info,True,5,0.8790123456790123,0.8739631802549058,0.8514851485148515,0.8409371146732428,0.145679012345679,0.19061728395061728,0.1848148148148148
5,LogReg,f_classif,True,5,0.8765432098765432,0.8715164676076729,0.8514851485148515,0.8409371146732428,0.13333333333333333,0.18222222222222226,0.171440329218107
5,LogReg,rf,True,5,0.8765432098765432,0.8712331152155305,0.8514851485148515,0.8409371146732428,0.1259259259259259,0.16444444444444448,0.12732510288065843
5,LogReg,relief,True,5,0.8765432098765432,0.8715164676076729,0.8712871287128713,0.8638743455497382,0.1506172839506173,0.1960493827160494,0.19032921810699588
5,LogReg,xgb,True,5,0.8839506172839506,0.8788677234964654,0.8613861386138614,0.8525066602082829,0.16296296296296298,0.20888888888888887,0.18362139917695475
1,SVM-linear,mutual_info,True,5,0.8836633663366337,0.8794499486302599,0.8431372549019608,0.83842179426961,0.15099009900990099,0.17772277227722774,0.1687706270627063
1,SVM-linear,f_classif,True,5,0.8836633663366337,0.8794499486302599,0.8431372549019608,0.83842179426961,0.10148514851485149,0.1678217821782178,0.17359735973597362
1,SVM-linear,rf,True,5,0.8712871287128713,0.8658379265861382,0.8431372549019608,0.83842179426961,0.12376237623762376,0.15,0.13824257425742573
1,SVM-linear,relief,True,5,0.8836633663366337,0.8794499486302599,0.8725490196078431,0.869309838472834,0.14108910891089108,0.18663366336633666,0.17058580858085806
1,SVM-linear,xgb,True,5,0.8836633663366337,0.8794499486302599,0.8431372549019608,0.83842179426961,0.15099009900990099,0.17772277227722774,0.1687706270627063
2,SVM-linear,mutual_info,True,5,0.8691358024691358,0.8639082606285198,0.8811881188118812,0.8723098995695838,0.12345679012345678,0.18271604938271604,0.17884773662551443
2,SVM-linear,f_classif,True,5,0.8691358024691358,0.8639082606285198,0.8811881188118812,0.8723098995695838,0.1382716049382716,0.18370370370370367,0.1810699588477366
2,SVM-linear,rf,True,5,0.8790123456790123,0.87339236463928,0.8811881188118812,0.8723098995695838,0.11604938271604938,0.16395061728395063,0.14679012345679013
2,SVM-linear,relief,True,5,0.8740740740740741,0.868787883192581,0.8910891089108911,0.8837209302325582,0.11851851851851852,0.19555555555555557,0.1697530864197531
2,SVM-linear,xgb,True,5,0.8691358024691358,0.8639082606285198,0.8712871287128713,0.8623676612127045,0.1111111111111111,0.1925925925925926,0.18427983539094647
3,SVM-linear,mutual_info,True,5,0.8740740740740741,0.8678775814879323,0.8415841584158416,0.8330058939096268,0.12345679012345678,0.16197530864197532,0.15407407407407406
3,SVM-linear,f_classif,True,5,0.8814814814814815,0.8752475247524752,0.8415841584158416,0.8330058939096268,0.08148148148148149,0.18024691358024691,0.1617283950617284
3,SVM-linear,rf,True,5,0.8814814814814815,0.8758476786645801,0.8514851485148515,0.842721287490856,0.12098765432098765,0.1471604938271605,0.12777777777777777
3,SVM-linear,relief,True,5,0.8765432098765432,0.8712331152155304,0.8811881188118812,0.8750584932147872,0.11851851851851852,0.1822222222222222,0.1580246913580247
3,SVM-linear,xgb,True,5,0.8839506172839506,0.878014122696362,0.8811881188118812,0.8750584932147872,0.10864197530864197,0.18074074074074076,0.16189300411522634
