fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
1,SVM-rbf,mutual_info,True,10,0.9675,0.9674981103552531,0.95,0.9499525866610473,0.06875,0.12325,0.09402083333333333
1,SVM-rbf,f_classif,True,10,0.95375,0.9537226308481916,0.92,0.919965202261853,0.11125,0.16425,0.13204166666666667
1,SVM-rbf,rf,True,10,0.97375,0.9737489469250209,0.94,0.94,0.06625,0.11725000000000002,0.09214583333333333
1,SVM-rbf,relief,True,10,0.97375,0.9737489469250209,0.94,0.94,0.06625,0.11725000000000002,0.09214583333333333
1,SVM-rbf,xgb,True,10,0.97375,0.9737489469250209,0.94,0.94,0.06625,0.11725000000000002,0.09214583333333333
2,SVM-rbf,mutual_info,True,10,0.95875,0.9587483192763722,0.94,0.9399936163421639,0.11125,0.15025,0.11625
2,SVM-rbf,f_classif,True,10,0.94,0.9399964093596026,0.89,0.8898018910400721,0.165,0.21725000000000003,0.17341666666666666
2,SVM-rbf,rf,True,10,0.9675,0.9674981103552531,0.965,0.9649555134756556,0.0775,0.1325,0.10629761904761903
2,SVM-rbf,relief,True,10,0.9825,0.9824995546960481,0.99,0.9899989897969492,0.0725,0.12125,0.07777083333333333
2,SVM-rbf,xgb,True,10,0.9675,0.9674981103552531,0.965,0.9649555134756556,0.0775,0.1325,0.10629761904761903
3,SVM-rbf,mutual_info,True,10,0.9575,0.957490010707477,0.93,0.9298113207547171,0.105,0.14850000000000002,0.11551190476190477
3,SVM-rbf,f_classif,True,10,0.94,0.9399996010611772,0.89,0.8896901408450703,0.13125,0.19825000000000004,0.1629434523809524
3,SVM-rbf,rf,True,10,0.9775,0.9774994245377119,0.96,0.9599332220367279,0.10375,0.13275,0.10321130952380952
3,SVM-rbf,relief,True,10,0.9675,0.9674966404796361,0.955,0.9549988219586899,0.0775,0.128,0.0957202380952381
3,SVM-rbf,xgb,True,10,0.9775,0.9774994245377119,0.96,0.9599332220367279,0.10375,0.13275,0.10321130952380952
4,SVM-rbf,mutual_info,True,10,0.94625,0.946247781034554,0.925,0.9249817523181314,0.1325,0.2075,0.16529166666666664
4,SVM-rbf,f_classif,True,10,0.96,0.9599997395816379,0.925,0.924949290060852,0.1225,0.1845,0.13991666666666666
4,SVM-rbf,rf,True,10,0.9725,0.9724971719457014,0.96,0.96,0.10375,0.1265,0.09903273809523809
4,SVM-rbf,relief,True,10,0.9725,0.9724971719457014,0.96,0.96,0.10375,0.1265,0.09903273809523809
4,SVM-rbf,xgb,True,10,0.9725,0.9724971719457014,0.96,0.96,0.10375,0.1265,0.09903273809523809
5,SVM-rbf,mutual_info,True,10,0.9475,0.9474996536916471,0.93,0.9299924723088504,0.155,0.2,0.1564672619047619
5,SVM-rbf,f_classif,True,10,0.935,0.9349373728722835,0.93,0.9299924723088504,0.15625,0.21825000000000003,0.17418154761904758
5,SVM-rbf,rf,True,10,0.9675,0.9674966404796361,0.955,0.9549988219586899,0.11,0.125,0.09516369047619047
5,SVM-rbf,relief,True,10,0.9675,0.9674966404796361,0.955,0.9549988219586899,0.11,0.125,0.09516369047619047
5,SVM-rbf,xgb,True,10,0.9675,0.9674966404796361,0.955,0.9549988219586899,0.11,0.125,0.09516369047619047
1,KNN,mutual_info,True,10,0.965,0.9649963726811069,0.92,0.9198606271777002,0.06875,0.12325,0.09402083333333333
1,KNN,f_classif,True,10,0.9475,0.9474875300203214,0.87,0.869263668940007,0.11125,0.16425,0.13204166666666667
1,KNN,rf,True,10,0.965,0.9649997733145941,0.915,0.9149419002050583,0.06625,0.11725000000000002,0.09214583333333333
1,KNN,relief,True,10,0.965,0.9649997733145941,0.915,0.9149419002050583,0.06625,0.11725000000000002,0.09214583333333333
1,KNN,xgb,True,10,0.965,0.9649997733145941,0.915,0.9149419002050583,0.06625,0.11725000000000002,0.09214583333333333
2,KNN,mutual_info,True,10,0.95125,0.951226847172853,0.92,0.9199913034025439,0.11125,0.15025,0.11625
2,KNN,f_classif,True,10,0.9125,0.9124784193362748,0.865,0.8648085438916384,0.165,0.21725000000000003,0.17341666666666666
2,KNN,rf,True,10,0.95,0.9499986841758994,0.945,0.9449286111626183,0.0775,0.1325,0.10629761904761903
2,KNN,relief,True,10,0.97,0.97,0.98,0.98,0.0725,0.12125,0.07777083333333333
2,KNN,xgb,True,10,0.95,0.9499986841758994,0.945,0.9449286111626183,0.0775,0.1325,0.10629761904761903
3,KNN,mutual_info,True,10,0.9425,0.9424813102400647,0.91,0.9099604221635885,0.105,0.14850000000000002,0.11551190476190477
3,KNN,f_classif,True,10,0.92875,0.9287470031545743,0.85,0.8491302804401847,0.13125,0.19825000000000004,0.1629434523809524
3,KNN,rf,True,10,0.95375,0.9537371913259077,0.925,0.9248354505810017,0.10375,0.13275,0.10321130952380952
3,KNN,relief,True,10,0.9575,0.9574997225830456,0.92,0.9198606271777002,0.0775,0.128,0.0957202380952381
3,KNN,xgb,True,10,0.95375,0.9537371913259077,0.925,0.9248354505810017,0.10375,0.13275,0.10321130952380952
4,KNN,mutual_info,True,10,0.925,0.9249994932398192,0.85,0.8497171145685997,0.1325,0.2075,0.16529166666666664
4,KNN,f_classif,True,10,0.94,0.9399996010611772,0.915,0.9149419002050583,0.1225,0.1845,0.13991666666666666
4,KNN,rf,True,10,0.95875,0.9587493949552715,0.935,0.9349843545238158,0.10375,0.1265,0.09903273809523809
4,KNN,relief,True,10,0.95875,0.9587493949552715,0.935,0.9349843545238158,0.10375,0.1265,0.09903273809523809
4,KNN,xgb,True,10,0.95875,0.9587493949552715,0.935,0.9349843545238158,0.10375,0.1265,0.09903273809523809
5,KNN,mutual_info,True,10,0.91625,0.9162487145948693,0.915,0.914979093219644,0.155,0.2,0.1564672619047619
5,KNN,f_classif,True,10,0.92625,0.9262050607741894,0.88,0.88,0.15625,0.21825000000000003,0.17418154761904758
5,KNN,rf,True,10,0.9575,0.9574930634894728,0.945,0.9449985449350512,0.11,0.125,0.09516369047619047
5,KNN,relief,True,10,0.9575,0.9574930634894728,0.945,0.9449985449350512,0.11,0.125,0.09516369047619047
5,KNN,xgb,True,10,0.9575,0.9574930634894728,0.945,0.9449985449350512,0.11,0.125,0.09516369047619047
