fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
1,SVM-rbf,mutual_info,True,25,0.8575,0.8500301714145452,0.8316666666666667,0.8230117397518604,0.1925,0.3099166666666667,0.2919871182058682
1,SVM-rbf,f_classif,True,25,0.86625,0.8594012789497046,0.85,0.8431005250492233,0.18583333333333332,0.29083333333333333,0.26920634920634917
1,SVM-rbf,rf,True,25,0.8791666666666667,0.8734571450078956,0.8733333333333333,0.8680695430933955,0.15958333333333333,0.25658333333333333,0.2342526455026455
1,SVM-rbf,relief,True,25,0.88625,0.8814858219798346,0.8733333333333333,0.8680695430933955,0.15375,0.24574999999999997,0.2333535052910053
1,SVM-rbf,xgb,True,25,0.8870833333333333,0.8823151099167275,0.8716666666666667,0.8662230800150151,0.14708333333333334,0.24941666666666668,0.23188773148148145
2,SVM-rbf,mutual_info,True,25,0.8654166666666666,0.8581600604679926,0.8366666666666667,0.828465829846583,0.19791666666666666,0.3076666666666667,0.28746891534391533
2,SVM-rbf,f_classif,True,25,0.8775,0.871338160926419,0.8683333333333333,0.8629308076821889,0.20875,0.28725,0.27081828703703703
2,SVM-rbf,rf,True,25,0.885,0.8795562130177516,0.865,0.8592276086541585,0.15083333333333335,0.2525,0.2365641534391534
2,SVM-rbf,relief,True,25,0.8858333333333334,0.8808939232845342,0.8733333333333333,0.8684530415939961,0.15708333333333332,0.24350000000000005,0.2286746182058682
2,SVM-rbf,xgb,True,25,0.8841666666666667,0.8790537127186365,0.8733333333333333,0.8680695430933955,0.16333333333333333,0.25183333333333335,0.23977017195767195
3,SVM-rbf,mutual_info,True,25,0.8779166666666667,0.8722652739841812,0.84,0.8292466014483546,0.18458333333333332,0.28358333333333335,0.26456406325156323
3,SVM-rbf,f_classif,True,25,0.8716666666666667,0.8654402778671124,0.8233333333333334,0.8104374520337682,0.2,0.29533333333333334,0.277722598003848
3,SVM-rbf,rf,True,25,0.8775,0.8718515709857736,0.8566666666666667,0.8486247328913483,0.155,0.255,0.24020006613756612
3,SVM-rbf,relief,True,25,0.8879166666666667,0.8833172291396413,0.86,0.8531707317073169,0.15541666666666668,0.24816666666666667,0.23016798941798944
3,SVM-rbf,xgb,True,25,0.8920833333333333,0.8877980458306516,0.8666666666666667,0.8599873450100297,0.15875,0.25583333333333336,0.23909674122174124
4,SVM-rbf,mutual_info,True,25,0.8770833333333333,0.8709238297298292,0.8233333333333334,0.8129964002057027,0.18875,0.28025,0.25307357804232805
4,SVM-rbf,f_classif,True,25,0.8729166666666667,0.8668402326615137,0.815,0.8031308145122972,0.19875,0.29008333333333336,0.2751757605820106
4,SVM-rbf,rf,True,25,0.8833333333333333,0.8783166702061976,0.8466666666666667,0.8393267234147883,0.15208333333333332,0.249,0.23331233465608467
4,SVM-rbf,relief,True,25,0.8908333333333334,0.8861378973900318,0.84,0.8325488676006424,0.15041666666666667,0.2426666666666667,0.2302078373015873
4,SVM-rbf,xgb,True,25,0.8933333333333333,0.8887588163761654,0.8466666666666667,0.8390633608815428,0.15916666666666668,0.2395,0.22398445767195768
5,SVM-rbf,mutual_info,True,25,0.86,0.8524328961882585,0.855,0.8458741258741259,0.205,0.2991666666666667,0.27329138107263107
